Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
ВОЛЬТАРЕН 0,1 N5 СУПП РЕКТ ;2.0;214.06;276.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Новартис Фарма С.а.С.;Франция
Гинкго Билоба тб 200мг N40 ;2.0;105.94;140.5;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар ЗАО;РОС
КАРДИКЕТ 0,02 N50 ТАБЛ ПРОЛОНГ ;3.0;116.49;139.2;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Эйсика Фармасьютикалз ГмбХ;Германия
Кето плюс шампунь фл 60мл ;2.0;458.04;590.5;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Гленмарк Фармас.;ИНД
COLGATE ЗУБНАЯ ПАСТА TOTAL 12 ПРОФ ЧИСТ100МЛ/ГЕЛЬ ;3.0;86.14;115.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Колгейт-Палмолив Ко.Лтд.;Китай
Компливит Сияние таб. №30 ;2.0;236.59;305.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармстандарт-Уфимский витам. з-д;Россия
КСАЛАКОМ 2,5МЛ ГЛ КАПЛИ ФЛАК/КАП ;1.0;642.73;779.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Пфайзер МФГ.Бельгия Н.В.;Бельгия
Линдинет 20 табл. N63 ;1.0;1003.75;1199.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер;ВЕН
МУКОФАЛЬК 5,0 N20 ПАК ГРАН Д/СУСП /АПЕЛЬСИН/ ;1.0;457.38;590.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Лозан Фарма ГмбХ/Др.Фальк Фарма ГмбХ;Германия
РАДЕВИТ АКТИВ 35,0 МАЗЬ ;2.0;300.63;388.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; РЕТИНОИДЫ;Россия
Скорая помощь бальзам д/ран 35мл королевфарм ;5.0;75.98;99.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; КоролевФарм ООО;Россия
ЭВАМЕНОЛ наз.мазь 15г МФФ ;5.0;17.71;28.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Московская ФФ;Россия
Эгилок таб. 25мг №60 ;2.0;103.07;124.3;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Egis;Венгрия
Эгилок таб. 50мг №60 ;2.0;123.31;148.8;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Egis;Венгрия
Эндокринол крем-гель д/щит.железы 50г ;1.0;123.64;164.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар;Россия
Энзикс дуо форте таб. п/о 20+2,5мг№30+15 ;1.0;212.96;275.0;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Хемофарм ООО;Россия
Эутирокс таб. 75мкг №100 ;2.0;109.34;130.8;2015-02-04 00:00:00.00;ЗАО ЦВ "Протек" sst; Merk KGaA;Германия
5 ДНЕЙ СР-ВО Д/НОГ ОТ ПОТА И ЗАПАХА 1,5 N10 ПАК ;5.0;26.52;39.0;2015-02-05 00:00:00.00;ООО фарма; Фарм. фабрика Санкт-Петербурга;Россия
АМПИЦИЛЛИН Т/Г таб 250мг N20 Белмед * ;10.0;11.68;14.4;2015-02-05 00:00:00.00;ООО фарма; Белмедпрепараты;Беларусь
Борной кислоты р-р спирт 3% 25мл ;10.0;7.1;11.0;2015-02-05 00:00:00.00;ООО фарма; Гиппократ ООО;Россия
КАПТОПРИЛ таб 25мг N20 Озон ;10.0;6.04;7.4;2015-02-05 00:00:00.00;ООО фарма; Озон ООО;Россия
Контейнер д/сбора биоматериала с крышкой 125мл индивид. уп. нестерил ;20.0;7.58;11.0;2015-02-05 00:00:00.00;ООО фарма; Литопласт-Мед;Беларусь
ЛИЗИНОПРИЛ 0,01 N20 ТАБЛ ;10.0;13.36;16.5;2015-02-05 00:00:00.00;ООО фарма; ОЗОН;Россия
ЛИНКАС ЛОР АПЕЛЬСИН пастилки N16 ;3.0;69.81;92.0;2015-02-05 00:00:00.00;ООО фарма; Herbion;Пакистан
Линкас Лор мед/лимон пастилки N16 ;3.0;64.9;88.0;2015-02-05 00:00:00.00;ООО фарма; Хербион Пакистан Прайвет Лимитед;Пакистан
МУМИЕ ГОРНО-АЛТАЙСКОЕ 2,0 ПЛАСТИН ;10.0;16.3;26.0;2015-02-05 00:00:00.00;ООО фарма; Травы Алтая;Россия
Судно мед полимер Ладья с крышкой ;1.0;169.91;224.0;2015-02-05 00:00:00.00;ООО фарма; Медполимерторг ООО;Россия
ЦЕФТРИАКСОН 1,0 ФЛАК В/В В/М ИНД/УП /РАФАРМА/ ;30.0;16.08;19.8;2015-02-05 00:00:00.00;ООО фарма; Рафарма;Россия
Чистотел трава 50г ;3.0;30.75;42.0;2015-02-05 00:00:00.00;ООО фарма; Лек С+ ООО;РОС
АЛОЭ СОК фл 50мл Вифитех ;2.0;75.99;102.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Вифитех ЗАО;Россия
Мезим Форте Таб.П/о Х20 (R) ;15.0;63.1293;78.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; РОССИЯ; Берлин-Хеми АГ/Берлин-Фарма ЗАО
МИДОКАЛМ-РИХТЕР 0,1+0,0025/МЛ 1МЛ N5 АМП Р-Р ;3.0;383.7567;488.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер ОАО/"Гедеон Рихтер-РУС";Россия
Моночинкве таб 40мг n30 ;2.0;164.55;196.9;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Berlin-Chemie;Германия
Престариум а таб. п/о плён. 10мг №30 ;2.0;599.95;709.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Сердикс ООО;Россия
РЕННИ Б/САХАРА N24 ЖЕВ.ТАБЛ /МЯТА/ ;3.0;175.22;233.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Байер Санте Фамильяль;Франция
РИНЗАСИП АПЕЛЬСИН/ВИТ С 5,0 N10 ПАК ПОР Д/Р-РА ;5.0;164.978;219.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз(Отд.ф.Дж.Б.Кемикалс Фармасьютикалс Лтд);Индия
Ринзасип с вит. С пор. 5г №10 /лимон/ ;2.0;161.195;214.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Unique Pharmaceutical Lab;Индия
Солкосерил мазь туба 20г ;2.0;147.985;197.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ЛЕГАСИ ФАРМАСЬЮТИКАЛС;Швейцария
СУПЕРЧИСТОТЕЛ 3,6МЛ ;5.0;20.344;32.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; АСПЕРА Лтд;Россия
ТЕНОРИК 50/12,5МГ ТБ №28;2.0;156.73;204.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ТЕРАФЛЕКС N60 КАПС ;1.0;1062.63;1275.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Сагмел Инк.;США
Феназепам таб 1мг n50 валента ;5.0;90.19;108.5;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;Россия
ЭВКАЛИПТ-М таб N20 Natur Produkt ;3.0;124.1667;162.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Natur Produkt;Нидерланды
ЭГИЛОК таб 100мг N60 ;2.0;177.31;211.0;2015-02-05 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Egis Pharma;Венгрия
Диротон таб. 10мг №28 ;2.0;235.51;284.4;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Gedeon Richter;Венгрия
АЛМАГЕЛЬ А сусп 170мл Troyan ;5.0;158.18;211.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Troyan AD;Болгария
АМИКСИН 0,125 N6 ТАБЛ П/О ;1.0;511.5;621.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармстандарт-Томскхимфарм;Россия
АМИКСИН 0,06 N10 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;1.0;451.33;551.9;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармстандарт-Томскхимфарм;Россия
АСКОРИЛ ЭКСПЕКТОРАНТ 200МЛ СИРОП ;5.0;290.84;374.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Гленмарк Фармасьютикалз Лтд;Индия
БЕРОДУАЛ 20МЛ ФЛАК/КАП Р-Р Д/ИНГАЛЯЦИЙ ;3.0;241.89;292.5;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Институт де Ангели С.Р.Л.;Италия
Беротек Н  аэр д/ингал дозир 0.1мг/доза 200доз 10мл ;2.0;292.6;377.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Берингер Инг;ГЕР
Биопарокс аэр 125мкг/инг 400инг 10мл egis ;3.0;429.99;557.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Egis Pharm.Works;Венгрия
Валокордин 20мл ;5.0;99.11;132.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Krewel Meuselbach;Германия
ВЕНОЛАЙФ 40,0 ГЕЛЬ ;2.0;215.16;278.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Акрихин ХФК ОАО;Россия
ВЕРОШПИРОН 0,05 N30 КАПС ;2.0;158.51;190.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Гедеон Рихтер ОАО;Венгрия
ВЕРОШПИРОН 25МГ ТБ №20;5.0;74.25;88.5;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst;;
ВИЗИН 0,05% 15МЛ;3.0;210.98;272.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst;;
ВИРОСЕПТ КРЕМ 10МЛ ;5.0;51.46;68.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; ИНФАРМА 2000 (ООО);Россия
Галазолин капли в нос 0,1% 10мл ;5.0;31.24;38.9;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Polfa Warsaw;Польша
ГАЛВУС МЕТ 0,05+1,0 N30 ТАБЛ П/О ;1.0;1220.45;1483.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Новартис Фарма Штейн АГ;Швейцария
Глиатилин р-р д/ин 1000мг №3 ;2.0;537.13;646.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Италфармако/Фармакор продакшн;Россия
ГРИППОФЛЮ ОТ ПРОСТУДЫ И ГРИППА 13,0 N10 /МАЛИНА/ ;3.0;122.32;163.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; МАРБИОФАРМ ОАО;Россия
ДИУВЕР 0,01 N20 ТАБЛ ;3.0;366.96;449.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Плива Хрватска д.о.о.;Хорватия
Изофра спр.наз. 15мл ;5.0;203.72;264.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Lab.Bouchara-Recordati;Франция
Иов-малыш (барбарис комп) гран. гомеоп. ;2.0;153.01;203.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Талион-А;Россия
КАРДИКЕТ 0,04 N50 ТАБЛ ПРОЛОНГ ;3.0;188.54;226.8;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эйсика Фармасьютикалз ГмбХ;Германия
КАРДИОМАГНИЛ таб п/о 75+15,2мг N100 ;10.0;216.81;279.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Nycomed;Дания
Карсил др. 35мг №80 ;3.0;252.34;326.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Sopharma;Болгария
Ко-Перинева табл. 2,5+8мг N30 ;1.0;429.99;526.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; КРКА-Рус ООО;РОС
КОНКОР 2,5МГ ТБ №30;10.0;152.57;182.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst;;
КОНКОР 0,01 N50 ТАБЛ П/О ;3.0;485.98;580.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Мерк КГаА;Германия
КОНКОР 0,005 N50 ТАБЛ П/О ;5.0;294.91;352.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Мерк КГаА;Германия
Кординорм таб. п/о 5мг №30 ;1.0;105.71;127.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Каталент Германия Шорндорф;Германия
КРЕОН 10000 N20 КАПС ;5.0;259.05;309.7;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эбботт Продактс ГмбХ;Германия
КСИМЕЛИН 0,1% 10МЛ НАЗ СПРЕЙ ;5.0;151.03;180.9;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Никомед Дания АпС;Дания
ЛИЗОБАКТ N30 ТАБЛ Д/РАССАС ;5.0;251.24;307.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Босналек АО;Босния и Герцеговина
Лирика капсулы 75мг №14 ;1.0;563.2;676.5;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;Германия
Лозап плюс таб п/о 50мг+12,5мг n30 ;4.0;285.12;368.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Zentiva;Чехия
ЛОРИСТА Н 0,05+0,0125 N30 ТАБЛ П/О ;5.0;198.77;233.8;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; КРКА;Словения
Магне Б6 табл. п.о. N50 ;1.0;502.7;626.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Санофи Винтроп;ФРА
Мексидол табл. п.о. 125мг N50 ;5.0;322.08;391.8;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармасофт НПК ОО;РОС
Метопролол-ратиофарм таб. 50мг №30 ;10.0;24.31;30.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Ratiopharm-Merckle;Германия
НАЙЗ 0,1 N20 ТАБЛ ;10.0;174.57;228.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Д-р Редди с Лабораторис Лтд;Индия
Овесол таб. 0,25г №40 ;2.0;131.57;178.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар;Россия
ОВЕСОЛ УСИЛЕННАЯ ФОРМУЛА N20 ТАБЛ ;2.0;173.79;231.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар ЗАО;Россия
ПЕНТАЛГИН таб п/о N12 Ф-Лексредства ;20.0;89.87;119.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Фармстандарт-Лексредства;Россия
Полидекса с фенилэфрином спр.15мл ;5.0;244.2;316.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Lab.Bouchara-Recordati;Франция
ПОМАДА ГИГИЕНИЧ ОБЛЕПИХА 2,8 ;5.0;18.75;27.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Аванта;Россия
РАУНАТИН 2МГ ТБ №50;3.0;84.26;109.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst;;
РЕННИ N24 ЖЕВ ТАБЛ /АПЕЛЬСИН/ ;3.0;161.81;216.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Байер Санте Фамильяль;Франция
РЕННИ N24 ЖЕВ ТАБЛ /МЕНТОЛ/ ;3.0;173.03;226.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Байер Санте Фамильяль;Франция
РИНЗА N10 ТАБЛ ;10.0;89.1;119.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Юник Фармасьютикал Лабораториз(Отд.ф.Дж.Б.Кемикалс Фармасьютикалс Лтд);Индия
Розувастатин-сз таб. п/о плен. 5мг №30 ;2.0;223.19;289.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Северная звезда ЗАО;Россия
РЫБИЙ ЖИР пищевой капс 0,3г N100 ;5.0;28.19;39.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Био Контур ЗАО;Россия
Санорин капли наз.0,1% 10мл с масл.эвкал ;5.0;94.49;119.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Ivax Pharmaceuticals;Чехия
СЕДАЛЬГИН ПЛЮС N10 ТАБЛ ;5.0;98.67;129.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Балканфарма - Дупница АД;Болгария
Сиднофарм n30 ;5.0;145.86;189.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Sopharma AD;Болгария
Гель-бальзам Скипар д/тела 75мл ;5.0;51.79;69.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Дина+;РОС
Гель-бальзам Скипар д/тела 75мл ;1.0;51.79;69.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Дина+;РОС
Скипар скипидарный р-р 500мл /желтый/ ;2.0;280.84;366.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Витакапитал;Россия
СТРЕПСИЛС МЕНТОЛ/ЭВКАЛИПТ №24;5.0;174.9;229.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst;;
СТРЕПСИЛС ПЛЮС N24 ТАБЛ ;3.0;218.68;276.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Англия
СУПРАСТИН 0,025 N20 ТАБЛ ;5.0;112.64;135.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эгис Фармацевтический завод ОАО;Венгрия
ТЕСТ-ПОЛОСКИ ACCU-CHEK PERFORMA N50 ;1.0;792.88;968.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Roche Diagnostics GmbH;СОЕДИНЕННЫЕ ШТАТЫ
ТРОМБО АСС 0,1 N28 ТАБЛ П/О ;20.0;45.21;56.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Г.Л. Фарма ГмбХ/Ланнахер Хайльмиттель ГмбХ;Австрия
Фитолакс таб. 0,5г №20 ;5.0;110.92;147.5;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Эвалар;Россия
Флемоксин Солютаб таб. дисп. 500мг №20 ;5.0;295.46;357.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Астеллас Фарма Юроп/Ортат;Россия
Фраутест double control тест на берем.№2 ;5.0;89.21;119.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Аксиом Гезельшафт фюр Диагностика;Германия
Хлоргексидин биглюк.р-р 0,05%100мл/пласт ;10.0;11.99;14.8;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Росбио;Россия
ЦИННАБСИН N100 ТАБЛ ;2.0;598.73;718.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Доктор Вильмар Швабе ГмбХ и Ко.КГ/Дойче Хомеопати-Унион ДХУ-Арцнаймиттель ГмбХ &Ко.КГ;Германия
ЦИСТОН N100 ТАБЛ ;3.0;269.94;348.0;2015-02-05 00:00:00.00;ЗАО ЦВ "Протек" sst; Хималайя Драг Компани;Индия
СПАСАТЕЛЬ БАЛЬЗАМ 30,0 ;5.0;79.34;106.0;2015-02-05 00:00:00.00;ООО Здравсервис; ЛЮМИ ООО;Россия
БАЛЬЗАМ "ЗОЛОТАЯ ЗВЕЗДА" карандаш д/инг. Danapha ;5.0;69.78;92.0;2015-02-05 00:00:00.00;ООО Здравсервис; Danapha Pharmaceutical Joint Stock Company;Вьетнам
БАЛЬЗАМ "ЗОЛОТАЯ ЗВЕЗДА" 4Г;10.0;63.82;83.0;2015-02-05 00:00:00.00;ООО Здравсервис;;
Геделикс капли 50мл ;1.0;211.11;258.0;2015-02-05 00:00:00.00;ООО Здравсервис; Krewel Meuselbach;Германия
Джонсонс беби салфетки №64 нежн. забота ;5.0;90.55;124.0;2015-02-05 00:00:00.00;ООО Здравсервис; Авангард;Россия
КОНТЕЙНЕР 3-Х СЛ-Й Д/БУТ 19504;20.0;9.17;12.0;2015-02-05 00:00:00.00;ООО Здравсервис;;
АРТРОЦИН 50МЛ КРЕМ ;3.0;107.18;144.0;2015-02-05 00:00:00.00;ООО Здравсервис; ВИС;Россия
Мелоксикам Прана тб 15мг №20 ;10.0;18.99;28.0;2015-02-05 00:00:00.00;ООО Здравсервис; Пранафарм ООО;РОС
Прокладки при недержании Molimed Classic midi (168487) №28 ;2.0;221.51;288.0;2015-02-05 00:00:00.00;ООО Здравсервис; Пауль Хартманн АГ;РОС
Прокладки при недержании Seni плюс д/женщин N15 ;3.0;293.3;358.0;2015-02-05 00:00:00.00;ООО Здравсервис; Торунский ЗПМ;ПОЛ
РИНОРУС 0,1% 10МЛ СПРЕЙ НАЗАЛ ;5.0;60.16;74.0;2015-02-05 00:00:00.00;ООО Здравсервис; Синтез АКО ОАО;Россия
СОТАГЕКСАЛ 0,16 N20 ТАБЛ ;1.0;133.87;159.5;2015-02-05 00:00:00.00;ООО Здравсервис; Салютас Фарма ГмбХ;Германия
ТЕНОРИК 100/25мг таб п/о N28 ;2.0;204.22;257.0;2015-02-05 00:00:00.00;ООО Здравсервис; IPCA Laboratories;Индия
Энап тб 20мг N20 ;5.0;132.38;158.7;2015-02-05 00:00:00.00;ООО Здравсервис; КРКА-Вектор-Меди;РОС
АЛЬГЕРИКА 0,3 N14 КАПС ;1.0;691.02;785.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Плива Хрватска д.о.о.;Хорватия
Амлодипин таб. 5мг №30 ;5.0;26.07;32.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Вертекс;Россия
АНТИГРИППИН Д/ВЗР N10 ШИП ТАБЛ ;5.0;192.5;249.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о./НП-Логистика;Польша
БЕРЛИПРИЛ 0,01 N30 ТАБЛ ;5.0;112.97;134.5;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Берлин-Хеми АГ/Менарини Групп;Германия
ДИКЛОФЕНАК 5% 30,0 ГЕЛЬ ;5.0;34.87;52.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКО ОАО;Россия
ДИРОТОН 0,005 N28 ТАБЛ ;3.0;175.56;209.7;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Гедеон Рихтер ОАО/Гедеон Рихтер-РУС;Россия
Доктор Мом сироп 100мл ;4.0;119.9;159.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Unique Pharmaceutical Lab;Индия
Индапамид таб п/о 2,5мг n30 озон ;20.0;14.85;18.5;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Озон ООО;Россия
КАГОЦЕЛ 0,012 N10 ТАБЛ ;10.0;198.33;242.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; НИАРМЕДИК Плюс;Россия
КАЛИЯ ПЕРМАНГАНАТ 3,0 ПОР ФЛАК ИНД/УП ;32.0;34.65;43.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Обновление ПФК ЗАО;Россия
КЕТОНАЛ 30,0 КРЕМ ;3.0;219.01;282.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;Германия
КОМПЛИВИТ N60 ТАБЛ П/О ;5.0;108.02;144.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;Россия
Пластырь бактериц. 6х10 ;125.0;4.18;6.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;Россия
ЛИНЕКС N16 КАПС ;5.0;268.62;339.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
Насобек спрей назал. 50мкг/доза 200доз ;2.0;164.78;196.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Ivax Pharmaceuticals;Чехия
ОКСОЛИНОВАЯ мазь 0,25% 10г Муром ;10.0;14.74;23.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Муромский ПЗ ФГУП;Россия
ОТРИВИН МЕНТОЛ/ЭВКАЛИПТ 0,1% 10МЛ НАЗ СПРЕЙ ;3.0;171.38;204.5;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Новартис Консьюмер Хелс С.А.;Швейцария
РИМЕКОР 0,02 N30 ТАБЛ П/О ;1.0;134.97;179.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; МАКИЗ-ФАРМА;Россия
ШАЛФЕЙ N20 ТАБЛ Д/РАССАС ;3.0;120.45;159.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Европа Б.В.;Нидерланды
ЭКЗОДЕРИЛ 1% 10МЛ ФЛАК Р-Р ;4.0;506.33;609.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Глобофарм фармацойтише Продуктьонс унд Хандельсгезелльшафт мбх/Сандоз ГмбХ;Австрия
Элоком мазь 0,1% 15г ;1.0;335.28;402.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Schering-Plough;Бельгия
COLGATE ЗУБНАЯ ЩЕТКА Д/ДЕТЕЙ 2+ ;3.0;29.7;42.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Колгейт Санкшао Ко Лтд;Китай
ROCS ЗУБНАЯ ПАСТА KIDS БАРБАРИС 3-7Л 45,0 ;3.0;146.97;196.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; ЕвроКосМед ООО;Россия
ПОМА БУТЫЛОЧКА С РУЧК П/ПРОП СИЛИК СОСКА 6+ 240МЛ ;3.0;73.44;99.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Тайчжоу Хэппи энд Мэрри Бизнес Лтд;Китай
АЗОПТ 1% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;2.0;550.99;664.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; с.а. Алкон-Куврер н.в.;Бельгия
Аугментин таб. п/о 875мг/125мг №14 ;3.0;344.96;411.9;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; СмитКляйн Бичем ПиЭлСи;Великобритания
БРОМГЕКСИН 0,008 N50 ТАБЛ /ОЗОН/ ;5.0;15.62;28.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Визин Чистая слеза  капли глазн фл 10мл ;1.0;346.72;438.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Farmigea S.h.A/Д;ФРА
ДИКЛОФЕНАК 0,1 N20 ТАБЛ ПРОЛОНГ П/О ;10.0;60.94;75.9;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Хемофарм;Россия
