Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Актовегин 5мл №5 амп.;10.0;550.11;638.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Алфавит эффект таб. №60 ;2.0;231.87;308.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; ООО Внешторг Фарма;Россия
Алфлутоп р-р д/ин. преднаполненный шприц 2мл №5 ;3.0;1718.2;1993.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; К.О.Ромфарм Компани С.р.Л.;Румыния
Амиксин таб. п/о плен. 125мг №6 блистер ;2.0;509.96;619.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Фармстандарт-Томскхимфарм ОАО;Россия
Антиполицай леденцы без сахара №4 ;5.0;33.3;47.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; БиоВид ООО;Россия
Аторис таб. п/о плен. 10мг №90 ;2.0;623.37;717.8;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Аугментин 875мг/125мг №14 тб. п/о;3.0;336.6;403.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Аугментин таб. покрытые пленочной оболочкой 500мг+125мг (блистеры) №14 ;3.0;356.73;425.8;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; SmithKline Beecham Pharmaceuticals;Соединенное кор
Бетоптик С 0.25% 5мл гл.сусп.;5.0;241.56;294.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Биопарокс аэр. д/инг. дозир. 0,125мг/инг. 400 инг. фл. 10мл №1 ;10.0;427.79;521.8;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Эгис Фармасьютикалс Лтд;Венгрия
Бронхобос капс. 375мг №30 ;2.0;275.44;336.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Bosnalijek d.d.;Босния и герцег
Бускопан 10мг др. №20;3.0;252.78;308.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Валосердин капли д/вн. приема фл. 50мл ;10.0;68.2;83.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Московская фарм.ф-ка;Россия
Варфарин таб. 2,5мг №100 ;5.0;102.3;127.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Озон ООО;Россия
Витамишки мульти+ жев. пастилки 2,4г №30 (бад) ;2.0;321.55;427.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Pharmamed/Supplement Scltnses Inc.;Соединенные шта
Витамишки фокус+ жев. пастилки 2,6г №30 (бад) ;1.0;318.01;422.9;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Santa Cruz Nutritionals US;Соединенные шта
Витаон  50мл б-м Караваева;5.0;161.92;166.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Гексорал 0.2% 40мл аэр.;5.0;213.95;261.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Глицин 0.1г Таб. Х50 Биотики;250.0;27.28;33.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Глюкометр onetouch select simple (комплект) ;1.0;896.51;1165.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Johnson & Johnson/Lifescan/ CH;Швейцария
Глюкофаж таб. п/о плён. 500мг №60 ;3.0;148.94;177.9;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Merck Sante s.a.s.;Франция
Дазолик таб. п/о плён. 500мг №10 ;2.0;229.02;279.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; SUN Pharmaceutikal Industries Ltd.;Индия
Дермовейт мазь 25г;2.0;321.42;392.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Димиа таб. п/о плён. 3 мг+0,02мг №28 ;1.0;524.81;640.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
Дона р-р для в/м введения с раствор-лем 400мг амп. 2мл №6;3.0;1133.66;1315.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Дыши масло спрей фл.30мл ;3.0;217.12;288.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; ООО "Биосфера" RU;Россия
Ингавирин капс 90мг №7 ;20.0;392.37;475.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Валента Фармацевтика.ОАО;Россия
Конкор 10 таб. №50;5.0;489.5;584.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Кортексин лиоф. д/приг. р-ра для в/м введ. 5мг фл. №10(для детей) ;1.0;648.34;752.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Герофарм ООО;Россия
Курносики слюнявчик набор 7шт. (15004) ;2.0;218.35;266.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Мир Детства.;Китай
Лазикс таб. 40 мг №45 ;5.0;39.05;48.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Санофи Индия Лимитед IN;Индия
Левомеколь мазь 40г.;20.0;75.02;91.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Леркамен 20 таб покрытые плёночной оболочкой 20мг №28 ;1.0;486.2;593.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Berlin-Chemie AG/Menarini Group;Германия
Локобейз липокрем туба 100г ;1.0;482.03;641.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Теммлер Италиа/Астеллас;Италия
Лордестин таб. п/о плён. 5мг №10 ;1.0;240.46;293.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Гедеон Рихтер-РУС ЗАО;Россия
Магне В6 №50 тб.;6.0;499.51;609.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Мелоксикам штада таб. 15мг №20 ;3.0;194.7;237.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Макиз-Фарма ООО/Хемофарм ООО;Россия
Мирамистин р-р д/местн. прим. 0,01% фл. 150мл с распылителем ;10.0;252.67;308.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Инфамед;Россия
Називин 0.025% 10мл Никомед;10.0;109.45;133.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Назол Адванс назальный спрей 15мл Фл Б;5.0;114.4;139.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Некст таб. п/о плен. 400мг + 200мг №6 ;3.0;90.64;110.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; ОАО "Фармстандарт-Томскхимфарм";Россия
Нооджерон таб. п/о плён.10мг №30 ;1.0;1127.94;1284.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Плива Краков;Польша
Нормакс 5мл гл/ушн.капли;5.0;139.48;170.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Нурофен экспресс гель д/наружн. прим. 5% туба 50г ;5.0;135.85;163.0;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр /Фармасиерра Мануфэкчуринг С.Л;Соединенное кор
Омеганол форте капс.1г №30 пласт.банка (бад) ;3.0;155.63;206.9;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; ВИС ООО;Россия
Оциллококцинум гран. гомеопат. 12 доз (грипп и простуда) ;3.0;517.33;631.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Boiron Laboratoires;Франция
Перфектил капс. №30 ;2.0;395.67;482.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Vitabiotics;Соединенное кор
Протопик мазь д/нар. прим. 0,03% туба 30г ;1.0;1503.04;1710.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Астеллас Ирланд Ко. ЛТД;Ирландия
Релиф Свечи Геморроидальные Х12;5.0;271.15;330.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Риофлора баланс нео капс. №10 (бад) ;2.0;175.69;233.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Winclove Bio Industries B.  NL;Нидерланды
Роксера таб. п/о плён. 10 мг №30 ;1.0;473.55;577.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; KRKA;Словения
Седальгин плюс таб. №20 ;10.0;168.41;205.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Balkanpharma-Dupnitza AD;Болгария
Семакс капли в нос 0,1% фл. 3мл;4.0;333.96;405.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Сульсен форте сульсеновый шампунь 2% 150мл против перхоти мирролла ;3.0;132.16;175.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; МИРРА ООО/ МИРРОЛЛА;Россия
Супрадин др. №30;3.0;461.34;562.8;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Супракс солютаб таб. дисперг. 400 мг №7 ;3.0;791.67;918.3;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Менарини Мэньюфекчуринг Лоджистикс энд Сервисиз С.р.Л.;Италия
Тантум верде таб. д/рассас. 3мг №20 ;5.0;335.61;409.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Азиенде Кимике Риуните Анжелини;Италия
Тербинафин таб. 250мг №14 ;1.0;325.05;396.5;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Канонфарма Продакшн;Россия
Тест-полоски "контур тс" №50 ;1.0;859.32;996.8;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Bayer Cons.Care AG;Швейцария
Тиогамма 600мг №30 тб.;1.0;845.68;964.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Тирозол таб. п/о пленочн. 10мг №50 ;2.0;302.39;362.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; E.Merck;Германия
Туссамаг сироп от кашля  б/сах. 175г;3.0;204.6;249.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Флуоксетин капс. 20мг №20 ;5.0;22.44;27.4;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Озон ООО;Россия
Фурацилин 0.02Таб. Х10;60.0;43.34;60.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Цефотаксим  - лексвм пор. д/приг. р-ра для в/в и в/м введ. фл. 1г №1 (инд.уп.) ;600.0;12.76;15.7;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; РОЗ/ПРОТЕК-СВМ;Россия
Цифран ст таб. п/о плен. 500мг+600мг №10 ;2.0;287.65;350.9;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Ранбакси Лабораториз Лимите IN;Индия
Экватор таб. 5мг+10мг №30 ;1.0;608.3;705.6;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
Энцефабол 100 мг №50 таб.;1.0;566.61;657.2;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек";;
Арифон табл. п.п.о. 2,5мг №30 ;3.0;347.0;423.3;2015-02-25 00:00:00.00; АНО "Здравсервис"; Лаборатории Сервье Индастри;ФРА
Доксициклин капс 100мг №20 ;10.0;19.04;26.6;2015-02-25 00:00:00.00; АНО "Здравсервис"; Белмедпрепараты;БЛР
Кипферон супп. д/ваг. и рект. введ  №10 ;3.0;595.9;727.0;2015-02-25 00:00:00.00; АНО "Здравсервис"; Алфарм ООО;РОС
Курантил 25 табл. п.о. 25мг №100 ;5.0;448.05;546.6;2015-02-25 00:00:00.00; АНО "Здравсервис"; Берлин-Хеми АГ;ГЕР
Люголь спрей д/местн. прим. 1% фл 50г в комп.с крышкой дозат. и распылит. ;5.0;82.38;100.5;2015-02-25 00:00:00.00; АНО "Здравсервис"; Лекарь;РОС
Натура Сиберика бальзам д/жирных волос Объем и баланс фо 400мл ;2.0;171.8;228.4;2015-02-25 00:00:00.00; АНО "Здравсервис"; Натура Сиберика;РОС
Офломелид мазь д/наружн. прим.30г ;5.0;79.8;97.3;2015-02-25 00:00:00.00; АНО "Здравсервис"; Синтез АКО ОАО;РОС
Сбор грудной N4 пачка 50г ;6.0;29.86;41.7;2015-02-25 00:00:00.00; АНО "Здравсервис"; Фитофарм ПКФ ООО;РОС
Фезам капс 400мг+25мг №60 ;10.0;176.46;215.2;2015-02-25 00:00:00.00; АНО "Здравсервис"; Зио-Здоровье ЗАО;РОС
Флуоксетин капс 20мг №20 ;3.0;20.9;29.2;2015-02-25 00:00:00.00; АНО "Здравсервис"; Озон ООО;РОС
Экседрин табл.п.п.о. №10 ;3.0;118.55;144.6;2015-02-25 00:00:00.00; АНО "Здравсервис"; Новартис Консьюмер Хелс СА;США
Коронал таб.п/о 5мг №30 ;5.0;100.07;120.9;2015-02-25 00:00:00.00;Время ООО; Зентива а.с. (Словакия);СЛОВАКИЯ
Тест-полоски "Акку-Чек Актив" №50 СПЕЦ.ПРЕДЛОЖЕНИЕ ;11.0;657.72;762.9;2015-02-25 00:00:00.00;Время ООО; Рош Диагностикс ГмбХ;ГЕРМАНИЯ
Аджисепт таб д/рассас N24 (апельсин) ;5.0;74.58;90.9;2015-02-25 00:00:00.00;ООО Надежда Фарм; Аджио Фармацевтикалз Лтд;Индия
Аджисепт таб д/рассас N24 (мёд-лимон) ;5.0;73.15;89.2;2015-02-25 00:00:00.00;ООО Надежда Фарм; Аджио Фармацевтикалз Лтд;Индия
Аптечка первой помощи автомобильная (Мирал Н) (в ред приказа №697н от 08.09.09) ;5.0;140.67;171.6;2015-02-25 00:00:00.00;ООО Надежда Фарм; Мирал ООО НПФ;Россия
Ацикловир таб 0.2г N20 ;20.0;22.71;27.7;2015-02-25 00:00:00.00;ООО Надежда Фарм; Ирбитский ХФЗ ОАО;Россия
Беруши вкладыши п/шумн N 4 ;10.0;41.9;60.0;2015-02-25 00:00:00.00;ООО Надежда Фарм; EUROSIREL S.r.l;Италия
Бромгексин драже 8мг N25 ;15.0;89.75;109.5;2015-02-25 00:00:00.00;ООО Надежда Фарм; Берлин-Хеми АГ;Германия
Валерианы н-ка 25мл (инд уп-ка) ;120.0;7.84;10.9;2015-02-25 00:00:00.00;ООО Надежда Фарм; Флора Кавказа ОАО;Россия
Вата гигиен 250г ;6.0;41.2;57.6;2015-02-25 00:00:00.00;ООО Надежда Фарм; Лейко ООО;Россия
Гепариновая мазь 25г (туба) ;20.0;44.02;61.6;2015-02-25 00:00:00.00;ООО Надежда Фарм; Алтайвитамины ЗАО;Россия
Игрушка д/ванной Курносики Семейка черепашки с 6+м (арт.25071) ;2.0;242.29;295.5;2015-02-25 00:00:00.00;ООО Надежда Фарм; Лонгсбо Пластик и Метал Продуктс;Китай
Калоприемник однокомп Абуцел- С N5 (диаметр стомы до 60мм) с зажимом ;1.0;338.21;412.6;2015-02-25 00:00:00.00;ООО Надежда Фарм; Пальма ООО;Россия
Касторовое масло 50мл ;20.0;53.44;74.8;2015-02-25 00:00:00.00;ООО Надежда Фарм; ЭКОлаб  ЗАО;Россия
Колдрекс таб с вит С N12 ;3.0;124.16;151.4;2015-02-25 00:00:00.00;ООО Надежда Фарм; Глаксо СмитКляйн Дангарван Лимитед;Ирландия
Крушины кора ф/п 2г N20 ;5.0;28.59;40.0;2015-02-25 00:00:00.00;ООО Надежда Фарм; Фитофарм  ПКФ ООО;Россия
Лейкопл. мозольный Салипод 6х10см ;20.0;48.37;67.7;2015-02-25 00:00:00.00;ООО Надежда Фарм; Верофарм ОАО;Россия
Мать-и-мачехи листья 50г ;5.0;23.69;33.1;2015-02-25 00:00:00.00;ООО Надежда Фарм; Фитофарм  ПКФ ООО;Россия
Метилурацил супп N10 ;10.0;35.52;49.7;2015-02-25 00:00:00.00;ООО Надежда Фарм; Биохимик  ОАО;Россия
Пижмы цветки 50г ;5.0;24.55;34.3;2015-02-25 00:00:00.00;ООО Надежда Фарм; ЛЕК С+ ООО;Россия
Рибоксин таб п/о 0.2г N50 ;20.0;15.8;22.1;2015-02-25 00:00:00.00;ООО Надежда Фарм; Борисовский завод медицинских препаратов;Беларусь
Ромашки цветки ф/п 1.5г N20 ;20.0;32.36;45.2;2015-02-25 00:00:00.00;ООО Надежда Фарм; Фирма Здоровье ООО;Россия
Тенорик таб п/пл/о 100мг+25мг N28 ;3.0;221.12;269.7;2015-02-25 00:00:00.00;ООО Надежда Фарм; Ипка Лабораториз Лтд;Индия
Термопсол (таб от кашля) таб N10 ;60.0;26.82;37.5;2015-02-25 00:00:00.00;ООО Надежда Фарм; Фармстандарт-Томскхимфарм  ОАО;Россия
Тотема р-р 10мл N20 ;2.0;368.76;449.8;2015-02-25 00:00:00.00;ООО Надежда Фарм; Иннотера Шузи;Франция
Бактистатин капс. 0,5г №100 (бад) ;3.0;222.69;296.1;2015-02-03 00:00:00.00; ЗАО ЦВ "Протек"; Крафт ООО;Россия
Лирика капсулы  150 мг №14 ;6.0;570.87;690.0;2015-02-04 00:00:00.00;Ирвин 2; Пфайзер Мэнюфэкчуринг Дойчленд;Германия
Пимафукорт крем для наружного применения  №1 ;1.0;425.84;519.5;2015-02-04 00:00:00.00;Ирвин 2; Теммлер Италиа С.р.Л.;Италия
Примадофилус Бифидус капсулы 290 мг №90 ;1.0;634.36;773.9;2015-02-04 00:00:00.00;Ирвин 2; Nature's Way Products Inc.;Соединенные Шта
Фосфоглив капсулы 65 мг + 35 мг №50 ;2.0;412.56;504.4;2015-02-04 00:00:00.00;Ирвин 2; Фармстандарт-Лексредства;Россия
Анжелик 2мг №28 таб.п/о ;3.0;1077.73;1250.1;2015-02-04 00:00:00.00;Фарм Комплект; Bayer;ГЕРМАНИЯ
Афлодерм 0,05% 40г мазь ;1.0;417.99;509.9;2015-02-04 00:00:00.00;Фарм Комплект; Belupo;ХОРВАТИЯ
Белосалик 50мл лосьон спрей ;1.0;411.4;501.9;2015-02-04 00:00:00.00;Фарм Комплект; Belupo;ХОРВАТИЯ
Гуттасил 7,5мг/мл 15мл кап. ;3.0;96.33;117.5;2015-02-04 00:00:00.00;Фарм Комплект; Фармак;УКРАИНА
Зодак 10мг/мл 20мл капли д/приема внутрь ;3.0;171.08;206.4;2015-02-04 00:00:00.00;Фарм Комплект; Zentiva;ЧЕШСКАЯ РЕСПУБЛИКА
Кардикет ретард 40мг №50 таб. ;3.0;176.69;214.2;2015-02-04 00:00:00.00;Фарм Комплект; Aesica Pharmaceuticals;ГЕРМАНИЯ
Климонорм №21 др. ;1.0;643.32;746.2;2015-02-04 00:00:00.00;Фарм Комплект; Bayer Schering Pharma;ГЕРМАНИЯ
Лопирел 75мг №28 таб. п/пл/о ;1.0;415.15;497.7;2015-02-04 00:00:00.00;Фарм Комплект; Actavis;МАЛЬТА
Неовир 12,5% 2мл №5 амп. ;1.0;816.31;946.9;2015-02-04 00:00:00.00;Фарм Комплект; Рос. кард.научно-произ. комп. - эксп. произ. МБП;РОССИЯ
Розарт 40мг №30 таб. п/пл/о ;1.0;726.3;842.5;2015-02-04 00:00:00.00;Фарм Комплект; Actavis;МАЛЬТА
Таваник 500мг №10 таб. п/пл/о ;2.0;918.32;1070.7;2015-02-04 00:00:00.00;Фарм Комплект; Sanofi Winthrop Industrie;ФРАНЦИЯ
Торвакард 40мг №30 таб. п/пл/о ;2.0;497.06;602.4;2015-02-04 00:00:00.00;Фарм Комплект; Zentiva;СЛОВАКИЯ
Флоксал 0,3% 3г глазная мазь ;3.0;225.15;274.6;2015-02-04 00:00:00.00;Фарм Комплект; Dr. Gerhard Mann;ГЕРМАНИЯ
АТОРИС таб п/п/о 20мг N30 KRKA ;6.0;393.25;475.2;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; KRKA d.d.;СЛОВЕНИЯ
БИОН 3 таб N30 Австрия ;3.0;580.13;771.5;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; Merck KgaA & Co. Werk Spittal;АВСТРИЯ
БИФИФОРМ капс киш-раств N30 ;8.0;325.35;396.9;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; Ferrosan A/S;ДАНИЯ
ДЕПРИМ ФОРТЕ капс N20 ;1.0;175.84;214.5;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; Lek d.d.;СЛОВЕНИЯ
ПИМАФУЦИН супп ваг 100мг N6 Temmler ;2.0;444.51;537.0;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; Temmler Italia S.r.L.;ИТАЛИЯ
СИРДАЛУД таб 4мг N30 Турция ;3.0;286.2;344.6;2015-02-25 00:00:00.00;ООО "Авеста фармацевтика"; Novartis Saglik Gida ve Tarim Urunlery Sanayi ve Ticaret A.S.;ТУРЦИЯ
Асепта-фреш ополаскиватель 250мл Фл. Х1 .@ ;2.0;132.74;176.5;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;РОССИЯ
Бион 3 Х30 (пл. бан.).@;3.0;595.9;792.5;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Винилин 50г (Бальзам Шостаковского) Фл. Б ;5.0;156.39;190.7;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Тульская Фармацевтическая фабрика ООО;РОССИЯ
Колдрекс Макс Грипп Лимон п.№5;5.0;153.95;187.8;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Локобейз Рипеа Крем 30г .@ ;1.0;356.95;474.7;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Теммлер Италиа С.р.Л;ИТАЛИЯ
Офтальмоферон 10мл гл. капли;5.0;257.32;313.9;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Полижинакс  №6 ваг. капс.;3.0;235.46;287.2;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
ЛРС Сушеница тр. 50г;5.0;31.01;43.4;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Флюдитек сироп д/дет. 2% 125мл;4.0;235.25;287.0;2015-02-04 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Аджисепт /классич./ табл. д/рассас. х24 ;5.0;72.16;88.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; AGIO;Индия
Аскорил табл. х20 ;4.0;214.75;262.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Glenmark Pharmaceuticals Ltd.;Индия
Афала табл. д/рассас. х100 ;3.0;253.06;308.7;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Материа-Медика;Россия
АЦЦ 200 /апельсин/ гран. пак. х20 ;10.0;106.6;128.4;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Hexal AG/Salutas Pharma;Германия
Базирон АС гель 5 % туба 40 г. х1 ;1.0;540.16;659.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Lab Galderma;Франция
Банеоцин мазь туба 20 г. х1 ;3.0;272.36;332.2;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Merck KGaA&Co/Sandoz GmbH;Австрия
Бисакодил-Хемофарм табл. киш-раств. сах. об 5 мг х30 ;10.0;24.98;30.4;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Hemofarm A.D.;Сербия
Викс Актив Синекс /алоэ, эвкалипт/ спрей д/носа 0.05 % 15 мл. х1 ;3.0;217.75;265.6;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Procter&Gamble;
Вобэнзим табл. п/о киш.раст. х200 ;3.0;1408.06;1633.3;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Mucos Emulsions;Германия
Вобэнзим табл. п/о киш.раст. х800 ;1.0;4740.05;5498.4;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Mucos Emulsions;Германия
Гиоксизон мазь д/наруж.прим 10 мг+30мг/г 10 г. х1 ;5.0;26.48;37.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; ОАО МПЗ;Россия
Горчичник - пакет х20 ;20.0;15.98;22.3;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Сарепта Волгоградский горчичный з-д;Россия
Грандаксин табл. 50 мг х20 ;3.0;266.26;324.8;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Egis;Венгрия
Дибикор табл. 500 мг х60 ;3.0;346.9;423.2;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Пик-фарма ПРО;Россия
Диклофенак р-р 25 мг/мл амп. 3 мл. х5 ;16.0;46.59;56.8;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Hemofarm A.D.;Сербия
Диротон табл. 5 мг х56 ;5.0;271.24;324.2;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Gedeon Richter/Gedeon Richter ?Рус;Венгрия-Россия
Дуовит для мужчин табл. п/о х30 ;2.0;302.13;401.8;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; KRKA;Словения
Зилт табл. п/о плен 75 мг х84 ;1.0;2015.5;2316.7;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; KRKA ? Рус;Россия
Йокс-Тева р-р д/мест.пр. 50 мл. х1 ;2.0;163.62;199.6;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Teva Czech Industries s.r.o.;Чехия
Кларитромицин табл. п/о плен 500 мг х14 ;4.0;276.97;329.9;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Реплекфарм/Березовский завод;Македония - Рос
Лизиноприл табл. 5 мг х30 ;5.0;14.84;18.1;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Озон;Россия
Макситрол капли глаз. 0.1 % фл. 5 мл. х1 ;3.0;271.35;331.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Alcon-Couvreur;Бельгия
Мильгамма композитум драже 100 мг х30 ;2.0;474.38;578.7;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Worwag Pharma/Mauermann-Arzneimittel;Германия
Мильгамма р-р в/м введ. амп. 2 мл. х10 ;6.0;365.05;445.3;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Worwag Pharma/Solupharm;Германия
Назонекс Спрей 50 мкг/доза 120 доз (18г) фл.дозир. устр.+колп. х1 ;6.0;740.14;852.6;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Schering-plough/Акрихин;Пуэрто-рико/Рос
Нео-зекст табл кишечнораст. п/о плен 20 мг х14 ;1.0;984.12;1131.9;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Sandoz/Salutas Pharma;Германия
Олазоль аэроз. наружн. 80 г. х1 ;2.0;165.28;201.6;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Алтайвитамины;Россия
Панзинорм форте 20 000 табл. киш-раств. об х30 ;3.0;185.85;226.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; KRKA/KRKA ? Рус;Словения/Россия
Пантогам  сироп 10 % 100 мл. х1 ;1.0;311.48;380.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Пик-фарма ПРО;Россия
Престариум А табл. п/о плен 5 мг х30 ;5.0;390.02;469.1;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Ромашка цветки пачка 50 г. х1 ;14.0;33.7;47.1;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Тантум Верде Спрей 30 мл х1 ;6.0;300.04;366.0;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Angelini Fransesco;Италия
Терафлекс капс. х60 ;1.0;969.54;1124.6;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Sagmel Inc;США
Троксевазин гель наруж.пр. 2 % 40 г. х1 ;20.0;142.13;173.4;2015-02-25 00:00:00.00;ООО ФК ПУЛЬС; Balkanpharma Troya AD;Болгария
