Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Диротон 10мг №28 таб. GR ;2.0;242.88;291.8;2015-02-09 00:00:00.00;ЗАО ЦВ "Протек"; Гедеон Рихтер А.О.;Венгрия
Л-тироксин 50мкг Таб. №50 ( МНН: Левотироксин натрия );1.0;85.91;102.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Актовегин 5% 20г мазь ;5.0;86.13;116.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Nycomed;Австрия
Алмагель  170мл ( МНН: Алгелдрат+Магния гидроксид ) ;5.0;146.19;197.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Балканфарма;Болгария
Амлодипин-прана таб. 10мг №30 ;5.0;24.75;33.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Пранафарм ООО;Россия
АМЛОТОП 0,01 N30 ТАБЛ ;2.0;156.86;190.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Хемофарм;Россия
Амприлан НД табл. 5мг+25мг N30(МНН:Рамиприл+гидрохлортиазид). Словения ;1.0;405.68;527.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; КРКА;Словения
Арбидол табл. п.п.о. 50мг N10 ;2.0;124.08;150.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт-Томскхимфарм;Россия
Арифон-ретард 1.5мг Таб. с контр. высв. Х30 ( МНН: Индапамид )  ;2.0;292.82;352.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Servier/Сердикс ООО;Россия
Аскорбинова к-та амп. 50мг/мл 2мл №10 ;1.0;32.12;39.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
АСКОРИЛ ЭКСПЕКТОРАНТ 100МЛ СИРОП ( МНН: Бромгексин+Гвайфенезин+Сальбутамол ) ;2.0;197.12;264.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Гленмарк Фармасьютикалз Лтд;Индия
Ауробин мазь 20г ;1.0;220.66;286.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Гедеон Рихтер;Венгрия
Аэртал крем д/наруж. примен. 1,5% туба 60г ;1.0;238.26;304.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
АЭРТАЛ 0,1 N20 ТАБЛ П/О ( МНН: Ацеклофенак ) ;3.0;292.05;385.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Гедеон Рихтер ОАО;Испания
Бактисубтил капс. №20;1.0;462.88;615.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Барсучок бальзам д/детей разогрев 30мл;2.0;47.79;69.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Берлиприл 20 табл. 20мг N30 ( МНН: Эналаприл );3.0;165.22;197.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Берлиприл  5мг №30 тб. ( МНН: Эналаприл ) ;5.0;74.47;88.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Берлин-Хеми;Германия
Беруши Moldex PocketPaK № 4;5.0;29.7;59.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ВИЗОПТИК 0,05% 15МЛ ГЛ КАПЛИ ФЛАК/КАП ( МНН: Тетризолин );1.0;115.28;149.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ВИТАМИШКИ IMMUNO+ N30 ЖЕВ  ПАСТИЛ ;1.0;324.5;470.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Santa  Cruz  Nutritionals;СОЕДИНЕННЫЕ ШТАТЫ
ВИТАМИШКИ MULTI+ N30 ЖЕВ  ПАСТИЛ ;1.0;322.73;451.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Supplement Sciences inc.;СОЕДИНЕННЫЕ ШТАТЫ
Гексализ таб. №30 ;2.0;183.48;247.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Бушара-Рекордати;Франция
ГЛИЦИН ФОРТЕ ЭВАЛАР N60 ТАБЛ Д/РАССАС ;2.0;104.43;151.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Эвалар ЗАО;Россия
Глицин-Эвалар форте табл. 0.3 г х20 ;3.0;41.43;60.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Эвалар;Россия
Гриппферон 10000МЕ/мл капли в нос 10мл ( МНН: Интерферон альфа-2b ) ;2.0;213.18;261.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фирн М ЗАО;Россия
ДАНТИНОРМ БЭБИ 1МЛ N10 КОНТЕЙН Р-Р Д/ВНУТР ;1.0;252.01;340.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Лаборатория Буарон;Франция
ДЕЗАЛ 0,005 N10 ТАБЛ П/О(МНН:Дезлоратадин).Исландия. ;2.0;146.19;192.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Актавис Лтд;Мальта
Дибикор таб. 500мг №60 ;1.0;347.16;451.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ПИК-ФАРМА ПРО ООО RU;Россия
Леденцы Швейцарские травы с медом + вит.С 50г .@ ;1.0;84.83;123.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Др.Тайсс Натурварен ГмбХ;Германия
Дыши масло спрей фл.30мл ;1.0;193.39;261.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ООО "Биосфера" RU;Россия
ЖИВОКОСТ (ОКОПНИК) ПЧЕЛИНЫЙ ЯД ГЕЛЬ-БАЛЬЗ Д/Т50МЛ;3.0;59.85;83.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ЗИЛТ ТАБ. П/О 75МГ №28(МНН:Клопидогрел). ;1.0;954.69;1094.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ИБУКЛИН 0,4+0,325 N10 ТАБЛ П/О ( МНН: Ибупрофен+Парацетамол ) ;2.0;95.04;128.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Д-р Редди с Лабораторис Лтд;Индия
Йодомарин 200мг №50 тб. Берлин-Хеми ( МНН: Калия йодид );1.0;117.26;140.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Кавинтон форте табл. 10мг N30 Венгрия ( МНН: Винпоцетин );3.0;210.1;253.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Колдакт флю плюс  лонг капс. №10 ( МНН: Парацетамол+Фенилэфрин+Хлорфенамин ) ;10.0;105.82;142.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Natco Pharma;Индия
Ксимелин Экстра Спрей назальный 0.6мг/мл+0.5мг/мл 10мл Фл.пласт. Х1 ;1.0;186.45;251.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Nycomed;Норвегия
Курантил N 25мг №120 тб.п/о(МНН:Дипиридамол). ;1.0;324.72;422.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Берлин-Хеми;Германия
Левомицетин 0,5 №10 тб. Органика;20.0;19.91;24.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Леспефрил р-р д/приема внутрь 100мл Фл. Б ;1.0;142.34;185.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Вифитех ЗАО;Россия
ЛИНКАС БСС 120МЛ СИРОП ;2.0;126.39;168.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Хербион Пакистан Прайвет Лимитед;Пакистан
Линкас Лор мята №16 паст.;2.0;75.57;100.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Линкас сироп 90мл ;2.0;110.66;149.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Herbion;Пакистан
Маалокс  250мл сусп. ;1.0;258.39;341.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Италия;Авентис
Маалокс 15мл №30 сусп. ( МНН: Алгелдрат+Магния гидроксид ) ;1.0;504.79;690.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фаматис;Франция
МААЛОКС N20 ЖЕВ ТАБЛ( МНН: Алгедрат+Магния гидрооксид);3.0;167.97;226.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
МИДОКАЛМ 0,15 N30 ТАБЛ П/О ( МНН: Толперизон ) ;2.0;289.19;390.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Гедеон Рихтер - Рус;Россия
Мирамистин 0.01% Р-р местн. прим. 150мл с распылителем ;5.0;294.36;397.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Инфамед ЗАО;Россия
Мочеприемник стандартный (прикроватный) ST1300201 Меридиан 2л И/м ;10.0;44.55;60.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ДГМ Фарма Аппарате АГ;Швейцария
Мульти-табс классик таб. п/о №30 (бад) ;1.0;282.61;367.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Ferrosan;Дания
Називин 0.05% 10мл  ;2.0;116.6;157.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; E.Merck;Германия
Називин спрей 0.05% 10мл  ;2.0;120.01;162.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Мерк КГаА Никомед;Германия
Наклофен Дуо капс. с модиф. высвобод. 75мг N20 Словения ;2.0;100.87;121.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; КРКА;Словения
Нокспрей спрей наз 0,5 мг/мл 20 мл МНН:Оксиметазолин.);2.0;165.0;214.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
НУРОФЕН 0,2 N8 ТАБЛ П/О ( МНН: Ибупрофен ) ;2.0;85.91;103.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное королевство
НУРОФЕН 0,2 N20 ТАБЛ П/О ;5.0;126.17;154.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное королевство
Нурофен Экспресс 200мг Капс. Х10 ( МНН: Ибупрофен ) ;3.0;105.93;127.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр/Баннер Фармакапс Европа Б.В.;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Облепиховое масло св. 0.5 №10  ;5.0;76.56;99.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Нижегородский ХФК;Россия
ОМЕЗ 0,02 N30 КАПС ( МНН: Омепразол ) ;5.0;159.83;191.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Dr.Reddy"s;Индия
Омнитус сироп 0.8 мг/мл 200 мл. (мерная ложка) х1 ;1.0;143.0;190.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Hemofarm A.D.;Сербия
Отинум капли ушн. 20 % фл. 10г ;1.0;135.63;179.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ICN Polfa Rzeszow S.A.;Польша
Перекись Водорода 3% Р-р д/наруж. и мест. прим. 100мл Фл. полимер. Б М (R) ;48.0;11.11;13.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Тульская Фарм.Ф;Россия
Пикамилон 0.02 №30 Уфавита;2.0;48.18;65.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ПИРАЦЕТАМ 1,2 N20 ТАБЛ П/О ;2.0;79.31;95.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ОЗОН;Россия
Пиридоксина  г/хл, 5 % 1 мл №10 амп.;3.0;23.54;29.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ЛЕЙКОПЛАСТЫРЬ ПЕРЦОВ ДОКТОР ПЕРЕЦ ОБЕЗБОЛ10X18ПЕРФ;20.0;26.4;35.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Преднизолон 5мг №100 Акри ( МНН: Преднизолон );1.0;42.46;53.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Престанс таб. 10мг+5мг №30 ;1.0;657.69;854.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Сердикс ООО;Россия
Проктонис крем 30мл ;1.0;179.36;260.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ВИС ООО;Россия
САЛФЕТКИ СТЕР.МЕД. 16СМХ14СМ ДВУХСЛ. №10;10.0;16.06;21.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
Селмевит №30 тб. п/о ;2.0;130.79;176.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Уфимский вит. з-д;Россия
Селмевит N60 Таб. ;1.0;199.76;269.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт-Уфавитамины;Россия
Смекта №30 пак(МНН:Смектит диоктаэдрич).. ;1.0;291.83;352.7;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Франция;Beaufour Ipsen Indastrie
СНУП 0,1% 15МЛ СПРЕЙ НАЗАЛ(МНН:Ксилометазолин).Германия. ;5.0;102.74;123.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фамар Хелф Кейр Сервисез Мадрид С.А.У./ШТАДА Арцнаймиттель АГ;Испания
Сорбифер дурулес №50 ( МНН: Железа сульфат+аскорбиновая кислота ) ;1.0;399.43;531.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Egis;Венгрия
СТОМАТОФИТ 50МЛ ФЛАК ЭКСТР ЖИДК ;2.0;119.13;160.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Фитофарм Кленка АО;Польша
СТОПТУССИН N20 ТАБЛ ;1.0;195.36;250.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Тева Оперейшнс Поланд Сп.з.о.о.;Польша
СУМАХ КРЕМ Д/ТЕЛА 75МЛ ;2.0;116.36;162.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; КоролевФарм;Россия
СУПРАДИН N30 ТАБЛ П/О ;1.0;449.68;584.5;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Драгенофарм Апотекер Пюшль ГмбХ и Ко.КГ;Германия
Термометр медицинский ртутный dgm в футляре №1 ;12.0;44.51;67.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; DGM Pharma Apparate Handel AG;Швейцария
Тромбо асс таб. п/о плён. кш/раств. 100 мг №28(МНН:Ацетилсалициловая к-та). ;10.0;44.0;54.8;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Lannacher Heilmittel;Австрия
Ундевит-УВИ др. N50 Россия;10.0;36.52;51.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ФЛЮКОСТАТ КАПС. 0.15Г N1( МНН:Флуконазол) ;2.0;166.54;200.9;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Россия;Фармстандарт Лексредства
ХАРТИЛ 0,005 N28 ТАБЛ ( МНН: Рамиприл ) ;1.0;263.45;350.3;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Актавис/Эгис;Исландия
ХОНДРОКСИД МАКСИМУМ 8% 50,0 КРЕМ ;1.0;666.38;866.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Лихт Фар Ист (С) Пте Лтд;Сингапур/Бельгия
Центрум детский жеват. таб. №30 (бад) ;1.0;298.54;388.1;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Wyeth Lederle S.p.A;Италия
ЦИТОВИР-3 N12 КАПС /БЛИСТ/ ;1.0;262.57;354.4;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; ЦИТОМЕД МБНПК;Россия
ШОЛЛ Электрическая роликовая пилка для удаления огрубевшей кожи стоп;2.0;1395.35;1828.0;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек";;
ЭЛЬКАР 0,3/МЛ 25МЛ ФЛАК Р-Р ;1.0;255.75;345.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Пик-фарма ПРО ООО;Россия
Энап таб. 2,5 мг №20 ;5.0;54.34;69.2;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Энтерол капс. 250мг №10 ;2.0;196.68;259.6;2015-02-17 00:00:00.00;ЗАО ЦВ "Протек"; Франция;Biocodex
Вобэнзим №200 тб. ;1.0;1456.3;1893.0;2015-02-19 00:00:00.00;ООО "Пульс Брянск"; Mucos Pharma;Германия
ГИНКОУМ 0,04 N60 КАПС ;1.0;306.96;399.0;2015-02-19 00:00:00.00;ООО "Пульс Брянск"; Эвалар ЗАО;Россия
ДЮФАЛАК 1000МЛ СИРОП ( МНН: Лактулоза ) ;1.0;596.86;679.4;2015-02-19 00:00:00.00;ООО "Пульс Брянск"; Солвей Биолоджикалз Б.В.;Нидерланды
НАЗОЛ 0,05% 30МЛ ФЛАК СПРЕЙ НАЗАЛ ;1.0;177.55;239.6;2015-02-19 00:00:00.00;ООО "Пульс Брянск"; Институт де Ангели С.Р.Л.;Италия
СИНЕКОД 200МЛ СИРОП ( МНН: Бутамират ) ;2.0;271.82;361.5;2015-02-19 00:00:00.00;ООО "Пульс Брянск"; Новартис Консьюмер Хелс С.А.;Швейцария
Вальсакор таб п/о 80мг х 28 ( МНН: Валсартан ) ;1.0;185.93;241.7;2015-02-19 00:00:00.00;ЗАО Роста; KRKA;Словения
ДИКЛОФЕНАК (ДИКЛАК) 5% 50,0 ГЕЛЬ ;2.0;188.78;249.1;2015-02-19 00:00:00.00;ЗАО Роста; Гексал АГ;Германия
Звездочка Ноз капли  0.1 %  10 мл. х1 ( МНН: Ксилометазолин ) ;10.0;28.56;35.8;2015-02-19 00:00:00.00;ЗАО Роста; Danapha;Вьетнам
Кетонал форте 100мг №20 тб.(МНН:КЕТОПРОФЕН). ;2.0;182.09;217.6;2015-02-19 00:00:00.00;ЗАО Роста; Лек Д.Д.;Cловения
Кларитромицин-obl таб. п/о плен. 500мг №7 ;1.0;174.88;209.9;2015-02-19 00:00:00.00;ЗАО Роста; Оболенское фарм. предприятие;Россия
Клирвин крем для ухода за кожей тела туба 25г ;10.0;44.9;69.0;2015-02-19 00:00:00.00;ЗАО Роста; Корвет Фарма ООО;Россия
Мидокалм  50мг  №30 др.;1.0;241.02;313.3;2015-02-19 00:00:00.00;ЗАО Роста;;
Називин 0.01% 5мл Никомед;2.0;120.44;156.5;2015-02-19 00:00:00.00;ЗАО Роста;;
Пантодерм 5% 30,0 Мазь ( МНН: Декспантенол ) ;2.0;192.48;259.8;2015-02-19 00:00:00.00;ЗАО Роста; Акрихин ХФК ОАО;Россия
Персен таб. №40 Lек;1.0;246.08;319.8;2015-02-19 00:00:00.00;ЗАО Роста;;
ПИОНА УКЛОНЯЮЩЕГОСЯ НАСТОЙКА 25МЛ В ПАЧКЕ №1 ;3.0;16.48;22.2;2015-02-19 00:00:00.00;ЗАО Роста; Камелия;Россия
Тамоксифен табл. 10 мг фл п/эт х30 ;2.0;94.34;112.7;2015-02-19 00:00:00.00;ЗАО Роста; Orion Corporation/ФармакорПродакшн;Финляндия
ТЕСТ-ПОЛОСКИ ACCU-CHEK ACTIV N50 ;1.0;702.74;906.5;2015-02-19 00:00:00.00;ЗАО Роста; Roche Diagnostics GmbH;Германия
Фалиминт №20 др. Берлин-Хени ( МНН: Ацетиламинонитропропоксибензол ) ;3.0;152.31;199.5;2015-02-19 00:00:00.00;ЗАО Роста;;
Анаферон детский таб. №20 ;3.0;149.93;202.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика;Россия
ГЕКСОРАЛ ТАБС КЛАССИК N16 ТАБЛ Д/РАС /МЕД-ЛИМОН/ ;2.0;104.5;141.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение фирмы Дж.Б.Кемикалс энд Фармасьютикалс Лтд);Индия
Дилтиазем Ланнахер 90мг Таб. пролонг. дейст. покр. пленоч. об. Х20 ;3.0;102.63;138.5;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Ланнахер Хайльмиттель ГмбХ;АВСТРИЯ
ДОКТОР ТАЙСС АНГИ СЕПТ МЕД-ЛИПА N24 ТАБЛ Д/РАССАС ;2.0;129.25;174.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Др. Тайсс Натурварен ГмбХ;Германия
ДЮФАЛАК 500МЛ СИРОП ( МНН: Лактулоза ) ;1.0;387.75;464.5;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
ДЮФАСТОН 0,01 N20 ТАБЛ П/О ( МНН: Дидрогестерон ) ;2.0;465.08;557.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Solvay Pharms;Нидерланды
ЗИЛТ 0,075 N84 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;1.0;2141.15;2442.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; КРКА-РУС;Россия
Ибупрофен 0.2 № 20 тб. Татхимфармпрепараты;10.0;12.32;15.2;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
КОМПЛИВИТ С ПОНИЖ.СОД.САХАРА ТАБ. N60;3.0;102.52;138.3;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
КРЕОН 10000 N20 КАПС ( МНН: Панкреатин )Германия ;3.0;254.76;305.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Solvay Pharma;Германия
КСИМЕЛИН 0,1% 10МЛ НАЗ СПРЕЙ ( МНН: Ксилометазолин ) ;3.0;148.5;178.3;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Никомед Дания АпС;Норвегия
Линекс капс. №16;2.0;277.75;361.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
ЛИНЕКС N32 КАПС /БЛИСТ/ ;3.0;402.93;523.8;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Lek;Словения
Линкомицина г/х 0,25 №20 капс  ;3.0;44.44;59.9;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Производство Медикаментов;Россия
ЛОПЕРАМИД 0,002 N20 КАПС ( МНН: Лоперамид );9.0;15.62;19.3;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Лоперамид 2мг №20 тб. Озон;10.0;9.57;12.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Лориста Н таб. п\о плен. 50 мг+12,5 мг №30 ;2.0;192.28;255.7;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; КРКА д.д. Ново Место;Словения
Максиколд Рино пор. апельсиновый пак. 15г N5  ;2.0;114.95;155.1;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт- Лексредства;Россия
Нигепан св. №10 ;1.0;158.84;214.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
Но-шпа 40мг 2мл №25 амп(МНН:Дротаверин).. ;1.0;429.77;516.1;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Chinoin;Венгрия
Панадол Сусп. Для Детей 100мл  ;2.0;80.08;95.8;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Glaxo Wellcome Production;Франция
ПИРАЦЕТАМ 0,2/МЛ 5МЛ N10 АМП Р-Р В/В В/М ;3.0;38.17;48.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-УфаВИТА ОАО;Россия
ПУСТЫРНИКА ЭКСТРАКТ 0,014 N10 ТАБЛ ;30.0;17.6;25.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;Россия
Ромашка цветки фильтр-пакеты 1.5г N20 Россия ;18.0;34.21;49.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
СЕПТОЛЕТЕ ПЛЮС N18 ПАСТИЛКИ/МЕД/ЛАЙМ ;1.0;142.01;191.7;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
Сироп от кашля с подорожником и мать-и-мач.100мл;1.0;159.5;212.1;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Тамифлю 75 мг капс. №10;1.0;1120.57;1276.2;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Тенотен детский таб № 40 ;3.0;153.12;206.7;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика;Россия
Тизин ксило 0.1% 10мл спрей ( МНН: Ксилометазолин ) ;10.0;91.52;111.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; МакНил Мэньюфэкчуринг;Франция
ШПРИЦ 5МЛ 3-Х КОМП N10 /ИМПОРТ/SFM/ИНД/УП/ ;10.0;63.25;86.0;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; СФМ Госпитал Продактс ГмбХ;Германия
Экзодерил р/р 1% 10мл ( МНН: Нафтифин ) ;2.0;530.86;690.1;2015-02-19 00:00:00.00;ЗАО НПК "Катрен"; Глобофарм/Сандоз;Австрия
Экзодерил 1% Крем 15г ( МНН: Нафтифин );2.0;339.13;440.8;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Эналаприл тб 5мг №20 Озон;20.0;9.35;11.6;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Эналаприл таб. 10мг N20 Озон;20.0;9.35;11.5;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Бактистатин 0,5 N20 капс.;2.0;230.04;317.4;2015-02-19 00:00:00.00;ЗАО НПК "Катрен";;
Аторис таб п/о 20мг х 90 ( МНН: Аторвастатин ) ;1.0;971.52;1112.8;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; KRKA;Словения
ДОКТОР ТАЙСС АНГИ СЕПТ ЛИМОН N24 ТАБЛ Д/РАССАС ;2.0;147.84;199.5;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Др. Тайсс Натурварен ГмбХ;Германия
ЗИЛТ ТАБ. П/О 75МГ №28(МНН:Клопидогрел). ;1.0;961.18;1100.5;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек";;
Максиколд Рино пор. малиновый пак. 15г N5  ;2.0;117.15;158.1;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Фармстандарт- Лексредства;Россия
Нимулид сусп. 50мг/5мл 60мл фл ( МНН: Нимесулид ) ;2.0;146.96;195.4;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Panacea Biotec Ltd;Индия
НИПЕРТЕН 0,005 N30 ТАБЛ П/О ( МНН: Бисопролол ) ;3.0;119.02;144.4;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; КРКА-РУС ООО;Россия
Омник ОКАС таб. п/о 400мкг №30 ( МНН: Тамсулозин );1.0;1349.26;1536.3;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек";;
Офтальмоферон 10мл гл. капли ;1.0;240.35;324.4;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Фирн М ЗАО;Россия
Офтолик капли глазн фл-кап. пластик. 10мл Индия;1.0;261.91;340.4;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек";;
ОЦИЛЛОКОКЦИНУМ N12 ГРАНУЛЫ ;1.0;517.99;694.1;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Лаборатория Буарон;Франция
Тест-полоски Акку-Чек Перформа №50 ;1.0;813.45;1073.7;2015-02-19 00:00:00.00;ЗАО ЦВ "Протек"; Roche Diagnostics;Германия
