мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
оекемйх оюскэ уюпрлюмм лнкхмею K бохр ндмнпюг 60у90ял ╧10;5.0;177.76;235.0;2015-02-07 11:06:51;опнрей гюн жб ц.лняйбю;оюскэ уюпрлюмм;цеплюмхъ
ясопюдхм ьхо рюа ╧10;1.0;238.48;310.0;2015-02-07 11:06:51;опнрей гюн жб ц.лняйбю;аюиеп;цеплюмхъ
ясопюйя цпюм д/опхц ясяо 100лц/5лк тк 30ц;1.0;521.4;655.0;2015-02-07 11:06:51;опнрей гюн жб ц.лняйбю;юяреккюя тюплю ;яюсднбяйюъ юпюбхъ
рюакерйх нр йюькъ ╧10;50.0;25.85;37.0;2015-02-07 11:06:51;опнрей гюн жб ц.лняйбю;рюрухлтюплопеоюпюрш нюн;пняяхъ
жетнрюйяхл - кейябл онп д/опхц п-пю б/б б/л тк 1000лц ╧1 хмд со;50.0;12.98;16.0;2015-02-07 11:06:51;опнрей гюн жб ц.лняйбю;пнг/опнрей-ябл;пняяхъ
юккноспхмнк рюа 100лц ╧50;2.0;75.83;90.0;2015-02-07 11:07:22;оскэя апъмяй;анпыюцнбяйхи утг мож гюн;сйпюхмю
хмрептепнм век ясуни юло 1000ле ╧10;2.0;63.81;77.5;2015-02-07 11:07:22;оскэя апъмяй;лхйпнцем мон тцсо;пняяхъ
хмрептепнм век ясуни юло 1000ле ╧10;2.0;63.81;77.5;2015-02-07 11:07:22;оскэя апъмяй;лхйпнцем мон тцсо;пняяхъ
йнкдюйр ткч окчя йюоя ╧10;5.0;97.3;130.0;2015-02-07 11:07:22;оскэя апъмяй;RANBAXY;хмдхъ
мюгнмейя яопеи мюг днгхп 50лйц/днгю 120 днг 18ц тк;1.0;759.06;871.5;2015-02-07 11:07:22;оскэя апъмяй;аюиеп;аекэцхъ
осяршпмхй тнпре рюа 500лц ╧40;5.0;91.7;125.0;2015-02-07 11:07:22;оскэя апъмяй;щбюкюп гюн;пняяхъ
рюмрсл бепде тк 120лк;1.0;282.48;355.0;2015-02-07 11:07:22;оскэя апъмяй;CSC / ANGELINI FRANCESCO;хрюкхъ
реяр дкъ нопедекемхъ аепелеммнярх BEE-SURE-S;100.0;4.98;10.0;2015-02-07 11:07:22;оскэя апъмяй;тюйрнп-лед ннн;пняяхъ
щплхрюкэ йюоя йхьевмнпюярб 10000ед тк ╧20;1.0;159.79;191.0;2015-02-07 11:07:22;оскэя апъмяй;мнпдлюпй юпжмюилхррекэ цлау&йн.йц;цеплюмхъ
ахррмеп аюкэгюл 50лк;1.0;105.25;145.0;2015-02-10 09:38:06;пнярю гюн;пхуюпд ахрмеп;юбярпхъ
цпнопхмняхм рюа 500лц ╧20;1.0;511.86;645.0;2015-02-10 09:38:06;пнярю гюн;GEDEON RICHTER;онкэью
дчтюкюй яхпно 667лц/лк тк 500лк;1.0;391.86;468.5;2015-02-10 09:38:06;пнярю гюн;SOLVAY PHARMA;мхдепкюмдш
йнпнмюк рюа о/н 5лц ╧30;2.0;106.49;127.0;2015-02-10 09:38:06;пнярю гюн;гемрхбю;якнбюйхъ
кюбнлюйя рюа о/н 125лц ╧10;1.0;776.46;888.0;2015-02-10 09:38:06;пнярю гюн;мхфтюпл нюн;пняяхъ
ремнрем рюа ╧40;3.0;149.78;202.0;2015-02-10 09:38:06;пнярю гюн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
щмюо м рюа 25лц+10лц ╧20;5.0;147.04;196.0;2015-02-10 09:38:06;пнярю гюн;йпйю;якнбемхъ
югхрпнлхжхм йюоя 250лц ╧6;5.0;34.76;55.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;нгнм ннн;пняяхъ
юкйю-гекэржеп ьхо. рюа ╧10;1.0;184.14;238.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;аюиеп;цеплюмхъ
юктюбхр мюь люкшь яюье 3ц ╧45;1.0;273.76;360.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;юйбхнм гюн/бмеьрнпц тюплю ннн;пняяхъ
аейкюгнм щйн ющп 250лйц/днгю 200днг;1.0;403.48;487.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;мнпрнм бнрептнпд;бекхйнапхрюмхъ
бхрюлхм е йюоя 400лц ╧30;1.0;127.93;173.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;лхмяйхмрепйюоя опсо;аекнпсяяхъ
бхрюлхм т-99 аюкэгюл-йпел д/дер рсаю 60лк;1.0;94.14;130.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;тюплюйнм-й ннн/ярпекеж гюн;пняяхъ
цеоюпхмнбюъ люгэ мюпсф рсаю 25ц;10.0;50.05;68.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;мхфтюпл нюн;пняяхъ
цепотепнм люгэ д/леярм рсаю 5ц;1.0;172.15;224.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;тхпм л;пняяхъ
дчпейя опегепбюрхбш пеюк тххк ╧12;1.0;469.81;615.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;яяк хмрепмщьмк окя;бекхйнапхрюмхъ
фемэ-ьемэ рюа 350лц ╧30;3.0;56.18;76.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;бхрюлеп ннн;пняяхъ
гюлемхрекэ яюуюпю пхн цнкд рюа ╧650;3.0;71.83;100.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;ябхр кюиб;йхрюи
;1.0;533.17;643.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;;
кейся люякн йедпю щтхпмне тк 10лк;3.0;34.94;55.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;кейся ннн;пняяхъ
кнгюпрюм рюа о/н 50лц ╧30;4.0;76.89;92.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;нгнм ннн;пняяхъ
кнпхярю рюа о/н 50лц ╧60;1.0;291.61;354.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;йпйю;пняяхъ
мюрюкэяхд ясоо 0,25ц ╧10;1.0;275.0;357.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;мхфтюпл нюн;пняяхъ
мелскейя цпюм опхц ясяо бмсрпэ 100 лц/2ц оюй ╧10;2.0;159.94;208.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;янрейя тюплтхплю гюн;пняяхъ
мхгнпюк ьюло 20лц/ц 60лк;1.0;462.88;605.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;ъмяяем яхкюц;аекэцхъ
мспнтем щйяопеяя цекэ д/мюпсфм опхл 5% рсаю 50ц;2.0;135.85;163.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
опегюпрюм м рюа о/н 12.5лц+50лц ╧28;2.0;227.81;296.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;хойю кюанпюрнпхг кхлхред;хмдхъ
опегепбюрхбш йнмрейя ROMANTIC (юпнлюрхгхпнбюммше) ╧3;3.0;80.52;115.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;кпя опндюйря крд/AVK POLYPHARM CO.LTD;бекхйнапхрюмхъ
опегепбюрхбш йнмрейя йкюяяхй ╧12;3.0;260.48;440.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;кпя опндюйря крд/AVK POLYPHARM CO.LTD;рюхкюмд
опегепбюрхбш йнмрейя пнлюмрхй кнб (юпнлюрхгхпнбюммше) ╧12;1.0;273.79;360.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;кпя опндюйря крд/AVK POLYPHARM CO.LTD;бекхйнапхрюмхъ
опнйкюдйх оюскэ уюпрлюмм лнкхлед йкюяяхй спнкнц лхдх ╧28;1.0;327.8;430.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;оюскэ уюпрлюмм;цеплюмхъ
пекхт скэрпю ясоо пейр ╧12;1.0;333.96;430.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;яюцлек хмй;яью
яхдмнтюпл рюа 2лц ╧30;3.0;145.53;196.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;SOPHARMA;анкцюпхъ
тхрнкюйя рюа 500лц ╧20;3.0;109.48;150.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
ткснйяерхм кюммюуеп йюоя 20лц ╧20;2.0;113.74;135.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;кюммюуеп уюикэлхррекэ цлау;цеплюмхъ
тнятнцкхб йюоя ╧50;1.0;418.55;510.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
;1.0;189.42;246.5;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;;
унмдю йпел-цекэ 50ц рсаю;2.0;217.25;285.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
жхйкнтепнмю рюа о/н 150лц ╧10;3.0;145.2;176.0;2015-02-10 09:38:22;опнрей гюн жб ц.лняйбю;онкхяюм мртт ннн;пняяхъ
апнлйюлтнпю рюа ╧30;1.0;91.16;123.5;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;хпахряйхи утг нюн;пняяхъ
йюмхгнм йпел 1% рсаю 20ц;5.0;49.544;72.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;юдфхн тюплюжебрхйюкг крд;хмдхъ
кхмйюя яхпно тк 120лк;5.0;124.114;168.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;уепахнм оюйхярюм крд;оюйхярюм
янкоюдехм тюяр рюа пюярб ╧12;3.0;123.573;167.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;тюлюп;цпежхъ
ярнодхюп рюа о/н 100лц ╧24;2.0;149.49;202.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;цеденм пхуреп;онкэью
рюакерйх нр йюькъ ╧10;20.0;26.246;38.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;рюрухлтюплопеоюпюрш нюн;пняяхъ
реяр-онкняйх сюм рюв яекейр ╧50;2.0;775.37;960.0;2015-02-10 09:38:39;яхю хмрепмеиьмк крд гюн ц. рскю;дфнмянм & дфнмянм;яью
лхднйюкл-пхуреп п-п б/б б/л 10% юло 1лк ╧5;3.0;383.757;495.0;2015-02-10 09:38:45;яхю хмрепмеиьмк крд гюн ц. рскю;цеденм пхуреп-пся гюн;пняяхъ
ахмр кхойхи ахмркх-л 200ялу10ял;5.0;49.2;75.0;2015-02-10 09:38:57;тюплю;оюкэлю цй ннн;пняяхъ
ахмр кхойхи опнмхжюелши ахмркх - р 10ял у 200ял;5.0;49.2;75.0;2015-02-10 09:38:57;тюплю;оюкэлю цй ннн;пняяхъ
кебнлхжерхм йюокх цкюгмше 0.25% 5лк;10.0;15.36;22.5;2015-02-10 09:38:57;тюплю;дхютюпл гюн;пняяхъ
люякн йнялерхв юапхйня 25лк;3.0;21.03;35.0;2015-02-10 09:38:57;тюплю;лхппнккю ннн;пняяхъ
яхярелю хмтсгхнммюъ (д/оепекхбюмхъ п-пнб) KD-JECT;20.0;13.03;17.0;2015-02-10 09:38:57;тюплю;KDM;цеплюмхъ
якюахкем йюокх 0,75% тк-йюоекэмхжю 15лк;4.0;104.28;140.0;2015-02-10 09:38:57;тюплю;кщмя тюпл ннн;пняяхъ
якегхм йюокх цкюгмше 3лц/лк+1лц/лк тк-йюоекэмхжю 15лк;1.0;150.39;196.0;2015-02-10 09:38:57;тюплю;й.н. пнлтюпл йнлоюмх я.п.к.;пслшмхъ
тхрнвюи кейпюящр щухмюжеъ рпюбю т/о 1.5ц ╧20;3.0;20.09;30.0;2015-02-10 09:38:57;тюплю;кейпю-ящр;пняяхъ
юлкндхохм рюа 10лц ╧30;10.0;10.52;13.0;2015-02-10 09:39:08;тюплю;нгнм ннн;пняяхъ
юммю рюлонмш япедмхе ╧20;3.0;49.55;75.0;2015-02-10 09:39:08;тюплю;орт тюплюйнл ннн;пняяхъ
юяйнпахмнбюъ йхякнрю онп д/опхцнр.п-пю бмсрпэ юоекэяхм 2,5ц ╧1;20.0;2.88;9.0;2015-02-10 09:39:08;тюплю;юяйнопнл;пняяхъ
цнпвхвмхйх смхбепя оюйерш ╧20;5.0;13.51;20.0;2015-02-10 09:39:08;тюплю;мюрсплед ннн;пняяхъ
опнпегшбюрекэ йспмняхйх (я бндни) ъ я 4+лея (юпр.23080);1.0;44.04;70.0;2015-02-10 09:39:08;тюплю;яюм анмд хмрепмщьмк йнлоюмх кхлхред;йхрюи
ьюктеъ кхярэъ т/о 1,5ц ╧20;5.0;28.75;40.0;2015-02-10 09:39:08;тюплю;кей я+ ннн;пняяхъ
ьопхж ндмнпюгнбши 5лк 3-у йнло я хцкни (0.7у40лл);200.0;4.84;8.0;2015-02-10 09:39:08;тюплю;ятл цняохрюк опндюйря ;цеплюмхъ
;3.0;;100.0;2015-02-10 13:12:14;юорейю анкнрнбю;;
;2.0;;270.0;2015-02-10 13:12:14;юорейю анкнрнбю;;
юмюкэцхм п-п б/б б/л 500лц/лк 2лк юло ╧10;2.0;79.3;107.5;2015-02-10 09:55:51;гдпюбяепбхя ннн;епебюмяйюъ утт нюн;юплемхъ
аепкхопхк 5 рюа 5лц ╧30;5.0;74.43;88.5;2015-02-10 09:55:51;гдпюбяепбхя ннн;аепкхм-уелх;цеплюмхъ
бхрюнм аюкэгюл йюпюбюебю тк 50лк;1.0;159.33;207.5;2015-02-10 09:55:51;гдпюбяепбхя ннн;кхрнлед ннн/юцюрхя-р;пняяхъ
дхмюлхгюм рюа ╧30;1.0;329.18;430.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;NOVARTIS PHARMA;ьбеижюпхъ
дн х оняке йпел нр охцлемрмшу оърем рсаю 50лк;2.0;89.03;125.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;рбхмя рщй гюн;пняяхъ
йнпбюкнк рюа ╧20;10.0;95.06;125.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;тюплю ярюпр ннн;сйпюхмю
к-рХПНЙЯХМ 100 аЕПКХМ-уЕЛХ РЮА 100ЛЙЦ N50;3.0;99.28;118.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;BERLIN-CHEMIE AG/MENARINI GROUP;цеплюмхъ
опнмнпюм рюа я йнмрп бшябнанфд о/н 50лц ╧30;1.0;527.53;665.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;SERVIER;тпюмжхъ
тнплерхм рюа 850лц ╧60;2.0;146.93;176.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
ьюктеъ кхярэъ т/о 1,5ц ╧20;5.0;37.13;55.0;2015-02-10 09:55:51;гдпюбяепбхя ннн;тхрнтюпл мон ннн;пняяхъ
911 цекэ-аюкэгюл я унмдпнхрхмнл рсаю 100лк;3.0;65.88;95.0;2015-02-10 09:56:05;оскэя апъмяй;рбхмя рщй гюн;пняяхъ
юлапнаеме рюа 30лц ╧20;3.0;133.29;180.0;2015-02-10 09:56:05;оскэя апъмяй;LUDWIG MERCKLE;цеплюмхъ
юлнйяхжхккхм рюа 500лц ╧20;5.0;35.75;44.0;2015-02-10 09:56:05;оскэя апъмяй;аюпмюскэяйхи гюбнд ледхжхмяйху опеоюпюрнб ннн;пняяхъ
юспнахм люгэ 20ц;2.0;216.31;281.5;2015-02-10 09:56:05;оскэя апъмяй;GEDEON RICHTER;бемцпхъ
бевепмее+дпюфе ╧60;10.0;26.92;40.0;2015-02-10 09:56:05;оскэя апъмяй;ахнйнп ннн;пняяхъ
днйяхжхйкхм йюоя 100лц ╧20;6.0;16.47;20.0;2015-02-10 09:56:05;оскэя апъмяй;аекледопеоюпюрш псо;аекнпсяяхъ
йюояхйюл люгэ мюпсф рсаю 30ц;2.0;175.35;228.0;2015-02-10 09:56:05;оскэя апъмяй;рюккхмяйхи утг;щярнмхъ
кюйюкчр оюярю гсамюъ ткчнп 50лк;2.0;113.46;155.0;2015-02-10 09:56:05;оскэя апъмяй;NATURWAREN / ARCAM GMBH;цеплюмхъ
кэмю яелемю оювйю 100ц;5.0;37.58;55.0;2015-02-10 09:56:05;оскэя апъмяй;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
лейяхднк рюа о/н 125лц ╧30;2.0;187.16;225.5;2015-02-10 09:56:05;оскэя апъмяй;тюплюянтр рй ннн/гхн-гднпнбэе гюн;пняяхъ
лейяхднк рюа о/н 125лц ╧30;1.0;187.15;225.5;2015-02-10 09:56:05;оскэя апъмяй;тюплюянтр рй ннн/гхн-гднпнбэе гюн;пняяхъ
лекнйяхйюл рюа 15лц ╧20;5.0;14.7;21.5;2015-02-10 09:56:05;оскэя апъмяй;нгнм ннн;пняяхъ
нкюгнкэ ющп 80ц;1.0;164.73;214.0;2015-02-10 09:56:05;оскэя апъмяй;юкрюибхрюлхмш гюн;пняяхъ
охнмю мюярнийю 25лк тк;24.0;10.26;15.0;2015-02-10 09:56:05;оскэя апъмяй;ткнпю йюбйюгю нюн;пняяхъ
осяршпмхйю мюярнийю тк 25лк;24.0;7.74;12.0;2015-02-10 09:56:05;оскэя апъмяй;ткнпю йюбйюгю нюн;пняяхъ
рюцхярю рюа 16лц ╧30;5.0;86.7;103.0;2015-02-10 09:56:05;оскэя апъмяй;люйхг-тюплю гюн;пняяхъ
рпнйяепсрхм йюоя 300лц ╧30;3.0;138.3;187.0;2015-02-10 09:56:05;оскэя апъмяй;нгнм ннн;пняяхъ
ьюктеъ кхярэъ 50ц;5.0;28.34;40.0;2015-02-10 09:56:05;оскэя апъмяй;тхрнтюпл мон ннн;пняяхъ
юяеорю цекэ д/деяем я опнонкхянл рсаю 10ц;1.0;119.85;165.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
юяйнбхр юоекэяхм рюа ьхо 1000лц ╧10;1.0;121.77;165.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп опндсйр;мхдепкюмдш
юяохпхм йюпдхн рюа о/н 100лц ╧56;2.0;190.41;228.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;цеплюмхъ
юрнпхя рюа о/н 10лц ╧30;2.0;319.88;389.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йпйю;якнбемхъ
аюйрхярюрхм йюоя 500лц ╧20;3.0;229.83;299.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йпютр ннн;пняяхъ
аюкэгюл юкрюияйхи асйер юмрхярпеяянбши 250лк;1.0;106.3;145.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;юкрюияйхи асйер;пняяхъ
аюкэгюл юкрюияйхи асйер хллсмнлндскхпсчыхи 250лк;1.0;108.66;150.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;юкрюияйхи асйер;пняяхъ
ахяюйндхк-юкэртюпл 10лц ясоо пейр. ╧10;2.0;29.7;37.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;юкэртюпл;пняяхъ
бюцхмнпл -я рюа бюцхм 250лц ╧6;1.0;495.11;645.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;юпрегюм тюплю цлау х йн.йц;цеплюмхъ
бюкепхюмш щйярпюйр рюа о/н 20лц ╧50;20.0;41.14;60.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
дерпюкейя рюа о/н 500лц ╧30;1.0;626.45;785.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;SERVIER/яепдхйя;пняяхъ
днпгнор йюокх цкюгмше 2% 5лк тк-йюо.;1.0;287.87;346.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;ROMPHARM;пслшмхъ
дчтюкюй яхпно 667лц/лк тк 200лк;1.0;260.92;314.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;SOLVAY PHARMA;мхдепкюмдш
фюмхм дпюфе ╧21у3;1.0;1930.17;2430.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;JENAPHARM;цеплюмхъ
гхмепхр онп д/опхц п-пю мюпсф я п-кел х юоокхйюрнпнл 30лк;1.0;556.49;700.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;юяреккюя тюплю ;мхдепкюмдш
хмцюкхор ющпнгнкэ д/леярм. 30лк;5.0;49.61;72.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
;20.0;182.49;226.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;;
йюкэжелхм юдбюмя рюа о/н ╧30;1.0;283.03;368.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;яюцлек хмй;яью
;3.0;165.11;200.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;;
йбхйя яопеи мюг тк 30лк;2.0;278.96;363.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
йернмюк п-п б/б б/л 50лц/лк юло 2лк ╧10;3.0;179.85;224.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
йнлокхбхр нтрюкэлн рюа о/н окем ╧30;1.0;168.3;220.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-стюбхрю нюн;пняяхъ
к-рхпнйяхм 150 аепкхм-уелх рюа 150лйц ╧100;1.0;142.78;171.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх;цеплюмхъ
кюбнлюйя рюа о/н 125лц ╧6;1.0;390.06;483.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
кюгнкбюм рюа 30лц ╧20;2.0;187.22;243.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;аепхмцеп хмцекэуюил;цпежхъ
кеийнокюяршпэ оепжнбши ^днйрнп оепеж^ мюанп ╧4;6.0;70.84;100.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;бепнтюпл гюн;пняяхъ
кхмейя йюоя ╧16 акхярепш;2.0;269.06;345.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д. (юоревйю);якнбемхъ
кнпхярю рюа о/н 50лц ╧90;1.0;394.13;473.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йпйю;пняяхъ
кчрехм тнпре йюоя 500лц ╧30;1.0;265.73;345.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;б-лхм ннн/щйнлхп;пняяхъ
люякн кэмъмне щкэтю 500лк;1.0;85.91;120.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;бхрюопнл ннн;пняяхъ
люякн лхмдюкэмне 25лк хмд/союй;3.0;31.48;50.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йнлоюмхъ яхмюл  ннн;пняяхъ
люякн охурнбне тк 25лк;5.0;17.8;30.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;лхппю ннн;пняяхъ
люякн ьх йнялерхвеяйне аюмйю 75лк;2.0;105.82;145.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;ледхйнлед мот ннн;пняяхъ
лернйюпд рюа 100лц ╧30;1.0;66.44;79.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;POLPHARMA;онкэью
мюпхмщ йюоя 180лц ╧20;1.0;141.81;195.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;мюпщйя;пняяхъ
мхйнперре рюа ондзъгшвм. 2лц ╧30;1.0;335.39;440.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;люймхк;бекхйнапхрюмхъ
мнпаюйрхм рюа о/н 400лц ╧10;2.0;104.83;142.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;RANBAXY;хмдхъ
накеохунбне люякн ясоо 0.5ц ╧10;3.0;47.19;68.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;дюкэухлтюпл нюн;пняяхъ
нбеянк рюа о/н 0.25 ╧40;4.0;129.57;175.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
нкхдфхл (хмскхм) рюа он 0,52ц ╧100;2.0;185.35;245.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
оепхмебю 8лц рюа ╧30;1.0;308.55;373.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йпйю;пняяхъ
пюярнпноьх ьпнр оърмхярни ^янкмюр^ 100ц;5.0;27.94;40.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;мюрспюкэмше люякю ннн;пняяхъ
перхмнкю южерюр п-п люяк бмсрпэ 3,44% тк/йюо. 10лк;3.0;34.54;50.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;я-оерепаспц тт;пняяхъ
яхюкнп (опнрюпцнк) 2% 10лк;2.0;206.85;267.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
яопецюкэ ющп 152ц;1.0;627.66;795.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;LABORATOIRES OMEGA PHARMA;тпюмжхъ
ясярюбхр ахьнтхр/цкчйнгюлхм цекэ-аюкэгюл100лк;3.0;72.04;100.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;йнпнк╗бтюпл ннн;пняяхъ
рнйнтепнкю южерюр п-п 10% б люяке бмсрпэ 20лк;3.0;15.29;22.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;щйнкюа гюн;пняяхъ
рпемрюк п-п йнмж д/опхц п-пю д/хмт юло 100лц/5лк ╧5;2.0;134.75;162.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;AVENTIS PHARMA;хмдхъ
рпхунонк рюа бюцхм 500лц ╧10;1.0;132.55;179.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;POLPHARMA;онкэью
спяняюм йюоя 250лц ╧50;1.0;705.32;803.5;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;PRO.MED.CS;веухъ
телнярнм 1/10 рюа о/н ╧28;1.0;653.95;824.0;2015-02-10 09:56:30;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр ахнкндфхйюкг а.б.;мхдепкюмдш
