Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Стрепсилс /лимон/ табл. д/рассас. (б/сахара) х24 ;2.0;179.39;226.0;2015-02-06 00:00:00.00; ООО ФК ПУЛЬС; Reckitt Benckiser S.A.;Великобритания
Тенорик табл. п/о плен 100 мг+25 мг. х28 ;1.0;200.78;253.0;2015-02-06 00:00:00.00; ООО ФК ПУЛЬС; Ipca Laboratories Ltd;Индия
Фламин табл. 50 мг х30 ;1.0;224.38;282.7;2015-02-06 00:00:00.00; ООО ФК ПУЛЬС; Вифитех;Россия
Флуоксетин капс. 10 мг х20 ;1.0;23.98;29.7;2015-02-06 00:00:00.00; ООО ФК ПУЛЬС; Алси Фарма;Россия
Эндокринол капс. х30 ;2.0;139.47;180.0;2015-02-06 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Барсукор Барсучий жир 0.2г Капс. Х100 .@ ;1.0;116.83;150.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Багира ООО;РОССИЯ
Вольтарен Эмульгель 1% гель д/наружного прим. 50г Туба ;1.0;256.56;320.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новартис Фарма Продукционс ГмбХ (НК);ГЕРМАНИЯ
ИРС 19 Спрей назал. 20мл М ;1.0;398.13;496.6;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эбботт Хелскеа САС/Фармстандарт-Томскхимфарм;РОССИЯ
Иммунал р-р д/приема внутрь 50мл Фл.т/с Б М ;1.0;207.45;258.7;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д. (аптечка);СЛОВЕНИЯ
Компливит Таб. п/о Х60 ;4.0;105.76;131.9;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармстандарт-УфаВИТА ОАО;РОССИЯ
Нагипол 1 (для ногтей, волос, кожи) Таб. Х100 .@ ;4.0;88.16;110.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Алина Фарма ООО;РОССИЯ
Пластырь Бактерицидный Мультипласт 6х10 И/м ;25.0;4.81;5.9;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новосибхимфарм ОАО;РОССИЯ
Пластырь Мозольный Мультипласт 6х10см И/м ;5.0;30.54;38.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Новосибхимфарм ОАО;РОССИЯ
Регулакс Пикосульфат 7,5мг/мл капли 20мл Фл. Б М ;1.0;207.8;259.1;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кревель Мойзельбах ГмбХ;ГЕРМАНИЯ
Тригрим 5мг Таб. Х30 ;2.0;202.06;252.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Польфарма Фармацевтический завод;ПОЛЬША
Эспумизан 40мг Капс. Х25 ;1.0;216.73;270.3;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Менарини Групп;ГЕРМАНИЯ
Амоксиклав 125мг+31,25мг/5мл пор. д/пр. сусп. д/пр. внутрь 25г/100мл Б М (R) ;2.0;105.23;125.4;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д.;СЛОВЕНИЯ
Де-нол 120мг Таб. п/пл/об. Х112 (R) ;1.0;882.32;1002.9;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Р-Фарм ЗАО/ОРТАТ ЗАО;РОССИЯ
Ингавирин 90мг Капс. Х7 (R) ;2.0;414.66;415.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Кеторол 10мг Таб. п/пл/об. Х20 (R) ;20.0;39.42;48.7;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Кордафлекс 20мг Таб. пролонг. действия п/плен/об Х30 (R) ;2.0;83.39;99.3;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; ЭГИС Фармацевтический завод ОАО;ВЕНГРИЯ
Коронал 5мг Таб. п/пл/об. Х60 (R) ;1.0;170.82;204.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Зентива;СЛОВАКИЯ
Милдронат 100мг/мл р-р д/парабульбарн. и в/в введ. 5мл Амп. Х10 Б М (R) ;1.0;321.68;387.6;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эйч Би Эм Фарма с.р.о./Гриндекс АО;ПОЛЬША
Пензитал Таб. покр. кишечнор. об. Х100 (R) ;1.0;132.73;158.8;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Шрея Лайф Саенсиз Пвт.Лтд.;ИНДИЯ
Ринорус 0.05% спрей назальный 10мл Фл. Б (R) ;5.0;50.42;64.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Цефазолин - АКОС Пор.д/приг.р-ра в/в в/м 1.0г (ЛПУ) Фл. Х50 Б М (R) ;1.0;654.24;743.6;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Амбробене 15мг/5мл Сироп 100мл Фл. Б М (R) ;4.0;111.28;132.6;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Меркле ГмбХ;ГЕРМАНИЯ
Лизиноприл 10мг Таб. Х20 (R) ;5.0;21.42;31.6;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биохимик ОАО;РОССИЯ
Лизиноприл 5мг Таб. Х30 (R) ;5.0;24.84;32.8;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биохимик ОАО;РОССИЯ
Ринорус 0.1% капли 10мл фл.-кап. инд. уп. Б (R) ;10.0;17.5;21.6;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Тропикамид 1% гл.капли 10мл Фл-кап. пласт. М (R) ;5.0;101.94;121.45;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; К.О. Ромфарм Компани С.р.Л. (sc);РУМЫНИЯ
Антигриппин 500мг+10мг+200мг пор. д/приг. р-ра д/пр. вн. (мед-лимон) Пак. Х10 ;1.0;220.28;274.7;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Натур Продукт Фарма Сп.з.о.о./Натур Продукт Европа Б.В.;ПОЛЬША
Антигриппин 500мг+10мг+200мг пор. д/приг. р-ра д/пр. вн. (ромашка) Пак. Х10 ;1.0;216.12;217.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Натур Продукт Фарма Сп.з.о.о./Натур Продукт Европа Б.В.;ПОЛЬША
Апизартрон Мазь 20г ;2.0;158.31;197.4;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эспарма ГмбХ/Лихтенхельдт ГмбХ;ГЕРМАНИЯ
ВизОптик Гл. капли 0.05% 15мл Фл-кап. Х1 ;2.0;119.29;148.7;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; К.О. Ромфарм Компани С.р.Л.;РУМЫНИЯ
Вольтарен пластырь трансдермальный 15мг/сутки Х2 ;1.0;123.06;153.4;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Доджин Ияку-Како Ко. ЛТД/Фамар С.А.;ГРЕЦИЯ
Граммидин НЕО Таб. для рассасывания Х18 ;3.0;153.69;191.6;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Граммидин с анестетиком НЕО Таб. для рассасывания Х18 ;1.0;164.64;205.3;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;РОССИЯ
Дикловит супп.рект. 50мг Х10 ;1.0;89.68;111.8;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Нижфарм ОАО;РОССИЯ
Импаза Таб. Х20 ;2.0;328.25;409.4;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Масло эфирное ЭВКАЛИПТ 10мл .@ ;3.0;46.2;60.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Аспера;РОССИЯ
Метрогил Дента гель стоматолог. 20г Туба пласт. ;3.0;159.76;199.2;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз (Джонсон & Джонсон);ИНДИЯ
Ново-пассит Р-р д/пр. внутрь 100мл Фл. Б М ;1.0;165.84;206.8;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; АЙВЭКС Фармасьютикалс с.р.о.;ЧЕШСКАЯ РЕСПУБЛИКА
Омнитус 0.8мг/мл сироп 200мл Фл.т/с Б М ;1.0;134.19;167.3;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хемофарм А.Д.;СЕРБИЯ
Пектусин Таб. д/рассасывания Х10 ;10.0;22.5;28.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вифитех ЗАО;РОССИЯ
Персен Форте Капс. Х40 ;1.0;440.96;550.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д. (аптечка);СЛОВЕНИЯ
Сплат Зубная паста Professional Лечебные травы 100мл .@ ;1.0;72.0;90.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сплат-косметика ООО;РОССИЯ
Тенотен таб. Х40 ;2.0;151.45;188.8;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Цистон Таб. Х100 ;1.0;269.81;336.5;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хималайя Драг Ко (sc);ИНДИЯ
Энтерол 250мг Капс. Х10 ;2.0;213.74;266.5;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Биокодекс;ФРАНЦИЯ
911 Крем Ногтимицин 30 мл х1 ;1.0;102.55;130.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Аква Марис капли наз.детск. фл/кап. пласт 10 мл. х1 ;1.0;102.48;129.1;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Jadran;Хорватия
Аллопуринол табл. 100 мг х50 ;1.0;75.87;90.3;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Борщаговский ХФЗ;
Алмагель Нео сусп. фл. 170 мл. (+ложка мерн.) х1 ;2.0;150.46;189.5;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Balkanpharma Troya AD;Болгария
Арбидол капс. 100 мг х20 ;1.0;378.36;458.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Аскорил экспекторант сироп фл. 200 мл. х1 ;1.0;298.05;375.5;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Glenmark Pharmaceuticals Ltd.;Индия
Атенолол табл. 50 мг х30 ;2.0;46.1;57.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Pliva;Хорватия
Бактистатин капс. 500 мг х20 ;1.0;256.36;257.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Крафт Ооо;Россия
Вазилип табл. п/о плен 10 мг х28 ;1.0;292.15;354.8;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; KRKA ? Рус;Россия
Валз табл. п/о плен 160 мг х98 ;1.0;771.03;971.5;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Balkanpharma Dupnitza AD;Болгария
Вата мед. гигроскопич. хирургич. стер. 100 г. х1 ;10.0;26.16;32.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Русвата;Россия
Вата мед. гигроскопич. хирургич. стер. 25 г. х1 ;10.0;10.64;13.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Русвата;Россия
Вата мед. гигроскопич. хирургич. стер. 50 г. х1 ;10.0;15.88;20.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Русвата;Россия
Верошпирон капс. 50 мг х30 ;2.0;166.07;197.8;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Верошпирон табл. 25 мг х20 ;9.0;69.29;83.3;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Гексорал аэроз. 0.2 % бал. 40 мл. х1 ;2.0;221.38;278.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Famar Orlean;Франция
Девясил корневища с корнями пачка 50 г. х1 ;1.0;44.8;56.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Дульколакс табл. п/о киш. раст. 5 мг х30 ;1.0;210.28;251.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Boehringer Ingelheim/Delpharm Reims;Германия/Франци
Дюспаталин ретард капс. 200 мг х30 ;1.0;403.69;480.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Abbott Healthcare B.V./Abbott SAS;Нидерланды/Фран
Зверобой трава пачка 50 г. х1 ;3.0;34.19;43.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Зубные капли Дентагуттал фл./кап. 10 мл. х1 ;1.0;25.08;31.6;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; МосковскаяФармФабрика;Россия
Иммунал табл. х20 ;1.0;217.13;273.5;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Lek(Аптечка);Словения
Индапамид МВ-Штада пролонг. табл. п/о плен 1.5 мг х30 ;2.0;98.46;117.2;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Нижфарм/Хемофарм ООО;Россия
Карбамазепин-Акри табл. 200 мг х50 ;5.0;38.97;48.2;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Акрихин;Россия
Карведилол табл. 12.5 мг х30 ;1.0;80.95;96.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; РеплекФарм Скопье/Березовский ФЗ;Македония/Росси
Кардиоактив табл. х40 ;2.0;153.67;195.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Кларитромицин табл. п/о плен 500 мг х14 ;1.0;276.85;329.8;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Реплекфарм/Березовский завод;Македония - Рос
Коронал табл. п/о плен 10 мг х30 ;2.0;187.84;223.7;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Zentiva;Чешская республ
Коронал табл. п/о плен 5 мг х100 ;1.0;269.81;321.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Zentiva;Чешская республ
Лозап табл. п/о плен 100 мг уп.яч.конт х90 ;1.0;723.72;822.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Zentiva;Чешская республ
Лориста табл. п/о плен 50 мг х30 ;2.0;166.83;201.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; KRKA ? Рус;Россия
Лютеин капс. 100 % х30 ;1.0;95.62;125.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; РеалКапс ЗАО;Россия
Мексидол р-р в/в, в/м введ 50 мг/мл амп. 5 мл. х5 ;2.0;344.76;416.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Московский Эндокринный Завод;Россия
Мексидол табл. п/о 125 мг х30 ;3.0;188.09;226.8;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Фармасофт ПК/ЗИО Здоровье;Россия
Мексидол табл. п/о 125 мг х50 ;2.0;328.79;391.7;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Фармасофт ПК/ЗИО Здоровье;Россия
Метилурацил свечи рект. 500 мг х10 ;5.0;64.23;80.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Нижфарм ОАО;Россия
Натрия хлорид  р-р д/инъек. 0.9 % амп. 5 мл. короб. карт. х10 ;2.0;24.62;30.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Микроген - НПО Вирион;Россия
Натрия хлорид раствор. д/приг. лек.форм инъек. 0.9 % амп. 10 мл. х10 ;2.0;37.77;46.7;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Дальхимфарм;Россия
Нимулид сусп. фл. 60 мл. (50мг/5мл) х1 ;2.0;105.7;133.1;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Panacea Biotec;Индия
Нитросорбид табл. 10 мг х50 ;4.0;21.87;27.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Озон;Россия
Ново-пассит р-р фл. 200 мл. х1 ;1.0;257.64;324.6;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Ivax - CR;Чехия
Ноготки цветки ф/п. 1.5 г. х20 ;3.0;53.56;67.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Отривин Бэби Насадки сменн.д/аспиратора (10 насадок) х1 ;1.0;117.84;148.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Novartis/Stiplastics;Франция
Панангин конц. д/приг. р-р д/инф. 45,2мг/мл+40мг/мл 10мл амп. х5 ;1.0;137.02;163.2;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Gedeon Richter;Венгрия
Пентоксифиллин табл. п/о киш.раст. 100 мг х60 ;3.0;60.35;76.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Мосхимфармпрепараты им. Н.А. Семашко;Россия
Полидекса  с фенилэфрином Спрей фл. 15 мл. х1 ;1.0;263.87;332.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Lab Bouchara-Recordati/Sofartex;Франция
Синекод /ваниль/ сироп 1.5 мг/мл фл. 200 мл. х1 ;1.0;277.87;350.1;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Novartis;Швейцария
Синтомицин линимент 10 % туба 25 г. х1 ;5.0;27.84;35.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Зеленая дубрава Зао;Россия
Соска Молочная Латексная инд.уп х2 ;10.0;15.13;19.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; АМТ - трейд;Россия
Соска-пустышка латексн. Бабочка с кольцом инд.уп х1 ;10.0;15.09;19.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; АМТ - трейд;Россия
Соска-пустышка латексн. Солнышко инд.уп х1 ;10.0;14.65;18.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; АМТ - трейд;Россия
Соска-пустышка латексн. Улыбка с кольцом б/инд.уп х1 ;10.0;12.47;15.7;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; АМТ - трейд;Россия
Сульсена паста 2 % туба-футляр 75 мл. х1 ;1.0;88.72;115.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Амальгама Люкс Ооо;Украина
Супрадин табл. шип цилиндры алюм. х10 ;1.0;257.52;324.4;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Bayer Sante Familiale;Франция
Терафлекс капс. х60 ;1.0;1055.15;1329.5;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Sagmel Inc;США
Тропикамид капли глаз. 1 % фл/кап 10 мл. х1 ;20.0;102.11;121.6;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Rompharm;Румыния
Фитолакс табл. 500 мг х40 ;3.0;211.23;270.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Флуоксетин капс. 20 мг х20 ;2.0;21.05;26.9;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Алси Фарма;Россия
Чабрец трава ф/п. 1.5 г. х20 ;3.0;35.87;45.1;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Черника форте /с лютеином/ табл. х50 ;3.0;101.36;130.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Чистая линия Лег. молочко д/тела Упругость 250 мл (Черн. смор.+черем) х1 ;1.0;78.34;80.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Калина;Россия
Эвиталия Блиц капс. 300 мг х20 ;1.0;289.43;365.0;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; В-Мин Ооо;Россия
Эссливер форте капс. х50 ;2.0;327.92;413.1;2015-02-10 00:00:00.00; ООО ФК ПУЛЬС; Nabros Pharma Pvt. Ltd./Нижфарм;Индия/Россия
Аквалор Норм р-р фл. 125 мл. х1 ;1.0;292.83;369.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; YS Lab;Франция
Амоксиклав пор. д/сусп.орал. 100 мл. (250мг+62,5мг/5мл) х1 ;3.0;264.57;315.1;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Lek;Словения
Арбидол капс. 100 мг х10 ;2.0;194.09;234.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Фармстандарт Лексредства Курск;Россия
Арифон табл. п/о плен 2.5 мг х30 ;2.0;359.7;431.1;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie;Франция
Винпоцетин-Акри табл. 5 мг х50 ;10.0;48.93;60.5;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Акрихин;Россия
Гематоген Детский Турбо детс. 35 г. х1 ;24.0;10.25;15.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Фарм-Про;Россия
Девясил корневища с корнями ф/п. 1.5 г. х20 ;1.0;46.38;58.4;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Красногорсклексредства;Россия
Карнитон табл. х20 ;1.0;249.46;315.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Внешторг Фарма;
Лесной бальзам Форте оп-ль д/десен 400 млх1 ;1.0;119.17;155.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Калина;Россия
Лизобакт табл. д/рассас. х30 ;2.0;262.14;330.2;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Bosnalijek;Босния и Герцег
Никотиновая к-та р-р 1 % амп. 1 мл. х10 ;5.0;76.11;95.8;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Дальхимфарм;Россия
Нурофен /апельсин/ сусп. д/детей 150 х1 ;5.0;174.68;208.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Reckitt Benckiser Healthcare (UK);Великобритания
Полидекса  с фенилэфрином Спрей фл. 15 мл. х1 ;2.0;263.87;332.4;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Lab Bouchara-Recordati/Sofartex;Франция
Сиднофарм табл. 2 мг х30 ;2.0;158.44;199.6;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Sopharma;Болгария
Синекод /ваниль/ сироп 1.5 мг/мл фл. 100 мл. х1 ;3.0;178.37;224.7;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Novartis;Швейцария
Фламин табл. 50 мг х30 ;1.0;233.74;294.5;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Вифитех;Россия
Чай Эвалар Био при кашле ф/п. 2 г. х20 ;1.0;75.45;100.0;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Эвалар;Россия
Эспумизан капс. 40 мг х25 ;2.0;211.76;266.8;2015-02-11 00:00:00.00; ООО ФК ПУЛЬС; Berlin-Chemie AG/Menarini Group;Германия
Диротон 10мг Таб. Х14 Х2 (R) ;1.0;244.16;245.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер/Гедеон Рихтер-РУС ЗАО;РОССИЯ
Кавинтон 5мг Таб. Х50 (R) ;3.0;205.35;246.2;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Гедеон Рихтер/Гедеон Рихтер-РУС ЗАО;РОССИЯ
Омез 20мг Капс. Х30 (R) ;3.0;163.86;195.8;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Ринорус 0.1% спрей назальный 20мл Фл. Б (R) ;5.0;59.22;71.7;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Тимолол - АКОС 0.5% капли гл. 5мл (R) ;5.0;22.08;27.3;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Синтез ОАО г.Курган;РОССИЯ
Адаптол 500мг Таб. Х20 ;1.0;572.79;714.4;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Олайнфарм АО;ЛАТВИЯ
Анаферон Детский таб.д/рассасывания  Х20 ;2.0;156.17;194.7;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Вентер 1г Таб. Х50 ;1.0;201.48;251.2;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;СЛОВЕНИЯ
Мемоплант 40мг Таб. п/пл/об. Х30 ;1.0;375.49;468.3;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Доктор Вильмар Швабе ГмбХ и Ко.КГ;ГЕРМАНИЯ
Пиносол Капли назальн.Фл. 10мл Б М ;5.0;97.88;122.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Зентива;СЛОВАКИЯ
Эргоферон Таб. д/рассасывания Х20 ;2.0;237.29;296.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
911 гель Непотин для ног 100 мл. х1 ;1.0;59.79;80.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Твинс Тэк Зао;Россия
Арифон ретард с контр. высв. табл. п/о плен 1.5 мг х30 ;1.0;308.59;368.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Servier Industrie/Сердикс;Франция/Россия
Аторвастатин табл. п/о плен 10 мг х30 ;2.0;95.09;113.3;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Алси Фарма;Россия
Верапамил табл. п/о плен 80 мг х50 ;3.0;35.74;44.2;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Озон;Россия
Виферон мазь наруж.пр. 12 г. (40 000 МЕ в 1г) х1 ;1.0;145.28;173.1;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Ферон;Россия
Горчичник - пакет х20 ;10.0;18.59;23.4;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Сарепта Волгоградский горчичный з-д;Россия
Квинакс капли глаз. 0.015 % фл/кап. пласт 15 мл. х1 ;2.0;322.59;406.5;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Alcon-Couvreur;Бельгия
Лютеин капс. 100 % х30 ;1.0;93.96;120.0;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; РеалКапс ЗАО;Россия
Мезим форте табл. п/о х20 ;5.0;62.85;77.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; Berlin-Chemie AG/Берлин-Фарма ЗАО;Германия/Россия
Паглюферал-2 табл. х20 ;4.0;68.91;86.8;2015-02-17 00:00:00.00; ООО ФК ПУЛЬС; МосковскаяФармФабрика;Россия
