мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
бюптюпхм мхйнлед рюа 2,5лц ╧100;2.0;160.71;191.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;мхйнлед юбярпхъ цлау;дюмхъ
днйрнп лнл пюяр. оюярхкйх нр йюькъ кхлнм ╧20;2.0;75.79;103.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;UNIQUE FARM LAB;хмдхъ
днйрнп рюияя пхмнрюияя йпел я пнлюьйни/оюмремнкнл 7ц;2.0;46.49;67.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;днйрнп рюияя мюрспбюпем цлау;цеплюмхъ
фхбнйняр (нйномхй) аюкэгюл д/рекю пюгнцпебючыхи 75лк;2.0;75.4;109.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;йнпнк╗бтюпл ннн;пняяхъ
йнпнмюк рюа. о/н 5лц ╧60;2.0;171.93;205.0;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;ZENTIVA A..S.;якнбюйхъ
кюйрюжхд яп-бн д/хмрхл.цхцхемш 200 лк. я днгюрнпнл мнбши 200лк;2.0;155.76;226.0;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;цкюйянялхрйкъим хмй.;тпюмжхъ
люллнкеорхм йюоя. тк. окюяр. ╧60;1.0;323.07;439.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;уепаюоейя (цпсоо) йн.крд. тюплюжебрхвеяйюъ йнлоюмхъ;йхрюи
лейяхднк рюа о/н 125 лц ╧ 50;2.0;310.64;373.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;тюплюянтр рй ннн/гхн-гднпнбэе гюн;пняяхъ
лекюйяем рюа. о/н 3лц ╧24;1.0;455.18;619.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;чмхтюпл хмй;яью
лскэрх-рюая люкшь люкхмю-йксамхйю  фебюр. рюа. ╧30;2.0;244.2;332.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;теппняюм ю/я;дюмхъ
яемяндхм трнп оюярю гсамюъ 50лк;1.0;104.55;152.0;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;GLAXOSMITHKLINE CONSUMER HEALT;бекхйнапхрюмхъ
янкйняепхк демрюк юдцегхбмюъ оюярю рсаю 5ц;1.0;276.1;375.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;бюкеюмр тюплюяэчрхйюкя ьбеижюпхъ цлау;ьбеижюпхъ
ремнрем деряйхи рюа ╧ 40;1.0;153.23;208.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
рпнлан юяя 0,05 N28 рюак о/н;5.0;41.69;51.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;ц.к.тюплю цлау/кюммюуеп уюикэлхррекэ цлау;цеплюмхъ
тюпхмцняеор рюа д/пюяяюя 10лц ╧10;2.0;70.62;96.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;я.й.репюохъ я.ю.;пслшмхъ
тхрнвюи ясоеп якхл гелкъмхйю т/о 2ц ╧30;2.0;41.42;60.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;тхрщпю ннн;пняяхъ
тхрнвюи ясоеп якхл кхлнм т/о 2ц ╧30;2.0;41.42;60.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;тхрщпю ннн;пняяхъ
ухкюй тнпре йюокх д/бм опхелю тк-йюо 30лк;1.0;194.59;265.0;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;лепйке цлау;цеплюмхъ
вюи онусдеи дкъ гднпнбэъ кчдеи  кхлнм 2,0ц т/о ╧30;2.0;38.12;55.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;рнпцнбши днл жщпепю ннн;пняяхъ
вюи онусдеи дкъ гднпнбэъ кчдеи люкхмю 2,0ц т/о ╧30;2.0;38.12;55.5;2015-02-10 09:18:59;юкэъмя уекяйею пся ннн;рнпцнбши днл жщпепю ннн;пняяхъ
;10.0;23.86;35.0;2015-02-10 09:19:10;нпеунб хо;;
;1.0;66.11;96.0;2015-02-10 09:19:10;нпеунб хо;;
мюрспеккю люйях я йпшк. 8ьр опнйкюдйх;2.0;54.51;79.5;2015-02-10 09:19:10;нпеунб хо;PROCTER&GAMBLE;сйпюхмю
;2.0;124.54;181.0;2015-02-10 09:19:10;нпеунб хо;;
яхкйю г/ы демр япедмъъ мю ондярюбйе;3.0;60.85;88.5;2015-02-10 09:19:10;нпеунб хо;0;цеплюмхъ
;2.0;74.61;108.5;2015-02-10 09:19:10;нпеунб хо;;
;2.0;26.57;39.0;2015-02-10 09:19:10;нпеунб хо;;
;2.0;73.86;107.5;2015-02-10 09:19:10;нпеунб хо;;
;2.0;73.86;107.5;2015-02-10 09:19:10;нпеунб хо;;
;2.0;67.98;99.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;;
ORAL-B гсамюъ мхрэ ESSENTIAL FLOSS бныемюъ лър 50л;2.0;92.5;134.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;ORAL-B;хпкюмдхъ
юйпхдепл цй йпел 15ц рсаю;1.0;307.12;418.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;юйпхухм  утй нюн;пняяхъ
юлхйяхм 0,125 N6 рюак о/окем/нанкнв;1.0;508.64;618.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
бхтепнм люгэ  40 000ле 12ц ;1.0;137.17;164.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;тепнм ннн;пняяхъ
гнкнрни ьекй ьюлосмэ йнмрпнкэ мюд онрепеи бнкня тк 250лк;2.0;72.7;105.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;мюпндмше опнлшякш ннн;пняяхъ
гнкнрни ьекй ьюлосмэ-йнмдхж сйпеохрекэ ксйнбхж бнкня тк. 250лк;1.0;85.29;124.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;мюпндмше опнлшякш ннн;пняяхъ
хлндхсл рюа. д/пюяяюяшбюмхъ  2лц ╧10;2.0;200.31;243.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;ъмяяем-нпрн ккя/яхкюц юц;хрюкхъ
йнпрейяхм кхнт. онп. д/хм. 10лц тк. ╧10;1.0;993.74;1262.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;цепнтюпл ннн;пняяхъ
кнлткнйя рюа. о/н 400лц ╧5;1.0;407.77;492.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;хойю кюанпюрнпхг кхлхред;хмдхъ
мн-ьою рюа. 40лц ╧100;2.0;209.0;250.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
нжхккнйнйжхмсл цпюмскш 1ц  6 днг ;2.0;277.31;377.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;кюанпюрнпхъ асюпнм;тпюмжхъ
оюкхм йюоя. 200лц ╧20;1.0;169.51;231.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;янрейя тюплтхплю гюн;пняяхъ
охйнбхр д аег яюуюпю рюа ╧30;1.0;122.32;166.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;KRKA;якнбемхъ
пхмнмнпл яопеи 0.05% 15лк;5.0;56.76;70.5;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;лепйке цлау;цеплюмхъ
пхмнярно 0,1% яопеи мюгюк 15 лк;5.0;79.86;95.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
яеклебхр N60 рюак о/н;1.0;200.53;273.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-стюбхрю нюн;пняяхъ
тнплскю ямю рюа о/н 500лц ╧40;2.0;178.44;259.0;2015-02-10 09:19:32;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
щпцнтепнм рюа д/пюяяюя ╧20;1.0;246.29;272.5;2015-02-10 09:19:42;йюрпем гюн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
щяослхгюм 40 щлскэяхъ д/бмсрп опхл тк 100лк;1.0;373.78;413.5;2015-02-10 09:19:42;йюрпем гюн;аепкхм-уелх юц;цеплюмхъ
;3.0;78.71;114.5;2015-02-10 09:19:48;йюрпем гюн;;
юдбюмрюм йпел 0,1% рсаю 15ц;1.0;310.53;378.5;2015-02-10 09:19:48;йюрпем гюн;аюиеп;хрюкхъ
юлкндхохм-бепн рюа. 5 лц ╧30;5.0;28.71;35.5;2015-02-10 09:19:48;йюрпем гюн;бепнтюпл гюн (SC);пняяхъ
юлнйяхйкюб рюа о/о/н 875лц+125лц  ╧14;2.0;365.86;441.5;2015-02-10 09:19:48;йюрпем гюн;кей д.д.;якнбемхъ
аеккюрюлхмюк рюа. о/н ╧30;2.0;100.1;136.5;2015-02-10 09:19:48;йюрпем гюн;тюплжемрп бхкюп гюн;пняяхъ
ахянопнкнк 0,01 N30 рюак о/н;2.0;25.85;33.5;2015-02-10 09:19:48;йюрпем гюн;нгнм ннн;пняяхъ
ахтхдслаюйрепхм 5днг N10 ткюй ясуни;5.0;65.45;79.0;2015-02-10 09:19:48;йюрпем гюн;лхйпнцем - мон аекнпевемяй;пняяхъ
апнлцейяхм яхпно юапхйнянбши тк 4лц/5лк 100лк;3.0;56.54;77.0;2015-02-10 09:19:48;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
бхрюьюпл рюа о/н ╧30;1.0;159.17;216.5;2015-02-10 09:19:48;йюрпем гюн;бепнтюпл гюн (SC);пняяхъ
цпюллхдхм я юмеярерхйнл мен рюа. д/пюяяюя. 3лц ╧18;3.0;159.83;217.5;2015-02-10 09:19:48;йюрпем гюн;бюкемрю тюплюжебрхйю нюн;пняяхъ
дхер тнплскю тхрнлсжхк мнпл онп 6ц оюй ╧30;1.0;325.65;472.5;2015-02-10 09:19:48;йюрпем гюн;PROBIO NUTRACEUTICALS;йюмюдю
дчтюкюй яхпно 667 лц/лк тк 200лк;1.0;270.27;323.0;2015-02-10 09:19:48;йюрпем гюн;SOLVAY PHARMA NL;мхдепкюмдш
гекемюъ юорейю йпел нкхбйнбши охрюр/гюы д/псй/мнцреи 100л;2.0;60.11;87.5;2015-02-10 09:19:48;йюрпем гюн;мон щкэтю тюплтюапхйю;пняяхъ
гнкнрни ьекй ьюлосмэ о/оепу хмремя.деиярб тк 250лк ;1.0;103.48;150.5;2015-02-10 09:19:48;йюрпем гюн;мюпндмше опнлшякш ннн;пняяхъ
хмднлерюжхм 50 аепкхм-уелх ясоо. 50лц ╧10;2.0;171.38;233.5;2015-02-10 09:19:48;йюрпем гюн;аепкхм-уелх юц;цеплюмхъ
инднйнла 50/150 рюа. 50лйц ╧100;1.0;284.13;386.5;2015-02-10 09:19:48;йюрпем гюн;аепкхм-уелх юц;цеплюмхъ
йюцнжек рюа. 12лц ╧10;5.0;188.1;232.0;2015-02-10 09:19:48;йюрпем гюн;мхюпледхй окчя ннн;пняяхъ
йюпаюлюгеохм рюа 200лц ╧50;5.0;40.37;49.5;2015-02-10 09:19:48;йюрпем гюн;юкях тюплю гюн;пняяхъ
йндекюй апнмун я вюапежнл щкхйяхп тк. 100лк;2.0;111.87;152.5;2015-02-10 09:19:48;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йндекюй апнмун рюа. ╧10;4.0;92.95;126.5;2015-02-10 09:19:48;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йндекюй мен яхпно 1.5лц/лк тк. 100лк;2.0;108.24;147.5;2015-02-10 09:19:48;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
кеийнокюяршпэ яюмхрюокюяр ╧10 "ярюмдюпрмши мюанп ╧1";3.0;25.85;36.5;2015-02-10 09:19:48;йюрпем гюн;аерюяюм аюмр яюмюих бе рхдфюпер юмнмхл ьхпйерх;йхрюи
кхмейя йюоя. ╧16 акхярепш;2.0;277.64;378.0;2015-02-10 09:19:48;йюрпем гюн;кей д.д. (юоревйю);якнбемхъ
лекнйяхйюл рюа. 15лц ╧20;5.0;18.37;26.0;2015-02-10 09:19:48;йюрпем гюн;юкях тюплю гюн;пняяхъ
нпбхпел (пхлюмрюдхм) яхпно д/дереи 0,2% тк 100лк;1.0;179.85;245.0;2015-02-10 09:19:48;йюрпем гюн;нкхтем йнпонпюжхъ гюн;пняяхъ
оюмюмцхм рюа о/о/н ╧50;5.0;118.58;142.5;2015-02-10 09:19:48;йюрпем гюн;GEDEON RICHTER;бемцпхъ
пхмгюяхо я бхр я онп опхцнр п-пю д/бм опхелю яюье 5ц вепм ялнпндхмю ╧10;2.0;153.67;209.0;2015-02-10 09:19:48;йюрпем гюн;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
яанп фексднвмн-йхьевмши тхрнцюярпнк т/о 2ц ╧20;2.0;49.61;69.5;2015-02-10 09:19:48;йюрпем гюн;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
ярндюкэ яхпно цнленоюрхвеяйхи тк 200лк;2.0;199.1;271.0;2015-02-10 09:19:48;йюрпем гюн;кюанпюрнпхъ асюпнм;тпюмжхъ
реплноянк рюакерйх нр йюькъ N10 рюак;10.0;25.3;35.5;2015-02-10 09:19:48;йюрпем гюн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
рнапюдейя йюокх цкюгмше тк 5лк;1.0;240.9;328.0;2015-02-10 09:19:48;йюрпем гюн;юкйнм кюанпюрнпхг хмй;аекэцхъ
слмюъ щлюкэ кюй 3б1 (нямнбю+сйпеохрекэ+онйпшрхе) 15лк;1.0;122.51;178.0;2015-02-10 09:19:48;йюрпем гюн;FRENCHI PRODUCTS INC;яью
темюгеоюл рюа 1лц ╧50;2.0;89.65;108.0;2015-02-10 09:19:48;йюрпем гюн;бюкемрю тюплюжебрхйю нюн;пняяхъ
тхгхнремг рюа о/н 0,4лц ╧14;1.0;383.79;459.5;2015-02-10 09:19:48;йюрпем гюн;щаанрр уекяйею яюя;цеплюмхъ
тхрнвюи ыедпнярэ опхпндш рхаеряйхи т/о 2ц ╧20;2.0;41.12;60.0;2015-02-10 09:19:48;йюрпем гюн;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
ткснйяерхм йюоя 20лц ╧20;3.0;20.24;25.5;2015-02-10 09:19:48;йюрпем гюн;нгнм ннн;пняяхъ
ткчйнкдейя тнпре рюа ╧12;3.0;107.91;147.0;2015-02-10 09:19:48;йюрпем гюн;мюапня тюплю обр.крд;хмдхъ
щмднйпхмнк йюоя 0,275ц ╧30;1.0;135.8;197.0;2015-02-10 09:19:48;йюрпем гюн;щбюкюп гюн;пняяхъ
южж ьхо рюа 100лц ╧20;2.0;190.85;260.0;2015-02-10 09:19:19;йюрпем гюн;яюкчрюя тюплю цлау;цеплюмхъ
бхрюаюйр йюокх цкюгмше 0,05% 10лк;1.0;263.12;358.0;2015-02-10 09:19:19;йюрпем гюн;щйяекэбхфм;тпюмжхъ
цейянпюк рюая рюа д/ пюяяюя ╧20;1.0;116.93;159.5;2015-02-10 09:19:19;йюрпем гюн;цедейе цлау;тпюмжхъ
цсррюкюйя йюокх 15лк;1.0;245.63;334.5;2015-02-10 09:19:19;йюрпем гюн;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;хрюкхъ
йбхйя яопеи мюг. тк. 30лк;2.0;267.96;364.5;2015-02-10 09:19:19;йюрпем гюн;аепкхм-уелх юц/лемюпхмх цпсоо;цеплюмхъ
йнлокхбхр йюкэжхи д3 тнпре лърю рюа. феб. ╧30;1.0;150.7;205.0;2015-02-10 09:19:19;йюрпем гюн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
йнпхмтюп рюа.опнкнмц деиярб о/н 10лц ╧100;2.0;112.86;135.0;2015-02-10 09:19:19;йюрпем гюн;AWD PHARMA GMBH&CO KG;цеплюмхъ
люйяхйнкд кнп яопеи д/леярмнцн опхл. 0.2%  40лк;1.0;104.94;143.0;2015-02-10 09:19:19;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
мнбн-оюяяхр рюа. о/о/н 200лц ╧10;1.0;162.58;221.5;2015-02-10 09:19:19;йюрпем гюн;IVAX-CR A.S.;веухъ
нтрюкэлнтепнм йюокх цкюгмше 10лк тк.-йюоекэмхжю;1.0;239.14;325.5;2015-02-10 09:19:19;йюрпем гюн;тхпм л гюн;пняяхъ
яеорнкере мен оюярхкйх 1,2лц ╧18 (кхлнммше);2.0;103.07;140.5;2015-02-10 09:19:19;йюрпем гюн;KRKA;пняяхъ
якеднжхд йпел-цекэ дкъ кхжю 15лк;2.0;79.81;116.0;2015-02-10 09:19:19;йюрпем гюн;йхпнб ц.ю. хо;пняяхъ
янпахтеп дспскея рюа о/н ╧50;1.0;377.3;513.5;2015-02-10 09:19:19;йюрпем гюн;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
релоюкцхм рюа о/н ╧20;5.0;70.62;96.5;2015-02-10 09:19:19;йюрпем гюн;SOPHARMA AD;анкцюпхъ
ткелнйяхм янкчрюа рюа дхяоепц 500лц ╧20;2.0;283.69;342.0;2015-02-10 09:19:19;йюрпем гюн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
щяякхбеп тнпре N50 йюоя;2.0;311.08;423.5;2015-02-10 09:19:19;йюрпем гюн;мюапня тюплю обр.крд/мхфтюпл нюн;пняяхъ
йкхнм-д 100 рюа. бюц. ╧10;1.0;219.0;219.0;2015-02-10 09:24:12;ннн "чцюм";цеденм пхуреп-пся гюн;пняяхъ
йюбхмрнм йнмж д/опхц п-пю д/хмт юло 5лц/лк 2лк ╧10;1.0;224.5;224.5;2015-02-10 09:39:53;ннн "чцюм";GEDEON RICHTER;бемцпхъ
;15.0;18.06;27.5;2015-02-10 16:08:20;пеюкхмй;;
;5.0;17.62;26.5;2015-02-10 16:08:20;пеюкхмй;;
;10.0;16.2;24.5;2015-02-10 16:08:20;пеюкхмй;;
;100.0;12.2;25.0;2015-02-10 16:08:20;пеюкхмй;;
юяйнпахмнбюъ й-рю дпюфе 50лц ╧200;15.0;14.32;17.5;2015-02-11 09:00:46;тюплоюпрмеп ннн тй;люпахнтюпл нюн;пняяхъ
дхлейяхд п-п 100лк хмд/союй;3.0;35.84;50.5;2015-02-11 09:00:46;тюплоюпрмеп ннн тй;индмше реумнкнцхх х люпйерхмц ннн;пняяхъ
хмднлерюжхм янтюплю люгэ 10% 40ц рсаю;3.0;52.1;71.0;2015-02-11 09:00:46;тюплоюпрмеп ннн тй;SOPHARMA AD;анкцюпхъ
йкнрпхлюгнк 0,1 N6 рюак бюц;4.0;11.5;14.5;2015-02-11 09:00:46;тюплоюпрмеп ннн тй;тюплюйнп опндюйьм ннн;пняяхъ
вюапежю рпюбю 50ц;3.0;32.36;45.5;2015-02-11 09:00:46;тюплоюпрмеп ннн тй;тхрнтюпл мон ннн;пняяхъ
кнпхярю 0,05 N30 рюак о/окем/нанкнв;3.0;173.977;209.0;2015-02-11 09:00:57;яхю хмрепмеиьмк крд гюн;KRKA;пняяхъ
яслюлед 0,1/5лк ткюй онп д/ясяо;2.0;191.39;230.5;2015-02-11 09:00:57;яхю хмрепмеиьмк крд гюн;PLIVA;унпбюрхъ
репюткч кюп лемрнк рюа д/пюяяюя 1лц+2 лц ╧20;1.0;146.93;200.0;2015-02-11 09:00:57;яхю хмрепмеиьмк крд гюн;NOVARTIS URUNLERI;ьбеижюпхъ
ткчдхрей яхпно 2% тк 125лк дкъ дереи;2.0;234.555;319.0;2015-02-11 09:00:57;яхю хмрепмеиьмк крд гюн;INNOTECH;тпюмжхъ
юлапнаеме п-п дкъ опхелю бмсрпэ 7,5лц/лк тк 100лк;2.0;157.7;189.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;LUDWIG MERCKLE;цеплюмхъ
аепегш онвйх  50ц;2.0;93.24;127.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;тхрнтюпл мон ннн;пняяхъ
бепюоюлхк рюа. о/о/н  80лц ╧50;3.0;35.63;44.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;нгнм ннн;пняяхъ
цемрюлхжхм п-п б/б б/л дкъ хмзей 4% юло 2лк ╧10;3.0;24.5;30.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;дюкэухлтюпл нюн;пняяхъ
дхцнйяхм рюа 0,25лц ╧30;1.0;29.39;36.5;2015-02-11 09:01:06;гдпюбяепбхя ннн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
дхцнйяхм рюа 0,25лц ╧30;2.0;29.39;36.5;2015-02-11 09:01:06;гдпюбяепбхя ннн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
днйрнп лнл пюяр. оюярхкйх нр йюькъ юоекэяхм ╧20;2.0;78.68;107.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;UNIQUE FARM LAB;хмдхъ
хмдюоюлхд рюа. о/н 2,5лц ╧30;15.0;11.66;14.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;нгнм ннн;пняяхъ
йпнлнцейяюк 0,0028/днгю 15лк яопеи мюгюк /днгхп ся;1.0;143.16;171.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;яюкчрюя тюплю цлау;цеплюмхъ
нткнлекхд люгэ 30ц яхмрег;2.0;77.32;105.5;2015-02-11 09:01:06;гдпюбяепбхя ннн;яхмрег нюн ц.йспцюм;пняяхъ
вхярнрекю рпюбю 50ц;3.0;31.33;44.0;2015-02-11 09:01:06;гдпюбяепбхя ннн;тхрнтюпл мон ннн;пняяхъ
юлапнаеме яхпно 15лц\5лк 100лк;2.0;106.48;127.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;лепйке цлау;цеплюмхъ
юремнкнк мхйнлед рюа о/н 50лц ╧30;5.0;34.98;43.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;мхйнлед юбярпхъ цлау;дюмхъ
асяйноюм ясоо пейр10лц ╧10;1.0;285.45;388.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;цеплюмхъ
бепньохпнм рюа 25лц ╧20;5.0;73.7;88.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
йнлокхбхр яхъмхе рюа. о/н ╧30;1.0;228.66;332.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-стюбхрю нюн;пняяхъ
мхоепрем рюа.о/о/н 2,5лц ╧30;1.0;100.43;120.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;KRKA;пняяхъ
нйрнкхоем 300лц йюоя. ╧30 ;2.0;261.14;316.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
онярхмнп рюа 0,75лц ╧2;2.0;225.83;271.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
якюахкем йюокх 0,75% тк-йюоекэмхжю 15лк;1.0;105.82;144.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;кщмя тюпл ннн;пняяхъ
рпюмейяюл рюа о/н 250лц ╧30;1.0;437.03;529.5;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;лхп-тюпл гюн/намхмяйюъ утй;пняяхъ
тхрмея андх цекэ-йпел юйрхбмши яфхцюрекэ фхпю 125лк;1.0;76.44;111.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;ткнпеяюм ннн;пняяхъ
щцхкнй рюа 25лц ╧60;3.0;104.83;126.0;2015-02-11 09:01:39;опнрей гюн жб ц.лняйбю;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
юяйнпахмнбюъ й-рю рюа 3ц я яюуюпнл йпсрйю ╧10;20.0;4.47;6.5;2015-02-11 09:02:01;тюплю;юяйнопнл;пняяхъ
ахмр щкюяр 10X150ял я гюярефйни смцю-яп;2.0;80.1;109.0;2015-02-11 09:02:01;тюплю;рнмся нюн;пняяхъ
бюкепхюмш йнпмебхыю я йнпмълх 50ц;3.0;46.59;65.5;2015-02-11 09:02:01;тюплю;тхрнтюпл мон ннн;пняяхъ
бюкхднк йюоя 50лц ╧40;2.0;44.08;62.0;2015-02-11 09:02:01;тюплю;кчлх ннн;пняяхъ
дебъяхкю йнпмх  50ц;2.0;22.5;31.5;2015-02-11 09:02:01;тюплю;тхрнтюпл ойт ннн;пняяхъ
гбепнанъ рпюбю 50ц;3.0;31.68;44.5;2015-02-11 09:02:01;тюплю;тхрнтюпл мон ннн;пняяхъ
йюкемдскю 25,0 люгэ;3.0;14.52;20.5;2015-02-11 09:02:01;тюплю;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб;аекюпсяэ
йнмреимеп д/яанпю ахнлюрепхюкю я йпшьйни ярепхк 125 лк;30.0;8.27;12.0;2015-02-11 09:02:01;тюплю;федфхюмц цнмднмц;йхрюи
мхйнрхмнбюъ йхякнрю п-п д/хмзей 1% 1лк ╧10;3.0;67.63;92.0;2015-02-11 09:02:01;тюплю;ахняхмрег нюн;пняяхъ
накеохунбне люякн   ясоо 0.5ц ╧10;3.0;45.0;63.0;2015-02-11 09:02:01;тюплю;дюкэухлтюпл нюн;пняяхъ
оекхцпхм о7 йнлокейр аекэъ ндмнпюгнбши ╧5;1.0;266.61;363.0;2015-02-11 09:02:01;тюплю;оекхцпхм люрем ннн;пняяхъ
вюимши мюохрнй кейпюящр улекъ ьхьйх 30ц;3.0;28.19;41.0;2015-02-11 09:02:01;тюплю;кейпю-ящр ннн;пняяхъ
вепедш рпюбю 50ц;4.0;28.56;40.0;2015-02-11 09:02:01;тюплю;тхрнтюпл мон ннн;пняяхъ
юхпю йнпмебхые оювйю 75ц;2.0;45.1;63.5;2015-02-11 09:02:30;йюрпем гюн;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
юлкндхохм-бепн рюа. 10лц ╧30;5.0;45.87;56.5;2015-02-11 09:02:30;йюрпем гюн;бепнтюпл гюн (SC);пняяхъ
юмютепнм деряйхи рюа ╧20;3.0;151.14;206.0;2015-02-11 09:02:30;йюрпем гюн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
;3.0;31.57;44.5;2015-02-11 09:02:30;йюрпем гюн;;
цхдпнйнпрхгнм 1% 10,0 люгэ;2.0;17.6;21.5;2015-02-11 09:02:30;йюрпем гюн;яхмрег нюн ц.йспцюм;пняяхъ
цхдпноепхр рюа  1,5ц ╧8;10.0;19.47;27.5;2015-02-11 09:02:30;йюрпем гюн;рюрухлтюплопеоюпюрш нюн;пняяхъ
дейяюлерюгнм п-п д/хм 4лц/лк юло 1лк ╧25;1.0;188.43;227.5;2015-02-11 09:02:30;йюрпем гюн;KRKA;якнбемхъ
йкхлюйяюм цпюм. цнленоюр. 10ц;2.0;68.97;94.0;2015-02-11 09:02:30;йюрпем гюн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
