мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
щмюкюопхк рюа 5лц ╧20;20.0;9.57;11.5;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
щмюо-Hк рюа 10лц/12,5лц ╧20;1.0;136.95;192.0;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;якнбемхъ
щмрепняцекэ оюярю д/опхелю бмсрпэ рсаю 225 ц ╧1;2.0;372.9;522.5;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;"ннн "рмй яхклю";пняяхъ
щпцнтепнм рюа д/пюяяюя ╧20;5.0;250.69;351.0;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
щпеяоюк 2лц/лк  яхпно тк 150лк;3.0;219.34;262.0;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;SERVIER;тпюмжхъ
щяяемжхюке м тнпре йюоя. 300 лц у100;1.0;1644.72;2056.0;2015-02-03 08:53:28;йюрпем гюн тхкхюк мой б ц. нпек;ю.мюрреплюмм щмд яхе. цлау;цеплюмхъ
юкнщ янй тк. 50лк;1.0;68.93;107.0;2015-02-03 08:54:01;юбеярю;бхтхреу гюн;пняяхъ
;50.0;7.73;12.0;2015-02-03 08:54:01;юбеярю;;
анъпшьмхйю мюярнийю 25лк;20.0;8.55;13.5;2015-02-03 08:54:01;юбеярю;лняйнбяйюъ т/т гюн;пняяхъ
бюрмше ьюпхйх 70ц  юлекхъ ╧100;2.0;24.85;39.0;2015-02-03 08:54:01;юбеярю;цхцпнбюрю гюн;пняяхъ
бемнкюит цекэ рсаю 40ц;1.0;199.36;279.5;2015-02-03 08:54:01;юбеярю;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
цхнйяхгнм люгэ 10ц рсаю;5.0;23.84;37.0;2015-02-03 08:54:01;юбеярю;тюплтюапхйю яоа нюн;пняяхъ
цкхжекюйя 750лц ясоо. пейр. дкъ дереи ╧10;2.0;70.86;110.0;2015-02-03 08:54:01;юбеярю;лнятюплтюапхйю гюн;пняяхъ
днйрнп бем цекэ д/мнц бевепмхи я нукюфд щттейрнл рсаю 75лк;1.0;79.18;123.0;2015-02-03 08:54:01;юбеярю;йнпнк╗бтюпл ннн;пняяхъ
йюлтнпмне люякн 10 % тк. 30 лк;5.0;7.08;11.0;2015-02-03 08:54:01;юбеярю;индмше реумнкнцхх х люпйерхмц ннн;пняяхъ
йюпдхюяй рюа о/н йхьевмнпюярб 100лц ╧30;2.0;28.75;37.5;2015-02-03 08:54:01;юбеярю;йюмнмтюплю опндюйьм;пняяхъ
лнмспюк цпюм. д/опхц. ясяо. оюйер 2ц ╧1;1.0;309.06;433.0;2015-02-03 08:54:01;юбеярю;гюланм я.о.ю.;ьбеижюпхъ
мюрпхъ укнпхд п-п д/хмт. 0,9% тк. 400лк;15.0;24.89;33.0;2015-02-03 08:54:01;юбеярю;щяйнл мой нюн;пняяхъ
нлецю 3 бхюбхр йюоя.╧30 VIAVIT;1.0;159.09;223.0;2015-02-03 08:54:01;юбеярю;хммнтюплю;якнбюйхъ
охфлш жберйх 50ц;2.0;14.24;22.5;2015-02-03 08:54:01;юбеярю;хбюм-вюи гюн;пняяхъ
пшахи фхп ахютхьемнк д/дереи ╧100;1.0;87.27;135.5;2015-02-03 08:54:01;юбеярю;ахнтюплпся ннн/дхмю+ ннн;пняяхъ
яеангнк ьюлосмэ нр оепунрх 100лк + яеангнк 5лк оюй ╧5 (юйжхъ);1.0;224.18;314.0;2015-02-03 08:54:01;юбеярю;дхнмхя ннн;пняяхъ
янкндйх яхпно 100ц;10.0;17.23;27.0;2015-02-03 08:54:01;юбеярю;бхтхреу гюн;пняяхъ
укнпцейяхдхмю ахцкчйнмюр п-п 0,05% тк 100лк окюяр со;30.0;7.89;12.5;2015-02-03 08:54:01;юбеярю;яюлюпюледопнл нюн;пняяхъ
юмюкэцхм рюа 500лц ╧20;3.0;21.12;24.6;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;ледхянпа оеплэ гюн;пняяхъ
аюйкняюм рюа. 10лц ╧50 ;1.0;230.56;269.3;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;POLPHARMA;онкэью
дхйкнтемюй 5% цекэ д/мюпсфмнцн опхл. 50ц рсаю ;2.0;53.68;62.7;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
дхйкнтемюй рюа о/н 50лц ╧20;4.0;11.22;13.7;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
темюгеоюл рюа 1лц ╧50;1.0;86.46;102.8;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
темюгеоюл рюа 1лц ╧50;2.0;86.46;102.8;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
жерхпхгхм рюа о/о/н 10лц ╧20;1.0;62.7;74.6;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
жхрпюлнм о рюа ╧20;4.0;20.13;23.5;2015-02-03 08:54:15;йюрпем гюн тхкхюк мой б ц. нпек;ледхянпа оеплэ гюн;пняяхъ
юйбюкнп янтр яопеи дкъ мняю тк 125лк;1.0;286.78;401.5;2015-02-03 11:08:48;хпбхм 2 ннн;PHARMAMED/YS LAB;йюмюдю
юпрпнгхкем йюоя 320лц ╧10;1.0;264.42;318.5;2015-02-03 11:08:48;хпбхм 2 ннн;днлое я.о.ю.;хрюкхъ
бхтепнм-2 ясоо. пейр. 500 000 ле ╧10;1.0;286.48;347.0;2015-02-03 11:08:48;хпбхм 2 ннн;тепнм ннн;пняяхъ
д-оюмремнк люгэ д/мюп опхл рсаю 50ц;1.0;172.34;241.5;2015-02-03 11:08:48;хпбхм 2 ннн;ъдпюм цюкемяйхи кюанпюрнпхи юн;унпбюрхъ
дейяоюмремнк люгэ д/мюп опхл 5% рсаю 30ц;2.0;81.98;127.5;2015-02-03 11:08:48;хпбхм 2 ннн;бепрейя гюн;пняяхъ
дхюгнкхм 100лц дпюфе ╧10;5.0;52.18;81.0;2015-02-03 11:08:48;хпбхм 2 ннн;бюкемрю тюплюжебрхйю нюн;пняяхъ
йндекюй мен яхпно 1.5лц/лк тк. 100лк;3.0;106.56;149.5;2015-02-03 11:08:48;хпбхм 2 ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йнлокхбхр рюа. о/н ╧60;3.0;98.09;152.5;2015-02-03 11:08:48;хпбхм 2 ннн;стхляйхи бхрюл.г-д;пняяхъ
йнмйнп 0,005 N30 рюак о/окем/нанкнв;5.0;195.17;233.5;2015-02-03 11:08:48;хпбхм 2 ннн;лепй йцюю;цеплюмхъ
йнпбюкнк йюокх 50лк т-кейяп (тк-йюо хмд со);112.0;15.92;25.0;2015-02-03 11:08:48;хпбхм 2 ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йсдеяюм Q10 тнпре рюа ╧20;1.0;418.39;586.0;2015-02-03 11:08:48;хпбхм 2 ннн;бмеьрнпц тюплю;пняяхъ
кебнлейнкэ люгэ дкъ мюпсфмнцн опхл. 40ц;10.0;66.36;103.0;2015-02-03 11:08:48;хпбхм 2 ннн;мхфтюпл нюн;пняяхъ
кхпхйю йюоя 75лц ╧14;1.0;561.71;675.0;2015-02-03 11:08:48;хпбхм 2 ннн;цедейе цлау;цеплюмхъ
кнгюо окчя рюа. о/н 50лц+12,5лц ╧30;2.0;277.79;389.0;2015-02-03 11:08:48;хпбхм 2 ннн;ZENTIVA A..S.;веухъ
лхцпемнк рюа. ╧8;1.0;112.26;157.5;2015-02-03 11:08:48;хпбхм 2 ннн;FOUR VENTURES ENTERPRISES INC.;яью
мхлскхд цекэ 1% рсаю 30ц;2.0;134.18;188.0;2015-02-03 11:08:48;хпбхм 2 ннн;оюмюжеъ ахнрей крд;хмдхъ
нлмхрся яхпно 0,8 лц/лк тк. 200лк;1.0;117.32;164.5;2015-02-03 11:08:48;хпбхм 2 ннн;уелнтюпл ю.д.;унпбюрхъ
оемгхрюк рюа. о/н йхьевмнп ╧20;2.0;48.55;60.5;2015-02-03 11:08:48;хпбхм 2 ннн;ьпеъ кюит яюемяхг обр.крд.;хмдхъ
охйюлхкнм рюа. 0,05ц ╧30;3.0;63.84;99.0;2015-02-03 11:08:48;хпбхм 2 ннн;стхляйхи бхрюл.г-д;пняяхъ
охлютсйнпр йпел 15ц;1.0;427.97;599.5;2015-02-03 11:08:48;хпбхм 2 ннн;реллкеп хрюкхю я.п.к;хрюкхъ
охлютсжхм  бюц. ясоо. 100лц ╧6;1.0;450.64;543.0;2015-02-03 11:08:48;хпбхм 2 ннн;реллкеп хрюкхю я.п.к;хрюкхъ
охлютсжхм ясоо бюц 100лц ╧3;1.0;236.07;283.5;2015-02-03 11:08:48;хпбхм 2 ннн;реллкеп хрюкхю/юяреккюя;хрюкхъ
окюмрейя пюярбнпхлши вюи цпюмскш 5ц ╧10;3.0;233.17;326.5;2015-02-03 11:08:48;хпбхм 2 ннн;кей д.д.;якнбемхъ
пюярбнп пемч лскэрхокчя 240лк д\сундю гю йнмр.кхмгюлх;1.0;205.86;288.5;2015-02-03 11:08:48;хпбхм 2 ннн;BAUSCH & LOMB;хрюкхъ
пеммх а/яюуюпю N6у2 феб рюак /лърю/;2.0;99.73;155.0;2015-02-03 11:08:48;хпбхм 2 ннн;аюиеп;тпюмжхъ
ясопюярхм рюа 25лц ╧20;5.0;108.42;130.5;2015-02-03 11:08:48;хпбхм 2 ннн;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
рпнйяебюгхм йюоя. 300 лц у50;2.0;256.66;359.5;2015-02-03 11:08:48;хпбхм 2 ннн;аюкйюм тюплю;анкцюпхъ
темхярхк цекэ д/мюпсф опхл рсаю 50ц;2.0;313.23;439.0;2015-02-03 11:08:48;хпбхм 2 ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
;2.0;566.1;649.0;2015-02-03 11:08:48;хпбхм 2 ннн;;
унмдпейя йпел дкъ рекю  50ц;1.0;101.69;142.5;2015-02-03 11:08:48;хпбхм 2 ннн;бепрейя гюн;пняяхъ
щяяемжхюке тнпре м йюоя 300лц ╧30;2.0;474.26;664.0;2015-02-03 11:08:48;хпбхм 2 ннн;ю.мюрреплюмм щмд яхе. цлау;цеплюмхъ
;25.0;22.84;35.5;2015-02-03 13:46:52;еохухм хо;;
;25.0;22.84;35.5;2015-02-03 13:46:52;еохухм хо;;
;50.0;6.3;10.0;2015-02-03 13:46:52;еохухм хо;;
;60.0;4.85;8.0;2015-02-03 13:46:52;еохухм хо;;
;36.0;6.2;10.0;2015-02-03 13:46:52;еохухм хо;;
;200.0;3.23;5.5;2015-02-03 13:46:52;еохухм хо;;
;200.0;3.25;5.5;2015-02-03 13:46:52;еохухм хо;;
;200.0;3.35;5.5;2015-02-03 13:46:52;еохухм хо;;
;300.0;12.2;30.0;2015-02-04 11:42:33;пеюкхмй ннн;;
бюлкняер рюа о/н 5лц+80лц ╧28;1.0;245.74;344.5;2015-02-05 11:01:35;юкэъмя уекяйею пся ннн;KRKA;якнбемхъ
йюцнжек рюа. 12лц ╧10;10.0;184.91;229.0;2015-02-05 11:01:35;юкэъмя уекяйею пся ннн;мхюпледхй окчя ннн;пняяхъ
нрпхбхм яопеи мюг. днгхп я лемрнкнл х щбйюкхорнл 0,1% тк. 10лк;3.0;173.69;207.0;2015-02-05 11:01:35;юкэъмя уекяйею пся ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
пхмгюяхо я бхр я онп опхцнр п-пю д/бм опхелю яюье 5ц вепм ялнпндхмю ╧10;3.0;154.55;216.5;2015-02-05 11:01:35;юкэъмя уекяйею пся ннн;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
яслюлед рюа о/н 500лц ╧3;2.0;469.48;561.5;2015-02-05 11:01:35;юкэъмя уекяйею пся ннн;PLIVA;унпбюрхъ
йкхпбхм йпел 25ц (оърмю, ьпюлш мю йнфе);1.0;45.47;53.1;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;яхддуюч ючпбедхй пхяепв тнсмд;хмдхъ
люкюбхр йпел-цекэ рсаю 75лк;1.0;167.58;195.7;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;юкэйнп ннн;пняяхъ
люякн юоекэяхмю 10лк щтхпмне;1.0;21.75;25.4;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп.люякю ннн;пняяхъ
люякн щбйюкхорнбне 25лк (щтхпмне);1.0;22.35;26.1;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;лхппнкю ннн;пняяхъ
люякн щтхпмне кхлнмю 10лк хмд/союй;1.0;22.69;26.5;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;лхппнккю;пняяхъ
люякн щтхпмне вюимнцн депебю 25лк;1.0;42.82;50.0;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;лхппю ннн;пняяхъ
опноеккеп онкняйх дкъ мняю нвхыючыхе я юйрхбхп сцк╗л 6ьр;1.0;105.07;122.7;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;мюпндмше опнлшякш;пняяхъ
пеоеимне люякн я йпюохбни лхппнккю 100лк;1.0;30.49;35.6;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;лхппю ннн;пняяхъ
яюкхжхкнбюъ йхякнрю п-п яохпрнбни мюпсф 1% 40лк тк;1.0;20.35;22.7;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю ннн;пняяхъ
яеррсю онкняйх дкъ каю х онданпндйю нвхыючыхе ╧6;1.0;119.71;139.8;2015-02-05 17:08:25;йюрпем гюн тхкхюк мой б ц. нпек;KOVAS CO. LTD;йнпеъ
;20.0;20.97;32.5;2015-02-06 11:21:22;аНАЙНБ ю. ю. хо;;
;6.0;23.6;37.0;2015-02-06 11:21:22;аНАЙНБ ю. ю. хо;;
;12.0;23.6;37.0;2015-02-06 11:21:22;аНАЙНБ ю. ю. хо;;
;12.0;23.6;37.0;2015-02-06 11:21:22;аНАЙНБ ю. ю. хо;;
цкчйнгю-щ п-п д/хмт. 5% тк 400 лк ;3.0;32.4;40.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;щяйнл мой нюн;пняяхъ
кюйрнаюйрепхм ясуни 5 днг N10 ткюй кхнтхк д/ясяо;1.0;188.99;265.0;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;лхйпнцем мон ахнлед оеплэ т-к;пняяхъ
кхгнаюйр рюа. д/пюяяюяшбюмхъ ╧30;3.0;278.93;390.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;анямюкей юн;анямхъ х цепжец
люякн йюярнпнбне 30ц;5.0;40.82;63.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;ъпнякюбяйюъ тюпл т-йю;пняяхъ
лнрхкюй рюа. д/пюяяюя. 10лц ╧30;3.0;273.24;383.0;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;бепнтюпл гюн;пняяхъ
яеммш кхярэъ т/о 1.5ц ╧20;5.0;27.32;42.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;кей я+ ннн;пняяхъ
якюахкем йюокх 0,75% тк-йюоекэмхжю 15лк;2.0;165.08;231.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;кщмя-тюпл;пняяхъ
теярюк дпюфе ╧100;1.0;472.48;661.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;AVENTIS PHARMA;хмдхъ
щйгндепхк п-п 1% 10лк GLOBOPHARM (тк хмд со);1.0;582.91;816.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;яюмднг цлау;цеплюмхъ
щстхккхм п-п д/хмзей 2,4% 5лк ╧10;2.0;35.96;50.5;2015-02-09 17:56:46;тюплоюпрмеп ннн тй;лхйпнцем мон бхпхнм рнляй т-к;пняяхъ
;1.0;2100.0;2772.0;2015-02-09 18:13:11;яхщя ледхйю;;
;3.0;41.4;64.5;2015-02-09 17:57:07;еохухм хо;;
;6.0;60.0;93.0;2015-02-09 17:57:07;еохухм хо;;
;30.0;70.0;108.5;2015-02-09 17:57:07;еохухм хо;;
;5.0;18.4;29.0;2015-02-09 17:57:07;еохухм хо;;
;5.0;20.7;32.5;2015-02-09 17:57:07;еохухм хо;;
;5.0;31.1;48.5;2015-02-09 17:57:07;еохухм хо;;
;5.0;33.4;52.0;2015-02-09 17:57:07;еохухм хо;;
;5.0;41.4;64.5;2015-02-09 17:57:07;еохухм хо;;
;5.0;45.5;71.0;2015-02-09 17:57:07;еохухм хо;;
;5.0;9.8;15.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;5.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;225.0;315.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;225.0;315.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;225.0;315.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;75.0;116.5;2015-02-09 17:57:07;еохухм хо;;
;1.0;360.0;504.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;125.0;175.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;320.0;448.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;105.0;147.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;320.0;448.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;105.0;147.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;320.0;448.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;105.0;147.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;360.0;504.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;125.0;175.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;320.0;448.0;2015-02-09 17:57:07;еохухм хо;;
;1.0;105.0;147.0;2015-02-09 17:57:07;еохухм хо;;
;10.0;50.0;77.5;2015-02-09 17:57:07;еохухм хо;;
юлкндхохм 0,005 N30 рюак;10.0;11.19;14.0;2015-02-10 10:39:45;хпбхм 2 ннн;бепрейя гюн;пняяхъ
юлкндхохм 0,01 N30 рюак;10.0;13.56;17.0;2015-02-10 10:39:45;хпбхм 2 ннн;бепрейя гюн;пняяхъ
ахтхтнпл йхьевмнпюярб йюоя ╧30;3.0;330.69;463.0;2015-02-10 10:39:45;хпбхм 2 ннн;теппняюм ю/я;дюмхъ
бхкэопютем рюа. о/н 500лц ╧10;1.0;472.85;574.5;2015-02-10 10:39:45;хпбхм 2 ннн;YAMANOUCHI EUROPE B.V./YAMANOUCHI PHARMA S.P.A.;хрюкхъ
дейяоюмремнк люгэ д/мюп опхл 5% рсаю 30ц;2.0;81.03;126.0;2015-02-10 10:39:45;хпбхм 2 ннн;бепрейя гюн;пняяхъ
йяюкюйнл йюокх цкюгмше тк/йюоекек 2,5лк;1.0;620.76;869.5;2015-02-10 10:39:45;хпбхм 2 ннн;PFIZER PHARMACEUTICALS LLC;аекэцхъ
йяхкем яопеи мюг 0,1% тк 10лк ╧1;5.0;50.0;64.0;2015-02-10 10:39:45;хпбхм 2 ннн;кщмя-тюпл;пняяхъ
кхпхйю йюоя. 25лц ╧14;1.0;186.81;224.5;2015-02-10 10:39:45;хпбхм 2 ннн;PFIZER PHARMACEUTICALS LLC;цеплюмхъ
кнгюо окчя рюа. о/н 50лц+12,5лц ╧30;3.0;277.24;388.5;2015-02-10 10:39:45;хпбхм 2 ннн;ZENTIVA A..S.;веухъ
лхкдпнмюр п-п д/оюпюаскэа. х б/б ббед. 10% юло. 5лк ╧10;1.0;309.95;375.5;2015-02-10 10:39:45;хпбхм 2 ннн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
лхкэцюллю п-п д/хм 2лк N5;2.0;211.35;296.0;2015-02-10 10:39:45;хпбхм 2 ннн;WORWAG PHARMA;цеплюмхъ
нлмхй йюоя. я лндхт. бшябна. 0,4лц ╧10;3.0;304.99;370.5;2015-02-10 10:39:45;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
ндеярнм рюа 200лц ╧20;2.0;221.84;311.0;2015-02-10 10:39:45;хпбхм 2 ннн;оюаъмхжйхи тюпл. гюбнд онкэтю;онкэью
охлютсжхм ясоо бюц 100лц ╧3;1.0;230.48;278.0;2015-02-10 10:39:45;хпбхм 2 ннн;реллкеп хрюкхю/юяреккюя;хрюкхъ
теппн-тнкэцюллю йюоя ╧20;1.0;176.51;247.5;2015-02-10 10:39:45;хпбхм 2 ннн;WORWAG PHARMA;цеплюмхъ
ткелнйяхм янкчрюа рюа дхяоепц 250лц ╧20;1.0;204.85;252.0;2015-02-10 10:39:45;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
ткелнйяхм янкчрюа рюа дхяоепц 500лц ╧20;1.0;256.06;314.0;2015-02-10 10:39:45;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE/нпрюр;пняяхъ
унмдпейя йпел дкъ рекю  50ц;1.0;100.51;141.0;2015-02-10 10:39:45;хпбхм 2 ннн;бепрейя гюн;пняяхъ
унмдпнйяхд цекэ д/мюп опхл 5% 30ц;1.0;243.49;341.0;2015-02-10 10:39:45;хпбхм 2 ннн;мхфтюпл нюн;пняяхъ
щцхкнй рюа 50лц ╧60;2.0;115.1;140.5;2015-02-10 10:39:45;хпбхм 2 ннн;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
щмюо рюак. 5 лц у20;5.0;69.19;83.5;2015-02-10 10:39:45;хпбхм 2 ннн;KRKA;пняяхъ
щяякхбеп тнпре N50 йюоя;5.0;295.02;413.5;2015-02-10 10:39:45;хпбхм 2 ннн;мюапня тюплю обр.крд/мхфтюпл нюн;пняяхъ
юяйнпахмнбюъ йхякнрю 50лц/лк 2лк п-п д/хмзей юло ╧10;2.0;24.97;30.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;ахнухлхй нюн;пняяхъ
юяйнпхк рюа. ╧10;1.0;146.96;206.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;цкемлюпй тюплюяэчрхйюкг крд;хмдхъ
юрнпхя рюа о/н 20лц ╧30;1.0;413.49;495.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;KRKA;якнбемхъ
аепкхопхк 5 рюа. 5лц ╧30;5.0;75.24;89.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;аепкхм-уелх юц;цеплюмхъ
;1.0;120.95;169.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;;
цхдпнйнпрхгнм 0,5% цкюгмюъ люгэ 5ц;2.0;34.1;42.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;яхмрег нюн ц.йспцюм;пняяхъ
цкхжхм рюа ондзъгшвмше 100 лц ╧50;30.0;27.17;33.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;ахнрхйх лмой;пняяхъ
цкчйнтюф рюа. о/н 1000лц ╧60;1.0;296.67;353.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;лепй йцюю;тпюмжхъ
цпюллхдхм я юмеярерхйнл мен рюа д/пюяя 3лц N18 (9*2) оюв йюпр;3.0;162.25;227.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;бюкемрю тюплюжебрхйю нюн;пняяхъ
дейяюкцхм  п-п дкъ хм 25лц/лк юло 2лк ╧5;5.0;385.55;540.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;MENARINI A.;цеплюмхъ
фюмхм дпюфе ╧21;1.0;820.16;1148.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;JENAPHARM;цеплюмхъ
фхбнйняр (нйномхй) аюкэг. д/рекю я овек. ъднл рсаю 75лк;2.0;79.18;123.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;йнпнк╗бтюпл ннн;пняяхъ
гхкр рюа о/н 75лц ╧28;1.0;998.47;1137.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;KRKA;пняяхъ
гхпрей рюа о/о/н  10лц ╧7;1.0;201.19;239.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;UCB PHARMA S.P.A.;ьбеижюпхъ
гнкнрюъ гбегдю аюкэгюл йюпюмдюь д/хмцюк. 1,3ц;2.0;72.38;112.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;DANANG CENTRAL PHARMACEUTICAL COMPANY;бэермюл
хмцюбхпхм йюоя 90лц ╧7;3.0;432.3;515.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;бюкемрю тюплюжебрхйю нюн;пняяхъ
йюкэжхи д3 мхйнлед рюа. фебюр юоекэяхм ╧50;1.0;336.6;471.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;мхйнлед тюплю юя;мнпбецхъ
йюметпнм м дпюфе ╧60;4.0;344.3;482.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;ахнмнпхйю юц;цеплюмхъ
йкюпхрпнлхжхм 0,25 N14 йюоя;5.0;125.73;165.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;бепрейя гюн;пняяхъ
йспмняхйх хцпсьйю бняэлепйю 4+;1.0;62.04;96.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;яюм анмд хмрепмщьмк йнлоюмх кхлхред;йхрюи
кюйюкчр ыерйю гсамюъ дкъ дереи  4+;1.0;118.47;166.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;днйрнп рюияя мюрспбюпем цлау;цеплюмхъ
лююкнйя ясяо. дкъ опхелю бмсрпэ яюье 15лк ╧30;1.0;536.25;751.0;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;PHARMATIS (FOR LABORATOIRE THERAPLIX);тпюмжхъ
лююкнйя ясяо.д/опхелю бмсрпэ 250лк;1.0;256.74;359.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;AVENTIS PHARMA;хрюкхъ
люцмекхя б6 N50 рюак о/н /оювйю/;1.0;241.56;338.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
;1.0;100.87;141.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;;
лхднйюкл рюак. о/н окем 150 лц у30;2.0;267.3;374.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;цеденм пхуреп-пся гюн;пняяхъ
мхлеяхк 0,1/2,0 N30 оюй цпюм;10.0;644.6;902.5;2015-02-10 10:40:08;юкэъмя уекяйею пся ннн;LABORATORI GUIDOTTI S.P.A./MENARINI GROUP;хрюкхъ
