Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
ХОНДРОГАРД 0,1/МЛ 1МЛ N10 АМП Р-Р В/М ;2.0;838.97;1058.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; ФармФирма "Сотекс";Россия
ЭНАЛАПРИЛ 0,005 N20 ТАБЛ ;30.0;9.46;11.7;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; ОЗОН;Россия
MEXIDOL DENT ЗУБНАЯ ПАСТА ACTIV 65,0 ;2.0;73.55;93.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; *ФАРМАСОФТ;Россия
MEXIDOL DENT ЗУБНАЯ ПАСТА FITO 65,0 ;2.0;83.73;106.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; Контракт  Ltd;Россия
АЛФАВИТ КЛАССИК N60 ТАБЛ ;1.0;186.35;235.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; АКВИОН;Россия
ПОЯС Д/ПОХУДЕНИЯ ВУЛКАН КЛАССИК STANDART ;1.0;240.97;304.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; K.W. INNOVATIONS CO. LTD;Тайвань (Китай)
ПРОЛИТ N100 ПИЛЮЛИ ;2.0;265.61;335.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; ПТ. Индастри ДЖАМУ Боробудур;Индонезия
ЗАМЕНИТЕЛЬ САХАРА РИО ГОЛД N1200 ТАБЛ ;1.0;90.79;115.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; СВИТ ЛАЙФ Лтд.;Китай
СТРИКС ФОРТЕ N30 ТАБЛ ;1.0;554.47;699.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; Ferrosan A/S;Дания
СУКРАЗИТ N1200 ;1.0;223.07;282.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; BISCOL CO.LTD;Израиль
ФИТОЧАЙ АЛТАЙ №31 ХОЛЕСТЕФИТ С КЛЕВЕРОМ 2,0N20Ф/П ;5.0;41.08;52.0;2015-02-05 00:00:00.00;"Катрен" ЗАО НПК; Алтайский кедр;Россия
Амитриптилин табл. п/о плен 25 мг х50 ;3.0;55.88;69.1;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Zentiva;Чешская республ
Аскорбиновая к-та драже 50 мг х200 ;32.0;13.56;17.4;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Фармстандарт Уфавита;Россия
Аскофен-П табл. х10 ;50.0;14.0;18.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Фармстандарт Лексредства Курск;Россия
Ибуклин Юниор табл. дисп. детск. 100 мг+125мг х20 ;5.0;64.37;82.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Dr.Reddy`s laboratories Ltd.;Индия
КардиАСК табл. п/о плен. киш.раст. 100 мг х30 ;5.0;35.45;45.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Канонфарма продакшн;Россия
Метрогил гель 1 % туба пластик 30 г. х1 ;1.0;127.08;161.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Unique Pharmaceutical Lab;Индия
Нимесил гран. д/сусп. 100 мг пак. 2 г. х30 ;2.0;631.05;796.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Laboratori Guidotti S.p.A./Menarini Labo;Испания
Нимесулид табл. 100 мг х20 ;5.0;48.46;62.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Олиджим БАД табл. 520 мг х100 ;1.0;185.81;235.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Эвалар;Россия
Пирацетам табл. п/о 400 мг х60 ;5.0;48.63;60.1;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Солпадеин Фаст табл. раствор. х8 ;5.0;92.05;116.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; SmithKline Beecham/Famar;Греция
Сопелка пластырь (НДС 10%) х4 ;1.0;152.8;193.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Bouty S.P.A.;Швейцария
Тенорик табл. п/о плен 100 мг+25 мг. х28 ;3.0;199.78;252.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Ipca Laboratories Ltd;Индия
Термикон табл. 250 мг х14 ;1.0;436.98;551.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Фармстандарт Лексредства Курск;Россия
Троксерутин-Врамед гель д/ нар. прим. 2 % 40 г. х1 ;20.0;28.77;37.0;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Sopharma;Болгария
Целестодерм В  крем 30 г. х1 ;1.0;288.45;347.3;2015-02-05 00:00:00.00;"Пульс" ООО ФК; Schering-plough;Бельгия
Атровент н аэр. д/инг. дозир. 20мкг/доза фл. 200доз №1 ;1.0;330.55;398.8;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Boehringer Ingelheim;Германия
Беротек н аэр. д/инг. дозир. 100мкг/доза фл. 10мл №1 ;1.0;291.94;368.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Boehringer Ingelheim;Германия
Бетагистин таб. 24мг №20 ;5.0;52.03;87.3;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Северная звезда ЗАО;Россия
Боботик капли д/вн. приема фл. 30мл ;3.0;163.79;207.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Медана Фарма А.О.;Польша
Валз таб. п/о плен. 160мг №28 ;1.0;288.97;365.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Актавис ЛТД MT;Мальта
Валз таб. п/о плен. 80мг №28 ;2.0;225.72;285.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Актавис ЛТД MT;Мальта
Виферон гель д/ мест прим 36000ме туба 12г №1 ;2.0;132.11;158.4;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Ферон;Россия
Гепатромбин г супп. №10 ;3.0;165.0;208.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Hemofarm;Сербия
Калгель гель зубной 10г ;1.0;246.18;284.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; GlaxoSmithKline Pharmaceuticals S.A.;Польша
Кардиаск таб п/о плён. кш/раств. 50мг №30 ;5.0;36.08;44.6;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Канонфарма Продакшн;Россия
Коринфар таб. пролонг. действ. п/о плен. 10мг №100 ;3.0;110.33;132.7;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; AWD/Pliva;Хорватия
Ксимелин капли в нос 0,1% 10мл ;10.0;73.04;87.5;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Nycomed Danmark ApS;Дания
Мармелад "фру-фру" жеват. с натур. соком маша и медведь малина/ежевика 100г ;10.0;47.92;61.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; The Candy Plus Sweet Factory;Чешская республ
Масло эфирное грейпфута фл. 10мл ;5.0;39.53;50.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; ООО Мирролла;Россия
Мезим форте таб. п/о №80 ;3.0;253.33;302.9;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Berlin-Chemie AG/Menarini Group;Германия
Мексидол таб п/о 125 мг № 50 ;3.0;321.31;391.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; НПК Фармасофт ООО/ЗАО ЗиО Здоровье;Россия
О.б. прокомфорт тампоны мини №8 ;2.0;61.95;79.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Johnson & Johnson (Франция);Франция
Офтальмоферон гл. капли 10мл фл.-кап. №1 ;3.0;241.01;304.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Фирн-М;Россия
Санорин c маслом эвкалипта капли наз. 0,1% фл. 10мл с капельницей ;3.0;94.27;119.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; IVAX Pharmaceuticals/Teva;Чешская республ
Силка паста зубная детская клубничная туба 75мл ;2.0;56.31;71.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Dental-Kosmetik GmbH;Германия
Смекта пор. пригот. сусп. д/вн. приема (апельсин.) пак. 3г №10 ;5.0;129.58;155.5;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Beaufour Ipsen;Франция
Супрастинекс капли д/вн. приема 5мг/мл фл. 20мл ;1.0;283.03;357.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Egis;Венгрия
Сустамед жабий камень с маслом рыжика биобальзам туба 50г ;10.0;43.79;56.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Фитосила/РеалКосметикс;Россия
Унидерм крем д/нар. прим. 0,1% туба 15г ;2.0;140.03;169.5;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Акрихин;Россия
Хилак форте капли д/вн. приема фл.- капельницы 30мл №1 ;1.0;202.07;255.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Merckle GmbH.;Германия
Хилак форте капли д/вн. приема фл.-капельница 100мл №1 ;2.0;402.16;507.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Merckle GmbH для Ratiopharm GmbH;Германия
Хондроксид мазь д/нар. прим. 5 % 30 г ;3.0;271.81;343.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Нижфарм ОАО;Россия
Шиповник плоды фильтр-пакет 2,0г №20 ;5.0;45.87;58.0;2015-02-05 00:00:00.00;"Протек" ЗАО ЦВ; Красногорсклексредства;Россия
Артра  табл. п.п.о. 500мг+500мг №30 ;1.0;591.15;745.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Юнифарм Инк;США
Бинт липкий  Бинтли-Т 10см х 2м ;10.0;59.92;76.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Пальма;РОС
Винпоцетин р-р д/ин 0,5% амп 2мл уп.конт.яч. №10 ;2.0;44.2;54.6;2015-02-06 00:00:00.00;"Здравсервис" ООО; Мосхимфармпрепараты;РОС
Лизобакт табл. д/рассас. №30 ;10.0;252.29;318.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Босналек Д.Д;БОС
Лирика капс 150мг №14 ;2.0;616.24;735.3;2015-02-06 00:00:00.00;"Здравсервис" ООО; Пфайзер Инк/Пфайзер Мэнюфэкчуринг Дойчленд ГмбХ;ГЕР
Мирамистин р-р д/мест прим 0.01% 150мл фл ПЭ в компл. с насад. распылителем ;5.0;257.5;325.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Инфамед;РОС
Сиофор 500 табл. п.о. 500мг №60 ;3.0;246.31;293.4;2015-02-06 00:00:00.00;"Здравсервис" ООО; Берлин-Хеми АГ;ГЕР
Стрепсилс медово-лимонный тб д/рассасыв №24 ;3.0;158.39;200.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Рекитт Бенкизер Хелскэр Интернешнл Лтд;ВБР
Стрепсилс с ментолом и эвкалиптом табл. №24 ;4.0;189.21;239.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Рекитт Бенкизер Хелскэр Интернешнл Лтд;ВБР
Фромилид табл. п.п.о. 500мг №14 ;1.0;490.05;588.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; КРКА-Вектор-Медика;РОС
АМОКСИКЛАВ 0,125+0,03125/5МЛ 100МЛ ФЛАК ПОР Д/СУСП ;2.0;102.85;123.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
АУГМЕНТИН 0,5/0,125 N14 ТАБЛ П/О ;3.0;361.02;430.1;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; СмитКляйн Бичем Фармасьютикалз;Великобритания
БЕРЛИПРИЛ 0,005 N30 ТАБЛ ;10.0;74.36;88.8;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Берлин-Хеми АГ;Германия
БЕТАЛОК ЗОК 0,05 N30 ТАБЛ ПРОЛОНГ П/О ;2.0;255.53;305.9;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Астра Зенека АБ;Швеция
ГЭВКАМЕН 25,0 МАЗЬ/БАНКА ;1.0;23.54;30.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Тульская фармацевтическая фабрика;Россия
ГЭВКАМЕН 25,0 МАЗЬ/БАНКА ;4.0;23.54;30.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Тульская фармацевтическая фабрика;Россия
КАРДИОМАГНИЛ 0,075+0,0152 N100 ТАБЛ П/О ;10.0;222.86;281.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Никомед ГмбХ;Германия
КЕНАЛОГ 40 0,04/МЛ 1МЛ N5 АМП СУСП Д/ИН ;1.0;384.45;485.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; КРКА;Словения
ЛЕЙКОПЛАСТЫРЬ 2Х300/КАРТОН УПАК ;10.0;17.27;22.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; ВЕРОФАРМ;Россия
ЛЕМСИП ЛИМОН N5 ПАК ПОР Д/Р-РА ;5.0;106.04;134.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Рекитт Бенкизер Хелскэр (Великобритания) Лимитед;Соединенное королевство
НАПРОКСЕН-АКРИ 0,25 N30 ТАБЛ ;3.0;108.35;137.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Акрихин ХФК ОАО;Россия
НЕКСИУМ 0,02 N14 ТАБЛ П/О ;1.0;1324.51;1511.2;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; АстраЗенека АБ/Зио-Здоровье;Россия
ФЕЛОДИП 0,0025 N30 ТАБЛ П/О ;1.0;330.88;417.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Тева Чешские Предприятия с.р.о.;Чешская Республика
CANPOL BABIES СОСКА-ПУСТЫШКА СИЛИК ОРТО 0-6МЕС ;1.0;155.22;196.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Canpol Sp.z.o.o. SKA;Польша
CANPOL BABIES СОСКА-ПУСТЫШКА СИЛИК ОРТО 6-18МЕС ;1.0;160.11;202.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Канпол Сп. з о.о.;Россия
БЕЛОРУЧКА КРЕМ ЗИМНИЙ БАРХАТ Д/РУК 80МЛ ;3.0;32.54;42.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Аванта;Россия
Амарил м таб. п/о плён. 2мг+500мг №30 ;1.0;473.0;596.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; республи;Корея
Атероклефит био капс.250мг №30 (бад) ;3.0;149.86;189.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Эвалар;Россия
Бельведер жидкость д/снятия лака мягкая с маслом сладкого апельсина фл.50/ 60мл ;2.0;69.62;88.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Гамма Косметик ООО;Россия
Дыши масло спрей фл.30мл ;2.0;195.88;247.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; ООО "Биосфера" RU;Россия
Кальций д3 никомед форте таб. жеват. №60 с лимон. вкусом ;1.0;402.71;508.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Nycomed Pharma;Норвегия
Колгейт щетка зубная smiles barbie,spiderman от 2 до 5 лет детская (fcn21742) ;1.0;90.4;114.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Colgate Sanxiao Co.Ltd CN;Китай
Мармелад фру-фру маша и медведь жеват. с натур. соком мишки 100г (ff-4-26/mb-1-4) ;15.0;48.1207;61.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; The Candy Plus Sweet Factory;Чешская республ
Налгезин таб. п/о 275мг №10 ;5.0;102.85;130.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; KRKA;Словения
Нивея боди гель д/душа балийский цветок и масло 250мл (80863) ;1.0;100.17;127.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Beiersdorf AG (Германия);Германия
Нивея део защита антистресс дез-спрей женский 150мл (82256) ;1.0;103.25;131.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Beiersdorf AG (Германия);Германия
Нивея фор мен дезодорант спрей невидимый для черного и белого фл. 150мл (82241) ;2.0;129.21;149.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Beiersdorf AG (Германия);Германия
Омеганол форте капс.1г №30 пласт.банка (бад) ;1.0;152.68;193.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; ВИС ООО;Россия
Омез капс. 20мг №30 ;5.0;161.59;193.6;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Dr. Reddy's lab.;Индия
Пауль хартманн прокладки молимед классик урологические мини №28 (168 530 7) ;1.0;264.0;333.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Пауль Хартманн;Россия
Пустырник трава 50г ;5.0;37.62;48.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Здоровье ЗАО;Россия
Розамет (метронидазол) крем 1% туба 25г ;2.0;118.03;149.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Jadran;Хорватия
Рыбий жир миролла с маслом зародышей пшеницы, облепихи и шиповника капс. 0,37г №100 (бад) ;3.0;31.14;40.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Мелиген;Россия
Сплат профессионал зубная паста лечебные травы 100мл ;2.0;73.29;93.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Сплат-косметика/Органик-Фармасьютикалз;Россия
Сумамед пор. пригот. сусп. д/вн. приема 100мг/5 мл фл. 25 мл (20,925 г) в компл. с мерной ложкой и шприцем д/дозир. №1 ;2.0;190.85;229.2;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Pliva;Хорватия
Тенокс таб. 10мг №30 ;1.0;396.66;484.8;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Крка-Рус ООО;Россия
Цефекон-д свечи 0,1г №10 д/детей ;5.0;38.61;47.8;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Нижфарм ОАО;Россия
Циклоферон таб. п/о к/ш раств. 150мг №50 ;2.0;650.87;749.6;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Полисан;Россия
Амбробене табл. 30мг N20 Германия ;4.0;141.46;179.0;2015-02-06 00:00:00.00;Альянс; Merckle GmbH;Германия
Аторис табл. п.п.о. 40мг N30 Словения ;1.0;526.79;636.2;2015-02-06 00:00:00.00;Альянс; АО KPKA;Словения
Граммидин с анестетиком нео табл.д/рассас. N18 Россия ;7.0;162.25;205.0;2015-02-06 00:00:00.00;Альянс; Валента Фармацевтика ОАО;Россия
Комбилипен р-р д/ин. амп. 2мл N5 Россия ;10.0;100.32;127.0;2015-02-06 00:00:00.00;Альянс; Фармстандарт-Уфимский вит.з-д ОАО;Россия
Ливодекса табл. п.п.о 300мг N50 Индия ;1.0;409.86;491.0;2015-02-06 00:00:00.00;Альянс; Sun Pharmaceutical Industries Ltd.;Индия
Нимесил гран. д/сусп. пакет 100мг 2г N30 Италия-Испания ;1.0;630.08;794.0;2015-02-06 00:00:00.00;Альянс; Laboratoria Guidotti S.p.A.-Laboratorios;Италия-Испания
Оксидевит масл р-р 0.0009% фл-кап 5мл Россия ;1.0;269.06;320.7;2015-02-06 00:00:00.00;Альянс; ЭХО НПК ЗАО;Россия
Терафлю Экстра ябл+корица от гриппа и простуды пор. д/р-ра внутр. пак. 21.78 N10 ;3.0;289.85;366.0;2015-02-06 00:00:00.00;Альянс; Famar Orlean;Франция
Котекс тампоны люкс с аппл. нормал N16 Чехия ;2.0;154.82;196.0;2015-02-06 00:00:00.00;Альянс; Kimberly-Clark;Россия
Мексидол дент Актив паста зубная туба 65г Россия ;3.0;68.2;86.0;2015-02-06 00:00:00.00;Альянс; КОНТРАКТ Ltd ООО;Россия
Мексидол дент Фито паста зубная туба 65г Россия ;3.0;71.74;91.0;2015-02-06 00:00:00.00;Альянс; КОНТРАКТ Ltd ООО;Россия
Облепиховое масло Мирролла капс. 0.3г N100 Россия ;3.0;39.53;50.0;2015-02-06 00:00:00.00;Альянс; Мирролла ООО;Россия
Азелик 15% гель д/наружного прим. 5г Туба М ;1.0;159.47;201.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Акрихин ОАО;РОССИЯ
Апизартрон Мазь 20г ;3.0;157.88;199.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Эспарма ГмбХ/Лихтенхельдт ГмбХ;ГЕРМАНИЯ
Доктор Мом Колд Раб мазь д/наружн. прим. 20г ;5.0;90.51;115.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Юник Фармасьютикал Лабораториз (Джонсон & Джонсон);ИНДИЯ
Л-тироксин 125 Берлин-Хеми 125мкг Таб. Х100 (R) ;1.0;146.62;174.9;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Берлин-Хеми АГ/Менарини Групп;ГЕРМАНИЯ
Найз 1% гель д/наружного прим. 50г Туба ;3.0;229.93;290.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Нокспрей 0.5мг/мл Спрей назальный 20мл Фл.полиэт. ;5.0;109.97;139.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Сперко Украина СП;УКРАИНА
Простамол Уно 320мг Капс. Х30 ;2.0;601.89;759.0;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Берлин-Хеми АГ/Р.П.Шерер ГмбХ и Ко.КГ;ГЕРМАНИЯ
КАРДИОМАГНИЛ ТАБ 75МГ+15.2МГ №30 БАНКА ;10.0;174.9;221.0;2015-02-06 00:00:00.00;"Фармпартнёр" ООО ТД; НИКОМЕД ГМБХ;ГЕРМАНИЯ
Бепантен мазь 5 % 30 г. х1 ;3.0;277.48;350.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Bayer AG/GP Grenzach Produktions;Германия
Гексорал аэроз. 0.2 % бал. 40 мл. х1 ;5.0;218.5;276.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Famar Orlean;Франция
Лазолван р-р д/вн.пр.и ингал. 7.5 мг/мл фл. 100 мл. (мензурка) х1 ;3.0;330.06;400.4;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Boehringer Ingelheim/Instituto De Angeli;Италия
Лактобактерин сухой фл. 5 доз х10 ;2.0;165.28;209.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Микроген - ИмБио Нижегородское пред-ие;Россия
Линекс капс. блист х16 ;5.0;274.65;347.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Lek(Аптечка);Словения
Мексидол табл. п/о 125 мг х30 ;3.0;187.15;225.8;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Фармасофт ПК/ЗИО Здоровье;Россия
Найз табл. 100 мг х20 ;10.0;172.35;218.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Dr.Reddy`s laboratories Ltd.;Индия
Рыбий жир пищ. с Вит А, Д, Е Миррола капс 0,37 г х100 ;4.0;30.39;39.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Мелиген;Россия
Сбор Элекасол ф/п. 2 г. х20 ;5.0;46.24;59.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Красногорсклексредства;Россия
Тригрим табл. 10 мг х30 ;2.0;271.1;342.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Polpharma;Польша
Троксевазин капс. 300 мг х50 ;3.0;251.34;317.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Balkanpharma-Razgrad;Болгария
Фромилид УНО табл. пролонг. п/о плен 500 мг х14 ;1.0;483.85;584.4;2015-02-06 00:00:00.00;"Пульс" ООО ФК; KRKA;Словения
Варфарин таб 2,5мг N50 (уп конт яч N50 инд уп) ;2.0;79.53;96.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Озон ООО;Россия
Диоксидин р-р для в/полостн введ и наруж прим 10мг/мл 5мл N10 амп (уп конт N5х2) ;1.0;289.85;366.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Новосибхимфарм ОАО;Россия
Йод р-р спирт 5% 10мл винт ;44.0;8.8;12.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Йодные технологии и Маркетинг ООО;Россия
Метилурацил мазь д/наруж прим 10% 25г туба ал инд уп ;10.0;23.21;30.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Татхимфармпрепараты ОАО;Россия
Немулекс гран д/сусп д/внутр прим 100мг пак 2г N30 ;2.0;323.73;408.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Сотекс ФармФирма ЗАО/S.C. Rompharm;Россия
Простамол Уно капс 320мг N60 ;2.0;1066.23;1344.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Berlin-Chemie AG/Menarini Group;Германия
Гематоген Детский турбо Школьник  35г ;24.0;7.08;9.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Фарм-про ПК ООО;Россия
Хлоргексидина биглюконат р-р 0,05% 100мл фл пэт дез средство ;30.0;11.8;15.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; ЮжФарм ООО;Россия
Линимент бальзамический по Вишневскому 30г туба инд уп ;36.0;19.36;25.0;2015-02-06 00:00:00.00;"ПрофитМед" ЗАО; Московская Фармацевтическая Фабрика;Россия
Золотая звезда бальзам жидкий фл. 5мл Вьетнам ;4.0;84.92;108.0;2015-02-06 00:00:00.00;Альянс; Danapha Pharmaceuticals;Вьетнам
Кагоцел табл. 12мг N10 Россия ;10.0;184.91;229.1;2015-02-06 00:00:00.00;Альянс; Ниармедик Плюс ООО;Россия
Ринза табл. N10 Индия ;5.0;86.13;109.0;2015-02-06 00:00:00.00;Альянс; Unique Pharmaceutical Laboratories;Индия
Санорин с маслом эвкалипта капли назальн. 0.1% фл 10мл Чехия ;7.0;88.33;112.0;2015-02-06 00:00:00.00;Альянс; Teva Czech Industries s.r.o.;Чехия
Хилак форте капли фл 30мл Германия ;3.0;195.47;247.0;2015-02-06 00:00:00.00;Альянс; Merckle GmbH;Германия
Бифиформ Малыш табл. жеват. N20 Дания ;1.0;381.97;482.0;2015-02-06 00:00:00.00;Альянс; Ferrosan;Россия
Гарциния  форте табл. 230мг N80 Россия ;1.0;235.53;297.0;2015-02-06 00:00:00.00;Альянс; Эвалар ЗАО;Россия
Тонометр OMRON R1 ;1.0;1500.0;1891.0;2015-02-06 00:00:00.00;"СиЭсМедика"; ;Китай
АЗИТРОКС 0,5 N3 КАПС ;3.0;247.72;297.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Лексредства ОАО;Россия
АКВАЛОР БЕБИ Д/ДЕТЕЙ 125МЛ СПРЕЙ ;2.0;303.93;383.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Аурена Лабораторис ЭйБи;Швеция
АКРИДЕРМ ГК 15,0 КРЕМ ;2.0;325.82;411.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Акрихин ХФК ОАО;Россия
АМОКСИКЛАВ 0,5+0,125 N15 ТАБЛ П/О ;3.0;346.83;415.4;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
АМОКСИКЛАВ КВИКТАБ 0,5+0,125 N14 ТАБЛ ДИСПЕР ;2.0;349.58;417.1;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
