мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
юпахднк йюоя 100лц ╧10;5.0;193.49;233.5;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
анпн окчя йпел гекемши 25ц;5.0;37.57;51.0;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;щлюлх кхлхред;хмдхъ
бюптюпхм мхйнлед рюа 2,5лц ╧100;5.0;161.26;192.1;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;мхйнлед цлау;дюмхъ
цкхжхм тнпре щбюкюп рюа ╧20;1.0;46.47;62.8;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
дхпнрнм рюа 5лц ╧28;3.0;174.57;208.7;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
днйрнп лнл йнкд пюа люгэ мюпсф 20ц;3.0;90.53;114.1;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;UNIQUE FARM LAB;хмдхъ
гнбхпюйя йпел 5% рсаю 5ц;1.0;174.24;208.2;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;цкюйян бщккйнл ноепеиьмя;бекхйнапхрюмхъ
гнкнрюъ гбегдю аюкэгюл 4ц;10.0;64.02;80.7;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;дюмютю тюплюяэчрхйюк дфнмр ярнй йнлоюмх;бэермюл
хлсднм рюа д/пюяяюяшбюмхъ ╧24;1.0;334.51;418.2;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
йнлокхбхр нтрюкэлн рюа о/н окем ╧30;1.0;178.64;225.1;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-стюбхрю нюн;пняяхъ
кеийнокюяршпэ 4у500ял;10.0;40.15;54.2;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;мнбняхаухлтюпл нюн;пняяхъ
кеийнокюяршпэ 5ял у 500ял;10.0;42.24;57.1;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;яюпеорю-ледхокюяр ннн юсо;сйпюхмю
кнбекюя йюоя ╧5;3.0;528.64;666.1;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;POLENS (M) SDN BHD;люкюигхъ
кнгюо рюа о/н 100лц ╧30;1.0;292.49;349.9;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;гемрхбю;веухъ
мюиг цекэ мюпсф 1% 20ц;5.0;132.44;166.9;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;днйрнп педдхя кюанпюрнпхя крд;хмдхъ
нйянкхмнбюъ люгэ 0.25% 10ц;5.0;21.12;29.0;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;юкрюибхрюлхмш гюн;пняяхъ
оедхйскем скэрпю яп-бн оедхйскхжхдмне 50лк+ьюонвйю о/щр;1.0;145.44;183.3;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;п.йнялерхй;пняяхъ
охпюжерюл п-п б/б б/л 200лц/лк 5лк ╧10;5.0;39.6;49.8;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-стюбхрю нюн;пняяхъ
пелюмрюдхм рюа 50лц ╧20;5.0;47.41;64.0;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;ахнухлхй нюн;пняяхъ
псрюжхд рюа фебюр 500лц ╧20;2.0;103.84;130.9;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;йпйю;якнбемхъ
тнгхйюпд рюа 5лц ╧28;2.0;128.26;161.7;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;юйрюбхя;хякюмдхъ
жхрнбхп-3 яхпно д/дер тк 50лк;1.0;282.15;352.7;2015-02-07 08:06:15;йюрпем гюн тхкхюк мой б ц. нпек;жхрнлед гюн;пняяхъ
югхрпнлхжхм йюоя 500лц ╧3;5.0;71.72;88.5;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;опнхгбндярбн ледхйюлемрнб ннн;пняяхъ
юмрхцпхоохм ьхо рюа д/дер ╧10;1.0;189.64;239.0;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп опндсйр;мхдепкюмдш
аерюцхярхм рюа 8лц ╧30;2.0;50.16;62.5;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
ахянопнкнк рюа о/н 10лц ╧30;5.0;27.06;34.8;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
бнкэрюпем п-п б/л юло 75лц/3лк ╧5;3.0;250.8;299.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS PHARMA;ьбеижюпхъ
цпюлхжхдхм я рюа гюыев 1,5лц ╧20;3.0;107.36;135.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
цпюллхдхм д/дереи рюа д/пюяяюя ╧18;1.0;154.22;194.4;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
дхцнйяхм рюа 0,25лц ╧30;3.0;31.02;38.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
хмдюоюлхд йюоя 2.5лц ╧30;2.0;16.83;20.8;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
йюпдхйер рюа перюпд 20лц ╧20;2.0;55.11;68.7;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;SCHWARZ PHARMA;цеплюмхъ
йюпдхйер рюа перюпд 40лц ╧20;2.0;90.53;108.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;SCHWARZ PHARMA/USB PHARMA GMBH;цеплюмхъ
йнлокхбхр рюа о/н ╧60;1.0;107.03;134.9;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;стхляйхи бхрюлхммши г-д;пняяхъ
лхйняеорхм люгэ 30ц;1.0;254.21;317.8;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;ZENTIVA/LECHIVA;веухъ
лсйюкрхм рюа 50лц ╧10;40.0;7.04;11.0;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;бхтхреу гюн;пняяхъ
ндеярнм рюа 200лц ╧50;1.0;449.02;561.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;оюаъмхжйхи тюпл. гюбнд онкэтю;онкэью
нвюмйю кейюпярбеммюъ рпюбю 50ц;1.0;44.15;59.6;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
онлюдю цхцхемхвеяйюъ люкхмю 2,8ц;3.0;20.1;35.0;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;ясбемхп/юбюмрю;пняяхъ
яхмсопер дпюфе ╧50;1.0;252.23;315.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;ахнмнпхйю юц;цеплюмхъ
ясйпюгхр гюлемхрекэ яюуюпю рюа ╧1200;1.0;220.55;275.7;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;BISCOL;хгпюхкэ
тнгхйюпд рюа 20лц ╧28;2.0;222.97;278.8;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;юйрюбхя;хякюмдхъ
укнпцейяхдхм п-п 0,05% тк 70лк;10.0;9.9;12.0;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;ахнцем нс мож;пняяхъ
жхопнкер рюа о/н 500лц ╧10;10.0;97.13;116.3;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;днйрнп педдхя кюанпюрнпхя крд;хмдхъ
жхопнлед йюокх цкюгмше 0,3% тк 5лк;1.0;114.84;136.9;2015-02-09 09:39:06;йюрпем гюн тхкхюк мой б ц. нпек;опнлед щйяонпря обр.крд;хмдхъ
фхдйнярэ д/ямърхъ кюйю сбкюфмемхе бхр E/люякн юапхйняю а/южернмю 30 лк окюярхй;10.0;22.66;35.0;2015-02-10 01:44:06;тюплю;тхрнйнялерхй ннн;пняяхъ
гхмцеп мнфмхжш люмхйчп (юпр.ZO-B-102-S-SH) псвмюъ гюрнвйю;1.0;125.79;158.5;2015-02-10 01:44:06;тюплю;ZINGER;цеплюмхъ
йнкцеир гсамюъ оюярю аепефмне нраекхбюмхе 50лк;3.0;29.95;45.0;2015-02-10 01:44:06;тюплю;йнкцеир-оюклнкхб;йхрюи
йнкцеир оюярю гсамюъ опнонкхя нраекхбючыюъ 50лк;3.0;29.95;45.0;2015-02-10 01:44:06;тюплю;йнкцеир-оюклнкхб;апюгхкхъ
люякн щтхпмне щбйюкхорнбне 25лк;7.0;23.72;35.0;2015-02-10 01:44:06;тюплю;лхппю ннн;пняяхъ
рпюбхяхк яхпно тк 100лк;3.0;145.14;182.9;2015-02-10 01:44:06;тюплю;окерухйн тюплюяэчрхйюкг крд;хмдхъ
5-мнй рюа о/н 50лц ╧50;3.0;157.59;197.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;кей д.д.;якнбемхъ
юлапнйянк 30лц рюа ╧20;10.0;9.35;13.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;нгнм ннн;пняяхъ
мнбнйюхм 0.5% 10лк п-п д/хмзей юло ╧10;5.0;30.64;38.1;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;дюкэухлтюпл нюн;пняяхъ
мспнтем рюа о/н 200лц ╧20;5.0;144.2;173.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;пейхрр аемйхгеп;бекхйнапхрюмхъ
нжхккнйнйжхмсл цпюм ╧12;1.0;543.03;680.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;кюанпюрнпхъ асюпнм;тпюмжхъ
охпюжерюл йюоя 400лц ╧60;5.0;36.84;45.5;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;тюплопнейр гюн;пняяхъ
пебхр дпюфе ╧100;3.0;31.9;45.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;люпахнтюпл нюн;пняяхъ
яейперш кюм йпел дкъ ярсомеи 30ц глехмши фхп;1.0;25.3;38.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;GREAT WALL;йхрюи
яоюяюрекэ аюкэгюл рсаю 30ц;5.0;77.11;99.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;кчлх ннн;пняяхъ
ьопхж 5лк 2-у йнло я хцкни 22G (0,7X40);200.0;5.72;8.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;тнцр ледхйюк тепрпха цлау;цеплюмхъ
щяяемжхюке тнпре м йюоя 300лц ╧30;2.0;492.28;616.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;ю.мюрреплюмм щмд яхе цлау;цеплюмхъ
ъцндш цндфх опелхсл б щйн-союйнбйе 80ц;1.0;304.5;399.0;2015-02-09 11:32:07;тюплоюпрмеп ннн тй;лецюм  2000 ннн;пняяхъ
южерхкяюкхжхкнбюъ й-рю рюа 500лц ╧10;200.0;2.2;2.7;2015-02-10 01:44:19;тюплю;дюкэухлтюпл нюн;пняяхъ
цкхмю аекюъ нраекхбючыюъ онп оюйер 60ц;5.0;12.46;20.0;2015-02-10 01:44:19;тюплю;тхрнйнялерхй ннн;пняяхъ
йюорнопхк рюа 25лц ╧20;30.0;6.04;7.4;2015-02-10 01:44:19;тюплю;нгнм ннн;пняяхъ
пежеорш аюасьйх юцютэх цекэ д/слшбюмхъ д/фхпмни йнфх нвхыючыхи 150 лк;1.0;102.4;129.1;2015-02-10 01:44:19;тюплю;оепбне пеьемхе ннн;пняяхъ
пежеорш аюасьйх юцютэх цекэ д/слшбюмхъ д/мнпл/йнла йнфх нябефючыхи 150 лк;1.0;102.4;129.1;2015-02-10 01:44:19;тюплю;оепбне пеьемхе ннн;пняяхъ
яанп феквецнммши ╧3 50ц;3.0;28.03;39.2;2015-02-10 01:44:19;тюплю;тхрнтюпл мон ннн;пняяхъ
яанп феквецнммши ╧3 т/о 2ц ╧20;3.0;28.97;39.2;2015-02-10 01:44:19;тюплю;тхрнтюпл мон ннн;пняяхъ
янкэ лнпяйюъ 500ц;5.0;22.72;35.0;2015-02-10 01:44:19;тюплю;спюкледопнл ннн;пняяхъ
жхюмнйнаюкюлхм п-п д/хмзей 500лйц/лк юло 1лк ╧10;5.0;19.93;24.6;2015-02-10 01:44:19;тюплю;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
ьюло бедю-2 тк 0,5% нр бьеи х цмхд 100лк.;1.0;133.41;168.1;2015-02-10 01:44:19;тюплю;дегхмтейжхнмхяр щож гюн;пняяхъ
ьхонбмхйю окндш 50ц;5.0;32.38;45.0;2015-02-10 01:44:19;тюплю;кей я+ ннн;пняяхъ
юмюопхкхм рюа 40лц ╧30;10.0;5.39;6.6;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
юпахднк рюа о/н 50лц ╧10;5.0;122.65;148.8;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
юпрпнтннм рюа ╧100;2.0;209.0;263.4;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
аепкхопхк 5 рюа 5лц ╧30;5.0;73.26;87.7;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх;цеплюмхъ
ахн-люйя рюа о/н ╧30;1.0;97.35;122.7;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
апнмунпся 3лц/лк яхпно 100лк;5.0;39.05;48.8;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
дхнйяхдхм 0,01/лк 5лк юло п-п б/онкняр/мюпсф ╧3;1.0;127.05;160.1;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;мнбняхаухлтюпл нюн;пняяхъ
гекемюъ юорейю цекэ мефм д/слшб юкнщ 270лк днгюрнп;2.0;74.46;93.9;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
гекемюъ юорейю цекэ мефм д/слшб гекемши вюи 270лк днгюрнп;2.0;89.1;115.5;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
гекемюъ юорейю йпел пнярйх оьемхжш о/лнпыхм 200лк;2.0;91.64;115.5;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
йюцнжек рюа 12лц ╧10;10.0;187.88;231.8;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;мхюпледхй окчя ннн;пняяхъ
кхйнопнтхр онремжхюк тнплскю рюа 0.5ц ╧30;1.0;349.69;437.2;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;б-лхм+;пняяхъ
кхмйюя кнп оюярхкйх лърмше ╧16;3.0;60.28;76.0;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;уепахнм оюйхярюм крд;оюйхярюм
нрпхбхм яопеи мюгюкэмши днгхпнбюммши я лемрнкнл х щбйюкхорнл 0,1% тк 10лк;5.0;170.06;203.3;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
пнлюьйю жберйх 50ц;10.0;32.34;45.0;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
пнлюьйю жберйх т/о 1,5ц ╧20;10.0;30.8;45.0;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
яхмсопер йюокх д/опхел бмсрпэ тк 100лк;1.0;248.27;312.9;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;ахнмнпхйю юц;цеплюмхъ
ярноюмцхм яопеи 0,2% тк 30лк;2.0;209.22;263.7;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;IVAX-CR A.S.;веухъ
репюткч щйярпю онп пюярб яюье бйся ъакнйн-йнпхжю ╧10;2.0;301.62;377.1;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;PATHEON WHITBY INC/FOR NOVATIS CONSUMER HEALTH CANADA INC;йюмюдю
ьхонбмхйю окндш т/о 1.5ц ╧20;3.0;38.17;51.6;2015-02-10 01:45:05;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
бхмонжерхм рюа 5лц ╧50;10.0;39.14;51.3;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
бхрюлхьйх хллсмн окчя феб оюярхк ╧30;1.0;345.1;431.4;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;SANTA  CRUZ  NUTRITIONALS;яью
мютрхгхм йюокх мюгюкэм 0.1% тк-йюо о/щ 10лк;30.0;16.64;25.0;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;яхмрег нюн ц.йспцюм;пняяхъ
яюмнпхм C люякнл щбйюкхорю щлскэяхъ-йюокх 0,1% тк 10лк;5.0;95.79;120.7;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;юибщйя тюплюяэчрхйюкя;веухъ
яхмрнлхжхмю кхмхлемр 10% 25ц рсаю;5.0;19.76;26.7;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю ннн;пняяхъ
темхаср рюа 250лц ╧20;5.0;132.87;167.5;2015-02-10 01:45:14;тюплоюпрмеп ннн тй;сянкэе-яхахпяйхи нюн;пняяхъ
юмбхлюйя онп д/опхц п-пю бмсрпэ 5ц яюье кхлнм ╧3;2.0;71.72;90.4;2015-02-10 01:45:23;гдпюбяепбхя ннн;тюплбхкюп мон ннн;пняяхъ
юяйнпахмнбюъ й-рю дпюфе 50лц ╧200;30.0;13.88;17.2;2015-02-10 01:45:23;гдпюбяепбхя ннн;люпахнтюпл нюн;пняяхъ
дпнрюбепхмю ц/ук рюа 0.04ц ╧20;10.0;7.85;10.1;2015-02-10 01:45:23;гдпюбяепбхя ннн;хпахряйхи утг нюн;пняяхъ
хмдюоюлхд рюа о/н 2,5лц ╧30;20.0;13.77;17.0;2015-02-10 01:45:23;гдпюбяепбхя ннн;нгнм ннн;пняяхъ
лхц 400 рюа о/н 400лц ╧10;5.0;67.3;80.3;2015-02-10 01:45:23;гдпюбяепбхя ннн;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
лхц 400 рюа о/н 400лц ╧20;5.0;135.29;161.4;2015-02-10 01:45:23;гдпюбяепбхя ннн;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
мюгхбхм йюокх б мня 0,05% тк 10лк;5.0;126.02;158.8;2015-02-10 01:45:23;гдпюбяепбхя ннн;E.MERCK/NYCOMED;цеплюмхъ
оюпюжерюлнк деряйхи ясяо йксамхвмюъ 120лц/5лк тк 100ц;1.0;51.07;63.9;2015-02-10 01:45:23;гдпюбяепбхя ннн;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
пюмхрхдхм-юйня рюа о/н 300лц ╧20;10.0;22.91;28.4;2015-02-10 01:45:23;гдпюбяепбхя ннн;яхмрег нюн ц.йспцюм;пняяхъ
яхмейнд яхпно 1,5лц/лк тк 100лк;1.0;170.54;214.9;2015-02-10 01:45:23;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
яхмейнд яхпно 1,5лц/лк тк 200лк;1.0;265.66;334.8;2015-02-10 01:45:23;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
яхнтнп 1000 рюа о/н 1000лц ╧60;2.0;405.87;486.5;2015-02-10 01:45:23;гдпюбяепбхя ннн;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
ясйпюгхр гюлемхрекэ яюуюпю ╧700;1.0;144.12;181.6;2015-02-10 01:45:23;гдпюбяепбхя ннн;BISCOL;хгпюхкэ
ясйпюгхр ондякюярхрекэ рюа ╧300;1.0;63.96;80.6;2015-02-10 01:45:23;гдпюбяепбхя ннн;BISCOL;хгпюхкэ
репюткч нр цпхоою х опнярсдш кхлнм онп б яюье ╧10;3.0;258.82;326.2;2015-02-10 01:45:23;гдпюбяепбхя ннн;тюлюп;тпюмжхъ
репюткч онп д/опхц п-пю бмсрпэ опхелю кхлнм ╧4;2.0;130.61;164.6;2015-02-10 01:45:23;гдпюбяепбхя ннн;мнбюпрхя йнмяэчлеп уекя я.ю.;йюмюдю
юйпхдепл яй люгэ 15ц;2.0;132.33;166.8;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;юйпхухм;пняяхъ
юлапнаеме яхпно 15лц/лк 100лк;3.0;107.14;128.4;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;лепйке цлау;цеплюмхъ
юмрх-онкхжюи рюа ╧2;5.0;21.5;35.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;аюкрхлнп/ахнбхд ннн;пняяхъ
юпхтнм перюпд рюа о/н 1,5лц ╧30;2.0;291.17;350.9;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;SERVIER/яепдхйя;пняяхъ
аюпюкцхм л рюа ╧20;5.0;116.93;147.4;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;AVENTIS PHARMA;хмдхъ
апнмухйсл ро щкхйяхп 130ц;1.0;279.62;349.6;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;ю.мюрреплюмм щмд яхе цлау;цеплюмхъ
цхмйнсл йюоя 40лц ╧30;1.0;165.77;208.9;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
цпхоонткч йкчйбю онп д/опхц п-пю бмсрпэ 13ц ╧10;5.0;116.6;147.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;люпахнтюпл нюн;пняяхъ
гхкр рюа о/н 75лц ╧28;2.0;949.74;1089.1;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;йпйю;пняяхъ
хмцюбхпхм йюоя 90лц ╧7;2.0;393.47;476.5;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;бюкемрю тюплюжебрхйю нюн;пняяхъ
йернпнк п-п д/хмзей б/б б/л 30лц/лк юло 1лк ╧10;5.0;121.0;145.5;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;днйрнп педдхя кюанпюрнпхя крд;хмдхъ
йндекюй апнмун я вюапежнл щкхйяхп тк 100лк;2.0;115.28;145.3;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
йнпхмтюп перюпд рюа о/н 20лц ╧50;1.0;132.88;158.7;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;окхбю упбюряйю д.н.н.;унпбюрхъ
кхгнаюйр рюа д/пюяяюяшбюмхъ ╧30;3.0;253.55;319.5;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;анямюкей юн;анямхъ
лнгнкэ йю яп-бн нр лнгнкеи х мюрноршьеи я щйярп вхярнрекю тк 15лк;1.0;46.94;63.4;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;п.йнялерхй;пняяхъ
лнрхкюй рюа д/пюяяюя. 10лц ╧10;3.0;71.5;90.1;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;бепнтюпл гюн;пняяхъ
мюгхбхм йюокх б мня 0,01% тк 5лк;2.0;121.55;153.2;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;E.MERCK/NYCOMED;цеплюмхъ
мхгнпюк ьюло 20лц/ц 60лк;1.0;462.88;583.3;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;ъмяяем яхкюц;аекэцхъ
нбеянк сяхкеммюъ тнплскю рюа 550лц ╧20;2.0;174.97;220.5;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
опеярюпхсл ю рюа о/н 5лц ╧30;2.0;398.64;477.2;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;яепдхйя ннн;пняяхъ
яюкэасрюлнк ющп д/хмц 100лйц/днгю 200днг аюк юкчл 12лк;5.0;127.93;158.3;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;ахммнтюпл гюн;пняяхъ
яокюр опнтеяяхнмюк гсамюъ оюярю юйрхб 40лк;3.0;35.53;50.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;яокюр-йнялерхйю/нпцюмхй-тюплюяэчрхйюкг;пняяхъ
яокюр опнтеяяхнмюк гсамюъ оюярю ахнйюкэжхи 40лк;2.0;35.53;50.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;яокюр-йнялерхйю ннн;пняяхъ
яокюр опнтеяяхнмюк гсамюъ оюярю нраекхбюмхе окчя 40лк;2.0;35.4;50.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;яокюр-йнялерхйю ннн;пняяхъ
яокюр опнтеяяхнмюк гсамюъ оюярю скэрпюйнлокейя 40лк;2.0;35.53;50.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;яокюр-йнялерхйю ннн;пняяхъ
ярпеояхкя рюа д/пюяяюя йксамхвмши д/дер я 6кер ╧16;1.0;120.67;152.1;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
яскэяем тнпре ьюло 2% опнрхб оепунрх лхппнккю 150лк;3.0;140.42;177.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;лхппю ннн;пняяхъ
реплноянк рюа ╧10;10.0;26.07;35.2;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
реяр-онкняйх сюм рюв яекейр ╧50;1.0;731.72;922.0;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;дфнмянм & дфнмянм;яью
рпюбхяхк рюа д/пюяяюя лърмше ╧16;3.0;120.34;151.7;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;окерухйн тюплюяэчрхйюкг крд;хмдхъ
слмюъ щлюкэ яп-бн цекэ дкъ срнкыемхъ мнцреи я бхр б5 х CA тк 15лк;2.0;72.24;91.1;2015-02-10 09:19:35;опнрей гюн жб ц.лняйбю;тпемвх опндюйря хмй;яью
