мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
йернмюк рюа опнкнмц 150лц ╧20;2.0;228.8;272.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
йкюпхрпнлхжхм 0,5 N14 рюак о/н;2.0;284.46;343.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аепегнбяйхи тюпл гюбнд/пеокейтюпл юн;пняяхъ
йкюпхрпнлхжхм рюа о/н 500лц ╧7;3.0;217.91;260.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;нанкемяйне то;пняяхъ
йкхлюкюмхм рюа 400лц  ╧ 30;1.0;353.32;495.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;кюанпюрнпхх асьюпю-пейнпдюрх;тпюмжхъ
;1.0;328.98;461.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;;
йнлокхбхр юйрхб N30 рюак о/н;2.0;141.79;199.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;стхляйхи бхрюл.г-д;пняяхъ
йнлокхбхр рюа. о/н ╧60;10.0;109.12;153.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;стхляйхи бхрюл.г-д;пняяхъ
йнмйнп 0,005 N50 рюак о/окем/нанкнв;5.0;298.65;355.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;лепй йцюю;цеплюмхъ
йнмйнп 0,01 N50 рюак о/окем/нанкнв;3.0;494.89;589.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;лепй йцюю;цеплюмхъ
йнпбюкнк рюа. ╧20;10.0;117.48;164.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тюплю ярюпр ннн;сйпюхмю
йнпдхмнпл рюа. 5лц ╧30;3.0;111.87;133.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йюрюкемр цеплюмхъ ьнпмднпт цлау;цеплюмхъ
йнпнмюк рюа. о/н 10лц ╧30;1.0;187.66;223.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ZENTIVA A..S.;якнбюйхъ
йпел деряйхи рсаю 75 лк. у1;30.0;28.78;45.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ясбемхп/юбюмрю;пняяхъ
йпенм 10000 йюоя. 150лц ╧20;5.0;264.88;315.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр цлау х йн.йц;цеплюмхъ
йяхлекхм яопеи мюг. 0,1% тк. 10лк;5.0;155.87;185.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мхйнлед юбярпхъ цлау;дюмхъ
к-рхпнйяхм 50 аепкхм-уелх рюа 50лйц ╧50;10.0;86.68;103.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц;цеплюмхъ
кюбнлюйя рюа. о/н 125лц ╧6;2.0;406.45;500.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
кюгнкбюм п-п д/опхелю бмсрпэ х хмцюкъжхи 7,5лц/лк тк. 100лк;5.0;357.06;427.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;INSTITUTO DE ANGELI S.R.L;хрюкхъ
;30.0;25.3;39.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;;
кхднйюхм-бхюк яопеи д/мюпсф, леярм. 10 % тк. 38 ц;2.0;330.11;393.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;жгебхл тюплюяэчрхйюк (ьюмдсмэ) йн.крд;йхрюи
кхорнмнпл рюа о/н 20лц ╧28;1.0;372.13;445.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
кнпюцейяюк рюа 10лц ╧10;5.0;42.9;53.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;HEXAL;цеплюмхъ
кнпхярю 0,05 N30 рюак о/окем/нанкнв;5.0;176.11;211.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;пняяхъ
кньюдхмюъ яхкю люяйю д/бнкня рючыюъ охрюр я щйярп оепжю х цхюкспнмнбни й-рни  250лк;1.0;406.5;569.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;дхмю + ннн/п.йнялерхй;пняяхъ
люйяхйнкд пхмн кхлнм онп. опхцнр. п-пю д/бм.опхелю 15 ц ╧5;5.0;130.46;183.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
люякн фнфнаю 10лк йнялерхвеяйне;2.0;37.86;59.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп.люякю ннн;пняяхъ
люякн щтхпмне юоекэяхм 10лк хмд/со;5.0;42.9;66.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;юяоепю крд;пняяхъ
люярнтхр щбюкюп рюа. ╧100;1.0;173.74;243.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
легхл тнпре рюа. о/н ╧20;30.0;66.33;79.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц;цеплюмхъ
лейяхднк рюа о/о/н 125 лц ╧ 30;5.0;198.99;237.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тюплюянтр рй ннн/гхн-гднпнбэе гюн;пняяхъ
лерхкспюжхкнбюъ люгэ д/мюп. опхл. 10% рсаю 25ц;10.0;23.1;36.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;рюрухлтюплопеоюпюрш нюн;пняяхъ
лхднйюкл-пхуреп 0,1+0,0025/лк 1лк N5 юло п-п;3.0;437.8;613.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;цеденм пхуреп-пся гюн;пняяхъ
лхкдпнмюр йюоя. 500лц ╧60;1.0;592.68;709.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;цпхмдейя юн;кюрбхъ
лхпюлхярхм п-п д/леярм. опхл. 0,01% тк. 150лк я пюяошкхрекел;10.0;261.8;367.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;хмтюлед ннн;пняяхъ
лнмнвхмйбе перюпд 0,05 N30 йюоя перюпд;2.0;336.82;401.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;MENARINI A.;цеплюмхъ
лърю оепевмюъ кхярэъ тхкэрп-оюйерш 1,5ц ╧20;3.0;33.11;51.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
мхгнпюк ьюлосмэ 20лц/ц 60лк;2.0;494.56;692.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ъмяяем яхкюц;аекэцхъ
мхлскхд 100лц рюа. кхмцбюкэмше ╧10;2.0;121.33;170.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;оюмюжеъ ахнрей крд;хмдхъ
накеохунбне люякн хг окнднб х кхярэеб 50лк;3.0;154.0;216.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йюрсмэ-нкесл ннн;пняяхъ
нкдеиг дхяйпхр опнйкюдйх ефедм ден бндмюъ кхкхъ лскэрхтнпл ╧60;1.0;122.57;172.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;PROCTER & GAMBLE;сйпюхмю
нпюк-ах гсамюъ ыерйю йхдг д/дер щкейрпхвеяйюъ;1.0;889.7;1246.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;BRAUN GMBH;цеплюмхъ
оюлоепя якхо щмд окщи ондцсгмхйх лхмх я пнлюьйни 3-6 йц ╧18;3.0;193.38;271.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;PROCTER & GAMBLE;онкэью
оюмцпнк 10 000 йюоя пюярбнп./йхьевм.10000ед тк  ╧20;2.0;252.23;300.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;юорюкхя тюплю я.п.к./аепкхм-уелх юц;хрюкхъ
оюмгхмнпл тнпре 20 000 рюа о/н йхьевмнпюярбнпхлше ╧100;1.0;461.67;550.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;якнбемхъ
оюпюжерюлнк деряйхи 0,12/5лк 100,0 ясяо/йксамхйю/;2.0;54.23;67.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
окюяршпэ яюкхонд лнгнкэм 6у10ял;10.0;38.17;59.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;бепнтюпл гюн;пняяхъ
опнахнкнц йюоя. 1лкпд. йне ╧30;1.0;275.18;385.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;уп. уюмяем ю/я;дюмхъ
опнярюлнк смн йюоя. 320лц ╧30;3.0;638.0;893.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц;цеплюмхъ
осяршпмхйю мюярнийю 25лк тк;120.0;11.66;18.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ткнпю йюбйюгю нюн;пняяхъ
пюярнпноьх ьпнр оърмхярни ^янкмюр^ 100ц;1.0;29.19;45.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп.люякю ннн;пняяхъ
пюярнпноьх ьпнр оърмхярни ^янкмюр^ 100ц;4.0;29.19;45.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп.люякю ннн;пняяхъ
;3.0;387.75;462.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;;
пеоеимне люякн мюярнъыее о/бшоюд бнкня 100лк;1.0;132.87;186.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
пхлюмрюдхм рюа 50лц ╧20;10.0;33.88;53.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;лняйнбяйхи щмднйпхммши гюбнд ;пняяхъ
пхмнмнпл яопеи 0.1% 15лк ;30.0;59.18;73.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;лепйке цлау;цеплюмхъ
пнйя цекэ MEDICAL лхмепюкя тпсйрнб бйся 45,0;1.0;228.22;320.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ебпнйнялед- ярсохмн ннн;пняяхъ
пнйя гсамюъ оюярю ащах мефмши сунд пнлюьйю 45,0+гса ыерйю;1.0;156.26;219.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ебпнйнялед- ярсохмн ннн;пняяхъ
;30.0;29.97;46.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;;
яхюкнп юйбю 10лк йюокх ╧10;1.0;183.04;256.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
яхюкнп яп-бн цхцхем 2% 10лк хмд/со;5.0;225.48;316.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
ялейрю онп д/опхц ясяо д/бмсрп опхелю бюмхкэмши оюй 3ц ╧10;10.0;135.41;161.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;антсп хояем хмдюярпх;тпюмжхъ
ямсо 0,1% 15лк яопеи мюгюк;10.0;105.82;126.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;STADA ARZNEIMITTEL AG - цеплюмхъ;цеплюмхъ
яоюгцюм рюа ╧20;10.0;68.53;106.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;бнйуюпдр;хмдхъ
яоюглюкцнм рюак. у20;15.0;112.97;158.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аюкйюм тюплю;анкцюпхъ
яоелюм рюа ╧100;1.0;233.97;328.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ухлюкюиъ дпюц йн;хмдхъ
яокюр опнтеяяхнмюк гсамюъ оюярю скэрпюйнлокейя 100лк;2.0;81.8;127.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;яокюр-йнялерхйю ннн;пняяхъ
ярпсйрсл йюоя 500лц ╧60;1.0;1133.0;1416.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;янрейя тюплтхплю гюн;пняяхъ
рюмюйюм рюа о/н 40лц ╧90;1.0;1779.8;2225.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;антсп хояем хмдюярпх;тпюмжхъ
репюткч кюп лемрнк рюа д/пюяяюя 1лц+2 лц ╧20;1.0;163.46;229.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS URUNLERI;ьбеижюпхъ
репюткч кюп яопеи нр анкх б цнпке 30лк;1.0;185.79;260.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
репюткч онпньнй N10 кхлнм FAMAR ORLEAN;9.0;266.09;373.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;FAMAR S.A;тпюмжхъ
репюткч онпньнй N10 кхлнм FAMAR ORLEAN;3.0;266.09;373.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;FAMAR S.A;тпюмжхъ
репюткч онпньнй N10 кхлнм FAMAR ORLEAN;3.0;266.09;373.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;FAMAR S.A;тпюмжхъ
реяр мю нбскъжхч бшянйнвсбяр ╧5 хмд со;2.0;99.55;154.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йкебеп ннн;пняяхъ
рхгхм йяхкн 0,1% 10лк ткюй яопеи мюгюк днгхп;20.0;95.92;115.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;люймхк юа;тпюмжхъ
рнрелю п-п 10лк N20;1.0;313.94;440.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;INNOTECH;тпюмжхъ
рпемрюк рюа о/о/н йхьевмнпюярб 100лц ╧60;2.0;314.16;440.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;AVENTIS PHARMA;хмдхъ
скэрно йюоя 10лц ╧28 акхяреп;1.0;183.37;218.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;пняяхъ
скэрно йюоя 20лц ╧14 акхяреп;1.0;156.42;188.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;пняяхъ
скэрпюопнйр N10 ясоо пейр;1.0;456.72;639.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;хмремдхя люмстщйвспхмц я.о.ю.;хрюкхъ
спянтюкэй йюоя 250лц ╧50;1.0;910.03;1034.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;DR. FALK PHARMA;цеплюмхъ
теппсл кей феб рюа 100лц ╧30;2.0;269.5;321.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
ткюбюлед п-п д/опхелю бмсрпэ15лц/5 лк 100лк;2.0;182.49;217.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц/лемюпхмх цпсоо;цеплюмхъ
ткеандхю рюа о/о/н 600лц ╧30;1.0;776.49;1087.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;INNOTECH;тпюмжхъ
тксйнмюгнк 0,15 N1 йюоя;20.0;19.8;24.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
ткчдхрей яхпно 5% тк 125лк дкъ бгпнякшу;2.0;240.46;337.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;INNOTECH;тпюмжхъ
уюццхя ондцсгмхйх ELITE SOFT 1/дн 5йц N27;2.0;273.79;383.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йхлаепкх-йкюпй;пняяхъ
умю хпюмяйюъ мюрспюкэмюъ 100ц щкхрмюъ;20.0;14.93;23.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;тхрнйнялерхй ннн;пняяхъ
унтхрнк рюа о/н ╧60;2.0;267.52;375.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;ROSA-PHYTOPHARMA LABORATOIRES;тпюмжхъ
жхйкнлед йюокх цкюгмше 1% тк 5лк;1.0;385.33;539.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;опнлед щйяонпря обр.крд;хмдхъ
жхйкнтепнм рюа о/н йхьевмнпюярб 150лц ╧50;1.0;694.76;793.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;онкхяюм мртт ннн;пняяхъ
жхйкнтепнмю рюа о/н 150лц ╧10;2.0;152.79;183.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;онкхяюм мртт ннн;пняяхъ
вхярюъ кхмхъ аюкэгюл пнлюьйю дкъ цса 4ц;3.0;56.65;88.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;йюкхмю йнмжепм нюн;пняяхъ
ьюлосмэ пеоеимши о/бшоюдемхъ бнкня 200лк;1.0;123.82;173.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;щкэтю тг юн;пняяхъ
щйбюрнп рюа 5 лц+20 лц ╧30;1.0;260.15;364.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
щйгндепхк йпел 1% 15ц;2.0;386.21;541.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;яюмднг цлау;юбярпхъ
щйгндепхк п-п 1% 10лк GLOBOPHARM (тк хмд со);3.0;513.48;719.0;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;яюмднг цлау;цеплюмхъ
щкебхр опнмюрюкэ рюа о/н ╧30;1.0;470.91;659.5;2015-02-06 10:16:52;йюрпем гюн тхкхюк мой б ц. нпек;пнрремднпт тюплю цлау;цеплюмхъ
юмсгнк ясоо пейр ╧10;5.0;43.72;68.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;ахняхмрег нюн;пняяхъ
;20.0;3.04;5.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;;
ющпрюк рюа о/н 100лц ╧20;3.0;291.51;408.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;юклхпюк опндеятюплю я.к.;хяоюмхъ
бнкэрюпем 30лц/ясрйх окюяршпэ рпюмядеплюкэмши ╧2;2.0;220.54;309.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;тюлюп я.ю./дндфхм хъйс-йюйн йн. крд;ъонмхъ
йнмреимеп д/яанпю ахнлюрепхюкю я йпшьйни 120лк хмдхбхд. со. ярепхк;200.0;8.21;13.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;ZHEJIANG GONGDONG MEDICAL TECHNOLOGY CO.LTD.;йхрюи
кебнлхжерхм п-п яохпр 1% 25лк;20.0;7.06;11.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;йюгюмяйюъ т/т гюн;пняяхъ
кхмйнлхжхм-юйня люгэ д/мюпсф.оп.2% 15ц;2.0;17.47;27.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;яхмрег нюн ц.йспцюм;пняяхъ
лшкн децръпмне 140ц;5.0;27.46;43.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;мебяйюъ йнялерхйю ню;пняяхъ
лърш оепевмни мюярнийю 25лк тк. ;20.0;9.74;15.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;хбюмнбяйюъ тюплтюапхйю нюн;пняяхъ
люйлхпнп йнлокейя 500 ясоо бюц  ╧8;1.0;592.87;830.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;POLI INDUSTRIA CHIMICA SPA;хрюкхъ
мхярюрхмнбюъ люгэ д/мюпсф. опхл. 100 ршя. ед/ц рсаю 15ц;5.0;29.29;45.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;ахнухлхй нюн;пняяхъ
нкбеиг опнйкюдйх скэрпю мнплюк окчя ╧10;5.0;85.54;133.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;PROCTER & GAMBLE;бемцпхъ
нпрнтем рюа о/н 0,025ц ╧30;20.0;8.99;11.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;рюрухлтюплопеоюпюрш нюн;пняяхъ
осяршпмхйю рпюбю т/о 1,5ц ╧20;3.0;28.56;44.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;тхрнтюпл мон ннн;пняяхъ
пюярнпноьх люякн йюоя. 300лц ╧100;2.0;28.63;44.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;пеюкйюоя гюн;пняяхъ
яанп феквецнммши N3 т/о 2ц N20;20.0;30.24;47.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;тхрнтюпл мон ннн;пняяхъ
;1.0;330.89;463.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;;
яопхмжнбйю обу ах- 12 хппхцюжхнммюъ (ебпн 224лк) (хмд.со-йю) VIVA;1.0;72.12;112.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;юкэохмю окюяр ннн;пняяхъ
тнйсяхм йюоя я лндхтхж бшябна 0,4лц ╧30;1.0;474.27;565.0;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;ZENTIVA A..S.;веухъ
ъпхмю рюак. о.о.н N21у3 цеплюмхъ;1.0;3215.72;3698.5;2015-02-06 10:16:02;цй мюдефдю-тюпл ннн;аюиеп;цеплюмхъ
аеиах йюкл мюрсп йюокх опх леренпхгле 15лк;2.0;244.78;343.0;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;ухясмхр;хгпюхкэ
кюйрнаюйрепхм ясуни 5 днг N10 ткюй кхнтхк д/ясяо;2.0;176.47;247.5;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;лхйпнцем мон ахнлед оеплэ т-к;пняяхъ
лнрхкхсл рюа. о/н 10лц ╧30;5.0;455.4;638.0;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;ъмяяем-нпрн ккя/яхкюц юц;тпюмжхъ
мнбхмер рюа ╧21;1.0;412.13;577.0;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;GEDEON RICHTER;бемцпхъ
тспюцхм рюа 50лц ╧30;5.0;170.78;239.5;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;рчлемяйхи утг;пняяхъ
щстхккхм п-п д/хмзей 2,4% 5лк ╧10;3.0;38.28;53.0;2015-02-06 10:17:24;тюплоюпрмеп ннн тй;лхйпнцем мон бхпхнм рнляй т-к;пняяхъ
йндекюй рюа. ╧10;2.0;171.16;240.0;2015-02-06 10:18:01;юкэъмя уекяйею пся ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юлнйяхжхккхм цпюм д/опхц ясяо 250лц/5лк тк 100лк (40ц);1.0;99.24;154.0;2015-02-06 10:37:14;хпбхм 2 ннн;уелнтюпл ю.д.;яепахъ
цпхоотепнм яопеи мюг. днгхп. 10000ле/лк 10лк;5.0;275.26;385.5;2015-02-06 10:37:14;хпбхм 2 ннн;тхпм л гюн;пняяхъ
де-мнк рюа. 120лц ╧112;3.0;815.72;936.0;2015-02-06 10:37:14;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE/нпрюр;пняяхъ
де-мнк рюа. 120лц ╧56;5.0;453.43;551.0;2015-02-06 10:37:14;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE NL;аекэцхъ
йяюкюрюм йюокх цкюгмше 0,005% тк.-йюоек окюяр. 2,5лк;1.0;614.52;860.5;2015-02-06 10:37:14;хпбхм 2 ннн;PHARMACIA N.V./S.A.;аекэцхъ
лхкдпнмюр йюоя. 250лц ╧40;2.0;239.17;288.5;2015-02-06 10:37:14;хпбхм 2 ннн;цпхмдейя юн;кюрбхъ
;2.0;884.52;1238.5;2015-02-06 10:37:14;хпбхм 2 ннн;;
юяйнпхк щйяоейрнпюмр яхпно 200лк;4.0;330.17;446.0;2015-02-06 13:33:08;тюплоюпрмеп ннн тй;цкемлюпй тюплюяэчрхйюкг крд;хмдхъ
кюйрнаюйрепхм ясуни 5 днг N10 ткюй кхнтхк д/ясяо;4.0;176.47;189.0;2015-02-06 13:33:08;тюплоюпрмеп ннн тй;лхйпнцем мон ахнлед оеплэ т-к;пняяхъ
;2000.0;12.2;30.0;2015-02-06 13:33:24;пеюкхмй ннн;;
ахтхдслаюйрепхм 5днг N10 ткюй ясуни;3.0;72.16;76.5;2015-02-06 15:52:41;йюрпем гюн тхкхюк мой б ц. нпек;лхйпнцем - мон аекнпевемяй;пняяхъ
хмреярх-аюйрепхнтюц фхдйхи тк 100лк;2.0;836.33;895.0;2015-02-06 15:52:41;йюрпем гюн тхкхюк мой б ц. нпек;лхйпнцем - мон аекнпевемяй;пняяхъ
хмреярх-аюйрепхнтюц фхдйхи тк 100лк;5.0;836.33;895.0;2015-02-06 15:52:41;йюрпем гюн тхкхюк мой б ц. нпек;лхйпнцем - мон аекнпевемяй;пняяхъ
жхйкнбхрю йнлокейя бхрюлхммн-лхмепюкэмши рюа о/н ╧42;1.0;257.5;300.7;2015-02-06 16:47:37;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-стюбхрю нюн;пняяхъ
кхмейя йюоя. 25лц ╧48 акхярепш;2.0;504.79;558.5;2015-02-09 09:37:58;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
янкйняепхк цекэ мюпсф.оп. 10 % рсаю 20 ц. у1;1.0;174.68;193.3;2015-02-09 09:37:58;йюрпем гюн тхкхюк мой б ц. нпек;ICN PHARMACEUTICALS SWITZERLAND LTD (SOLCO BASLE AG);ьбеижюпхъ
кхгнаюйр рюа. д/пюяяюяшбюмхъ ╧30;15.0;278.93;390.5;2015-02-09 13:57:24;тюплоюпрмеп ннн тй;анямюкей юн;анямхъ х цепжец
нжхккнйнйжхмсл цпюм. цнленоюр. 12 днг ;5.0;609.1;853.0;2015-02-09 13:57:24;тюплоюпрмеп ннн тй;кюанпюрнпхъ асюпнм;тпюмжхъ
