Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
ОВЕНКОР 0,02 N30+30 ТАБЛ П/О ;10.0;432.19;527.2;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
911-Сабельник гель-бальзам д/суставов 100мл;5.0;59.38;81.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
МАСЛО ЭФИРНОЕ СОСНА 10МЛ ИНД/УП ;4.0;48.86;66.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Лекус;Россия
Омник 0.4мг Капс. с модиф. высв. Х30 (R) ;4.0;712.56;816.0;2015-02-10 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Астеллас Фарма Юроп Б.В./Ортат ЗАО;Россия
Золотая Звезда бальзам 4г Вьетнам ;24.0;67.54;89.0;2015-02-10 00:00:00.00;ЗАО "Альянс Хелскеа"; Danapha Pharmaceuticals;Вьетнам
Аптечка перв помощи автомобильная Салют Россия ;4.0;152.35;206.0;2015-02-11 00:00:00.00;ЗАО "Альянс Хелскеа"; ФЭСТ Предприятие ООО;Россия
Валз Н табл. п.п.о 160мг+12.5мг N28 Болгария ;3.0;344.96;463.0;2015-02-11 00:00:00.00;ЗАО "Альянс Хелскеа"; Balkanpharma - Dupnitza AD;Болгария
Венолайф гель 40г Россия ;2.0;239.14;322.0;2015-02-11 00:00:00.00;ЗАО "Альянс Хелскеа"; Акрихин  ХФК ОАО;Россия
Кальцемин Адванс табл. N120 США ;3.0;714.34;961.0;2015-02-11 00:00:00.00;ЗАО "Альянс Хелскеа"; Sagmel;США
ВИТАПРОСТ 0,01 N10 СУПП РЕКТ ;2.0;684.09;922.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;Россия
ЖЕНЬШЕНЬ НАСТОЙКА 25МЛ ИНД/УП /ВИФИТЕХ/ ;10.0;40.81;56.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен"; Вифитех ЗАО;Россия
САРТАВЕЛЬ 0,04 N30Х2 КАПС /ОЗОН/ ;10.0;178.2;241.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Сбор Бруснивер ф/п 2г №20,Иван-Чай;5.0;60.72;82.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен";;
ТРОКСЕВАЗИН 0,3 N50 КАПС ;4.0;294.47;397.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен"; Балканфарма-Разград АД;Болгария
ВЕЧЕРНЕЕ ВАЛЕРИАНА+ХМЕЛЬ+МЯТА N60 ДРАЖЕ ;20.0;27.37;38.0;2015-02-11 00:00:00.00;ЗАО НПК "Катрен"; Парафарм ООО;Россия
ОЛВЕЙЗ УЛЬТРА  НАЙТ дуо   14 шт. ;3.0;142.6;193.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; Procter&Gamble;Венгрия
Олдейз дискрит део Водяная лилия 20х18;3.0;42.09;58.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Олдейз дискрит део Океанский бриз 20х18;3.0;42.09;58.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Олдейз дискрит дышащие 20х18;3.0;42.5;58.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Олдейз дискрит нормал 20х18;3.0;42.93;58.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
ТЕНА ЛЕДИ прокладки д/взр.  Нормал  8шт. 760400 / 760420 ;2.0;97.32;132.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Нидерланды
ТЕНА ЛЕДИ прокладки д/взр.  Макси  6шт. 760910 / 760908 ;2.0;97.32;132.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Нидерланды
Зева Делюкс носовые платки детские 3сл. (10шт.х10);10.0;5.47;8.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Зева Делюкс нос. пл. 3сл. (10шт.х10) с аром. ромашки;10.0;5.47;8.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
AURA Влажные салфетки антибак. ЛИМОН 15шт   2960/3181/4628 ;12.0;20.09;28.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
AURA Влажные салфетки для инт.гигиены 15шт.2407/2273 ;12.0;14.29;20.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
AURA влажные салфетки д/детей 15шт алоэ+вит Е 3227 ;12.0;10.17;14.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Натали 20;5.0;38.41;52.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Натали тампоны нормал ТН-8;2.0;34.17;47.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
НАТАЛИ  тампоны   нормал   ТН-16 ;3.0;65.24;89.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Бахилы в капсуле 28мм  500шт. ;500.0;2.57;4.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Шапочка Шарлотта голубая "ADM" 100шт ;100.0;1.23;2.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Контейнер полим. 120мл с градуировкой до 100мл ПП, стер. с мат. полем д/записи ;20.0;11.84;17.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Ливан
Маска трехслойная на резинках "Viva" №50 ;100.0;3.68;5.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Китай
Тик-так крем д/детей;3.0;24.52;35.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Дегтярное мыло 140г;5.0;20.25;29.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.;;
Вазелин косметический "Норка" с норковым жиром, 10г ;8.0;9.13;14.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Вазелин косм. детский "Смягчение и защита" с экстрактом ромашки, 10г ;8.0;9.13;14.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Вазелин косметический для губ "Увлажнение и защита" со вкусом клубники ;8.0;9.13;15.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Вазелин косметический для смягчения и защиты кожи, 10г ;8.0;9.13;14.0;2015-02-11 00:00:00.00;ЧП Орехов С.И.; ;Россия
Сорбифер дурулес №50 Egis;3.0;403.16;543.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Антигриппин Таб. шипуч. Х10 ;5.0;191.32;259.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Натур Продукт/НП-Логистика ООО;Россия
Нокспрей 0.5мг/мл Спрей назальный 20мл Фл.полиэт. ;8.0;115.59;157.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сперко Украина СП;Украина
Солкосерил Мазь д/наружн. применения 20г Туба ;3.0;153.76;207.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Легаси Фармасьютикалс Швейцария ГмбХ;Швейцария
Эмоксипин 1% 1мл №10 амп. Московский Эндокр. Завод;6.0;149.16;199.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Эргоферон Таб. д/рассасывания Х20 ;6.0;243.13;329.0;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;Россия
Беродуал Н 10мл 200доз аэр.;3.0;456.04;549.8;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Длянос спрей 0.1% 10мл Новартис;10.0;82.5;98.3;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Сирдалуд 2мг №30 тб.;4.0;204.65;244.1;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Фенотропил  100мг №30 тб.;1.0;853.88;976.8;2015-02-15 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ирифрин 2.5% капли глазные 5мл Фл.-кап. Х1 ;5.0;352.72;476.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сентисс Фарма Пвт.Лтд.;ИНДИЯ
Мидокалм 150мг №30 др.;5.0;291.09;392.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ринофлуимуцил аэр. назальн. 10мл Замбон Груп;12.0;226.41;304.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Тера Флю ЭКСТРА пор. пак. №10;5.0;300.88;410.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Тера Флю от гриппа пор.№10;10.0;279.25;380.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Дексаметазон таб. 0,5мг №10;5.0;35.32;43.7;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Виагра 50мг №1;2.0;670.07;899.0;2015-02-11 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
DS шампунь укрепляющ 280мл ;2.0;66.68;91.0;2015-02-11 00:00:00.00;Епихин; ;
DS шампунь питательн 280мл ;2.0;66.68;91.0;2015-02-11 00:00:00.00;Епихин; ;
DS масло массажн антицеллюлит 280мл ;1.0;130.47;177.0;2015-02-11 00:00:00.00;Епихин; ;
DS лифтинг-маска д/лица момент 75мл ;1.0;40.12;55.0;2015-02-11 00:00:00.00;Епихин; ;
DS крем д/рук мультивитам 75мл ;1.0;38.35;52.0;2015-02-11 00:00:00.00;Епихин; ;
DS гель д/душа энергия и увлажн 280мл ;2.0;52.19;71.0;2015-02-11 00:00:00.00;Епихин; ;
ПО бальзам Алеппский д/всех типов волос питат 280мл ;1.0;64.9;88.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика шампунь д/волос Увлажн и уход 280мл ;1.0;69.15;94.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика шампунь д/волос Питание и восстан 280мл ;1.0;69.15;94.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика шампунь д/волос Активн рост и укреплен 280мл ;1.0;69.15;94.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика пенка д/умывания Очищен и увлажн 150мл ;1.0;76.11;103.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика крем д/лица восстан Свежесть и сиян 75мл ;1.0;76.11;103.0;2015-02-11 00:00:00.00;Епихин; ;
ПО Арктика бальзам д/волос Активн рост и укрепл 280мл ;1.0;69.15;94.0;2015-02-11 00:00:00.00;Епихин; ;
BH шампунь д/волос укрепл 280мл ;2.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH шампунь д/волос питательн 280мл ;2.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH шампунь д/волос очищающ 280мл ;2.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH шампунь д/волос восстан 280мл ;2.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH сыворотка д/лица омолаж 30мл ;1.0;102.42;140.0;2015-02-11 00:00:00.00;Епихин; ;
BH крем д/лица дневн матирующ д/жирн и комб кожи 50мл ;1.0;102.42;140.0;2015-02-11 00:00:00.00;Епихин; ;
BH бальзам д/волос укрепл 280мл ;1.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH бальзам д/волос питател 280мл ;1.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
BH бальзам д/волос восстан 280мл ;1.0;45.43;62.0;2015-02-11 00:00:00.00;Епихин; ;
Азопт капли гл. 1% фл-кап. 5мл №1 ;5.0;519.09;697.0;2015-02-12 00:00:00.00; ЗАО ЦВ "Протек"; S.A. Alcon-Couvreur n.v.;Бельгия
Длянос спрей 0.1% 10мл Новартис;10.0;82.5;98.3;2015-02-12 00:00:00.00; ЗАО ЦВ "Протек";;
Оциллококцинум гран. гомеопат. 12 доз (грипп и простуда) ;2.0;515.02;694.0;2015-02-12 00:00:00.00; ЗАО ЦВ "Протек"; Boiron Laboratoires;Франция
Гексализ Таб. д/расс. Х30 ;4.0;187.36;253.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Lab. Dr.Bouchar;Франция
Имудон Таб. д/рассасывания Х24 ;3.0;339.58;457.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармстандарт-Томскхимфарм г.Томск;РОССИЯ
Имудон Таб. д/рассасывания Х40 ;3.0;483.65;653.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармстандарт-Томскхимфарм ОАО г.Томск;РОССИЯ
Лактофильтрум Таб. Х60 ;4.0;310.91;417.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; АВВА РУС;РОССИЯ
Пектусин Таб. Х10;10.0;23.42;31.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Триовит №30 капс. KRKA;4.0;138.24;187.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Аторис 20мг Таб. п/пл/об. Х90 (R) ;3.0;1032.69;1174.0;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; КРКА;СЛОВЕНИЯ
Коронал 5мг Таб. п/пл/об. Х30 (R) ;4.0;108.46;129.3;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Зентива а.с.;СЛОВАКИЯ
Ноотропил   800мг №30 таб.;3.0;235.71;283.6;2015-02-13 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
АНВИФЕН 0,25 N20 КАПС ;5.0;167.31;226.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Фармпроект;Россия
АЦЦ 200 N20 ПАК ГРАНУЛЫ Д/Р-РА /АПЕЛЬСИН/ ;5.0;114.18;136.1;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;Германия
КРУЖКА ЭСМАРХА РЕЗИНОВАЯ N2 ;3.0;135.19;183.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Киевгума;Украина
МИДРИАЦИЛ 0,5% 15МЛ ГЛ КАПЛИ ;2.0;311.85;371.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Алкон-Куврер Н.В. С.А.;Бельгия
МИДРИАЦИЛ 1% 15МЛ ГЛ КАПЛИ ;2.0;311.85;371.5;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Алкон-Куврер Н.В. С.А.;Бельгия
МОВАЛИС 0,015/1,5МЛ N3 АМП Р-Р В/М ;5.0;530.64;716.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Берингер Ингельхайм Эспана С.А.;Испания
Стрепсилс мед+лимон  №24;5.0;191.95;259.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ФЛЕБОФА 0,6 N30 ТАБЛ /1+1/ ;10.0;613.69;829.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ХОФИТОЛ N60 ТАБЛ П/О ;4.0;305.91;413.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Лаборатории Роза-Фитофарма;Франция
Элоком мазь 0.1% 15г;3.0;349.47;416.2;2015-02-12 00:00:00.00;ЗАО НПК "Катрен";;
ГЕМАТОГЕН ДЕТСКИЙ 50,0 ПЛИТКА ;25.0;11.56;16.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Уфимский витаминный завод;Россия
ГЕМАТОГЕН С ЛЮКС 50,0 ПЛИТКА ;20.0;13.58;18.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; ВОЗРОЖДЕНИЕ и РАЗВИТИЕ ООО;Россия
ГЕМАТОГЕН С-ВИТА ПЛЮС 50,0 ;40.0;10.77;15.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Фарм-про ПК;Россия
РЫБИЙ ЖИР БИОКОНТУР ЛАМИНАРИЯ 30,0 КАПС ;4.0;29.3;42.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; БИОКОНТУР;Россия
РЫБИЙ ЖИР МИРРОЛЛА N100 КАПС ;4.0;27.93;38.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; ФП Мелиген;Россия
РЫБИЙ ЖИР МИРРОЛЛА С ВИТАМИН Е N100 КАПС ;4.0;30.83;42.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; Мирролла;Россия
РЫБИЙ ЖИР МИРРОЛЛА С МАСЛ ЭКСТР ВАЛЕР/ПУСТN100 КАП ;4.0;31.41;42.0;2015-02-12 00:00:00.00;ЗАО НПК "Катрен"; ФП Мелиген;Россия
5-нок 50мг Таб. П/о Х50 Б ;5.0;166.49;224.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Лек д.д.;Словения
ВизОптик Гл. капли 0.05% 15мл Фл-кап. Х1 ;4.0;123.54;164.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; К.О. Ромфарм Компани С.р.Л.;Румыния
Грелка комбинир. № 2 Альфапастик Москва;3.0;161.79;217.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Нанопласт Форте 7х9см Лейкопластырь медиц. Х3 И/м ;5.0;94.29;127.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Guizhou Miaoyao Pharmaceutical Co.;Китай
Нанопласт Форте 9х12см Лейкопластырь медиц. Х3 И/м ;10.0;138.27;187.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Guizhou Miaoyao Pharmaceutical Co.;Китай
Окувайт Лютеин Форте Таб. Х30 .@ ;2.0;521.37;699.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Др.Герхард Манн;ГЕРМАНИЯ
Псило-бальзам гель д/наружного прим. 1% 20г Туба ;3.0;195.11;264.0;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Нижфарм ОАО;РОССИЯ
Амбробене 15мг/5мл сир. 100мл;5.0;111.27;132.5;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Доксициклин-Акос г/хл 0.1 №10 капс.;20.0;12.73;15.7;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ингавирин 90мг Капс. Х7 (R) ;5.0;401.03;484.1;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика ОАО;Россия
Креон 10000 10тыс.ЕД Капс. кишечнор. Х20 (R) ;6.0;260.62;311.3;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эбботт Продактс ГмбХ;ГЕРМАНИЯ
Кром-аллерг 2% Капли глазные 10мл Фл.-кап. полим. Х1 (R) ;4.0;58.06;72.6;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; К.О. Ромфарм Компани С.р.Л.;РУМЫНИЯ
Симбикорт Турбухалер 160мкг+4.5мкг/доза пор. д/ингаляций дозир. 60доз (R) ;2.0;1318.46;1502.4;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; АстраЗенека АБ/ЗиО-Здоровье ЗАО;РОССИЯ
Сирдалуд МР 6мг Капс. с модифиц.высвоб. Х30 (R) ;5.0;502.59;600.5;2015-02-12 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Novartis Pharma;Испания
Виферон 1 супп. рект. 150тыс.МЕ N10 Россия ;5.0;201.3;243.2;2015-02-13 00:00:00.00;ЗАО "Альянс Хелскеа"; Ферон ООО;Россия
Л-оптик Ромфарм капли глазные 0.5% фл.-кап. 5мл Румыния ;3.0;164.56;196.4;2015-02-13 00:00:00.00;ЗАО "Альянс Хелскеа"; S.C.Rompharm Company S.R.L.;Румыния
ДЖЕС ПЛЮС N28 ТАБЛ П/О ;2.0;971.0;971.0;2015-02-16 00:00:00.00;ООО "Алди-Фарм" Красноармейский,48; Шеринг ГмбХ и Ко.Продукционс КГ;Германия
Индапамид 2.5мг Таб. Х30;150.0;17.1;17.1;2015-02-15 00:00:00.00;ООО "Алди-Фарм" Красноармейский,48;;
Диклофенак(диклак) гель 5% 50г. Гексал;3.0;204.97;277.0;2015-02-16 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Присыпка детская 40г Синтез;10.0;22.39;29.0;2015-02-16 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Гептрал 400мг Таб. покр. кишечнор. об. Х20 (R) ;2.0;1573.38;1788.3;2015-02-16 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Эбботт С.р.Л.;ИТАЛИЯ
Нурофен Экспресс 200мг Капс. Х10 (R) ;12.0;111.62;133.0;2015-02-16 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Рекитт Бенкизер Хелскэр/Баннер Фармакапс Европа Б.В.;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Нурофен Экспресс 200мг Капс. Х20 (R) ;5.0;216.41;259.2;2015-02-16 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Баннер Фармакапс Европа Б.В./Рекитт Бенкизер Хелскэр;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Актовегин таб. п/о 200мг №50 ;1.0;1455.63;1965.1;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек"; Nycomed Austria GmbH/Никомед ГмбХ Германия;Германия
Ацетилсалиц.к-та 0.5 №10 тб.;100.0;3.96;4.9;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек";;
Вамлосет таб. п/о плён. 5мг+160мг №28 ;1.0;314.49;425.0;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек"; Крка-Рус ООО;Россия
Ксефокам  8мг №10 тб. Никомед;3.0;174.46;208.6;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек";;
Мальтофер Фол  №30 жев.тб.;2.0;439.56;593.5;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек";;
Эксфорж, таб.покрытые пленочной оболочкой 5 мг+160 мг №28 ;1.0;1634.49;2206.6;2015-02-16 00:00:00.00; ЗАО ЦВ "Протек"; Novartis Pharmaceutica S.A.;Испания
Дюспаталин ретард  200мг №30 капс.;4.0;403.37;480.8;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
ОФТАГЕЛЬ 0,25%10,0 ФЛАК ГЛ ГЕЛЬ ;4.0;201.08;271.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Урсафарм Арцнаймиттель ГмбХ;Германия
ПРОФЛОСИН 0,0004 N100 КАПС ПРОЛОНГ ;1.0;1045.77;1190.1;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Роттендорф Фарма Гмбх/Менарини-Фон Хейден Гмбх;Германия
Эналаприл   5мг №20 таб.;30.0;9.68;12.3;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
911-Окопник гель-бальзам от боли в суставах 100мл;5.0;64.09;87.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен";;
5 ДНЕЙ КРЕМ Д/СТОП ОТ ПОТА И ЗАПАХА 30,0 ;5.0;44.72;59.0;2015-02-13 00:00:00.00;ЗАО НПК "Катрен"; Фарм. фабрика Санкт-Петербурга;Россия
ИНДАПАМИД 0,0025 N30 ТАБЛ П/О ;20.0;15.51;19.8;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
КАЛЕНДУЛЫ НАСТОЙКА 40МЛ /ФЛОРА КАВКАЗА/ ;20.0;28.16;38.1;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Флора Кавказа ОАО;Россия
МЕЛИССЫ ТРАВА 1,5 N20 ПАК ;4.0;35.86;48.5;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
МЕЛИССЫ ТРАВА 50,0 ;3.0;31.9;43.1;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;Россия
МЕЛОКСИКАМ 0,015 N20 ТАБЛ/АЛСИ ФАРМА/ ;10.0;21.01;28.4;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Алси Фарма;Россия
МУКАЛТИН 0,05 N10 ТАБЛ/ВИФИТЕХ/ ;40.0;7.15;9.7;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Вифитех ЗАО;Россия
МЯТЫ ПЕРЕЧНОЙ ЛИСТ 1,5 N20 Ф/ПАК ;5.0;32.45;43.9;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
ПАРАЦЕТАМОЛ 0,5 N10 ТАБЛ ;250.0;4.62;5.8;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
ТЕРАЛИДЖЕН ВАЛЕНТА 0,005 N25 ТАБЛ П/О ;4.0;332.09;448.4;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Валента Фармацевтика;Россия
ФОРОЗА 0,07 N12 ТАБЛ П/О ;2.0;1147.19;1319.2;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;Словения
ЭМОКСИПИН 1% 5МЛ ГЛ КАПЛИ ФЛАК С КРЫШ/КАП ;10.0;110.33;149.0;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;Россия
ФОЛИЕВАЯ К-ТА N50 ТАБЛ /БАД/ ;20.0;21.07;28.5;2015-02-14 00:00:00.00;ЗАО НПК "Катрен"; ВНЕШТОРГ ФАРМА;Россия
Лориста табл. п.п.о 50мг N90 Россия ;3.0;408.87;492.6;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; КРКА-Рус ООО;Россия
Эналаприл табл. 10 мг N20 Россия ;230.0;8.47;10.4;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; Озон ООО;Россия
Индовазин гель 45г Болгария ;5.0;214.39;289.0;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; Balkanpharma - Troyan AD;Болгария
Лориста Н табл. п.п.о 50мг+12.5мг N30 Словения ;4.0;205.37;277.0;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; АО KPKA;Словения
Хилак форте капли фл 30мл Германия ;3.0;208.78;281.0;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; Merckle GmbH;Германия
Череды трава  50г Россия ;5.0;30.14;41.0;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; Иван-Чай ЗАО;Россия
5 дней средство от пота и запаха ног  1.5г N10 Россия ;5.0;29.26;40.0;2015-02-14 00:00:00.00;ЗАО "Альянс Хелскеа"; Фармацевтическая фабрика С-П ОАО - Гален;Россия
Бетоптик 0.5% 5мл гл.к.;6.0;245.85;331.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ВЕРАПАМИЛ 0,04 N50 ТАБЛ П/О ;6.0;28.38;36.3;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Верапамил 0.08 №20 тб.;6.0;24.64;30.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КОРВАЛОЛ 50МЛ КАПЛИ ИНД/УП ;56.0;18.92;25.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
ОКСОЛИН 0,25% 10,0 МАЗЬ НАЗАЛ ;10.0;15.18;20.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Зеленая Дубрава;Россия
НЕМОЗОЛЬ КОСМ СРЕДСТВО 15,0 ;5.0;51.11;69.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Лаборатория ЭМАНСИ;Россия
