мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
яхмейнд 1,5лц/лк яхпно 100лк;6.0;172.14;216.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
яхмейнд 1,5лц/лк яхпно 200лк;3.0;265.67;333.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
ярноцпхоюм онп д/опхц п-пю бмсрпэ кхлнм ╧10;1.0;160.0;200.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;псяюм тюплю крд;хмдхъ
репюткч щйярпюрюа рюа о/н ╧10;1.0;152.94;192.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;NOVARTIS URUNLERI;рспжхъ
рпнйяепсрхм бпюлед  2% цекэ 40ц;20.0;32.99;45.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;SOPHARMA;анкцюпхъ
тспняелхд 40лц рюа ╧50;10.0;10.29;13.85;2015-02-06 10:39:35;гдпюбяепбхя ннн;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
уекем уюпоеп оекемйх деряй бохршб 60X90 ╧10;5.0;191.67;240.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;нмрейя;аекэцхъ
ункемгхл рюа о/н ╧50;2.0;98.71;134.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;аекледопеоюпюрш псо;аекнпсяяхъ
щйяедпхм рюа о/н ╧20;1.0;202.82;254.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;мнбюпрхя йнмяэчлеп уекя я.ю.;яью
щмрепнтспхк 200лц/5лк ясяо тк 90лк;3.0;390.0;488.0;2015-02-06 10:39:35;гдпюбяепбхя ннн;анямюкей юн;анямхъ
аюухкш  оюпю опнвмше хмд со;600.0;2.24;5.0;2015-02-06 10:39:41;тюплоюпрмеп ннн тй;кеийн ннн;пняяхъ
жетюгнкхм онп д/опхц п-пю б/б б/л тк 1000лц ╧1;50.0;20.16;26.45;2015-02-06 10:39:41;тюплоюпрмеп ннн тй;дейн йнлоюмхъ ннн;пняяхъ
щбйюкхорю мюярнийю 25лк;10.0;8.96;13.0;2015-02-06 10:39:41;тюплоюпрмеп ннн тй;лняйнбяйюъ тюплюжебрхвеяйюъ тюапхйю гюн;пняяхъ
щпхрпнлхжхм 250лц  рюа о/н йхьевмнпюярб ╧20;4.0;55.0;75.0;2015-02-06 10:39:41;тюплоюпрмеп ннн тй;рчлемяйхи утг;пняяхъ
911 ксйнбши ьюло нр бшоюдемхъ бнкня 150лк;1.0;93.75;132.0;2015-02-06 10:39:58;тнпютюпл;рбхмя рщй гюн;пняяхъ
911 унмдпнхрхм цекэ-аюкэгюл я рсаю 100лк;1.0;66.08;93.0;2015-02-06 10:39:58;тнпютюпл;рбхмя рщй гюн;пняяхъ
;1.0;318.38;398.0;2015-02-06 10:39:58;тнпютюпл;;
ачауем ьюло йхдя д/бнкня х рекю юапхйня тк 230лк;1.0;173.2;243.0;2015-02-06 10:39:58;тнпютюпл;ачауем;цеплюмхъ
бюрю ярепхк юлекхъ 100ц ;12.0;38.5;52.0;2015-02-06 10:39:58;тнпютюпл;цхцпнбюрю;пняяхъ
бхкемрю люяйю д/кхжю (йнпюк)+сбк йпел 4ц;5.0;36.15;51.0;2015-02-06 10:39:58;тнпютюпл;SHEN ZHEN CAO TANG COSMETIC CO LTD;йхрюи
целюрнцем ^мюпндмши^ я кеямшл нпеунл 40ц;25.0;10.27;15.0;2015-02-06 10:39:58;тнпютюпл;яхахпяйне гднпнбэе 2000 ннн;пняяхъ
;3.0;108.0;152.0;2015-02-06 10:39:58;тнпютюпл;;
дн х оняке йпел нр рпеыхм б ярсомъу 50лк;2.0;44.92;63.0;2015-02-06 10:39:58;тнпютюпл;рбхмя рщй гюн;пняяхъ
;1.0;75.95;107.0;2015-02-06 10:39:58;тнпютюпл;;
;1.0;67.5;95.0;2015-02-06 10:39:58;тнпютюпл;;
;1.0;76.6;108.0;2015-02-06 10:39:58;тнпютюпл;;
йюкэжхд рюа 0,4ц ╧100;3.0;82.17;116.0;2015-02-06 10:39:58;тнпютюпл;йнлтнпр йнлокейя ннн;пняяхъ
кеямни аюкэгюл йнпю дсаю/охурю нонкюяй 250лк;2.0;65.69;92.0;2015-02-06 10:39:58;тнпютюпл;йюкхмю йнмжепм нюн;пняяхъ
;1.0;136.5;192.0;2015-02-06 10:39:58;тнпютюпл;;
оепвюрйх ялнрпнбше кюрейя.м/яреп.носдп.п-п L 50 оюп;1.0;374.93;500.0;2015-02-06 10:39:58;тнпютюпл;ятл цняохрюк опндюйря ;цеплюмхъ
онлюдю люкхмю цхцхемхвеяйюъ 2,8ц;5.0;18.99;27.0;2015-02-06 10:39:58;тнпютюпл;ясбемхп/юбюмрю;пняяхъ
опнретхйя йпел тхйяхп щйярпю яхкэмши д/гса опнрегнб я лърни 40лк;3.0;168.54;236.0;2015-02-06 10:39:58;тнпютюпл;QUEISSER PHARMA;цеплюмхъ
;1.0;141.17;198.0;2015-02-06 10:39:58;тнпютюпл;;
яеангнк ьюло нр оепунрх 100лк;2.0;226.97;318.0;2015-02-06 10:39:58;тнпютюпл;дхнмхя ннн;пняяхъ
;3.0;68.0;96.0;2015-02-06 10:39:58;тнпютюпл;;
;1.0;79.0;111.0;2015-02-06 10:39:58;тнпютюпл;;
;3.0;78.0;110.0;2015-02-06 10:39:58;тнпютюпл;;
;1.0;115.0;161.0;2015-02-06 10:39:58;тнпютюпл;;
янтэъ щйяр охъбйх йпел д/мнц 125лк ;4.0;103.0;145.0;2015-02-06 10:39:58;тнпютюпл;тнпю-тюпл;пняяхъ
;1.0;87.0;122.0;2015-02-06 10:39:58;тнпютюпл;;
тпсрнкюйя 500лц йюоя ╧30;1.0;77.05;108.0;2015-02-06 10:39:58;тнпютюпл;бхя ннн;пняяхъ
ьопхж 10лк 3-у йнло ндмнпюг я хцкни (0.8у40лл);100.0;6.57;9.0;2015-02-06 10:39:58;тнпютюпл;ятл цняохрюк опндюйря ;цеплюмхъ
гебю декчйя окюрнвйх мнянбше дхгюим ╧10;10.0;5.37;8.0;2015-02-09 17:46:21;нпеунб хо;ZEWA;онкэью
гебю декчйя окюрнвйх мнянбше дхгюим ╧10;10.0;5.37;8.0;2015-02-09 17:46:21;нпеунб хо;ZEWA;онкэью
гебю окюрнвйх мня декчйя аслюфмше;10.0;5.37;8.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS;пняяхъ
гебю пнлюьйю окюрнвйх мня декчйя аслюфмше;10.0;5.37;8.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS RUSSIA;пняяхъ
кхаепн йнлтнпр тхр щйярпю кюпдф 12-22йц ╧16;1.0;296.66;356.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS A/S;ьбежхъ
кхаепн ондцсгмхйх йнлтнпр тхр люйях окчя 10-16йц ╧18;1.0;296.66;356.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS A/S;ьбежхъ
кхаепн ондцсгмхйх-рпсяш дпюи ощмря 10-14йц пнлюьйю ╧18;1.0;279.16;335.0;2015-02-09 17:46:21;нпеунб хо;чяхщл пся ннн;пняяхъ
;5.0;68.3;96.0;2015-02-09 17:46:21;нпеунб хо;;
кхапеяя хмбхгхак дпюи кюир бхмц ден тпеь ╧10 опнйкюдйх ;3.0;68.3;96.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS GENNER B.V.;якнбюйхъ
кхапеяя скэрпю мнплюк йкхо ╧10 опнйкюдйх ;5.0;49.46;70.0;2015-02-09 17:46:21;нпеунб хо;SCA HYGIENE PRODUCTS GENNER B.V.;тпюмжхъ
мюрюкх люйях янтр ╧10 опнйкюдйх;5.0;27.18;37.0;2015-02-09 17:46:21;нпеунб хо;цхцхемю - яепбхя ннн;пняяхъ
мюрюкх ю-13 мнплюк янтр ден а/йпшк ╧10;6.0;22.34;31.0;2015-02-09 17:46:21;нпеунб хо;цхцхемю - яепбхя ннн;пняяхъ
мюрюкх люйях янтр я йпшк ╧10 опнйкюдйх;10.0;42.08;57.0;2015-02-09 17:46:21;нпеунб хо;цхцхемю - яепбхя ннн;пняяхъ
мюрспеккю люйях дсн ╧16 я йпшк;3.0;102.41;144.0;2015-02-09 17:46:21;нпеунб хо;опнйреп х целак;бемцпхъ
нкбеиг скэрпю ясоеп окчя ╧8 опнйкюдйх;3.0;72.33;106.0;2015-02-09 17:46:21;нпеунб хо;опнйреп х целак;бемцпхъ
оюлоепя юйрхб аеах  люйях (7-14йц) ╧20;1.0;292.61;352.0;2015-02-09 17:46:21;нпеунб хо;ннн "опнйреп щмд цщлак-мнбнлняйнбяй";пняяхъ
оюлоепя мэч аеах мэчанпм (2-5йц) ╧27;3.0;245.17;295.0;2015-02-09 17:46:21;нпеунб хо;опнйреп х целак;онкэью
оюлоепя якхо щмд окщи  лхдх (4-9йц) ╧16;3.0;166.24;200.0;2015-02-09 17:46:21;нпеунб хо;опнйреп х целак;онкэью
оюлоепя якхо щмд окщи люйях  14ьр;4.0;166.24;200.0;2015-02-09 17:46:21;нпеунб хо;PROCTER&GAMBLE;онкэью
оекемйх яемх янтр ащияхй 60X60ял ╧30;1.0;603.01;724.0;2015-02-09 17:46:21;нпеунб хо;рнпсмяйхи г-д оепебъгнвмшу люр-кнб;онкэью
оекемйх яемх янтр ащияхй 90X60 ╧30;2.0;785.14;943.0;2015-02-09 17:46:21;нпеунб хо;рнпсмяйхи г-д оепебъгнвмшу люр-кнб;онкэью
ъ яюлюъ бюрмше оюкнвйх  ╧100 аюмйю;10.0;17.79;25.0;2015-02-09 17:46:21;нпеунб хо;LEMOINE ASIA PACIFIC;рюхкюмд
;10.0;30.21;43.0;2015-02-09 17:46:21;нпеунб хо;;
ъ яюлюъ дхяйх бюрмше ╧100;4.0;42.04;59.0;2015-02-09 17:46:21;нпеунб хо;SANITARS;хрюкхъ
юмюкэцхм 500лц рюа ╧10;150.0;7.84;11.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;люпахнтюпл нюн;пняяхъ
юмдхоюк рюа ╧10;20.0;34.65;47.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
дхаюгнк  20лц рюа ╧10;5.0;17.7;24.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;лняйнбяйюъ тюплюжебрхвеяйюъ тюапхйю гюн;пняяхъ
йюпдхнлюцмхк 75лц+15,2лц рюа о/н ╧30;5.0;179.85;225.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;мхйнлед тюплю юя;дюмхъ
йюярнпнбне люякн 30ц;10.0;37.4;51.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;ъпнякюбяйюъ тюпл т-йю;пняяхъ
лерхкспюжхк 10% люгэ 25ц рсаю;10.0;24.64;34.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;ахняхмрег нюн;пняяхъ
охоерйю нтрюкэлнкнцхв б тсркъпе (хмд.со.) юоревмши янчг;100.0;3.19;5.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;йнлоюмхъ янкмшьйн ннн;пняяхъ
пнрнйюм п-п 50лк;10.0;26.88;37.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;ъпнякюбяйюъ тюпл т-йю;пняяхъ
якюахкем 0,75% йюокх тк-йюо 15лк;3.0;158.05;198.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;кщмя тюпл ннн;пняяхъ
янкндйх яхпно тк 100ц;20.0;16.8;23.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;ащцпхт ннн;пняяхъ
яскэцхм 500лц  рюа ╧10;5.0;32.48;44.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;хпахряйхи утг нюн;пняяхъ
жхрпюлнм о рюа ╧10;215.0;4.82;7.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
ьопхж 2лк 3-у йнло я хцкни (0.63у32лл);200.0;4.68;7.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;ятл цняохрюк опндюйря ;цеплюмхъ
чмхщмгхл я лоя рюа о/н ╧20;5.0;82.5;112.0;2015-02-10 10:23:33;тюплоюпрмеп ннн тй;чмхйел кюанпюрнпхг кхлхред;хмдхъ
юлхйяхм 125лц рюа о/н ╧6;3.0;514.03;623.65;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
юлхрпхорхкхм мхйнлед 25лц рюа о/н ╧50;5.0;43.12;54.05;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;мхйнлед тюплю юя;дюмхъ
юпахднк люйяхлсл 200лц йюоя ╧10;5.0;394.13;474.1;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
цюкюгнкхм 0,1% йюокх мюг 10лк;10.0;31.24;38.95;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;POLFA;онкэью
цкчйнтюф 850лц рюа о/н ╧60;1.0;192.72;230.3;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;лепй йцюю;тпюмжхъ
цпхоотепнм 10000ле/лк йюокх б мня тк 10лк;5.0;217.03;264.9;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;тхпм л;пняяхъ
дскэйнкюйя ясоо пейр 10лц ╧6;1.0;192.28;230.35;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;аепхмцеп хмцекэуюил;цеплюмхъ
хлндхсл 2лц рюа д/пюяя ╧10;2.0;202.62;246.25;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;ъмяяем яхкюц;хрюкхъ
хмцюбхпхм 90лц йюоя  ╧7;10.0;399.74;482.85;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;бюкемрю тюплюжебрхйю нюн;пняяхъ
йюбхмрнм 5лц рюа ╧50;3.0;200.2;241.1;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
йюонрем 25лц рюа ╧28;6.0;122.43;147.9;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;юйпхухм;пняяхъ
йнмйнп 10лц рюа о/н ╧30;3.0;297.11;354.85;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;лепй йцюю;цеплюмхъ
йнмйнп 5лц рюа о/н ╧50;5.0;296.78;353.95;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;лепй йцюю;цеплюмхъ
йяхкем 0,1% йюокх мюг 10лк (я йпшьйни-йюоекэмхжеи);56.0;21.56;26.65;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;кщмя тюпл ннн;пняяхъ
;3.0;294.47;357.0;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;;
мюгнмейя  50лйц/днгю яопеи мюг днгхп 120 днг 18ц;2.0;791.78;904.25;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;аюиеп;аекэцхъ
мспнтем 100лц/5лк юоекэяхм ясяо д/дереи 150лк;5.0;162.47;195.85;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
мспнтем я 6 кер 200лц рюа о/н ╧8;5.0;86.02;103.45;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
мспнтем 200лц рюа о/н ╧20;4.0;126.39;155.15;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
мспнтем щйяопеяя мен 200лц рюа ╧12;1.0;127.6;153.75;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
нлмхй 0,4лц йюоя я лндхт. бшяб  ╧30;3.0;710.93;809.0;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;юяреккюя тюплю/нпрюр;пняяхъ
онярхмнп 0,75лц рюа ╧2;3.0;228.25;274.25;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
опецюаюкхм-пхуреп 150лц йюоя ╧14;2.0;423.94;512.35;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;цеденм пхуреп-пся гюн;пняяхъ
опецюаюкхм-пхуреп 75лц йюоя ╧14;1.0;402.16;485.6;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;цеденм пхуреп-пся гюн;пняяхъ
яюмнпхм-йяхкн 0,05% йюокх мюг д/дереи 10лк;1.0;60.39;75.6;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;лепйке цлау;цеплюмхъ
яхлахйнпр рспасуюкеп онп д/хмц 80лйц+4,5лйц/днгю 120днг;1.0;1897.83;2160.3;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;юярпюгемейю;ьбежхъ
ярхлскнрнм 50лц рюа о/н ╧30;1.0;856.13;978.95;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
рюцхярю 24лц рюа ╧30;4.0;119.35;143.6;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;люйхг-тюплю гюн;пняяхъ
рпнлан юяя 100лц рюа о/н ╧28 йхьевмнпюярб ;10.0;45.43;56.3;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;кюммюуеп уюикэлхррекэ цлау;юбярпхъ
тпнлхкхд смн  500лц рюа ╧5;2.0;203.94;245.35;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;йпйю;якнбемхъ
тпнлхкхд смн 500лц рюа опнкнмц о/н ╧7;1.0;265.65;319.75;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;йпйю;якнбемхъ
жепеапнкхгхм 1лк п-п д/хм юло ╧10;1.0;567.05;655.8;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;щбеп меипн тюплю/EBEWE (SC);юбярпхъ
жхйкнтепнм 150лц рюа о/н ╧10;4.0;146.74;177.8;2015-02-10 10:23:50;опнрей гюн жб ц.лняйбю;онкхяюм мртт ннн;пняяхъ
люякн лхмдюкэмне я бхр-юмрхнйяхдюмрмшл йнлокейянл 30лк;4.0;61.69;87.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;юяоепю;пняяхъ
юбемр яняйю яхкхй япедмхи онрнй 2ьр ( 82830);1.0;216.79;304.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;юбемр/тхкхоя щкейрпнмхйя чй крд;бекхйнапхрюмхъ
юяйнпхк рюа ╧10;1.0;147.73;185.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;цкемлюпй тюплюяэчрхйюкг крд;хмдхъ
ютюкю рюа д/пюяя ╧100;1.0;270.05;338.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
аеоюмрем 5% люгэ д/мюп 100ц ;1.0;506.66;619.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;цо цпемжюу опндсйжхнмя цлау;цеплюмхъ
аепсьх лнкдейя онйероюй ╧4;5.0;65.89;89.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;лнкдейя-лерпхй юц х йн.йц;цеплюмхъ
ахнрпедхм рюа ╧30;1.0;93.17;126.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;ахнрхйх лмой;пняяхъ
асяйноюм 10лц рюа о/н  ╧20;1.0;255.64;320.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;аепхмцеп хмцекэуюил;цеплюмхъ
бюкепхюмш мюярнийю 25лк тк;50.0;11.0;15.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;ащцпхт ннн;пняяхъ
бюкняепдхм йюокх 50лк ;5.0;73.37;100.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;лняйнбяйюъ тюплюжебрхвеяйюъ тюапхйю гюн;пняяхъ
бемреп рюа 1ц ╧50;1.0;194.48;244.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;йпйю;якнбемхъ
бхйя юйрхб яхмейя 0,05% яопеи мюг 15лк ╧1;2.0;229.9;288.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;опнйреп х целак;цеплюмхъ
бхйя юйрхб щйяоейрнлед 200лц рюа ьхо. ╧20;1.0;211.09;264.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;лепйке цлау;цеплюмхъ
бхрюлхм е йюоя 200лц ╧30;1.0;173.25;217.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;гемрхбю;якнбюйхъ
бхрюлхьйх ахн+оюярхкйх фебюрекэмше 2.5ц ╧30;1.0;341.61;479.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;SANTA  CRUZ  NUTRITIONALS;яью
бнкэрюпем 2% щлскэцекэ 100ц ;1.0;441.98;553.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;мнбюпрхя йнмяэчлеп уекя я.ю.;ьбеижюпхъ
цюярюк рюа д/пюяя ╧60;1.0;307.34;385.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;окхбю йпюйнб тюплюжебрхвеяйхи гюбнд ю.н.;онкэью
цебхяйнм ясяо бмсрпэ лърмюъ тк 300лк;1.0;261.8;328.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;RECKITT BENCKISER;бекхйнапхрюмхъ
цебхяйнм тнпре ясяо бмсрпэ лърю тк 150лк;1.0;249.26;312.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;RECKITT BENCKISER;бекхйнапхрюмхъ
цкхжхм тнпре щбюкюп рюа ╧20;10.0;43.92;62.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
депхмюр п-п 0,25% тк 10лк ╧1;2.0;192.94;242.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;реумнледяепбхя то гюн;пняяхъ
дфнмянмя аеах цекэ-оемю д/йсоюмхъ 2 б 1 беяекше осгшпэйх 300лк;1.0;125.67;176.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дфнмянм & дфнмянм;яью
дфнмянмя аеах деряйхи йпел аепефмши сунд рсаю 100лк;1.0;92.96;131.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дфнмянм & дфнмянм;яью
дфнмянмя аеах ьюло я пнлюьйни тк 300лк;1.0;108.43;152.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дфнмянм & дфнмянм;хрюкхъ
дхнйяхдхм 10лц/лк юло 10лк ╧10 п-п бмсрпэхонкнярмнцн х мюп ;1.0;369.6;462.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;мнбняхаухлтюпл нюн;пняяхъ
хаепнцюяр йюокх тк 20лк;1.0;238.37;298.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;STEIGERWALD ARZNEIMITTELWERK ;цеплюмхъ
хнб-люкшь (аюпаюпхя йнло) тк 20ц;2.0;154.77;194.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;рюкхнм-ю ннн;пняяхъ
йюпдхнлюцмхк 150лц+30,39лц рюа о/н ╧100;4.0;262.57;329.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;мхйнлед цлау;дюмхъ
йюрюднкнм тнпре 400лц рюа опнкнмц ╧7;1.0;797.83;974.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;окхбю йпюйнб тюплюжебрхвеяйхи гюбнд ю.н.;онкэью
йкепюяхк йпел-цекэ 3-б-1 дкъ всбяр.йнфх 150лк;1.0;166.97;234.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;аял крд;тпюмжхъ
йнлокхбхр йюкэжхи д3 тнпре лърю рюа феб. ╧100;1.0;356.51;446.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-стюбхрю нюн;пняяхъ
йнмрейя LIGHT (скэрпю рнмйхе) ╧3 опегепбюрхбш ;12.0;84.48;115.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;кпя опндюйря крд/AVK POLYPHARM CO.LTD;бекхйнапхрюмхъ
йнтерюлхм рюа о/н ╧10;5.0;82.83;112.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;рюрухлтюплопеоюпюрш нюн;пняяхъ
йпюямши йнпемэ рюа ╧60;1.0;257.24;361.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;щбюкюп гюн;пняяхъ
йпеярнп 10лц рюа о/н ╧7;1.0;411.73;515.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;юярпюгемейю;осщпрн-пхйн
йспмняхйх реплнлерп йхремнй (юпр 19111);1.0;88.96;125.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;лхп дерярбю ннн;йхрюи
кюйпхяхтх йюокх цкюгмше тк 10лк;1.0;248.27;311.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;S.I.F.I;хрюкхъ
кюйрнмнпл йюоя бюц ╧14;3.0;283.69;355.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;кеййн тт гюн;пняяхъ
кхйнохд 10лц рюа ╧10;1.0;1739.76;2123.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;оеорей гюн;пняяхъ
кхмдхмер 20 рюа о/н ╧21;1.0;362.12;453.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;цеденм пхуреп;бемцпхъ
кхярепхм нонкюяй д/онкнярх прю гюыхрю гсанб х деяем тк 250лк;1.0;79.39;112.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дфнмянм & дфнмянм;яью
кнрнянмхй рюа о/н ╧10;1.0;140.36;176.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дюмютю тюплюяэчрхйюк дфнмр ярнй йнлоюмх;бэермюл
кньюдхмюъ яхкю цекэ д/мнц я йнмяйхл йюьрюмнл х щйярп охъбйх тк 500лк;1.0;351.64;493.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;йпюянрю х гднпнбэе ннн/п.йн;пняяхъ
кэмъмне люякн нлецюкем тк 200лк;3.0;66.08;93.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;нлецю ннн;пняяхъ
люякн дкъ сйпеокемхъ пеямхж х апнбеи щкэлю тк 8лк;2.0;87.45;123.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;дхмю + ннн;пняяхъ
люякн гюпндшьеи оьемхжш я бхр-юмрхнйяхдюмрмшл йнлокейянл 30лк;4.0;86.86;122.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;юяоепю;пняяхъ
мюгхбхм 0,01% йюокх б мня тк 5лк;5.0;122.87;154.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;E.MERCK/NYCOMED;цеплюмхъ
мюгхбхм 0,05% яопеи мюг 10лк;6.0;119.68;150.0;2015-02-10 10:23:39;опнрей гюн жб ц.лняйбю;E.MERCK/NYCOMED;цеплюмхъ
