мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
цеоюрпхм йюоя. ╧30 ;1.0;191.2;277.5;2015-02-06 22:03:40;йюрпем гюн;щбюкюп гюн;пняяхъ
цкхжхм тнпре щбюкюп рюа. ╧20;2.0;40.73;59.5;2015-02-06 22:03:40;йюрпем гюн;щбюкюп гюн;пняяхъ
дхйкнтемюй рюа опнкнмц о/о/н 100лц N20 уелнтюпл;2.0;57.31;72.0;2015-02-06 22:03:40;йюрпем гюн;уелнтюпл ю.д./уелнтюпл ннн;пняяхъ
гюлемхрекэ яюуюпю пхн цнкд рюа. ╧1200;2.0;76.32;111.0;2015-02-06 22:03:40;йюрпем гюн;SWEET LIFE;йхрюи
йндекюй апнмун рюа. ╧10;4.0;92.95;126.5;2015-02-06 22:03:40;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
кнпхярю 0,05 N30 рюак о/окем/нанкнв;3.0;167.31;202.0;2015-02-06 22:03:40;йюрпем гюн;KRKA;пняяхъ
кнпхярю м 0,0125+0,05 N30 рюак о/окем/нанкнв;2.0;192.39;262.0;2015-02-06 22:03:40;йюрпем гюн;KRKA;якнбемхъ
мхлскхд цекэ 1% рсаю 30ц;1.0;155.1;211.0;2015-02-06 22:03:40;йюрпем гюн;оюмюжеъ ахнрей крд;хмдхъ
оемрюкцхм рюа о/о/н ╧4;2.0;47.85;67.0;2015-02-06 22:03:40;йюрпем гюн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
пюбек яп рюа опнкнмц о/н 1,5лц ╧20;2.0;136.95;165.5;2015-02-06 22:03:40;йюрпем гюн;KRKA;пняяхъ
пшахи фхп ахютхьемнк д/дереи ╧100;1.0;88.5;128.5;2015-02-06 22:03:40;йюрпем гюн;ахнтюпл;пняяхъ
яхмъй-нтт цекэ я рнмхпсчыхл щттейрнл рсаю 30ц;1.0;84.14;122.0;2015-02-06 22:03:40;йюрпем гюн;ахнйнм яо ннн;пняяхъ
рерпюжхйкхм-кейр рюа 100лц ╧20;3.0;49.61;69.5;2015-02-06 22:03:40;йюрпем гюн;рчлемяйхи утг;пняяхъ
рхгхм йяхкн ахн яопеи мюгюк 0,1% днгхпнбюммши тк 10лк;1.0;160.93;195.0;2015-02-06 22:03:40;йюрпем гюн;спяютюпл юпжмюилхррекэ цлау;цеплюмхъ
ткчйнярюр йюоя 50лц ╧7;1.0;268.95;324.5;2015-02-06 22:03:40;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
жхрпюлнм о N20 рюак;20.0;22.66;32.0;2015-02-06 22:03:40;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юкнщ щйярпюйр фхдйхи 1лк п-п д/ондйнф.ббед. юло. ╧10;2.0;124.15;169.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;дюкэухлтюпл нюн;пняяхъ
юяоюпйюл рюа ╧10;20.0;2.91;3.5;2015-02-06 22:44:19;гдпюбяепбхя ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
к-рхпнйяхм 75 аепкхм-уелх 75лйц рюа. ╧100;1.0;111.35;132.5;2015-02-06 22:44:19;гдпюбяепбхя ннн;аепкхм-уелх юц;цеплюмхъ
кхйнохд рюа. 1лц ╧10;1.0;220.36;300.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;оеорей гюн;пняяхъ
лекхяяш рпюбю 50ц;3.0;26.26;37.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;тхрнтюпл мон ннн;пняяхъ
лърш оепевмни кхярэъ 50ц;3.0;28.47;40.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;тхрнтюпл мон ннн;пняяхъ
пегюкчр опн йюоя 300лц ╧100;1.0;1155.74;1468.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;йюрюкемр цеплюмхъ ьнпмднпт цлау;цеплюмхъ
тспюцхм рюа 50лц ╧30;1.0;159.22;217.0;2015-02-06 22:44:19;гдпюбяепбхя ннн;рчлемяйхи утг;пняяхъ
ахяюйндхк-уелнтюпл рюа о/н йхьевмнпюярб 5лц ╧30;10.0;24.86;30.5;2015-02-07 09:01:18;опнрей гюн жб ц.лняйбю;уелнтюпл ю.д.;яепахъ
ашярпслйюоя йюоя. ╧20;1.0;203.28;245.0;2015-02-07 09:01:18;опнрей гюн жб ц.лняйбю;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
цеорпюк кхнт д/опхц п-пю дкъ б/б х б/л ббед 400лц я п-кел тк. ╧5;1.0;1560.13;1777.5;2015-02-07 09:01:18;опнрей гюн жб ц.лняйбю;уняохпю я.о.ю.;хрюкхъ
мнплндхохм рюа 5лц ╧30;2.0;324.28;391.5;2015-02-07 09:01:18;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
яслюлед рюа о/н 500лц ╧3;1.0;440.44;530.5;2015-02-07 09:01:18;опнрей гюн жб ц.лняйбю;PLIVA;унпбюрхъ
цкчйнлерп йнмрсп ря я опхмюдкефмнярълх;1.0;431.49;587.0;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;аюиеп;ьбеижюпхъ
дснбхр дпюфе ╧40;1.0;83.55;114.0;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;KRKA;якнбемхъ
йюонрем рюа. 25лц ╧40;3.0;174.097;209.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
кнпхярю рюа. о/о/н 50лц ╧60;1.0;320.24;382.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;KRKA;пняяхъ
мютрхгхм 0,1% йюокх мюгюк тк-йюо(окюяр) 15лк;50.0;26.455;37.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;якюбъмяйюъ юорейю ннн;пняяхъ
меахкер рюа. 5лц ╧14;1.0;442.15;601.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц/лемюпхмх цпсоо;цеплюмхъ
яхмейнд яхпно 1,5лц\лк тк 200лк ;2.0;274.725;374.0;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;NOVARTIS CONSUMER HEALTH S. CH;ьбеижюпхъ
яскэтюяюкюгхм рюа о/н 500лц ╧50;2.0;250.69;298.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;KRKA;якнбемхъ
репюткч кюп лемрнк рюа д/пюяяюя 1лц+2 лц ╧20;1.0;150.17;204.5;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;NOVARTIS URUNLERI;ьбеижюпхъ
ьюктеи "гекемши днйрнп" рюа ╧20;2.0;121.825;166.0;2015-02-07 09:03:05;яхю хмрепмеиьмк крд гюн;NATUR PRODUCT;аекэцхъ
юпхтнм перюпд рюа о/о/н 1,5лц ╧30;2.0;289.41;349.0;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;SERVIER/яепдхйя;пняяхъ
акнйрпюм рюа о/н 50 лц ╧30 ;2.0;140.8;169.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
цкчйнтюф рюа о/н 850лц ╧60;1.0;192.39;229.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;лепй йцюю;тпюмжхъ
цкчйнтюф рюа. о/н ок╗м.  500лц ╧60;2.0;148.61;177.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;лепй йцюю;тпюмжхъ
дейюпхя 0,15 N1 рюак;5.0;62.48;74.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
хмднбюгхм цекэ 45ц;2.0;188.1;256.0;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;аюкйюм тюплю;анкцюпхъ
лхйняхяр йюоя 150лц ╧1;1.0;249.48;301.0;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;цеденм пхуреп нюн/"цеденм пхуреп-пся";бемцпхъ
мспнтем щйяопеяя цекэ д/мюпсфм опхл 5% рсаю 50ц;2.0;135.85;163.0;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;пейхрр аемйхгеп;бекхйнапхрюмхъ
нлюпнм рюа ╧30;1.0;87.78;119.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;мхфтюпл нюн;пняяхъ
оюмюмцхм п-п дкъ б/б ббед юло 10лк ╧5;1.0;131.78;158.0;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
ремнйя рюа 10лц ╧30;1.0;397.43;485.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;KRKA;пняяхъ
ъпхмю рюа о/н ╧21;1.0;829.95;1054.5;2015-02-09 08:34:08;опнрей гюн жб ц.лняйбю;аюиеп;цеплюмхъ
югхрпнйя йюоя 500лц ╧3;1.0;225.06;274.0;2015-02-09 08:35:14;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
югхрпнлхжхм  йюоя 500лц ╧3;3.0;72.93;89.5;2015-02-09 08:35:14;йюрпем гюн;опнхгбндярбн ледхйюлемрнб ннн;пняяхъ
юйбюкнп янтр яопеи дкъ мняю тк 125лк;1.0;286.22;389.5;2015-02-09 08:35:14;йюрпем гюн;PHARMAMED/YS LAB;йюмюдю
юмюкэцхм-скэрпю 0,5 N10 рюак о/н;1.0;51.92;71.0;2015-02-09 08:35:14;йюрпем гюн;нанкемяйне тюплюжебрхвеяйне опедопхърхе;пняяхъ
юмбхлюйя онп. д/опхцнр. п-пю д/бм. опхелю 5ц яюье люкхмю ╧12;2.0;210.43;286.5;2015-02-09 08:35:14;йюрпем гюн;тюплбхкюп мон ннн;пняяхъ
юрнпбюярюрхм 0,01 N30 рюак о/н;2.0;87.67;108.5;2015-02-09 08:35:14;йюрпем гюн;юкях тюплю гюн;пняяхъ
юрнпбюярюрхм рюа о/н 20 лц ╧30;2.0;116.16;138.5;2015-02-09 08:35:14;йюрпем гюн;бепрейя гюн;пняяхъ
ахнк рюа о/н 5лц ╧30;1.0;146.3;175.5;2015-02-09 08:35:14;йюрпем гюн;яюкчрюя тюплю цлау;цеплюмхъ
бхьмебяйнцн кхмхлемр аюкэгюлхвеяйхи 30ц рсаю;5.0;15.18;21.5;2015-02-09 08:35:14;йюрпем гюн;гекемюъ дсапюбю гюн;пняяхъ
дхкрхюгел 90лц рюа. ╧30;1.0;113.63;155.0;2015-02-09 08:35:14;йюрпем гюн;юкйюкнхд юн;люйеднмхъ
дчяоюрюкхм йюоя опнкнмц деиярбхъ 200лц ╧30;2.0;389.73;466.5;2015-02-09 08:35:14;йюрпем гюн;щаанрр уекяйею яюя;мхдепкюмдш
йюохкюп рюа ╧100;1.0;234.47;340.0;2015-02-09 08:35:14;йюрпем гюн;дхнд нюн;пняяхъ
йнмйнп йнп рюа. о/о/н  2,5лц ╧30;3.0;153.67;183.0;2015-02-09 08:35:14;йюрпем гюн;E.MERCK/NYCOMED;цеплюмхъ
йнмйнп рюа. о/о/н  5лц ╧50;2.0;294.14;351.0;2015-02-09 08:35:14;йюрпем гюн;лепй йцюю;цеплюмхъ
кхгхмнопхк рюа 20лц ╧20;2.0;33.33;42.5;2015-02-09 08:35:14;йюрпем гюн;нгнм ннн;пняяхъ
кхмйюя кнп оюярхкйх лърмше ╧16;2.0;53.68;73.0;2015-02-09 08:35:14;йюрпем гюн;HERBION PAKISTAN (PVT) LTD;оюйхярюм
люйяхйнкд пхмн кхлнм онп. опхцнр. п-пю д/бм.опхелю 15 ц ╧5;2.0;115.72;157.5;2015-02-09 08:35:14;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
лсйюкрхм 50лц рюа ╧10;40.0;6.93;10.0;2015-02-09 08:35:14;йюрпем гюн;бхтхреу гюн;пняяхъ
лслхе юкрюияйне гнкнрне нвхыеммне 200лц рюа. ╧20;2.0;64.46;93.5;2015-02-09 08:35:14;йюрпем гюн;щбюкюп гюн;пняяхъ
мюгхбхм яопеи 0,05% пюярбнп тк. 10лк;3.0;123.53;168.0;2015-02-09 08:35:14;йюрпем гюн;E.MERCK/NYCOMED;цеплюмхъ
мн-ьою рюа. 40 лц ╧24;5.0;119.68;143.0;2015-02-09 08:35:14;йюрпем гюн;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
накеохунбне люякн   ясоо 0.5ц ╧10;2.0;53.79;73.5;2015-02-09 08:35:14;йюрпем гюн;дюкэухлтюпл нюн;пняяхъ
нйянкхмнбюъ люгэ 0.25% 10ц;5.0;13.31;19.0;2015-02-09 08:35:14;йюрпем гюн;лспнляйхи опханпнярпнхрекэмши гюбнд тцсо;пняяхъ
оюярю реилспнбю 50ц рсаю;3.0;31.79;45.0;2015-02-09 08:35:14;йюрпем гюн;гекемюъ дсапюбю гюн;пняяхъ
онвевмнцн вюъ кхярэъ 1,5ц т/о ╧20;3.0;35.86;50.5;2015-02-09 08:35:14;йюрпем гюн;гднпнбэе тхплю гюн;пняяхъ
пюсмюрхм рюа о/н 2лц ╧50;2.0;84.7;115.5;2015-02-09 08:35:14;йюрпем гюн;бхтхреу гюн;пняяхъ
яюаекэмхй мюярнийю тк 50 лк;1.0;96.47;131.5;2015-02-09 08:35:14;йюрпем гюн;щбюкюп гюн;пняяхъ
яхлбюярюрхм 0,02 N30 рюак о/н;2.0;54.78;68.0;2015-02-09 08:35:14;йюрпем гюн;юкях тюплю гюн;пняяхъ
яхмсопер дпюфе ╧50;2.0;249.59;339.5;2015-02-09 08:35:14;йюрпем гюн;ахнмнпхйю юц;цеплюмхъ
рпхцюм-д рюа ╧100;1.0;272.47;371.0;2015-02-09 08:35:14;йюрпем гюн;йюдхкю тюплюяэчрхйюкг кхлхред;хмдхъ
тпсйрнгю йпхярюккхвеяйюъ онп 500ц;1.0;64.68;88.0;2015-02-09 08:35:14;йюрпем гюн;якюдйхи лхп ннн;пняяхъ
щмюо м рюа 25лц+10лц ╧20;2.0;145.42;198.0;2015-02-09 08:35:14;йюрпем гюн;KRKA;якнбемхъ
щмгхярюк рюа о/н ╧20;1.0;64.68;88.0;2015-02-09 08:35:14;йюрпем гюн;рнппемр тюплюяэчрхйюкя крд;хмдхъ
щпцнтепнм рюа д/пюяяюя ╧20;3.0;229.68;312.5;2015-02-09 08:35:14;йюрпем гюн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
янрпер йюоя 20лц ╧30;1.0;1470.7;1627.0;2015-02-09 08:41:29;йюрпем гюн;пюмаюйях кюанпюрнпхг крд;хмдхъ
юлапнаеме рюа 30лц ╧20;2.0;140.615;191.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;LUDWIG MERCKLE;цеплюмхъ
юмрх-юмцхм тнплскю оюярхкйх ╧12;2.0;85.02;116.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;NATUR PRODUCT;мхдепкюмдш
ананрхй йюокх д/бм опхелю тк 30лк;1.0;172.83;235.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
апхккхюмрнбши гекем. п-п яохпрнбни мюпсф 1% 10лк тк;10.0;7.601;11.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю;пняяхъ
днкцхр йпел 5% 100ц;1.0;219.38;261.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;днкнпцхр цлау х йн.йц;цеплюмхъ
днктхм сярпниярбн д/опнлшб мняю  240лк + я-бю д/опнлшб д/бгп 2ц ╧10;1.0;188.66;257.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;дхмюлхйю тхплю ннн;пняяхъ
йернпнк рюа. о/о/н 10лц ╧20;20.0;39.424;48.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;DR. REDDY"S;хмдхъ
йяетнйюл рюа. о/н 4лц ╧10;1.0;114.85;136.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;янрейя тюплтхплю гюн;пняяхъ
йспюмрхк N 75 рюа. о/н 75лц ╧40;1.0;507.34;644.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц;цеплюмхъ
кюйрнтхкэрпсл рюа 500лц ╧60;1.0;304.45;414.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;юббю пся/ярх-лед-янпа;пняяхъ
кхмйюя кнп оюярхкйх юоекэяхмнбше ╧16;3.0;74.503;101.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;HERBION PAKISTAN (PVT) LTD;оюйхярюм
кчрехм тнпре йюоя 500лц ╧30 ;1.0;271.42;394.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;б-лхм ннн/щйнлхп;пняяхъ
мнплюйя йюокх цкюгмше х сьмше 0,3% тк.-йюо 5лк;2.0;149.235;203.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;хойю кюанпюрнпхг кхлхред;хмдхъ
нрпхбхм яопеи мюгюкэмши днгхпнбюммши я лемрнкнл х щбйюкхорнл 0,1% тк 10лк;3.0;173.227;206.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;NOVARTIS CONSUMER HEALTH S. CH;ьбеижюпхъ
оепхмебю рюа 4лц ╧30;1.0;219.27;262.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;KRKA;пняяхъ
рпхунонк рюа 250лц ╧20;5.0;69.818;83.5;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;BOUTY S.P.A/POLPHARMA PHARMACEUTICAL WOR;онкэью
тхмюкцнм 20,0 люгэ;2.0;226.125;308.0;2015-02-09 16:12:00;яхю хмрепмеиьмк крд гюн;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;цеплюмхъ
юкреъ яхпно 125ц бхтхреу (тк р/яр);3.0;35.52;50.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;бхтхреу гюн;пняяхъ
юлкнрно рюа 10 лц ╧30;2.0;157.86;191.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;уелнтюпл ннн;пняяхъ
юмюопхкхм рюа 40лц ╧50;5.0;15.3;19.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;рюрухлтюплопеоюпюрш нюн;пняяхъ
ахмр кхойхи опнмхжюелши ахмркх - р 10ял у 200ял;3.0;61.6;84.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;оюкэлю цй ннн;пняяхъ
йюкемдскш мюярнийю 40лк хмд.со.;10.0;26.32;37.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;ткнпю йюбйюгю нюн;пняяхъ
йюлтнпмне люякн 10% 30лк;5.0;9.13;13.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;индмше реумнкнцхх х люпйерхмц ннн;пняяхъ
кчцнкэ 1% 50,0 яопеи д/цнпкю;2.0;88.2;105.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;кейюпэ ннн;пняяхъ
лспюбэхмши яохпр 50лк;5.0;8.66;12.5;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;цхоонйпюр ннн;пняяхъ
оюпюжерюлнк 120лц/5лк ясяо. д/опхелю бмсрпэ 100лк тк;2.0;49.04;60.5;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;яхмрег нюн ц.йспцюм;пняяхъ
оепейхяэ бнднпндю п-п 3% окюяр.тк. 100лк;15.0;7.78;9.5;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;пняахн ннн;пняяхъ
пхлюмрюдхм 0,05 N20 рюак;5.0;40.5;57.0;2015-02-09 16:12:33;тюплоюпрмеп ннн тй;лняйнбяйхи щмднйпхммши гюбнд ;пняяхъ
;2.0;71.18;103.5;2015-02-09 21:09:45;нпеунб хо;;
деряйхи йпел д/дереи 68ц;5.0;30.91;45.0;2015-02-09 21:09:45;нпеунб хо;нюн "ябнандю";пняяхъ
;30.0;10.93;16.0;2015-02-09 21:09:45;нпеунб хо;;
н.а. РЮЛОНМШ нпхдфхмюк МНПЛЮКЭМШЕ 8ЬР.;3.0;60.64;88.0;2015-02-09 21:09:45;нпеунб хо;JOHNSON AND JOHNSON;тпюмжхъ
оюлоепя ондцсгмхйх юйрхб аеах люйях ярюмд.(7-14) 20;1.0;287.14;416.5;2015-02-09 21:09:45;нпеунб хо;ннн "опнйреп щмд цщлак-мнбнлняйнбяй";пняяхъ
ондцсгмхйх яемх-кюдф дкъ кефювху анкэмшу 10ьр.;1.0;432.23;627.0;2015-02-09 21:09:45;нпеунб хо;TZMO S.A.-рнпсмяйхи г-д оепеб.люр-б ю.н.;пняяхъ
;1.0;281.98;409.0;2015-02-09 21:09:45;нпеунб хо;;
;1.0;53.83;78.5;2015-02-09 21:09:45;нпеунб хо;;
;1.0;53.83;78.5;2015-02-09 21:09:45;нпеунб хо;;
;1.0;53.83;78.5;2015-02-09 21:09:45;нпеунб хо;;
;1.0;45.39;66.0;2015-02-09 21:09:45;нпеунб хо;;
;1.0;45.39;66.0;2015-02-09 21:09:45;нпеунб хо;;
;3.0;95.58;139.0;2015-02-09 21:09:45;нпеунб хо;;
;100.0;3.72;5.5;2015-02-09 21:09:45;нпеунб хо;;
;200.0;3.91;6.0;2015-02-09 21:09:45;нпеунб хо;;
ашярпслйюоя йюоя. ╧20;1.0;199.6;241.5;2015-02-10 09:25:14;пнярю гюн;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
бхрпсл рюа о/о/н ╧100;1.0;685.94;871.5;2015-02-10 09:25:14;пнярю гюн;чмхтюпл хмй;яью
дчтюкюй яхпно 667 лц/лк тк. 500лк;1.0;391.86;468.5;2015-02-10 09:25:14;пнярю гюн;SOLVAY PHARMA NL;мхдепкюмдш
;3.0;94.49;137.5;2015-02-10 09:25:14;пнярю гюн;;
йнпдхмнпл рюа. 5лц ╧30;2.0;95.39;113.5;2015-02-10 09:25:14;пнярю гюн;йюрюкемр цеплюмхъ ьнпмднпт цлау;цеплюмхъ
кхгнаюйр рюа. д/пюяяюяшбюмхъ ╧30;5.0;225.78;307.5;2015-02-10 09:25:14;пнярю гюн;анямюкей юн;анямхъ
юйпхдепл цй люгэ рсаю 15ц.;1.0;327.78;446.0;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;DAROU PAKHSH/юйпхухм;пняяхъ
кюгнкбюм рюа. 30лц ╧20;1.0;191.5;260.5;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;цпежхъ
лНМНОПХК 20ЛЦ рЮА. у28 (юйжхъ 7);7.0;277.079;377.0;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;апхярнк-люиепя яйбхаа я.п.к. (бюкеюмр);хрюкхъ
мюпхмщ онп. 200лц оюй. ╧10;1.0;124.32;180.5;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;мюпщйя;юплемхъ
нлег йюоя. 20лц ╧30;5.0;160.986;192.5;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;DR. REDDY"S;хмдхъ
оемрнйяхтхккхм 0.1ц рюа. о/н йхьевмнп. ╧60;2.0;64.295;87.5;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;яебепмюъ гбегдю гюн;пняяхъ
рхгхм йяхкн 0,1% 10лк ткюй яопеи мюгюк днгхп;5.0;101.916;121.0;2015-02-10 09:26:03;яхю хмрепмеиьмк крд гюн;люймхк юа;тпюмжхъ
днкнаеме цекэ рсаю 50ц;2.0;259.82;353.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;LUDWIG MERCKLE;цеплюмхъ
фюмхм дпюфе ╧21;1.0;825.22;1048.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;JENAPHARM;цеплюмхъ
йкхлюйяюм цнленоюр. рюа. ╧40;1.0;91.52;124.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
кюйрнтхкэрпсл рюа. 500лц ╧30;1.0;211.42;288.0;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;юббю пся нюн;пняяхъ
мхрпнтсмцхм пюярбнп дкъ мюпсфмнцн опхл тк 25лк;2.0;195.8;266.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;юибщйя тюплюяэчрхйюкя я.п.н.;веухъ
осяршпмхйю рпюбю 50ц;3.0;26.18;37.0;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;хбюм-вюи гюн;пняяхъ
репюткейя йюоя ╧60;1.0;1006.28;1278.0;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;яюцлек хмй;яью
рерспюл рюа 150лц ╧30;2.0;53.02;72.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
тхмкеояхм перюпд рюа опнкнмц 200лц ╧50;1.0;184.91;220.0;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;TEVA;онкэью
вюи онусдеи дкъ гднпнбэъ кчдеи кеямше ъцндш т/о 2,0ц ╧30;2.0;38.12;55.5;2015-02-10 09:27:19;юкэъмя уекяйею пся ннн;рнпцнбши днл жщпепю ннн;пняяхъ
югхрпнйя йюоя 250лц ╧6;2.0;223.08;272.0;2015-02-10 09:29:21;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юйбюкнп янтр яопеи дкъ мняю тк 125лк;2.0;283.69;386.0;2015-02-10 09:29:21;йюрпем гюн;PHARMAMED/YS LAB;йюмюдю
юлхрпхорхкхм рюа 25лц N50 нгнм;3.0;22.55;28.5;2015-02-10 09:29:21;йюрпем гюн;нгнм ннн;пняяхъ
юлкндхохм-бепн рюа. 5 лц ╧30;5.0;28.38;35.0;2015-02-10 09:29:21;йюрпем гюн;бепнтюпл гюн (SC);пняяхъ
южхйкнбхп яюмднг 5% 2,0 йпел;3.0;69.63;83.0;2015-02-10 09:29:21;йюрпем гюн;яюкчрюя тюплю цлау;цеплюмхъ
цеоюрпхм йюоя. ╧30 ;2.0;189.46;275.0;2015-02-10 09:29:21;йюрпем гюн;щбюкюп гюн;пняяхъ
дхпнрнм рюа 20лц ╧28;2.0;336.71;414.5;2015-02-10 09:29:21;йюрпем гюн;GEDEON RICHTER;бемцпхъ
дпхорюм 5лц рюа. ╧30;1.0;503.36;639.5;2015-02-10 09:29:21;йюрпем гюн;кюанпюрнпхх тспмэе я.ю.;тпюмжхъ
гнкнрни ьекй ьюлосмэ ю/пня д/мнпл бнкня250лк;1.0;72.67;105.5;2015-02-10 09:29:21;йюрпем гюн;мюпндмше опнлшякш ннн;пняяхъ
хллсмюк йюокх дкъ бмсрпеммецн опхлемемхъ  50 лк;1.0;192.5;262.0;2015-02-10 09:29:21;йюрпем гюн;кей д.д. (юоревйю);якнбемхъ
йнкле йюокх 60лц/лк юло. 15лк ╧4;1.0;1267.09;1609.5;2015-02-10 09:29:21;йюрпем гюн;кюанпюрнпхъ бхрнпхъ я.ю.;хяоюмхъ
йяхлекхм щйн я лемрнкнл 140лйц/днгю  яопеи мюгюкэмши тк. ок. я днг. 10лк ;1.0;146.74;176.5;2015-02-10 09:29:21;йюрпем гюн;мхйнлед юбярпхъ цлау;мнпбецхъ
