Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Зодак капли д/вн. приема 10мг/мл фл. 20мл ;10.0;177.32;220.67;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Zentiva;Чешская республ
Ибуклин таб. п/о плён. 400мг+325мг №10 ;30.0;91.63;114.53;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Dr. Reddy's lab.;Индия
Кальций д3 никомед форте таб. жеват. 500мг+400ме №30 (лимон.) ;2.0;261.91;327.38;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Nycomed Pharma;Норвегия
Контекс презервативы classic (в силиконовой смазке) №3 ;5.0;76.56;95.7;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; ЛРС Продактс Лтд;Соединенное кор
Коринфар таб. пролонг. действ. п/о плён. 10мг №50 ;10.0;60.5;78.75;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; TEVA/ Pliva;Хорватия
Круг подкладной резиновый №2 ;1.0;148.94;186.17;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Альфапластик;Россия
Лизобакт таб. д/рассасывания №30 ;10.0;243.98;304.97;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Bosnalijek d.d.;Босния и герцег
Мексидол раствор для в/в и в/м введ. 50 мг/мл амп 2 мл №10 ;5.0;366.08;469.21;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; ЭЛЛАРА/ФГУП Армавирская биофабрика;Россия
Мексидол таб п/о 125 мг № 50 ;10.0;312.29;397.87;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; НПК Фармасофт ООО/ЗАО ЗиО Здоровье;Россия
Мир детства контейнер трехслойный д/одной бутылочки (19504) ;1.0;189.98;246.97;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Мир Детства.;Китай
Мотилиум сусп. 1мг/мл фл. 100мл ;3.0;422.29;527.86;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Janssen-Cilag AG;Бельгия
Мыло натуральное медовое для ухода за лицом и телом банка 450мл ;2.0;114.92;149.39;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Флоресан ООО;Россия
Неванак капли глазные 5 мл ;1.0;407.77;509.71;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; S.A. Alcon-Couvreur n.v.;Бельгия
Помада гигиеническая "айболит" 2,8г ;10.0;18.62;24.2;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Аванта ОАО;Россия
Селенцин  таб. №60 ;1.0;336.27;420.33;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Алкой ООО;Россия
Селенцин шампунь специализированный от выпадения волос фл.200мл ;1.0;228.79;297.42;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; ООО КоролевФарм;Россия
Семакс капли наз. 0,1% фл. 3мл №1 ;3.0;344.52;432.16;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; ИНПЦ Пептоген ЗАО;Россия
Соль детская для купания морская сказка чистая кожица череда и шалфей 500г ;2.0;45.56;59.22;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Лаборатория КАТРИН ООО;Россия
Сульфокамфокаин р-р д/ин амп. 10% 2мл №10 ;1.0;120.34;150.42;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Уфимский витам.з-д;Россия
Термометр безртутный медицинский максимальный стеклянный для легкого встряхивания ;10.0;131.89;164.86;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Wuxi Medical Instrument Factory;Китай
Упсарин упса шип. таб.  500мг №16 ;10.0;121.0;151.24;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Bristol Myers Squibb (Франция);Франция
Фарингосепт таб. д/рассасыв. 10мг №20 ;20.0;93.61;117.01;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Terapia S.A.;Румыния
Фундизол крем д/ногтей и кожи 30мл ;5.0;67.39;87.6;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; Инфарма 2000 ООО;Россия
Шолл гелевые защитные подушечки при искривлении пальцев многоразовые, моющиеся №2 (арт. 10040892) ;1.0;183.11;228.88;2015-02-04 00:00:00.00; ЗАО ЦВ "Протек"; SSL International;Соединенное кор
АКВА МАРИС 30МЛ СПРЕЙ НАЗАЛ ;10.0;199.87;249.83;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Ядран;хорватия
АКВАЛОР СОФТ 125МЛ СПРЕЙ ;5.0;298.21;372.76;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ИС ЛАБ;франция
АКВАЛОР СОФТ МИНИ 50МЛ СПРЕЙ ;5.0;181.72;227.15;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ИС ЛАБ;франция
АКОРТА 0,01 N30 ТАБЛ П/О ;3.0;405.46;506.82;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
АМБРОКСОЛ ВРАМЕД 0,015/5МЛ 100МЛ СИРОП ;5.0;70.84;87.62;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Софарма АО;болгария
АМИКСИН 0,06 N10 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;5.0;455.95;579.38;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
АМЛОДИПИН-БИОКОМ 0,005 N30 ТАБЛ ;20.0;41.47;54.93;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Биоком;россия
АНАФЕРОН ДЕТСКИЙ N20 ТАБЛ Д/РАССАС ;30.0;151.14;188.92;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Материа Медика Холдинг НПФ ООО;россия
АНВИМАКС N6 ПАК ПОР Д/Р-РА /МАЛИНА ;10.0;120.45;150.56;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ФармВилар НПО ООО;россия
АНВИМАКС N6 ПАК ПОР Д/Р-РА /ЧЕРНАЯ СМОРОД ;10.0;120.78;150.97;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ФармВилар НПО ООО;россия
АНТИГРИППИН Д/ВЗР N10 ШИП ТАБЛ ;5.0;193.27;241.58;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о.;польша
АНТИГРИППИН Д/ВЗР N10 ШИП ТАБЛ /МАЛИНА/ ;5.0;198.55;248.18;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о.;польша
АРБИДОЛ 0,1 N20 КАПС ;10.0;382.69;480.88;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
АТОРВАСТАТИН 0,02 N30 ТАБЛ П/О ;3.0;108.02;141.43;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Алси Фарма;россия
АЦЕТИЛСАЛИЦИЛОВАЯ К-ТА 0,5 N20 ТАБЛ ;100.0;14.52;18.66;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
АЦИЛАКТ 1ДОЗА N10 СУПП ВАГ ;5.0;95.48;119.35;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ВИТАФАРМА ЗАО;россия
БЕПАНТЕН 5% 30,0 МАЗЬ ;10.0;287.1;358.87;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ГП Гренцах Продукционс ГмбХ;германия
БИФИДУМБАКТЕРИН 5ДОЗ N10 ФЛАК ЛИОФ ;10.0;67.76;83.83;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ЭКОПОЛИС ЗАО;россия
БИФИФОРМ N30 КАПС ;5.0;316.91;396.13;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Ферросан А/С;дания
БРОМГЕКСИН 0,008 N20 ТАБЛ ;20.0;16.39;20.48;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;россия
ВЕССЕЛ ДУЭ Ф 600ЕД/2МЛ N10 АМП Р-Р В/В В/М ;2.0;1665.95;2082.43;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Альфа-Вассерман С.п.А.;италия
ВИБРОЦИЛ 15МЛ НАЗАЛ КАПЛИ ;20.0;201.96;252.45;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Новартис Консьюмер Хелс С.А.;швейцария
ВИКАИР N10 ТАБЛ ;10.0;13.97;17.46;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
ВИРУ-МЕРЦ СЕРОЛ 5,0 ГЕЛЬ ;1.0;254.1;317.62;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Мерц Фарма ГмбХ и Ко.КГаА;германия
ВИФЕРОН 150000МЕ N10 СУПП ;10.0;187.55;239.07;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ФЕРОН ООО;россия
ГЕКСИКОН 0,016 N10 СУПП ВАГ ;3.0;229.02;288.37;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Нижфарм ОАО;россия
ГЕРБИОН СИРОП ПЕРВОЦВЕТА 150МЛ ;10.0;195.91;244.88;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; КРКА;словения
ГЛЮКОЗА 0,5 N10 ТАБЛ ;20.0;5.17;6.46;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
ДИКЛОФЕНАК-АКРИ 1% 30,0 МАЗЬ ;5.0;42.79;53.48;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;россия
ДИМЕКСИД 99% 100МЛ ФЛАК КОНЦ Д/Р-РА ;5.0;33.99;42.48;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;россия
ДОКТОР МОМ 100МЛ СИРОП ;5.0;114.4;142.99;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение;индия
ИМУДОН N40 ТАБЛ Д/РАССАС ;3.0;458.48;573.1;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;россия
ИНГАЛИПТ 30МЛ АЭРОЗОЛЬ ;20.0;53.68;67.09;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
ИНДАПАМИД 0,0025 N30 ТАБЛ П/О ;30.0;18.15;23.31;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Биохимик;россия
ИРС-19 20МЛ СПРЕЙ НАЗАЛЬНЫЙ ;5.0;374.99;468.73;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Хелскеа САС/Фармстандарт-Томскхим;россия
ИХТИОЛ 10% 25,0 МАЗЬ ;5.0;62.7;78.37;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; МОСКОВСКАЯ ФАРМ. ФАБРИКА;россия
КАЛЬЦИЯ ГЛЮКОНАТ БРАУН 0,1/МЛ 10МЛ N20 АМП Р-Р ;2.0;289.85;358.51;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Б.Браун Мельзунген АГ;германия
КАМЕТОН 20,0 СПРЕЙ ;5.0;26.51;33.13;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ВИПС-МЕД ФИРМА ООО;россия
КАМЕТОН 30,0 АЭРОЗОЛЬ ;10.0;46.97;58.71;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
КВИНАКС 0,015% 15МЛ ФЛАК/КАП ГЛ КАПЛИ ;10.0;301.18;376.47;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Алкон-Куврер Н.В. С.А.;бельгия
КОДЕЛАК БРОНХО С ЧАБРЕЦОМ 100МЛ ЭЛИКСИР ;5.0;120.23;150.28;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
КОРВАЛОЛ N20 ТАБЛ ;10.0;104.5;130.62;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фарма Старт ООО;украина
КРЕОН 25000 N20 КАПС ;3.0;509.41;633.31;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Продактс ГмбХ;германия
ЛАТИКОРТ 0,1% 15,0 МАЗЬ ;1.0;131.01;162.46;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармзавод Ельфа А.О.;польша
ЛЕВОЛЕТ Р 0,5 N10 ТАБЛ П/О ;1.0;371.36;461.97;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Д-р Редди с Лабораторис Лтд;индия
ЛЕЙКОПЛАСТЫРЬ МУЛЬТИПЛАСТ БАКТЕРИЦ 2,3Х7,2 N1 ;600.0;1.54;1.92;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Новосибхимфарм ОАО;россия
ЛЕЙКОПЛАСТЫРЬ ПЕРЦОВ ДОКТОР ПЕРЕЦ 10X18 ПЕРФ ;100.0;20.02;25.02;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Верофарм;россия
ЛЕККЕР+ ЙОД 5% СПИРТ Р-Р 5МЛ ;10.0;29.81;37.26;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ЛЕККЕР;россия
ЛИМФОМИОЗОТ 30МЛ КАПЛИ ;3.0;364.32;455.39;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Биологише Хайльмиттель Хеель ГмбХ;германия
ЛИПЫ ЦВЕТКИ 50,0 ;5.0;50.6;63.24;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;россия
ЛОНГИДАЗА 3000МЕ N10 СУПП ;2.0;1293.82;1617.27;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Петровакс Фарм;россия
ЛОРИСТА Н 0,0125+0,05 N30 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;5.0;186.45;233.06;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; КРКА;словения
МАГНИЙ ПЛЮС N10 ТАБЛ ШИП ;3.0;105.27;131.58;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о./Натур Проду;нидерланды
МАКРОПЕН 0,175/5МЛ 115МЛ ФЛАК ГРАН Д/СУСП ;3.0;278.63;348.28;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; КРКА;словения
МАКСИКОЛД ЛОР 0,2% 40МЛ СПРЕЙ Д/МЕСТ ПРИМЕН ;5.0;108.57;135.71;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;россия
МИЛЬГАММА 2МЛ N5 АМП Р-Р Д/ИН ;10.0;212.3;265.37;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Солюфарм Фармацойтише Эрцойгниссе ГмбХ;германия
МЯТЫ ПЕРЕЧНОЙ НАСТОЙКА 25МЛ ИНД/УП ;5.0;14.96;18.7;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Тульская фармацевтическая фабрика;россия
ПРЕЗЕРВАТИВ VIVA КЛАССИЧЕСКИЕ N3 ;10.0;22.44;28.05;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Карекс Индастриз СДН.БХД;малайзия
СБОР УСПОКОИТЕЛЬНЫЙ N3 2,0 N20 Ф/ПАК ПОР/ЗДОРОВЬЕ ;5.0;37.95;47.43;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ЗДОРОВЬЕ ФИРМА;россия
СИНГУЛЯР 0,005 N14 ЖЕВ ТАБЛ ;2.0;860.97;1076.21;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Мерк Шарп и Доум Лтд / Химико-фармацевти;нидерланды
СИРОП ЯГОД КЛЮКВЫ/МАЛИНЫ ВИТАМИНИЗИР 330,0 ;3.0;67.21;84.01;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; АСТРОМАР ООО;россия
СПРИНЦОВКА МЯГКИЙ НАКОНЕЧНИК А1 35МЛ ИНД/УП ;10.0;12.54;15.67;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Альберт-Киевгума ЛТД;украина
ХУДЕЕМ ЗА НЕДЕЛЮ КОФЕ Д/ПОХУД ЖИРОСЖИГ 3,0N10 ;5.0;141.68;177.1;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Леовит-Нутрио ООО;россия
ЧУДО-БАНКА МАССАЖЕР МЕДИЦИН Д/ТЕЛА ;3.0;70.95;88.68;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Кортин-Медтехника;россия
ЧУДО-ВАРЕЖКА МАССАЖЕР МЕДИЦИН Д/ТЕЛА ;3.0;45.65;57.06;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Кортин-Медтехника;россия
ЭДАРБИ 0,04 N28 ТАБЛ ;1.0;481.14;601.42;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Такеда Фармасьютикал Компани Лимитед/Так;япония
ЯНУВИЯ 0,1 N28 ТАБЛ П/П/О ;1.0;2210.12;2762.64;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Мерк Шарп и Доум С. п. А./ Химико-фармац;соединенное кор
911-БАЛЬЗАМ ВИТАМИННЫЙ ВОССТ/ПИТАН ВОЛ 150МЛ ;2.0;113.98;148.17;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ТВИНС Тэк ЗАО;россия
HASICO ГЕЛЬ-СМАЗКА Д/МУЖЧИН 50МЛ ;3.0;63.33;82.32;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Лаборатория ЭМАНСИ;россия
KOTEX ТАМПОНЫ ULTRASORB NORMAL N8 ;5.0;64.69;84.09;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Kimberly-Clark;чешская республ
АКУЛИЙ ЖИР КРЕМ-БАЛЬЗ БАРХАТ АМУРСКИЙ Д/НОГ75МЛ ;5.0;48.01;62.41;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; ТВИНС Тэк ЗАО;россия
ВИТАМИШКИ BIO+ N30 ЖЕВ  ПАСТИЛ ;2.0;353.5;459.55;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Santa  Cruz  Nutritionals;соединенные шта
ГЛИНА АЛТАЙСКАЯ БЕЛАЯ УВЛАЖНЯЮЩАЯ 75,0 ;5.0;17.92;23.29;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фитокосметик ООО;россия
ДЕТТОЛ МЫЛО ЖИДК А/БАКТ Д/РУК С РОМАШК/МОЛОЧ 250МЛ ;1.0;101.48;131.92;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Рекитт Бенкизер;франция
ДЕТТОЛ МЫЛО ЖИДК А/БАКТ Д/РУК УВЛАЖ АЛОЭ/ПРОТ250МЛ ;3.0;100.59;130.76;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Рекитт Бенкизер;франция
ДЖОНСОНС БЭБИ ПАЛОЧКИ ВАТНЫЕ N100 ;5.0;61.48;79.92;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Johnson and Johnson S.p.A.;италия
КУРНОСИКИ ПРИЩЕПКА Д/ПУСТЫШКИ С ЦЕПОЧКОЙ ;1.0;54.28;70.56;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Дунгуань Янг Ронг Пластик Продактс Ко. Л;китай
МАСЛО ЖОЖОБА КОСМ С ВИТ-АНТИОКС КОМПЛ 10МЛ ;5.0;98.53;128.08;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Аспера ПК;россия
НАША МАМА ГЕЛЬ Д/КУПАНИЯ ДЕТ 500МЛ ;3.0;101.2;131.55;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; НАША МАМА;россия
СЕЛЕНЦИН HAIR THERAPY БАЛЬЗАМ-ОПОЛАСК П/ВЫПАД200МЛ ;1.0;222.22;288.88;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Алкой-Фарм;россия
СИРОП ЧЕРНИКА НА ФРУКТОЗЕ 250МЛ ;3.0;74.48;96.82;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Биоинвентика;россия
СИРОП ШИПОВНИКА ЗОЛОТАЯ КАПЛЯ 250,0 ;20.0;39.98;51.97;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фарм-про ПК;россия
СОЛЬ Д/ВАНН "САНАТОРИЙ ДОМА" П/ПРОСТУД 530,0 ;2.0;41.04;53.35;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Фитокосметик ООО;россия
СУЛЬСЕНА ПАСТА 1% 40,0 ;5.0;35.26;45.83;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Амальгама Люкс;украина
СУПРАДИН КИДС N30 ЖЕВ КОНФЕТЫ ;3.0;389.06;505.77;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Амафарм ГмбХ;германия
СУСТАМЕД БАЛЬЗАМ ЖАБИЙ КАМЕНЬ Д/СУСТ/ТЕЛА 50,0 ;10.0;44.82;58.26;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; РеалКосметикс ЗАО;россия
СЫВОРОТКА РЕПЕЙНАЯ Д/ВОЛ 100МЛ ;3.0;154.88;201.34;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Эльфа Фарм ООО;польша
ФИТОЧАЙ АЛТАЙ №1 Д/ЖЕНЩИН КРАСНАЯ ЩЕТКА 2,0N20Ф/П ;5.0;41.62;54.1;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Алтайский кедр;россия
ФОРМУЛА СНА 100МЛ СИРОП Д/ДЕТЕЙ ;2.0;147.46;191.69;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;россия
ЧИСТОЕ ЛИЦО КРЕМ П/УГРЕВ СЫПИ 30,0 ;5.0;63.19;82.14;2015-02-04 00:00:00.00;ЗАО НПК "Катрен"; Оксфорд ЛайфСайнсез Пвт.Лтд.;индия
Виферон супп рект 1млн  ме n10 инд/уп ;3.0;415.47;521.7;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Ферон;Россия
Престанс таб 5мг+10мг n30 фл полим с дозат ;1.0;677.71;847.13;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Servier(Irland) Industries;Россия
Аторвастатин таб п/п/о 10мг n30 ;3.0;105.6;132.32;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; АЛСИ Фарма ЗАО;Россия
Лизиноприл таб 10мг n30 ;30.0;31.68;41.03;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; АЛСИ Фарма ЗАО;Россия
Лизиноприл таб 20мг n30 (уп конт яч n10х3) ;30.0;56.54;73.37;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; АЛСИ Фарма ЗАО;Россия
Метронидазол таб 250мг n20 уп конт яч инд уп ;20.0;7.81;10.05;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Фармстандарт-Лексредства ОАО;Россия
Дуба кора 75г ;10.0;28.82;36.02;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Красногорсклексредства ОАО;Россия
Имудон таб д/рассас n24 ;3.0;322.85;403.56;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Фармстандарт-Томскхимфарм ОАО;Россия
Красавки экстракт супп рект 15мг n10 ;5.0;26.4;32.99;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Нижфарм ОАО;Россия
Крушины кора 1,5г ф/п n20 ;4.0;36.41;45.51;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Красногорсклексредства ОАО;Россия
Ликопид таб 1мг n10 ;5.0;191.73;239.66;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Пептек ЗАО;Россия
Линекс капс n32 (уп конт яч n8х4) ;5.0;416.24;520.29;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Lek d. d.;Словения
Подгузник super seni air n10 l большие (арт se-094-la10-ja1) ;12.0;425.26;531.57;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; TZMO SA/Белла ООО;Россия
Получулки filorosso жен компр леч-проф 50ден 1класс(18-22мм hg)черн р21-27 ;1.0;61.27;76.58;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Петротекс ПК;Россия
Спринцовка пвх б- 9 с 2мя наконечн ;5.0;29.92;37.4;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Альфапластик Объединение ОАО;Россия
5 дней крем для стоп от пота и запаха 30г туб инд уп ;4.0;38.94;50.62;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Фарм фабрика Санкт-Петербурга ОАО;Россия
5 дней крем увлаж с маслом виноградной косточки 30г ;4.0;33.63;43.71;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Фарм фабрика Санкт-Петербурга ОАО;Россия
Алфавит мамино здоровье витамин-минер комплекс  таб n60 ;2.0;246.03;319.83;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Внешторг Фарма ООО;Россия
Лора крем для контура глаз с пептидами 15г туб полим инд уп ;1.0;214.17;278.42;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Эвалар ЗАО;Россия
Экстракт череда с маслом лаванды д/купан малышей страна здравландия 0мес+ 250мл ;3.0;126.26;164.13;2015-02-04 00:00:00.00; ЗАО "ПрофитМед"; Алкой-Фарм ООО/Фратти НВ ООО;Россия
Алерана 2% спрей д/наружного прим. 60мл Фл. Х1 ;1.0;529.11;661.38;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;
Алерана Новый шампунь д/сух./норм. волос 250мл .@ ;3.0;252.9433;328.82;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;
Банеоцин Пор. д/наруж. прим. 10г Банка п/эт. ;2.0;294.745;368.43;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Сандоз ГмбХ;
Бифидумбактерин пор. д/пр. внутрь и мест. прим. Пак. Х10 М (R) ;20.0;74.591;93.74;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Партнер ЗАО;
Гексорал 0.1% р-р д/местного прим. 200мл Фл. Б М ;3.0;175.44;219.3;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; МакНил Мэньюфэкчуринг;
Ингалятор для носа Долфин # ;4.0;60.66;75.82;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Динамика фирма ООО;
Иппликатор Кузнецова Тибетский Красный магнитный д/чувств. кожи мягкая подложка ;1.0;192.78;240.97;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Кортин-Медтехника ООО;
Лошадиная сила Гель для вен с каштаном и пиявкой 500мл .@ ;1.0;367.87;478.23;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Р.Косметик;
Масло эфирное ЭВКАЛИПТ 10мл .@ ;12.0;44.4392;57.77;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Аспера;
Натрия аденозинтрифосфат-Виал 10мг/мл 1мл р-р для в/в введ. Амп. Х10 Б М ;1.0;214.43;268.03;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Норт Чайна Фармасьютикал Групп Формьюлэйшн Ко.Лтд;
Нурофен 60мг Супп. рект. д/детей Х10 (R) ;6.0;91.5083;113.18;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фамар С.А. (Рекитт Бенкизер Хелскэр);
