Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Экзодерил раствор 1% 10мл;4.0;503.36;635.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен";;
NATURA SIBERICA КРЕМ ДНЕВ Д/ЛИЦА Д/ЧУВ КОЖИ 50МЛ ;1.0;182.85;216.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; НАТУРА СИБЕРИКА;Россия
ЛЕСНОЙ БАЛЬЗАМ ОПОЛАСКИВАТЕЛЬ ПРИРОД СВЕЖЕСТ 250МЛ ;3.0;67.78;89.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; КАЛИНА ОАО;Россия
МАСЛО ДЫШИ 30МЛ СПРЕЙ ;2.0;234.57;277.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Биосфера;Россия
НАПРАВИТ ВИТАМИНЫ ДЛЯ ГЛАЗ N20 ТАБЛ ;2.0;96.14;121.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;Россия
ТУРБОСЛИМ АЛЬФА-ЛИПОЕВАЯ К-ТА/L-КАРНИТИН N20 ТАБЛ ;2.0;201.71;244.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Эвалар ЗАО;Россия
Аторис табл. п/о плен 10 мг х90 ;1.0;650.05;744.5;2015-02-06 00:00:00.00;ООО "Пульс"; KRKA;Словения
Бисопролол табл. п/о плен 5 мг уп.конт.яч-пач.карт х50 ;3.0;33.52;41.48;2015-02-06 00:00:00.00;ООО "Пульс"; Северная звезда ЗАО;Россия
Викаир табл. х10 ;20.0;17.61;26.5;2015-02-06 00:00:00.00;ООО "Пульс"; Дальхимфарм;Россия
Галоперидол табл. 5 мг х50 ;2.0;15.83;19.94;2015-02-06 00:00:00.00;ООО "Пульс"; Озон;Россия
Каффетин табл. х12 ;4.0;105.3;135.0;2015-02-06 00:00:00.00;ООО "Пульс"; Alkaloid;Македония
Корега Extra Strong Mint крем д/фикс. зубн. протезов 40 мл. х1 ;3.0;231.33;285.0;2015-02-06 00:00:00.00;ООО "Пульс"; GlaxoSmithKline/Stafford Miller;Ирландия
Ново-пассит табл. п/о плен 200 мг х30 ;2.0;375.05;458.0;2015-02-06 00:00:00.00;ООО "Пульс"; Ivax - CR;Чехия
Омнадрен 250 р-р в/м введ. масл. 250 мг амп. 1 мл. х5 ;2.0;488.38;584.76;2015-02-06 00:00:00.00;ООО "Пульс"; Jelfa;Польша
Престариум А табл. п/о плен 5 мг х30 ;3.0;412.65;491.79;2015-02-06 00:00:00.00;ООО "Пульс"; Servier Industrie/Сердикс;Франция/Россия
Рисперидон табл. п/о плен 4 мг х20 ;3.0;141.9;173.11;2015-02-06 00:00:00.00;ООО "Пульс"; Северная звезда ЗАО;Россия
Седальгин-НЕО табл. х10 ;4.0;161.13;197.0;2015-02-06 00:00:00.00;ООО "Пульс"; Balkanpharma Dupnitza AD;Болгария
Суматриптан табл. п/о плен 50 мг х2 ;3.0;71.15;93.0;2015-02-06 00:00:00.00;ООО "Пульс"; Берёзовский з-д;Россия
ЛИТО отруби пшеничные хрустящие (кальций,морковь) 200г (БАД) ;3.0;37.28;58.0;2015-02-06 00:00:00.00;Форафарм; Биокор;РОССИЯ
ЛИТО отруби пшеничные хрустящие (клюква) 200г (БАД) ;2.0;42.96;58.0;2015-02-06 00:00:00.00;Форафарм; Биокор;РОССИЯ
ЛИТО отруби пшеничные хрустящие (яблоко) 200г (БАД) ;3.0;35.5;48.0;2015-02-06 00:00:00.00;Форафарм; Биокор;РОССИЯ
Масло бергамота (эфирное) 10мл в и/уп Аптечный Союз ;2.0;52.34;71.0;2015-02-06 00:00:00.00;Форафарм; Компания Синам;
Масло гвоздика (эфирное) 10мл  в и/уп Аптечный Союз ;3.0;41.34;56.0;2015-02-06 00:00:00.00;Форафарм; Компания Синам;
Мозолин экспресс-педикюр ср-во для удаления мозолей и натоптышей 150мл ;10.0;192.28;242.0;2015-02-06 00:00:00.00;Форафарм; Две Линии;
Семена льна 100г ;10.0;10.35;15.5;2015-02-06 00:00:00.00;Форафарм; Биоком;РОССИЯ
Формула Жизни масло амаранта (пищевое) 100мл ;3.0;283.5;346.0;2015-02-06 00:00:00.00;Форафарм; Дивеево;
Чага крем-бальзам для тела 75мл ;3.0;65.0;83.5;2015-02-06 00:00:00.00;Форафарм; КоролёвФарм;РОССИЯ
Бифосин крем 1% 30г ;2.0;32.78;49.0;2015-02-06 00:00:00.00;Надежда фарм; Синтез ОАО;Россия
Витрум Пренатал Форте таб п/пл/о N30 ;1.0;446.1;545.0;2015-02-06 00:00:00.00;Надежда фарм; Юнифарм Инк.;США
Корректор осанки арт.0107-комфорт N2 (об.груди 79-88см) бежевый ;1.0;281.51;352.0;2015-02-06 00:00:00.00;Надежда фарм; ООО ТОНУС ЭЛАСТ Пилскални;Латвия
Масло Герани 10мл (эфирное) (инд.уп-ка) ;2.0;78.08;100.0;2015-02-06 00:00:00.00;Надежда фарм; Медикомед НПФ ООО;Россия
Ярина таб п/пл/о N21 ;2.0;1098.95;1264.0;2015-02-06 00:00:00.00;Надежда фарм; Байер Веймар ГмбХ и Ко КГ/Байер Фарма АГ;Германия
ГРИППОФЛЮ ЭКСТРА пор д/р-ра д/пр внутрь 13г N8 Лимон ;2.0;119.05;160.0;2015-02-06 00:00:00.00;ООО Авеста; Марбиофарм ОАО;РОССИЯ
ГРИППОФЛЮ ЭКСТРА пор д/р-ра д/пр внутрь 13г N8 Чернсмород. ;2.0;119.33;160.0;2015-02-06 00:00:00.00;ООО Авеста; Марбиофарм ОАО;РОССИЯ
КОНТЕЙНЕР д/анализов стер универс 125мл (п/эт крышка инд уп) ;40.0;11.52;15.5;2015-02-06 00:00:00.00;ООО Авеста; Литопласт-Мед ЧПУП;БЕЛАРУСЬ
ЛЮГОЛЯ С ГЛИЦЕРИНОМ Р-Р Д/МЕСТН ПРИМ С РАСПЫЛИТЕЛЕМ 50 МЛ ;2.0;63.24;75.34;2015-02-06 00:00:00.00;ООО Авеста; Эколаб ЗАО;РОССИЯ
Марля мед, фасов.10м навтекс ;5.0;67.3;85.5;2015-02-06 00:00:00.00;ООО Авеста; Навтекс ОАО;Россия
МИКСТУРА ОТ КАШЛЯ д/взр N1 сухая Вифитех ;30.0;9.83;20.0;2015-02-06 00:00:00.00;ООО Авеста; Вифитех ЗАО;РОССИЯ
Ноготков цветки ф/пак 1,5г n20 фирма здоровье ;6.0;37.62;51.0;2015-02-06 00:00:00.00;ООО Авеста; Фирма Здоровье ЗАО;РОССИЯ
ПОЯС ИЗ СОБАЧЕЙ ШЕРСТИ (Р.44-46) В ИНД.УП. ;1.0;631.96;785.0;2015-02-06 00:00:00.00;ООО Авеста; Азовцева ИП;РОССИЯ
СБОР ГРУДНОЙ N2 ф/пак 2г N20 Фирма Здоровье ;3.0;42.97;57.5;2015-02-06 00:00:00.00;ООО Авеста; Фирма Здоровье ЗАО;РОССИЯ
Себозол шампунь п/перхоти 100мл ;1.0;228.73;278.0;2015-02-06 00:00:00.00;ООО Авеста; Дионис ООО;Россия
ЯГОДЫ ГОДЖИ БАД 50г ;2.0;116.48;148.0;2015-02-06 00:00:00.00;ООО Авеста; Здоровье Фирма ООО;РОССИЯ
Антизасор гран.ср-во д/труб А3001 ;6.0;20.31;27.5;2015-02-06 00:00:00.00;Бриз; ;
Донна роза губки д/пос.5шт П0501 ;3.0;13.33;17.0;2015-02-06 00:00:00.00;Бриз; ;
Салфетка из микрофибры махровая 3шт ;1.0;71.14;89.0;2015-02-06 00:00:00.00;Бриз; ;
Салфетка из микрофибры Супервпитывающая ;2.0;35.57;45.0;2015-02-06 00:00:00.00;Бриз; ;
Салфетка микрофибра Алиса 20803 ;2.0;32.13;41.0;2015-02-06 00:00:00.00;Бриз; ;
З/п Колгейт Тройн.действие 50мл ;6.0;27.48;34.5;2015-02-06 00:00:00.00;Бриз; ;Китай
З/п Колгейт Тройн.действие 100мл ;5.0;46.72;58.5;2015-02-06 00:00:00.00;Бриз; ;Китай
З/о Колгейт Plax Леч.травы 250мл ;1.0;85.57;107.0;2015-02-06 00:00:00.00;Бриз; ;
СВ Балет крем массажный ;2.0;21.9;28.0;2015-02-06 00:00:00.00;Бриз; ;
СВ Крем Тик-так 41гр в/ф детский ;5.0;23.14;29.0;2015-02-06 00:00:00.00;Бриз; ;
СВ Лунтик з/п 62г Ягодка ;2.0;35.35;45.0;2015-02-06 00:00:00.00;Бриз; ;
Дихлофос Эко 140мл Арнест ;3.0;45.76;57.5;2015-02-06 00:00:00.00;Бриз; ;
Крем д/лица Тыквенный пит.40мл САМ ;3.0;20.26;25.5;2015-02-06 00:00:00.00;Бриз; ;
НК Ушастый нянь ж/мыло 300мл Алое ;5.0;47.09;59.0;2015-02-06 00:00:00.00;Бриз; ;
Ж станок Слалом с 1кас зел. ;1.0;73.27;92.0;2015-02-06 00:00:00.00;Бриз; ;
Ж станок Слалом с 1кас красн. ;1.0;73.27;92.0;2015-02-06 00:00:00.00;Бриз; ;
Н Гель д/интим.гигиены 250мл 80813 ;1.0;146.33;183.0;2015-02-06 00:00:00.00;Бриз; ;
Н Гель д/интим.гиг.Sensitive 250мл 81051 ;1.0;146.33;183.0;2015-02-06 00:00:00.00;Бриз; ;Германия
Олвейс Ультра Найт 7шт ;5.0;68.36;85.5;2015-02-06 00:00:00.00;Бриз; ;Венгрия
Олвейс Ультра Супер 8шт ;5.0;68.36;85.5;2015-02-06 00:00:00.00;Бриз; ;Германия
Олвейс Ультра Лайт 10шт ;5.0;68.36;85.5;2015-02-06 00:00:00.00;Бриз; ;Германия
Дискрит Дэо 20шт Океан.бриз ;5.0;39.08;49.0;2015-02-06 00:00:00.00;Бриз; ;Украина
Котекс тампоны 16шт нормал ;4.0;118.17;148.0;2015-02-06 00:00:00.00;Бриз; ;Швеция
Хаггис салф.вл.дет.Софт&Драй 72шт ;3.0;95.38;120.0;2015-02-06 00:00:00.00;Бриз; ;
Хаггис салф.вл.дет.Софт&Драй 72*2шт ;3.0;171.69;215.0;2015-02-06 00:00:00.00;Бриз; ;
Хаггис Софт&Драй ДЖАМБО 50 макси7-18 4 ;2.0;542.3;638.0;2015-02-06 00:00:00.00;Бриз; ;Чешская республ
ДИХЛОФОС НЕО 140мл         АРН ;3.0;46.65;59.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ПРЕЛЕСТЬ БИО Мусс Алоэ 160мл ;1.0;72.16;90.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ПРЕЛЕСТЬ БИО Мусс с мор.минералами с.с.ф.160мл ;1.0;72.16;90.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
АИРВИК см.балл.д/авт.осв. Лимон и женьшень 250мл ;2.0;240.68;301.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
_Салфетка из микрофибры супервпит.30х30см 1шт ;1.0;42.8;53.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
МастерФреш Микрофибра салф.д/стекол/зеркал ;1.0;71.44;89.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Бонус фольга 5 м ;5.0;34.29;43.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Губка д/тела БАНТИК с массажным слоем ;2.0;24.81;31.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Губка д/тела БАНТИК с профильным массажным слоем ;2.0;24.45;31.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Губка д/тела ПРЯМОУГОЛЬНИК с массажным слоем ;3.0;14.59;18.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Губка д/тела ПРЯМОУГОЛЬНИК с профил.массаж.слоем ;3.0;16.5;21.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Перчатки латекс"ХОЗЯЮШКА Мила" ЭКОНОМ раз.L ;5.0;33.44;42.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Тряпка д/пола"ХОЗЯЮШКА Мила"хлопок белая 80*100 ;5.0;57.53;72.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ЛИБЕРО драй пэнтс экстра лардж+ (16-26кг)   14шт ;1.0;288.99;333.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ЛИБРЕСС прокладки нейчер.гуднайт  7шт ;3.0;54.37;68.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ЛИБРЕСС прокладки нейчер.кеар нормал 20шт ;3.0;54.37;68.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ЛИБРЕСС прокладки нейчер.ультра нормал 10шт ;3.0;54.37;68.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ЛИБРЕСС прокладки нейчер.ультра супер  9шт ;3.0;54.37;68.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
AXE дез.аэрозоль 150мл Дарк Темптейшн драй ;1.0;137.55;172.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ДАВ шампунь 250мл Шелковое сияние ;1.0;130.58;164.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
БЕЛЛА МАММА прокладки Белла 10шт ;3.0;80.59;101.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
БЕЛЛА СЕНИ-МЕДИУМ впитывающие трусики д/взрослых 10шт;4.0;427.19;492.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
БЕЛЛА СениЛеди прокладки урол.микро 20шт ;1.0;102.13;128.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
СЕНИ ЛЕДИ Super прокладки урологические 15шт+20% ;2.0;243.08;304.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
СЕНИ СОФТ Нормал пеленки гигиеничес.90 х 60см 30шт ;1.0;689.61;862.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
БЕЛЛА СениСофт пел.90*60 30шт *;1.0;811.35;1015.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
БЕЛЛА СЕНИ-СМОЛ для лежачих больных № 30шт.;1.0;961.58;1106.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
БЕЛЛА Сени подг/взр.AIR Медиум №30;2.0;1069.09;1230.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
КАРАПУЗ Шампунь-пена для купания 170мл ;1.0;41.3;52.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Крем ДЕТСКИЙ 45мл ;5.0;26.1;33.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
КОЛГЕЙТ з/п Sensitive Pro-ReLief 75мл Восст.эмали ;3.0;186.81;234.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
КОЛГЕЙТ з/п Sensitive Pro-ReLief 75мл Отбелив. ;3.0;186.81;234.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
МЕННЕН лосьон п/бр КУЛ БРИЗ 100мл ;1.0;248.51;311.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Aura Beauty Ватные диски 50шт ;10.0;27.13;34.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
НИВ М Лосьон п/бр 100мл Успокаивающий д/чувст.кожи А;2.0;277.45;347.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
НИВ Помада гигиенич.вишня     НИВ;2.0;80.18;101.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
Шампунь НИВЕЯ Заряд чистоты муж.250мл ;2.0;115.4;145.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
НИВ Шампунь 250мл д/мужч. Фреш  НИВ;2.0;115.4;145.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
НИВ Шампунь 250мл д/мужчин/н.в   НИВ;2.0;115.4;145.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
Одеколон САША 85мл НЗ ;3.0;79.55;100.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
од.ТРОЙНОЙ 100мл  п1571 НЗ ;3.0;70.71;88.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ОЛВЕЙЗ ультра найт 14шт дуо         18% НДС ;3.0;145.51;182.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ОЛВЕЙЗ ультра нормал плюс 20шт дуо      18% НДС ;3.0;145.51;182.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ОЛВЕЙЗ ультра супер плюс 16шт дуо      18% НДС ;3.0;145.51;182.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Мыло ТИК-ТАК с кокос.мол. 100г *72 С242СВ ;8.0;16.03;20.5;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР бальз.200мл Гиалурон ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР бальз.200мл Защита Цвета ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР бальз.200мл Миллион Глосс ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР бальз.200мл Ши Кашемир ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
ГЛИС КУР спрей 200мл Экстрем.Объём Пуш-Ап ;1.0;242.8;304.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР шамп.250мл Гиалурон ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР шамп.250мл Жидий Шелк +150мл подарок СПАР ;1.0;137.78;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР шамп.250мл Защита Цвета ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР шамп.250мл Ши Кашемир ;1.0;143.3;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП";;
ГЛИС КУР шамп.400мл Экстрим Объем 150мл подарок ;1.0;137.78;180.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
ГЛИС КУР эксп.конд.200 TOTAL ;1.0;242.8;304.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
SCHOLL Электрическая роликовая пилка+сменн.ролик ;2.0;1525.72;1755.0;2015-02-06 00:00:00.00; ООО "ВЕКТОР ГРУПП"; ;
Вода мин. Ессентуки-17 1,5л Заповедник Здоровья;6.0;27.32;33.0;2015-02-06 00:00:00.00;ИП Краснов;;
Пит вода АКВА-ЛЕДА 5л;4.0;38.0;45.5;2015-02-06 00:00:00.00;ИП Краснов;;
Вода питьевая Аква-Лайт 5л;8.0;36.0;43.5;2015-02-06 00:00:00.00;ИП Краснов;;
Вода пит.Козельская 1,5л не гез;6.0;20.41;24.5;2015-02-06 00:00:00.00;ИП Краснов;;
Мин.вода Козельская 5л;6.0;36.89;44.5;2015-02-06 00:00:00.00;ИП Краснов;;
Вода мин. Козельская 0,5л пэт газ.;12.0;13.95;17.0;2015-02-06 00:00:00.00;ИП Краснов;;
Краинская газ. вода 1,5л;6.0;15.95;19.5;2015-02-06 00:00:00.00;ИП Краснов;;
АЦЦ 200мг гран.пак. №20 Hexal;3.0;114.13;136.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Акридерм 0.05% мазь д/наружного прим. 15г Туба (R) ;4.0;70.65;84.7;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Акрихин ОАО;РОССИЯ
Дуовит др. №40 KRKA;2.0;88.52;122.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Йодомарин 100мкг №100 тб. Берлин-Хеми;3.0;124.18;148.4;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Лактацид средство для интимной гигиены 200мл .@ ;2.0;162.57;207.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Фармаклер/Сопродал НВ (Биттнер);БЕЛЬГИЯ
Нейромультивит №20 таб. п/о;6.0;156.15;195.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Ринзасип с вит. С пор. д/приг. р-ра д/приема внутрь (черносмород.) Саше 5г Х10 ;3.0;166.19;201.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Юник Фармасьютикал Лабораториз (Отделение фирмы Дж.Б. Кемикалс энд Фармасьютикал;Индия
Ультоп 20мг Капс. кишечнораств. Х14 (блистеры) (R) ;2.0;146.4;174.92;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; КРКА-РУС ООО;РОССИЯ
Фалиминт 25мг драже Х20 ;4.0;166.06;205.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Берлин-Хеми АГ/Берлин-Фарма ЗАО;РОССИЯ
Феминал 160мг Капс. Х30 .@ ;1.0;586.31;709.0;2015-02-07 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Ядран Галенский Лабораторий АО;ХОРВАТИЯ
ВИБРОЦИЛ ГЕЛЬ  НАЗАЛ 12 Г ;1.0;175.1;214.0;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; НОВАРТИС КОНСЬЮМЕР ХЕЛС;ШВЕЙЦАРИЯ
МЕНОВАЗИН 40МЛ ФЛ ;56.0;12.96;19.5;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; КАЗАНСКАЯ Ф-ФКА;РОССИЯ
ПАНКРЕАТИН-ЛЕКТ ТАБ КИШЕЧНОРАСТВ. №60 ;30.0;39.11;48.76;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; ТЮМЕНСКИЙ ХФЗ;РОССИЯ
ПИКОВИТ СИРОП 150МЛ ;2.0;199.75;245.0;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; КРКА;СЛОВЕНИЯ
САЛИЦИЛОВАЯ МАЗЬ 2% 25Г БАНКА ;10.0;19.98;24.99;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; ЯРОСЛАВСКАЯ ФФ;РОССИЯ
СИНАФЛАН МАЗЬ 0.025% 15Г ТУБА ;10.0;12.96;18.0;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; МУРОМСКИЙ ПРИБОРОСТРОИТЕЛЬНЫЙ З-Д;РОССИЯ
ФИТОЛАКС ТАБ №40 БАД ;4.0;208.06;254.0;2015-02-07 00:00:00.00;ООО "ТД Фармпартнер"; ЭВАЛАР;РОССИЯ
Витамин В6 табл. 10 мг (пиридоксина г/хл) х50 ;5.0;31.49;42.5;2015-02-07 00:00:00.00;ООО "Пульс"; Озон;Россия
Глибомет табл. 400 мг+2,5 мг х40 ;10.0;231.7;283.0;2015-02-07 00:00:00.00;ООО "Пульс"; Lab. Guidotti/Berlin-Chemie AG;Италия/Германия
Диклоген гель 1 % 30 г. х1 ;5.0;32.65;44.0;2015-02-07 00:00:00.00;ООО "Пульс"; AGIO;Индия
Компливит Актив от 3 до 10 /вишня/ табл. жев. банка х30 ;1.0;147.13;182.0;2015-02-07 00:00:00.00;ООО "Пульс"; Фармстандарт Уфавита;Россия
Лориста табл. п/о плен 100 мг х60 ;1.0;467.4;566.54;2015-02-07 00:00:00.00;ООО "Пульс"; KRKA ? Рус;Россия
Метипред табл  4мг х30 ;2.0;155.05;188.99;2015-02-07 00:00:00.00;ООО "Пульс"; Orion Corporation/ФармакорПродакшн;Финляндия
Назонекс Спрей 50 мкг/доза 120 доз (18г) фл.дозир. устр.+колп. х1 ;1.0;759.06;871.55;2015-02-07 00:00:00.00;ООО "Пульс"; Schering-plough/Акрихин;Пуэрто-рико/Рос
Ново-пассит табл. п/о плен 200 мг х30 ;1.0;375.05;458.0;2015-02-07 00:00:00.00;ООО "Пульс"; Ivax - CR;Чехия
Норфлоксацин табл. п/о плен 400 мг х20 ;1.0;144.77;177.0;2015-02-07 00:00:00.00;ООО "Пульс"; Оболенское фарм.предприятие;Россия
Орсотен капс. 120 мг х84 ;1.0;2031.0;2336.0;2015-02-07 00:00:00.00;ООО "Пульс"; KRKA ? Рус;Россия
Палин капс. 200 мг х20 ;4.0;156.04;213.0;2015-02-07 00:00:00.00;ООО "Пульс"; Lek ? Сотекс;Словения - Росс
Пиковит Омега 3 сироп фл. 130 мл. х1 ;1.0;289.03;353.0;2015-02-07 00:00:00.00;ООО "Пульс"; KRKA;Словения
Сердечные травы БАД табл. х30 ;2.0;75.07;96.0;2015-02-07 00:00:00.00;ООО "Пульс"; Леовит нутрио;Россия
Турбослим Чай Очищение ф/п. 2 г. х20 ;4.0;166.02;203.0;2015-02-07 00:00:00.00;ООО "Пульс"; Эвалар;Россия
Фенотропил табл. 100 мг х30 ;2.0;862.8;985.77;2015-02-07 00:00:00.00;ООО "Пульс"; ВалентаФармацевтика;Россия
Ци-Клим крем туба 50 мл. х1 ;1.0;181.54;222.0;2015-02-07 00:00:00.00;ООО "Пульс"; Эвалар;Россия
Экседрин табл п/о плен х10 ;1.0;118.05;151.0;2015-02-07 00:00:00.00;ООО "Пульс"; Novartis Consumer Health S.A;Швейцария
Амбробене 15мг/5мл сир. 100мл;5.0;108.46;129.79;2015-02-07 00:00:00.00;ЗАО НПК "Катрен";;
АМБРОКСОЛ 0,015/5МЛ 100МЛ ФЛАК СИРОП ;5.0;33.66;43.4;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; ЭКОлаб (ЗАО);Россия
АНТИФЛУ КИДС ПОР. ПАК. N5;2.0;139.92;172.0;2015-02-07 00:00:00.00;ЗАО НПК "Катрен";;
АРБИДОЛ 0,05 N20 ТАБЛ П/О ;3.0;222.97;268.82;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Томскхимфарм;Россия
АСКОРИЛ ЭКСПЕКТОРАНТ 100МЛ СИРОП ;3.0;203.39;244.0;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; Гленмарк Фармасьютикалз Лтд;Индия
АЦЕКАРДОЛ 0,1 N30 ТАБЛ П/О ;2.0;18.59;23.55;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКОМПиИ;Россия
БЕТАСЕРК 0,024 N60 ТАБЛ ;2.0;1125.63;1279.94;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; Эбботт Хелскеа САС;Франция
БИПРОЛ 0,01 N30 ТАБЛ П/О ;6.0;145.2;175.5;2015-02-07 00:00:00.00;ЗАО НПК "Катрен"; МАКИЗ-ФАРМА ;Россия
ВЕСТИБО 0,024 N30 ТАБЛ;1.0;314.16;374.31;2015-02-07 00:00:00.00;ЗАО НПК "Катрен";;
Глюренорм 30мг №60 тб.;1.0;333.41;402.0;2015-02-07 00:00:00.00;ЗАО НПК "Катрен";;
Декарис таб. 150мг №1;3.0;65.45;78.03;2015-02-07 00:00:00.00;ЗАО НПК "Катрен";;
