Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
ГИНОКОМФОРТ ГЕЛЬ 50,0 /МАЛЬВА/ ;1.0;299.11;390.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Вертекс (ЗАО);Россия
Деготь берестовый 30мл ;3.0;21.78;30.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Натур.масла ООО;Россия
ТЕРМОМЕТР ЦИФР OMRON MC-246-RU;3.0;200.0;260.0;2015-02-17 00:00:00.00;СиЭс Медика Тула;;
Воздуховодная трубка С28/С29/С30 (ПВХ) 207см ;1.0;563.0;732.0;2015-02-17 00:00:00.00;СиЭс Медика Тула; Апексмед;Нидерланды
Набор для Omron C-28 (небулайз.камера+загубник) ;1.0;437.0;570.0;2015-02-17 00:00:00.00;СиЭс Медика Тула;;
ИНГАЛЯТОР OMRON NE-C28-RU;1.0;4150.0;5400.0;2015-02-17 00:00:00.00;СиЭс Медика Тула;;
ИНГАЛЯТОР OMRON NE-C24-RU;1.0;2800.0;3650.0;2015-02-17 00:00:00.00;СиЭс Медика Тула;;
КЛОФЕЛИН 0,00015 ТАБ №50 РОССИЯ ;82.0;29.37;36.3;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; Органика;Россия
Амитриптилин Никомед таб п/п/о 25мг х 50 ;5.0;43.11;54.0;2015-02-17 00:00:00.00;ЗАО "Роста"; Nycomed Denmark - Дания;Дания
Атенолол Никомед таб п/п/о 100мг х 30 ;2.0;43.89;55.0;2015-02-17 00:00:00.00;ЗАО "Роста"; Nycomed;Германия
Верошпирон капс 100мг х 30 ;1.0;227.33;274.2;2015-02-17 00:00:00.00;ЗАО "Роста"; Gedeon Richter;Венгрия
Квинакс гл. капли 0,015% 15 мл ;2.0;298.76;383.2;2015-02-17 00:00:00.00;ЗАО "Роста"; Alcon-Couvreur - Бельгия;Бельгия
Месипол р-р в/м 10мг/мл амп 1,5мл х 5 ;4.0;303.63;389.4;2015-02-17 00:00:00.00;ЗАО "Роста"; Polpharma Pharmaceutic. Works S.A-Польша;Польша
Мидокалм-Рихтер р-р 100мг+2,5мг/мл 1мл№5 ;4.0;410.82;532.2;2015-02-17 00:00:00.00;ЗАО "Роста"; Гедеон Рихтер-РУС/Гедеон Рихтер;Россия
Мильгамма р-р д/ин амп 2мл х 5 ;4.0;213.27;271.9;2015-02-17 00:00:00.00;ЗАО "Роста"; Solupharm GmbH - Германия;Германия
Резалют Про капс х 30 ;1.0;410.2;525.9;2015-02-17 00:00:00.00;ЗАО "Роста"; Catalent Germany Eberbach GmbH -Германия;Германия
Резалют Про капс х 50 ;1.0;667.99;856.7;2015-02-17 00:00:00.00;ЗАО "Роста"; Catalent Germany Eberbach GmbH -Германия;Германия
Тексамен таб п/о 20мг х 10 ;2.0;190.42;243.6;2015-02-17 00:00:00.00;ЗАО "Роста"; Mustafa Nevzat Ilac Sanayii - Турция;Турция
Азитромицин капс 500мг N3 ;3.0;87.87;104.6;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Производство Медикаментов ООО;Россия
Катетер для вливания в малые вены Апексмед G-23 (0.6х19мм) код синий ;300.0;4.55;6.0;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Апексмед;Нидерланды
Мелоксикам таб 15мг N20 ;5.0;50.42;65.5;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Алси Фарма  ЗАО;Россия
Мовасин (Мелоксикам) р-р д/ин в/м 10мг/мл 1.5мл N5 ;5.0;129.15;170.0;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Синтез ОАО;Россия
Натрия хлорид р-р д/ин амп.0,9% 5мл №10 ;5.0;17.7;21.8;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Борисовский з-д мед.преп-ов;Беларусь
Новокаин -Виал р-р д/ин 0.5% 5мл N10 ;10.0;25.36;31.3;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Северная Китайская Фармацевтическая Корп;Китай
Ортофен р-р д/ин 2.5% 3мл N10 ;1.0;31.6;39.1;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Мосхимфармпрепараты ОАО;Россия
Пирацетам р-р д/ин 20% 5мл N10 ;10.0;24.4;30.1;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Дальхимфарм ОАО;Россия
Салфетки влажные Амелия N10 (д/интим гигиены) ;3.0;12.87;17.0;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Вестар ООО;Россия
Троксерутин гель 2% 25г ;10.0;31.0;40.5;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; Биохимик  ОАО;Россия
Фламакс р-р д/ин 50мг/мл 2мл N5 (в/в,в/м)(кетопрофен) ;2.0;116.88;139.2;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; ФармФирма Сотекс ЗАО;Россия
Шприц однораз  5мл 2-х комп с иглой (0.8х40мм) KD-Ject ;100.0;4.07;5.2;2015-02-25 00:00:00.00;ООО ГК "Надежда-Фарм"; KDM;Германия
АМБРОГЕКСАЛ 30МГ ТБ №20;3.0;71.83;92.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
АРБИДОЛ 50МГ ТБ №10;2.0;120.12;146.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
АРБИДОЛ МАКСИМУМ 0,2 N10 КАПС ;1.0;388.19;468.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
АРИФОН-РЕТАРД 1,5МГ ТБ №30;1.0;289.19;348.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
АТОРИС 0,01 N30 ТАБЛ П/О ;1.0;314.82;384.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
АТОРИС 20МГ ТБ №30;1.0;393.69;475.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
АЭРТАЛ 1,5% 60,0 КРЕМ ;2.0;272.14;341.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Гедеон Рихтер ОАО;Венгрия
БРОМГЕКСИН 4МГ/5МЛ ФЛ 100МЛ;2.0;59.07;74.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
БРОМГЕКСИН 0,008 N50 ТАБЛ /ОЗОН/ ;3.0;12.76;16.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ВЕРОШПИРОН 25МГ ТБ №20;3.0;71.72;86.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ВОЛЬТАРЕН ЭМУЛЬГЕЛЬ 1% 50Г;1.0;251.57;324.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ДИПРОСПАН 1МЛ АМП №5;2.0;738.43;845.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ДИРОТОН 10МГ ТБ №28;3.0;239.25;288.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ДОНОРМИЛ УПСА 15МГ ТБ №30;2.0;236.94;323.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ДЮФАЛАК СИРОП 200МЛ;1.0;259.38;312.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ДЮФАЛАК СИРОП 500МЛ;1.0;374.88;451.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
Зовиракс 5% 5г крем д/наружн. прим. Туба алюм. М (R) ;2.0;165.66;199.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Глаксо Вэллком Оперейшнс;Великобритания
ИБУПРОФЕН 5% 25,0 МАЗЬ ;2.0;20.68;25.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Биохимик;Россия
Ингавирин капс. 90 мг х7;2.0;393.8;476.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАГОЦЕЛ 12МГ ТБ №10;3.0;185.57;229.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАЛЬЦЕМИН ТБ №30;1.0;174.13;227.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАЛЬЦЕМИН ТБ №60;1.0;282.26;369.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАЛЬЦЕМИН АДВАНС ТБ №60;1.0;435.05;561.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАПОТЕН ТБ №40;2.0;170.5;206.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАПСИКАМ МАЗЬ 50Г;2.0;204.16;265.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
КАРДИОНАТ 0,1/МЛ 5МЛ N10 АМП Р-Р Д/ИН ;2.0;195.69;236.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Московский эндокринный завод ;Россия
КЕТОРОЛ 10МГ ТБ №20;10.0;37.29;46.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЛИЗИНОПРИЛ 0,02 N20 ТАБЛ ;5.0;29.04;36.3;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Северная Звезда;Россия
ЛОРИСТА 100МГ ТБ №30;2.0;256.08;311.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
МАСТОДИНОН ТБ №60;2.0;344.41;444.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
МЕКСИКОР 5% 2МЛ АМП №10;2.0;274.89;340.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
МИДОКАЛМ 150МГ ДР №30;3.0;282.81;349.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
МИЛДРОНАТ 10% 5МЛ АМП №10;4.0;295.79;361.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
НИКОТИНОВАЯ К-ТА 1% АМП №10;10.0;55.11;70.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
НООКЛЕРИН 20% 100МЛ Р-Р ;2.0;357.72;448.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Экохим-Инновации;Россия
НОРМОДИПИН 5МГ ТБ №30;1.0;332.53;399.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
НОРМОДИПИН 10МГ ТБ №30;1.0;624.47;709.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ПАНКРЕАТИН 0,25 ТБ №60;10.0;38.94;48.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ПЕРИНДОПРИЛ 0,004 N30 ТАБЛ /ВЕРТЕКС/ ;2.0;101.42;121.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Вертекс (ЗАО);Россия
ПИМАФУЦИН 100МГ ВАГ СВ №3;1.0;228.25;276.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
Пимафуцин супп.вагин. 100мг N6 Италия ;1.0;444.4;536.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Temmler Italia S.r.L.;Италия
ПИМАФУЦИН 2% 30,0 КРЕМ ;2.0;230.01;299.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Теммлер Италиа С.р.Л;Италия
ПРОНОРАН 50МГ ТБ №30;1.0;525.25;679.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
РИНЗА ТБ №10;3.0;80.74;105.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
РИНЗАСИП ЛИМОН/ВИТ С 5,0 N5 ПАК ПОР Д/Р-РА ;3.0;91.74;120.7;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Юник Фармасьютикал Лабораториз(Отделение фирмы Дж.Б.Кемикалс энд Фармасьютикалс Лтд);Индия
РИНОНОРМ 0,1% 15МЛ НАЗ СПРЕЙ ;5.0;55.55;69.6;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Меркле ГмбХ;Германия
РИНОСТОП КАПЛИ 0,1% 10МЛ;10.0;23.65;29.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
СИНАФЛАН 0,025% 10,0 МАЗЬ ;5.0;12.98;16.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ТЕКСАМЕН 0,02 ЛИОФИЛ Д/Р-РА В/В В/М+Р-ЛЬ ;3.0;140.69;178.9;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Мустафа Невзат Илач Санаи А.Ш.;Турция
ТЕНЗОТРАН 0,0002 N14 ТАБЛ П/О ;2.0;156.97;187.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Перриго Израиль Фармасьютикалз Лтд.;Израиль
ТУССАМАГ СИРОП Б/САХАРА 175МЛ;2.0;202.84;260.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
Уролесан Капс. Х40 ;1.0;322.3;422.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; Киевмедпрепарат ПАО;УКРАИНА
ФРОМИЛИД УНО 0,5 N7 ТАБЛ ПРОЛОНГ П/О ;2.0;259.71;313.8;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
ЦИПРОЛЕТ 500МГ ТБ №10;5.0;93.06;112.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЦИФРАН 500МГ ТБ №10;3.0;69.08;83.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭЗЛОР 0,005 N10 ТАБЛ П/О /1+1 ;1.0;253.77;323.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ЭМОКСИПИН АМП №10;2.0;141.35;181.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭМОКСИПИН ГЛ КАП ФЛ 5МЛ;1.0;98.89;126.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭМОКСИПИН ГЛ КАП ФЛ 5МЛ;2.0;98.89;126.4;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭНАП 10МГ ТБ №20;3.0;84.37;102.1;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭССЕНЦИАЛЕ ФОРТЕ 300МГ КАПС №30;2.0;495.0;630.2;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
ЭССЛИВЕР ФОРТЕ КАПС №50;2.0;263.89;350.5;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
МКЦ "АНКИР-Б" ТБ №100;1.0;62.5;85.0;2015-02-17 00:00:00.00;ЗАО НПК "Катрен";;
АНТИГРИППИН Д/ВЗР N6 ШИП ТАБЛ /МАЛИНА/ ;2.0;130.35;170.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Натур Продукт Фарма Сп.Зо.о.;Польша
АРБИДОЛ 100МГ КАПС №10;2.0;183.92;223.9;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
АРТЕЗИН 0,002 N30 ТАБЛ ;1.0;281.16;340.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Валента Фармацевтика;Россия
АРТЕЗИН 0,004Г ТБ №30;1.0;356.07;428.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
БАЛЬЗАМ "ЗОЛОТАЯ ЗВЕЗДА" 4Г;3.0;59.84;78.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
БЕТАГИСТИН 0,024 N30 ТАБЛ ;5.0;85.91;105.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
ВАТА ХИРУРГИЧЕСКАЯ СТЕРИЛЬНАЯ АМЕЛИЯ 25,0 ;5.0;26.07;31.7;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Гигровата-Санкт-Петербург;Россия
ВЕРОШПИРОН 25МГ ТБ №20;3.0;72.49;86.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ГИДРОКОРТИЗОН 0,5% ГЛ МАЗЬ 5Г РОССИЯ;3.0;28.93;37.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ДЕ-НОЛ 120МГ ТБ №56;1.0;470.14;568.1;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ДИОКСИДИН 0,01/МЛ 5МЛ N3 АМП Р-Р В/ПОЛОСТ/НАРУЖ/ ;2.0;124.85;160.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Новосибхимфарм ОАО;Россия
ДОЛОБЕНЕ ГЕЛЬ ТУБА 50Г;1.0;250.47;320.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ДУШИЦЫ ТРАВА 1,5 N20 Ф/ПАК/ИВАН-ЧАЙ/ ;2.0;27.06;35.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ИВАН-ЧАЙ;Россия
ДУШИЦЫ ТРАВА 50,0 ;2.0;26.07;33.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; ИВАН-ЧАЙ;Россия
КЕТОНАЛ АМП 2МЛ №10;2.0;180.84;224.9;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
КЕТОНАЛ ДУО КАПС С МОД.ВЫСВ. №30 ;2.0;212.52;256.2;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; KRKA;Словения
КОДЕЛАК БРОНХО С ЧАБРЕЦОМ 100МЛ ЭЛИКСИР ;2.0;111.87;145.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
КОДЕЛАК НЕО 0,05 №10 таб ;3.0;105.38;135.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
КОНКОР 5МГ ТБ №30;2.0;197.23;235.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
КОНКОР 5МГ ТБ №50;1.0;290.84;348.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
КОНКОР 2,5МГ ТБ №30;2.0;150.26;179.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
КРЕОН 10000 КАПС №20;2.0;247.83;298.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЛЕЙКОПЛАСТЫРЬ ПЕРЦОВЫЙ 10Х15 ПЕРФ ;25.0;17.05;25.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; АУП  САРЕПТА-МЕДИПЛАСТ;Украина
ЛИНЕКС КАПС №16;1.0;267.41;349.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
МЕЗИМ ФОРТЕ ТБ №20;5.0;63.69;76.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
МИГРЕНОЛ N8 ТАБЛ П/О ;2.0;110.88;150.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Магно-Хамфриз Лабз. Инк;СОЕДИНЕННЫЕ ШТАТЫ
МИРАПЕКС 0,25МГ ТБ №30;1.0;225.5;272.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ОМЕЗ 20МГ КАПС №30;2.0;156.86;188.8;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ПОЛИДЕКСА С ФЕНИЛЕФРИНОМ СПРЕЙ 15МЛ ФЛ;2.0;242.66;315.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
РЕМАНТАДИН 0,05 N20 ТАБЛ ;5.0;39.38;50.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Биохимик;Россия
СОТАГЕКСАЛ 80МГ ТБ №20;3.0;81.51;97.1;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
СПАЗГАН ТБ №100 ;1.0;215.93;276.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
СПАЗМОЛ 40МГ ТБ №20;3.0;25.08;31.3;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
СТРОФАНТИН АМП №10;3.0;34.32;43.3;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ТЕОПЭК 0,1Г ТБ №50 ;2.0;70.73;95.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармапэк;Россия
ТИЗИН КСИЛО 0,1% СПРЕЙ 10МЛ;3.0;88.99;108.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ФИНАЛГОН МАЗЬ 20Г;2.0;218.68;285.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЦЕТРИН 10МГ ТБ №20;2.0;141.68;170.6;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЦИННАРИЗИН 0,025 N50 ТАБЛ ;10.0;22.44;28.5;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фарма АД;Болгария
ЭКЗОДЕРИЛ 1% Р-Р 10МЛ;1.0;511.39;670.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЭКЗОДЕРИЛ КРЕМ 1% 15Г;1.0;329.23;430.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЭРЕСПАЛ СИРОП ФЛ 150МЛ;2.0;202.62;245.4;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ЭРЕСПАЛ ТБ №30;3.0;297.11;360.3;2015-02-18 00:00:00.00;ЗАО НПК "Катрен";;
ВАЛЕРИАНА ЭКСТРА N50 ТАБЛ ;10.0;16.19;22.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; БИОКОР ООО;Россия
ВАЛЕРИАНА+ХМЕЛЬ+МЯТА N50 ДРАЖЕ ;5.0;22.23;28.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Парафарм ООО;Россия
ГЛИЦИН ФОРТЕ N50 ТАБЛ ;5.0;14.24;18.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фармгрупп;Россия
НОРМОБАКТ L 3,0 N10 САШЕ ;1.0;260.01;340.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Мастер Фарм Польска;Польша
ТУРБОГЕМАТОГЕН ДЕТСКИЙ 35,0 ;67.0;7.3;10.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фарм-Про ООО;Россия
ТУРБОГЕМАТОГЕН ДЕТСКИЙ 35,0 ;5.0;7.3;10.0;2015-02-18 00:00:00.00;ЗАО НПК "Катрен"; Фарм-Про ООО;Россия
Белосалик лосьон фл. с насадк.-распыл. 20мл Хорватияарт.111 ;1.0;298.54;386.5;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; Belupo;Хорватия
Вальсакор табл. п.п.о 160мг N28 Словения ;2.0;262.9;340.5;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; КРКА;Словения
Велафакс табл. 75мг N28 Хорватия ;1.0;700.92;907.0;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; Pliva Hrvatska d.o.o.;Хорватия
ВИБРОЦИЛ СПРЕЙ НАЗАЛЬНЫЙ 10МЛ;5.0;201.19;260.3;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус";;
Витрум Бэби табл. жеват N30 США ;1.0;359.04;465.0;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; Unipharm Inc.;США
Найз гель 1% туба 20г Индия ;3.0;128.81;170.0;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; Dr.Reddy`s Laboratories Ltd.;Индия
ТЕГРЕТОЛ ЦР РЕТАРД 200МГ ТБ№50;3.0;268.4;320.0;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус";;
Центрум Мультивитаминный комплекс от А до Цинка табл. п.п.о 1244мг N30+N30 Итали ;1.0;318.72;415.0;2015-02-19 00:00:00.00;ООО "Альянс Хелскеа Рус"; Wyeth Lederle S.p.А;Россия
ТРАМАДОЛ-АКРИ 0,05 N20 КАПС ;50.0;78.65;94.5;2015-02-20 00:00:00.00;ЗАО НПК "Катрен"; Акрихин ХФК ОАО;Россия
АНВИМАКС N6 ПАК ПОР Д/Р-РА /ЧЕРНАЯ СМОРОД ;2.0;115.83;154.5;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; ФармВилар НПО ООО;Россия
АТОРВАСТАТИН-ТЕВА 0,02 N30 ТАБЛ П/О ;5.0;121.0;144.1;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; Тева Фармацевтические Предприятия Лтд;Израиль
АТОРИС 0,03 N30 ТАБЛ П/О ;1.0;413.71;501.3;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; КРКА;Словения
АЦИПОЛ КАПС №30;3.0;255.86;325.5;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
БАРАЛГИН М 0,5 N20 ТАБЛ;5.0;124.52;165.5;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
БЕРЛИТИОН ТБ №30;2.0;676.61;777.4;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
БЕТАДИН МАЗЬ 10% 20Г;1.0;140.03;180.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
БЫСТРУМГЕЛЬ 2,5% ТУБА 50Г;5.0;193.71;250.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
СПИРАЛЬ ВЕКТОР ЭКСТРА AG 400Т В/МАТОЧНАЯ ;2.0;726.22;785.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; ВЕКТОР ЗАО;Россия
ДИКЛОФЕНАК МАЗЬ 2% 30Г ;10.0;11.77;15.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; Московская фарм;Россия
ДЮСПАТАЛИН РЕТАРД КАПС №30;3.0;379.61;456.8;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ИММУНАЛ ТБ №20;3.0;204.93;265.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ЛОРАГЕКСАЛ 10МГ ТБ №10;3.0;41.58;51.7;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ПЕНТОВИТ ТБ №50;2.0;53.9;68.5;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ПИРАЗИДОЛ 25МГ ТБ №50;4.0;143.88;182.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ПИРАЗИДОЛ 25МГ ТБ №50;1.0;143.88;182.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ПОЛИОКСИДОНИЙ 6МГ АМП №5;1.0;873.18;1011.1;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
САНПРАЗ 40МГ ТБ №30 ИНДИЯ;1.0;476.08;602.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
САРТАВЕЛЬ 0,04 N30Х2 КАПС /ОЗОН/ ;5.0;165.99;210.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
СБОР АРФАЗЕТИН-Э 2,0 N20 Ф/ПАК ;10.0;35.53;46.5;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; Красногорсклексредства ОАО;Россия
СТРУКТУМ 500МГ КАПС №60;1.0;1062.49;1400.0;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
УРСОСАН 250МГ КАПС №10;2.0;149.6;180.2;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ФЕНОТРОПИЛ 100МГ ТБ №10;3.0;347.71;422.1;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ФИЗИОТЕНЗ 0,4МГ ТБ №14;5.0;370.48;446.4;2015-02-24 00:00:00.00;ЗАО НПК "Катрен";;
ЭНАЛАПРИЛ ГЕКСАЛ 0,01 N20 ТАБЛ ;5.0;63.14;75.6;2015-02-24 00:00:00.00;ЗАО НПК "Катрен"; Салютас Фарма ГмбХ;Германия
