мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
911 яюаекэмхй аюкэгюл д/ясярюбнб рсаю 100лк;5.0;59.28;92.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;рбхмя рщй гюн;пняяхъ
юйпхдепл 0.05% йпел д/мюпсф опхл. 15ц;2.0;91.3;109.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
юйпхдепл цемрю люгэ д/мюпсф опхл. рсаю 15ц;1.0;152.68;214.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
юлхрпхорхкхм рюа 25лц ╧50;1.0;24.97;31.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
юяйнпахмнбюъ й-рю я цкчйнг 100лц рюа ╧20;10.0;24.09;37.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ледхянпа оеплэ гюн;пняяхъ
юяохпхм йюпдхн рюа. о/н 100лц ╧28;5.0;118.36;141.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;цеплюмхъ
юяохпхм йюпдхн рюа. о/н 100лц ╧56;2.0;197.23;235.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;цеплюмхъ
юрнпхя рюа о/н 10лц ╧30;2.0;346.72;416.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;якнбемхъ
ютнаюгнк рюа. 10лц ╧60;2.0;275.66;386.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
южхйкнбхп - юйня 200лц рюа ╧20;10.0;20.68;25.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
южхйкнбхп яюмднг йпел 5% рсаю 2ц цеплюмхъ;2.0;70.62;84.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
южж кнмц 600лц рюа. ьхо ╧10;3.0;300.3;420.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
южж ьхо. рюа. 200лц ╧20;2.0;248.16;347.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
аюйкняюм рюа. 10лц ╧50 ;1.0;242.22;339.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;POLPHARMA;онкэью
аюменжхм люгэ 20ц;1.0;288.31;404.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;MERCK KG&CO.INC.;юбярпхъ
аюпюкцхм л рюа 500лц ╧100 ;1.0;606.1;849.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;AVENTIS PHARMA;хмдхъ
аюпясйнп аюпясвхи фхп йюоя ╧100 +аюпясйнп онлюдю;1.0;118.48;166.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аюцхпю ннн;пняяхъ
аемгхкаемгнюр люгэ 20% 25ц рсаю;10.0;13.2;16.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;юкрюибхрюлхмш гюн;пняяхъ
аерюяепй рюа. 24лц ╧20;1.0;481.91;575.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;тпюмжхъ
ахн-люйя рюа. о/н ╧60;1.0;144.87;203.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
апхккхюмрнбши гекемши кеййеп-аг п-п яохпр. 1% ткнлюяреп 5лк;1.0;36.63;57.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;кеййеп ннн;пняяхъ
ашярпслцекэ цекэ д/мюпсфм. опхл. 2,5 % рсаю 50ц;2.0;208.34;292.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
;1.0;111.21;156.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;;
бемюпся 500лц рюа. о/н ╧30;1.0;435.38;610.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нанкемяйне то;пняяхъ
беплнйя 0,1 N6 рюак;3.0;83.93;100.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
бепньохпнм йюоя 50лц ╧30;2.0;165.77;197.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
бхюцпю рюа о/о/н  50лц ╧1;1.0;676.39;947.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;PFIZER PHARMACEUTICALS LLC;тпюмжхъ
бхапнжхк йюокх мюгюкэмше тк 15лк;2.0;212.74;298.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
бнкэрюпем 15лц/ясрйх окюяршпэ рпюмядеплюкэмши ╧5;1.0;244.86;343.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тюлюп я.ю./дндфхм хъйс-йюйн йн. крд;ъонмхъ
цкхмю юмюояйюъ аекюъ 100ц йнп;2.0;17.97;28.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тхрнйнялерхй ннн;пняяхъ
цкхмю бюкдюияйюъ цнксаюъ йнп 100ц;1.0;18.77;29.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тхрнйнялерхй ннн;пняяхъ
цсррюкюйя йюокх 15лк;1.0;265.65;372.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;хрюкхъ
де-мнк рюа. 120лц ╧112;1.0;883.19;1003.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ASTELLAS PHARMA EUROPE/нпрюр;пняяхъ
децнрэ аепегнбши 40лк;2.0;29.34;45.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лхппнкю ннн;пняяхъ
дейюпхя 0,05 N2 рюак;2.0;63.47;75.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
дейяюлерюгнм рюа. 0.5лц ╧ 50;2.0;26.84;33.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ношрмши гюбнд цмжкя ннн;сйпюхмю
демрнпнк гсамюъ мхрэ 65л;1.0;80.9;125.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;кюмднпя рвсо;аекнпсяяхъ
дхйкнтемюй рюа. перюпд о/н 100лц ╧20;6.0;62.37;77.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;уелнтюпл ю.д./уелнтюпл ннн;пняяхъ
днйрнп рюияя пхмнрюияя 0,1% 10лк яопеи;5.0;31.02;38.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;днйрнп рюияя мюрспбюпем цлау;мхдепкюмдш
днмнплхк  рюа о/н 15лц ╧30;2.0;253.88;355.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;апхярнк-люиепя яйбхаа (аля);тпюмжхъ
гнбхпюйя йпел 5 % рсаю 5 ц;1.0;176.55;210.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;цкюйян бщккйнл ноепеиьмя;бекхйнапхрюмхъ
гндюй рюа о/о/н 10лц ╧10;2.0;120.67;144.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ZENTIVA A..S.;веухъ
гндюй рюа. о/о/н 10лц ╧30;2.0;225.06;269.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ZENTIVA A..S.;веухъ
индю п-п яохпр. 5% д/мюп. опхл. тк 10лк;30.0;7.37;11.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
йюкэжхъ цкчйнмюр 0,5 N10 рюак;200.0;5.28;6.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
йернмюк йпел д/мюп. опхл. 5% рсаю 50ц;2.0;293.48;411.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
йернпнк рюак. о/н окем 10 лц у20;20.0;39.38;48.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;DR. REDDY"S;хмдхъ
йкюпхрхм рюак. 10 лц у7;1.0;150.48;181.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;аекэцхъ
йкеемйю ондйкюдмюъ обу йнкнпхр 1,0у1,4л а/нйюмрнбйх;1.0;86.24;134.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;йнкнпхр ннн;пняяхъ
йн-рпхлнйяюгнк 480лц рюа. ╧20;2.0;12.98;16.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йндекюй апнмун я вюапежнл щкхйяхп тк. 100лк;4.0;122.32;171.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
йндекюй мен 50 лц рюа о/н ╧10;5.0;120.23;168.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;стхляйхи бхрюл.г-д;пняяхъ
йнмйнп йнп рюа. о/о/н  2,5лц ╧30;10.0;154.44;184.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;E.MERCK/NYCOMED;цеплюмхъ
йнрейя рюлонмш ULTRASORB MINI N8;2.0;80.13;124.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;KIMBERLY CLARK;веухъ
;4.0;43.69;68.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;;
йпел деряйхи рсаю 75 лк. у1;15.0;31.13;48.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ясбемхп/юбюмрю;пняяхъ
кнпюцейяюк рюа 10лц ╧10;2.0;42.9;53.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;HEXAL;цеплюмхъ
кнпюрюдхм рюа 10лц ╧30;10.0;22.66;28.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
кнпюрюдхм-бепре 10лц рюа. ╧10 ;15.0;14.3;17.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
кнжепхк п-п д/мюпсфмнцн опхл (кюй) 5% тк. 5лк;1.0;2093.41;2407.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;GALDERMA;тпюмжхъ
лююкнйя ясяо. дкъ опхелю бмсрпэ яюье 15лк ╧30;1.0;498.96;699.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;PHARMATIS (FOR LABORATOIRE THERAPLIX);тпюмжхъ
люцмхъ яскэтюр п-п д/хм. 25%  5лк ╧10;1.0;28.49;35.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лхйпнцем - мон аекнпевемяй;пняяхъ
люякн пюярнпноьх лхппнккю йюоя ╧100;6.0;29.15;45.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лхппю ннн;пняяхъ
легхл тнпре 10000 рюа. о/н йхьевмнпюяр ╧20;1.0;178.42;212.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц;цеплюмхъ
легхл тнпре рюа. о/н ╧20;10.0;66.33;79.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аепкхм-уелх юц;цеплюмхъ
лернопнкнк-пюрхнтюпл рюа. 100лц ╧30;3.0;42.13;52.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;RATIOPHARM;цеплюмхъ
лернопнкнк-пюрхнтюпл рюак. 50 лц у30;3.0;24.31;30.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;RATIOPHARM;цеплюмхъ
лхднйюкл рюак. о/н окем 150 лц у30;2.0;273.46;383.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;цеденм пхуреп-пся гюн;пняяхъ
лхднйюкл-пхуреп 0,1+0,0025/лк 1лк N5 юло п-п;1.0;440.11;616.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;цеденм пхуреп-пся гюн;пняяхъ
мюмнокюяр тнпре к/окюяр наеганк опнрхбнбняоюкхр 9 у 12ял ╧3;5.0;139.59;195.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;цсивфнс лънън тюплюяэчрхйк йн.;йхрюи
мюрспеккю опнйкюдйх CLASSIC NIGHT я йпшк N7;6.0;51.29;79.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;PROCTER & GAMBLE;бемцпхъ
мюрспеккю опнйкюдйх я йпшкшьйюлх мнплюк ╧10;6.0;52.77;82.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;PROCTER & GAMBLE;бемцпхъ
мютрхгхм 0,1% рча/йюо 15лк;100.0;27.28;42.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
мен-юмсгнк ясоо. пейр. ╧10;1.0;89.65;139.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;дюкэухлтюпл нюн;пняяхъ
мхйнперре фебюр. пегхмйю ябефюъ лърю 4лц ╧30;1.0;329.23;461.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;люймхк юа;ьбежхъ
мн-ьою рюа. 40 лц ╧24;5.0;122.54;146.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
мн-ьою рюа. 40лц ╧60 тк. я днгюрнпнл ;3.0;187.77;224.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
мнбн-оюяяхр рюа. о/о/н 200лц ╧30;1.0;373.78;523.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;IVAX-CR A.S.;веухъ
мспнтем щйяопеяя цекэ д/мюпсфм опхл 5% рсаю 50ц;1.0;142.12;169.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;пейхрр аемйхгеп;бекхйнапхрюмхъ
накеохунбне люякн   ясоо 0.5ц ╧10;3.0;60.06;93.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;дюкэухлтюпл нюн;пняяхъ
нкеярегхм ясоо. пейр. ╧10;1.0;123.31;173.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;юкрюибхрюлхмш гюн;пняяхъ
нлег йюоя. 20лц ╧30;10.0;166.76;198.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;DR. REDDY"S;хмдхъ
нрпхбхм яопеи мюг днгхп 0,05% тк 10лк;2.0;138.38;165.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
нрпхбхм яопеи мюг. днгхп я лемрнкнл х щбйюкхорнл 0,1% тк. 10лк;3.0;173.47;206.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
оюмюмцхм рюа о/о/н ╧50;6.0;126.83;151.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;бемцпхъ
оекемйх юлекхъ 60у90 N 5 д/бгпнякшу;3.0;112.09;157.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;цхцпнбюрю-яюмйр-оерепаспц гюн;пняяхъ
охйнбхр рюа о/н ╧30;1.0;126.83;178.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;KRKA;якнбемхъ
окюяршпэ яюкхонд лнгнкэм 6у10ял;10.0;38.39;59.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бепнтюпл гюн;пняяхъ
пюярнпноьх ьпнр оърмхярни ^янкмюр^ 100ц;3.0;29.81;46.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;мюрсп.люякю ннн;пняяхъ
перхмнкю южерюр 3.44% п-п  д/бм.х мюп. опхл.(люяк.) 50лк;1.0;65.12;77.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;люпахнтюпл нюн;пняяхъ
пхлюмрюдхм рюа 50лц ╧20;10.0;38.61;60.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лняйнбяйхи щмднйпхммши гюбнд ;пняяхъ
пхмнмнпл яопеи 0.1% 15лк ;10.0;59.07;73.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лепйке цлау;цеплюмхъ
пнгсйюпд 10лц рюа. о/о/н ╧30;1.0;522.17;731.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ZENTIVA A..S.;якнбемхъ
пшахи фхп лхпнккю охыебни йюоя 370лц ╧100;10.0;31.02;48.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;лекхцем гюн;пняяхъ
яюкхжхкнбши княэнм 100лк д/фхпмни йнфх (аег яохпрю);1.0;56.41;87.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ял лхьекэ ннн;пняяхъ
яемюдейяхм рюа ╧20;10.0;20.02;24.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;тй гднпнбэе ннн;сйпюхмю
яемх SUPER ондцсгмхйх д/бгп MEDIUM N10;1.0;384.12;538.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;рнпсмяйхи г-д оепебъг. люр-кнб;онкэью
яеммю кхярэъ т/о 1,5ц ╧20;10.0;32.45;50.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
ялейрю онп д/опхц ясяо д/бмсрп опхелю юоекэяхм оюй 3ц ╧10;5.0;135.52;161.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;антсп хояем хмдюярпх;тпюмжхъ
ямсо 0,1% 15лк яопеи мюгюк;10.0;101.97;121.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;STADA ARZNEIMITTEL AG - цеплюмхъ;цеплюмхъ
янкйняепхк цекэ мюпсф.оп. 10 % рсаю 20 ц. у1;1.0;168.63;236.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ICN PHARMACEUTICALS SWITZERLAND LTD (SOLCO BASLE AG);ьбеижюпхъ
янммхй йюоя 300лц ╧36;1.0;263.02;368.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бхя йнялерхйя;пняяхъ
яопхмжнбйю лъцйхи мюйнм ю6 210лк хмд союй;3.0;23.76;37.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бхрюктюпл гюн;пняяхъ
ясопюдхм рюа о/н ╧30;1.0;476.41;667.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;дпюцемнтюпл юонрейеп очькэ цлау х йн.йц;цеплюмхъ
рюлоюйя рюлонмш COMPAK SUPER PLUS я юоок N16;2.0;144.87;203.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;PROCTER & GAMBLE;бемцпхъ
ремнпхй рюа 100лц/25лц ╧28;2.0;228.8;320.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;хойю кюанпюрнпхг кхлхред;хмдхъ
реяр дкъ нопедекемхъ аепелеммнярх бшянйнвсбярбхр ╧2 хмд со;10.0;30.69;48.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;йкебеп ннн;пняяхъ
реяр дкъ нопедекемхъ аепелеммнярх бшянйнвсбярбхр йюяерю+охоерйю;10.0;39.93;62.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;йкебеп ннн;пняяхъ
реяр-онкняйх юййс-вей юйрхб ╧50;1.0;745.8;1044.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;BOEHRINGER MANH-ROCHE DIAGN.;цеплюмхъ
рнрелю п-п 10лк N20;1.0;316.8;444.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;INNOTECH;тпюмжхъ
рпхледюр 0,2 N30 рюак;1.0;291.17;408.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
српнфеярюм йюоя 200лц ╧14;1.0;393.91;469.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;LABORATOIRES BESINS INTERNATIONAL;тпюмжхъ
темчкэя йюоя ╧30;1.0;129.36;181.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;RANBAXY;хмдхъ
тхгхнремг 0,0004 N14 рюак о/окем/нанкнв;4.0;395.45;471.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;цеплюмхъ
тхгхнремг рюа о/о/н 0,2лц ╧14;2.0;249.26;297.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;цеплюмхъ
тхрнябевх сьмше йкюяяхвеяйхе (2ьр) ╧1;2.0;23.87;37.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;пеюлед ннн;пняяхъ
тпсйрнбши онжекси онлюдю цхцхем.ефебхйю 3,5ц;10.0;28.06;43.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;ял лхьекэ ннн;пняяхъ
тспюжхкхм рюа 20лц ╧10;20.0;51.7;80.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;рчлемяйхи утг;пняяхъ
уюццхя яюктерйх CLASSIC N72;1.0;126.11;177.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;KIMBERLY CLARK;веухъ
жерпхм рюа о/о/н 10лц ╧20;1.0;150.7;179.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;DR. REDDY"S;хмдхъ
жхмднк ясяоемгхъ  д/мюпсф опхл тк 125ц;2.0;71.39;111.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю ннн;пняяхъ
жхопнлед йюокх цкюгмше 0,3% тк 5лк;1.0;115.5;137.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;опнлед щйяонпря обр.крд;хмдхъ
жхопнткнйяюжхм рюа о/н 500лц ╧10;5.0;21.01;26.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
жхопнткнйяюжхм-юйня йюокх цкюгмше 0,3% тк-йюоекэм 5лк;1.0;15.4;19.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
щйяедпхм N20 рюак о/н;2.0;208.34;292.0;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;мнбюпрхя йнмяэчлеп уекя хмй;янедхмеммше ьрю
щкнйнл 0,1% люгэ рсаю 15ц;1.0;343.75;410.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;аекэцхъ
щмюкюопхк рюа 10лц ╧20;50.0;9.35;11.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
щмюкюопхк рюа 20лц ╧20;20.0;14.3;17.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
щмюкюопхк рюа 5лц ╧20;50.0;9.57;11.5;2015-02-03 09:44:20;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
бхюцпю рюа о/о/н  100лц ╧1;1.0;746.41;1045.0;2015-02-03 10:50:35;хпбхм 2 ннн;PFIZER PHARMACEUTICALS LLC;тпюмжхъ
бхюцпю рюа о/о/н  100лц ╧2;1.0;1402.98;1754.0;2015-02-03 10:50:35;хпбхм 2 ннн;PFIZER PHARMACEUTICALS LLC;тпюмжхъ
бнкэрюпем 15лц/ясрйх окюяршпэ рпюмядеплюкэмши ╧2;1.0;123.53;173.0;2015-02-03 10:50:35;хпбхм 2 ннн;тюлюп я.ю./дндфхм хъйс-йюйн йн. крд;ъонмхъ
йндекюй апнмун рюа. ╧10;5.0;87.68;136.0;2015-02-03 10:50:35;хпбхм 2 ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
люцме-б6 рюа. о/н ╧50;1.0;536.52;751.5;2015-02-03 10:50:35;хпбхм 2 ннн;яюмнтх бхмрпно хмдсярпхъ;тпюмжхъ
лерпнмхдюгнк рюак. 250 лц у20;5.0;7.49;9.0;2015-02-03 10:50:35;хпбхм 2 ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
лхкэцюллю п-п д/хм 2лк N5;1.0;211.77;296.5;2015-02-03 10:50:35;хпбхм 2 ннн;WORWAG PHARMA;цеплюмхъ
рпюслекэ я люгэ дкъ мюпсфмнцн опхл 50ц;1.0;348.5;488.0;2015-02-03 10:50:35;хпбхм 2 ннн;ахнкнцхье уюикэлхррекэ уеекэ цлау;цеплюмхъ
рпнйяебюгхм йюоя. 300 лц у50;1.0;256.66;359.5;2015-02-03 10:50:35;хпбхм 2 ннн;аюкйюм тюплю;анкцюпхъ
тхрнкюйя рюа 500лц ╧20;3.0;117.13;164.0;2015-02-03 10:50:35;хпбхм 2 ннн;щбюкюп гюн;пняяхъ
щйбюрнп рюа 5лц+10лц ╧30;1.0;501.68;702.5;2015-02-03 10:50:35;хпбхм 2 ннн;цеденм пхуреп нюн/"цеденм пхуреп-пся";бемцпхъ
щмрепндег онпньнй д/опхц п-пю д/опхелю бмсрпэ  5ц ╧1;3.0;87.59;136.0;2015-02-03 10:50:35;хпбхм 2 ннн;лняухлтюплопеоюпюрш нюн хл. м.ю.яелюьйн;пняяхъ
;500.0;12.2;30.0;2015-02-04 18:05:22;пеюкхмй ннн;;
