Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Лазолван сироп 15мг/5мл 100мл Фл.т/с Б М (R) ;3.0;198.52;236.5;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Берингер Ингельхайм Эспана С.А.;ИСПАНИЯ
Моночинкве 40мг Таб. Х30 (R) ;1.0;165.06;197.45;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Берлин-Хеми АГ;ГЕРМАНИЯ
Моночинкве Ретард 50мг Капс. ретард Х30 (R) ;1.0;303.93;368.5;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; А.Менарини Индустриэ Суд С.р.Л.;ИТАЛИЯ
Нурофен Экспресс 200мг Капс. Х20 (R) ;1.0;223.36;266.15;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Баннер Фармакапс Европа Б.В./Рекитт Бенкизер Хелскэр;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Омник 0.4мг Капс. с модиф. высв. Х30 (R) ;2.0;713.96;811.3;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Астеллас Фарма Юроп Б.В./Ортат ЗАО;РОССИЯ
Преднизолон 5мг Таб. Х100 (R) ;4.0;42.56;53.4;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Акрихин ОАО;РОССИЯ
Сальбутамол 100мкг/доза аэрозоль д/ингаляций дозир. 200доз (12мл) М (R) ;2.0;134.41;167.85;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Биннофарм ЗАО;РОССИЯ
Тафен Назаль спрей назальн. 50мкг/доза 200доз Фл. Б (R) ;1.0;348.98;415.8;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Лек д.д.;СЛОВЕНИЯ
Циклоферон 0.15г таб. покр. кишечнор. об. Х10 (R) ;3.0;158.33;189.35;2015-02-07 00:00:00.00;"СИА Интернейшнл" ЗАО; Полисан НТФФ ООО;РОССИЯ
АРТРОЗАН 0,006/МЛ 2,5МЛ N10 АМП Р-Р В/М ;1.0;374.66;457.1;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Уфимский витаминный завод;Россия
АФРИН 0,05% 15МЛ СПРЕЙ НАЗАЛ ;1.0;188.65;230.15;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Контракт  Фармасьютикалс   Лимитед;Канада
БЕКЛАЗОН ЭКО 250МКГ/ДОЗА 200ДОЗ АЭРОЗОЛЬ Д/ИНГ ;2.0;436.81;512.85;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Нортон Вотерфорд-Айвэкс Фармасьютикалс;Ирландия
БЕЛОДЕРМ 0,05% 30,0 МАЗЬ ;2.0;196.79;234.45;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Белупо;Хорватия
БИНТ ЭЛАСТИЧНЫЙ СРЕДНЕЙ РАСТЯЖ 1,5МХ80ММ/ТОНУС ;3.0;76.12;99.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Тонус Эласт ТД;Россия
ВИЗИН КЛАССИЧЕСКИЙ 0,05% 15МЛ ГЛ КАПЛИ ;2.0;234.63;286.25;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Кеата Фарма Инк;Канада
ВИТАМИН С 1,0 N20 ШИП ТАБЛ ;2.0;172.59;210.6;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Хемофарм А.Д.;Сербия
ВИТАМИН С 1,0 N20 ШИП ТАБЛ ;1.0;172.59;210.6;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Хемофарм А.Д.;Сербия
ГЕПТОР 0,4 N20 ТАБЛ П/О ;1.0;731.06;843.45;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Верофарм;Россия
ДЕКАРИС 0,15 N1 ТАБЛ ;2.0;65.67;78.25;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Гедеон Рихтер ОАО/Гедеон Рихтер Румыния А.О.;Венгрия
ДЕКСПАНТЕНОЛ 5% 25,0 МАЗЬ /ТАТХИМФАРМ/ ;1.0;79.31;96.8;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Татхимфармпрепараты ОАО;Россия
ДЕКСПАНТЕНОЛ 5% 25,0 МАЗЬ /ТАТХИМФАРМ/ ;1.0;79.31;96.8;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Татхимфармпрепараты ОАО;Россия
ДИКЛОФЕНАК 5% 30,0 ГЕЛЬ ;5.0;38.06;48.75;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Синтез АКОМПиИ;Россия
ДИРОТОН 0,005 N56 ТАБЛ ;1.0;311.19;370.75;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Гедеон Рихтер ОАО;Венгрия
ДУЗОФАРМ 0,05 N30 ТАБЛ П/О ;1.0;447.15;545.55;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Унифарм АО;Болгария
ЗВЕЗДОЧКА СОСКА-ПУСТЫШКА ЛАТЕКС/КОЛЬЦ ;5.0;13.75;19.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; АМТ ТРЕЙД ООО;Россия
ИНГАЛИПТ 30МЛ АЭРОЗОЛЬ ;3.0;55.88;71.55;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Лексредства ОАО;Россия
КАЛЬЦИЯ ГЛЮКОНАТ 0,5 N10 ТАБЛ ;25.0;5.72;7.25;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Обновление ПФК ЗАО;Россия
КОНКОР КОР 0,0025 N30 ТАБЛ П/О ;5.0;154.44;184.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Мерк КГаА;Германия
КОРОНАЛ 0,005 N30 ТАБЛ П/О ;3.0;109.12;130.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Зентива а.с.;Словакия
ЛИЗИНОПРИЛ 0,02 N20 ТАБЛ ;3.0;30.8;38.1;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Алси Фарма;Россия
ЛИНЕКС N32 КАПС /БЛИСТ/ ;3.0;459.25;551.1;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
МЕКСИДОЛ 0,125 N50 ТАБЛ П/О ;3.0;328.57;391.45;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; ЗиО-Здоровье;Россия
ОПТИ-ФРИ ЭКСПРЕСС РАСТВОР Д/ЛИНЗ 120МЛ+КОНТЕЙНЕР ;1.0;147.4;179.85;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Алкон Лабораториз;СОЕДИНЕННЫЕ ШТАТЫ
ОРТАНОЛ 0,02 N14 КАПС ;1.0;88.66;105.6;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
ПАНОКСЕН N20 ТАБЛ П/О ;2.0;105.49;128.7;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Англо-Френч Драгс энд Индастриз  Лтд;Индия
ПИМАФУКОРТ 15,0 КРЕМ ;1.0;498.08;607.7;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Теммлер Италиа С.р.Л;Италия
ПОЧЕЧНЫЙ ЧАЙ 1,5 N20 Ф/П ПОР ;5.0;41.91;53.65;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; ЗДОРОВЬЕ ФИРМА;Россия
ПРЕСТАРИУМ А 0,01 N30 ТАБЛ П/О ;2.0;608.41;691.45;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Сердикс;Россия
РЕДЕЦИЛ 35,0 МАЗЬ ;5.0;186.78;227.9;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; РЕТИНОИДЫ;Россия
РЕННИ Б/САХАРА N24 ЖЕВ ТАБЛ /МЯТА/ ;3.0;186.78;227.9;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Байер Санте Фамильяль;Франция
СБОР СЕДАТИВНЫЙ N2 2,0 N20 Ф/ПАК ;3.0;44.0;56.35;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; ЗДОРОВЬЕ ФИРМА;Россия
СЕДАЛЬГИН ПЛЮС N20 ТАБЛ ;2.0;190.85;232.85;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Балканфарма - Дупница АД;Болгария
СИНАФЛАН 0,025% 15,0 МАЗЬ ;10.0;47.96;61.4;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Нижфарм ОАО;Россия
СОСКА ЛАТЕКС МОЛОЧНАЯ N2 ;25.0;11.99;17.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; АМТ ТРЕЙД ООО;Россия
СОСКА-ПУСТЫШКА РОМАШКА-2 ИНД/УП ;5.0;19.58;25.5;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Киевгума;Украина
СПРИНЦОВКА ТВЕРДЫЙ НАКОН Б6 210МЛ ИНД/УП/ВИТАЛФАРМ ;1.0;24.42;35.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; ВИТАЛФАРМ ЗАО;Россия
СПРИНЦОВКА ТВЕРДЫЙ НАКОН Б9 270МЛ ИНД/УП/ВИТАЛФАРМ ;2.0;29.59;39.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; ВИТАЛФАРМ ЗАО;Россия
УЛЫБКА СОСКА-ПУСТЫШКА ЛАТЕКС/КОЛЬЦ ;5.0;15.07;20.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; АМТ ТРЕЙД ООО;Россия
ФЕНИБУТ 0,25 N20 ТАБЛ /ОБНИНСК ;3.0;158.95;193.95;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Обнинская химико-фармацевтическая компания ЗАО;Россия
ФОЛИЕВАЯ К-ТА 0,001 N50 ТАБЛ ;10.0;25.3;31.3;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; МАРБИОФАРМ ОАО;Россия
ЦИННАРИЗИН 0,025 N50 ТАБЛ ;5.0;24.75;31.7;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Фарма АД;Болгария
ЗЕЛЕНАЯ АПТЕКА КРЕМ КОЗЬЕ МОЛОКО ОМОЛАЖ200МЛ ;1.0;103.36;126.1;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; НПО Эльфа;Украина
МАСЛО РАСТОРОПШИ N200 КАПС ;2.0;50.17;69.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; РеалКапс;Россия
НОРМОБАКТ 3,0 N10 ПАК ;1.0;300.1;301.0;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Chr.Hansen A/S /Медана Фарма А.О.;Дания
ХНА ОТТЕНОЧНАЯ ШОКОЛАД 25,0 ПАК ;3.0;31.02;39.75;2015-02-07 00:00:00.00;"Катрен" ЗАО НПК; Фитокосметик ООО;Россия
ИНГАЛИПТ АЭР ФЛ 30МЛ ;2.0;56.05;68.4;2015-02-07 00:00:00.00;"Фармпартнёр" ООО ТД; ФАРМСТАНДАРТ-ЛЕКСРЕДСТВА КУРСК;РОССИЯ
СТРЕПСИЛС таб Д/РАССАСЫВАНИЯ МЁД/ЛИМОН №36 ;3.0;182.51;222.7;2015-02-07 00:00:00.00;"Фармпартнёр" ООО ТД; РЕКИТТ БЕНКИЗЕР ХЭЛСКЭР;ВЕЛИКОБРИТАНИЯ
ТЕРАФЛЮ ОТ ГРИППА И ПРОСТУДЫ ЛИМОН ПОР В САШЕ №10 ;5.0;296.58;365.0;2015-02-07 00:00:00.00;"Фармпартнёр" ООО ТД; ФАМАР ОРЛЕАНС;ФРАНЦИЯ
ШАЛФЕЯ ЛИСТЬЯ 50Г ;5.0;28.62;36.65;2015-02-07 00:00:00.00;"Фармпартнёр" ООО ТД; ФИТОФАРМ ПКФ ООО;РОССИЯ
ЮНИЭНЗИМ С МПС ТАБ №20 ;2.0;89.44;109.15;2015-02-07 00:00:00.00;"Фармпартнёр" ООО ТД; ЮНИКЕМ ЛАБОРАТОРИЗ;ИНДИЯ
Биобальзам "Сустамед" активир. д/кожи в обл. суст. "Жабий камень"с маслом рыжика ;5.0;44.76;57.3;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; РеалКосметикс ЗАО;РОССИЯ
Галвус Мет 50мг+1000мг Таб. покр. плен. об. Х30 ;1.0;1388.92;1597.3;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Новартис Фарма Штейн АГ;ШВЕЙЦАРИЯ
Компливит Таб. п/о Х60 ;5.0;111.97;136.6;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Фармстандарт-УфаВИТА ОАО;РОССИЯ
Ксалатан 0.005% капли глазные 2.5мл Фл.-кап. полиэт. Х3 ;1.0;1668.23;1918.5;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Пфайзер МФГ.Бельгия Н.В.;БЕЛЬГИЯ
Локобейз Рипеа Крем 30г .@ ;1.0;394.7;481.55;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Теммлер Италиа С.р.Л;ИТАЛИЯ
Масло эфирное ПАЧУЛИ 10мл .@ ;1.0;113.8;138.85;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Аспера;РОССИЯ
Пластырь Перцовый 10х18см И/м ;20.0;18.01;23.5;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Новосибхимфарм ОАО;РОССИЯ
Сбор Урологический (Фитонефрол) 2г Фильтр-пакет Х20 ;3.0;55.15;70.6;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Красногорсклексредства ОАО;РОССИЯ
Солпадеин Фаст Таб. п/пл/об. Х12 ;2.0;72.8;88.85;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; ГлаксоСмитКляйн Дангарван Лтд;ИРЛАНДИЯ
Хофитол Таб.п/о Х180 (блистеры) ;1.0;612.47;704.35;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Rosa-Phytopharma Laboratoires;ФРАНЦИЯ
Энап-Н 25мг+10мг Таб. Х20 ;1.0;173.12;199.8;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; КРКА;СЛОВЕНИЯ
Сиофор 1000 1000мг Таб. п/о Х60 (R) ;2.0;403.2;483.9;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Берлин-Хеми АГ;ГЕРМАНИЯ
Трихопол 250мг Таб. Х20 (58,23) (R) ;20.0;69.32;83.05;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Польфарма Фармацевтический завод;ПОЛЬША
Фортранс Пор.Д/приг. р-ра д/приема внутрь Пак. Х4 (R) ;2.0;464.07;558.6;2015-02-10 00:00:00.00;"СИА Интернейшнл" ЗАО; Бофур Ипсен Индастри;ФРАНЦИЯ
АКВАЛОР ФОРТЕ 125МЛ СПРЕЙ ;1.0;313.39;382.35;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Аурена Лабораторис ЭйБи;Швеция
АЦИКЛОВИР ФОРТЕ 0,4 N20 ТАБЛ ;3.0;159.72;190.3;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Оболенское Фармацевтическое предприятие;Россия
АЦЦ 100 3,0 N20 ПАК ГРАНУЛЫ Д/Р-РА /АПЕЛЬСИН/ ;2.0;112.86;134.45;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Салютас Фарма ГмбХ;Германия
БОЯРЫШНИКА ПЛОДЫ 50,0 ;3.0;33.22;42.55;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; ЗДОРОВЬЕ ФИРМА;Россия
ДЕПАКИН ХРОНО 0,3 N100 ТАБЛ ПРОЛОНГ П/О ;1.0;1111.0;1262.65;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Санофи Винтроп Индастри;Франция
КАГОЦЕЛ 0,012 N10 ТАБЛ ;5.0;216.04;260.0;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Хемофарм;Россия
КАРДИОМАГНИЛ 0,075+0,0152 N100 ТАБЛ П/О ;3.0;243.54;297.15;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Никомед ГмбХ;Германия
КАРСИЛ ФОРТЕ 0,09 N30 КАПС ;1.0;312.18;380.9;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Софарма АО;Болгария
ЛИКОНТИН-УНИВЕРСАЛ 240МЛ Р-Р Д/ЛИНЗ ;3.0;86.13;105.1;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; МЕДСТАР ООО НПФ;Россия
НАЗОНЕКС 50МКГ/ДОЗА 60 ДОЗ НАЗ СПРЕЙ ;1.0;481.47;573.65;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Шеринг-Плау Лабо Н.В.;Бельгия
РОЗУКАРД 0,01 N30 ТАБЛ П/О ;1.0;558.36;664.5;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Зентива к.с.;Чешская Республика
ТЕНОТЕН ДЕТСКИЙ N40 ТАБЛ Д/РАССАС ;2.0;174.35;198.0;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Материа Медика Холдинг НПФ ООО;Россия
ТИМОЛОЛ-АКОС 0,5% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;2.0;23.32;28.85;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Синтез АКОМПиИ;Россия
ТОРВАКАРД 0,02 N90 ТАБЛ П/О ;1.0;1025.42;1165.35;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Зентива а.с./Зентива к.с;Чешская Республика
ТРИДЕРМ 15,0 МАЗЬ ;1.0;647.35;744.5;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Шеринг-Плау Фарма Лда;Португалия
УНДЕВИТ N50 ДРАЖЕ ;5.0;40.92;52.4;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Уфимский витаминный завод;Россия
ЭВАМЕНОЛ 15,0 МАЗЬ НАЗАЛ ;3.0;25.74;32.95;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; МОСКОВСКАЯ ФАРМ. ФАБРИКА;Россия
911-ШАМПУНЬ ЛУКОВЫЙ П/ВЫПАД/ОБЛЫСЕН ВОЛОС 150МЛ ;1.0;112.48;137.25;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; ТВИНС Тэк ЗАО;Россия
ДОППЕЛЬГЕРЦ АКТИВ МАГНИЙ+КАЛИЙ N15 ШИП ТАБЛ ;1.0;181.46;221.4;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Квайссер Фарма ГмбХ и Ко.КГ;Германия
5 ДНЕЙ КРЕМ Д/СТОП ОТ ПОТА И ЗАПАХА 30,0 ;3.0;46.4;59.4;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Фарм. фабрика Санкт-Петербурга;Россия
5 ДНЕЙ КРЕМ Д/СТОП ОТ ТРЕЩИН 30,0 ;3.0;41.8;55.0;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Фарм. фабрика Санкт-Петербурга;Россия
ХНА ОТТЕНОЧНАЯ КАШТАН 25,0 ПАК ;3.0;28.06;35.95;2015-02-10 00:00:00.00;"Катрен" ЗАО НПК; Фитокосметик ООО;Россия
Бахилы клинса  одноразовые п/э №50 (пар) ;1.0;71.06;86.7;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; ООО Медсервис плюс RU;Россия
Белобаза крем косметический д/ухода за кожей 40г ;2.0;179.03;218.45;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; БЕЛУПО;Хорватия
Белогент мазь 30г ;1.0;286.22;349.2;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Belupo;Хорватия
Бетоптик гл. капли 0,5% 5мл ;1.0;244.31;298.1;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; S.A. Alcon-Couvreur n.v.;Бельгия
Валвир таб. п/о плен. 500мг №10 ;2.0;607.64;698.8;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Актавис АО IS;Исландия
Кальций д3 никомед форте таб. жеват. 500мг+400ме №60 (лимон.) ;1.0;415.36;506.75;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Nycomed Pharma;Норвегия
Кандид пор. д/нар. прим. 1% фл. 30г ;1.0;297.99;363.55;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Glenmark Pharma;Индия
Квинакс гл. капли 0,015% (флакон-капельницы пластиковые) 15мл №1 ;2.0;312.29;381.0;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; S.A. Alcon-Couvreur n.v.;Бельгия
Лейкопластырь "унипласт" 2,5х500см (на нетканой основе) ;9.0;60.39;73.7;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Верофарм;Россия
Моксонидин таб. п/о плен. 0,4мг №28 ;1.0;261.91;342.7;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Северная звезда ЗАО;Россия
Панкреатин  таб. п/о кишечнораств. 30ед №60 ;10.0;38.06;47.1;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Фармпроект ЗАО;Россия
Пауль хартманн космопор e повязки самоклеящиеся послеоперац.10х6см №25 (9008715) ;1.0;269.39;328.7;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Пауль Хартманн АГ;Германия
Розувастатин-сз таб. п/о плен. 10мг №30 ;1.0;334.4;408.0;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Северная звезда ЗАО;Россия
Санпраз таб. п/о кш/раств. плён. 40мг №30 ;1.0;455.84;556.15;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; SUN Pharmaceutikal Industries Ltd.;Индия
Тест-полоски one touch ultra №50 ;1.0;910.58;1047.2;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Johnson & Johnson/Lifescan;Соединенные шта
Тест-полоски onetouch select № 50 ;1.0;753.28;866.3;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Johnson & Johnson/Lifescan;Соединенные шта
Троксевазин капс. 300мг №100 ;1.0;503.69;614.5;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; Балканфарма-Разград АД BG;Болгария
Эссенциале форте н капс. 300мг №30 ;1.0;522.94;638.0;2015-02-10 00:00:00.00;"Протек" ЗАО ЦВ; A.Nattermann and Cie. GmbH;Германия
Аквалор экстра форте спрей алоэ вера + римская ромашка 125мл ;1.0;323.89;395.15;2015-02-10 00:00:00.00;"Здравсервис" ООО; Аурена Лабораторис Эйби;ШВЕ
Баралгин М тб 500мг №100 ;1.0;582.82;699.5;2015-02-10 00:00:00.00;"Здравсервис" ООО; Авентис Фарма Лтд;ИНД
Бахилы мед. однораз.полиэтил.глад пл. 1,6г/кв.м.пара ;20.0;1.69;3.0;2015-02-10 00:00:00.00;"Здравсервис" ООО; Фармэль;РОС
Бинт липкий  Бинтли-Т 10см х 2м ;5.0;60.22;77.1;2015-02-10 00:00:00.00;"Здравсервис" ООО; ГК Пальма ООО;РОС
Генферон свечи вагин и рект 55мг+1000000МЕ+10мг №10 ;1.0;504.85;615.95;2015-02-10 00:00:00.00;"Здравсервис" ООО; Биокад ЗАО;РОС
Гепатрин капс  N30 ;1.0;200.61;244.75;2015-02-10 00:00:00.00;"Здравсервис" ООО; Эвалар ЗАО;РОС
Лейкопластырь перцовый перфор. 10см х 18см ;10.0;19.49;25.0;2015-02-10 00:00:00.00;"Здравсервис" ООО; Новосибхимфарм;РОС
Фервекс лимонный вкус с сахар пак N8 ;3.0;241.17;294.25;2015-02-10 00:00:00.00;"Здравсервис" ООО; БМС;ФРА
Кеторол, 1 мл амп.№10 (в/в, в/м)* ;10.0;105.86;130.3;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Д-р Редди;Индия
Лизиноприл, 10 мг тб.№20* ;5.0;14.5;19.1;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Озон;Россия
Пирантел, 250 мг тб.№3* ;10.0;13.23;19.6;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; М.Дж.Биофарм;Индия
Престариум А, 5 мг тб.№30* ;2.0;410.13;489.75;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Сервье (фас.Сердикс);Россия
Фуросемид, 0.04 тб.№50* ;10.0;12.79;15.75;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; МХФП.;Россия
Вата хирургическая  н/ст 250 г "Амелия" ;10.0;59.33;73.0;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Гигровата;Россия
Вата хирургическая стерильная 100 г "Амелия" ;5.0;36.62;47.0;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Гигровата;Россия
Ихтиол, свечи №10 ;2.0;32.17;41.2;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; ДальХимФарм ОАО;Россия
Ихтиоловая мазь, 20 % 25 г, туб.№1 ;3.0;55.92;68.25;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Озон;Россия
Меновазин, 40 мл фл.№1 ;40.0;9.74;14.0;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Ивановская ФФ;Россия
Пустырника трава, 50 г. ;3.0;22.37;29.0;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Фитофарм;Россия
Чистотела трава, 50 г ;5.0;30.59;39.5;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Фитофарм;Россия
Эмокси-оптик, гл. капли 1 % 5 мл фл.№1 ;5.0;16.77;22.0;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Синтез;Россия
Боро Плюс (розовый) 20 г ;5.0;26.46;33.9;2015-02-10 00:00:00.00;"Арал Плюс" ЗАО; Emami limited;Индия
Тест-полоски "All Medicus" AGM-2300 Slim (50 шт/уп) ;1.0;700.0;805.0;2015-02-10 00:00:00.00;"М-Сервис" ООО; ;
Термометр мед. цифровой LD-301 ;1.0;167.0;210.0;2015-02-10 00:00:00.00;"М-Сервис" ООО; ;
Тонометр Nissei  DS-1902 адаптер в комплекте ;1.0;2730.0;3250.0;2015-02-10 00:00:00.00;"М-Сервис" ООО; ;
Тонометр LD-60 ;1.0;750.0;898.0;2015-02-10 00:00:00.00;"М-Сервис" ООО; ;
Источник электропитания LD-N057 ;1.0;487.0;594.15;2015-02-10 00:00:00.00;"М-Сервис" ООО; ;
Ибуклин 400мг+325мг Таб. п/пл/об. Х10 ;5.0;106.84;130.35;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Кетонал Крем д/наруж. прим. 5% 30г ;2.0;236.96;289.1;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Салютас Фарма ГмбХ;ГЕРМАНИЯ
Нафтизин 0.1% Капли назал. 15мл Фл.-кап. Х1 М ;50.0;23.11;30.0;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Славянская Аптека ООО;РОССИЯ
Офломелид Мазь д/наружного прим. 30г ;4.0;90.77;110.75;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Синтез ОАО г.Курган;РОССИЯ
Солкосерил дентальная адгезивная паста д/местного применения 5г Туба ;1.0;312.04;380.7;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Легаси Фармасьютикалс Швейцария ГмбХ;ШВЕЙЦАРИЯ
Экзифин 1% крем д/наружного прим. 10г М ;2.0;193.46;236.05;2015-02-11 00:00:00.00;"СИА Интернейшнл" ЗАО; Груп Фармасьютикалс Лтд;ИНДИЯ
