Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
СУПРАКС 0,1/5МЛ 30,0 ГРАН Д/СУСП 60МЛ;2.0;576.2;737.5;2015-02-09 00:00:00.00;ООО "ТД Фармпартнер";;
Тантум Верде 30мл Спрей Б;10.0;372.6;484.5;2015-02-09 00:00:00.00;ООО "ТД Фармпартнер";;
Витамин Е(Токоферола ацетат ) р-р масл 10% фл 20мл ;5.0;19.8;25.5;2015-02-09 00:00:00.00;ООО "ТД Фармпартнер";;
Хилак форте  30мл;2.0;206.2;268.0;2015-02-09 00:00:00.00;ООО "ТД Фармпартнер";;
Авамис 27.5мкг/доза Спрей назальный дозир. 120доз Фл.т/с Б ;2.0;547.01;711.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; GlaxoSmithKline;Великобритания
Аква марис плюс спрей фл. 30мл ;1.0;207.42;269.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Jadran;Хорватия
АЛФАВИТ ДЕТСКИЙ САД N60 ТАБЛ;1.0;207.96;295.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
АЛФАВИТ КЛАССИК N60 ТАБЛ ;2.0;184.85;262.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; АКВИОН;Россия
Алфавит Школьник Детский поливитам. комплекс Таб. Х60 .@;1.0;219.26;311.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Анаферон Детский таб.д/рассасывания  Х20 ;10.0;158.33;206.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Материа-Медика Холдинг НПФ ООО;РОССИЯ
Антигриппин таб шип N10 д/взр (грейпфрут) ;2.0;192.38;250.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; НатурПродукт ФармаСп.Зо.о/упак.ООО НП-Ло;Польша/Россия
БАНЕОЦИН 10,0 ПОРОШОК ФЛАКОН-ДОЗАТОР;1.0;286.78;373.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Бисептол сусп. 80мл;2.0;106.22;127.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
БОБОТИК 30МЛ ФЛАК КАПЛИ ;1.0;174.42;227.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Медана Фарма Акционерное Общество;польша
Бромгексин 8 Берлин-Хеми 8мг Драже Х25;5.0;83.42;108.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ВИЗИН 0,05% 15МЛ ГЛ КАПЛИ;2.0;209.54;272.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ВИПРОСАЛ В 50,0 МАЗЬ;1.0;169.4;220.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Виферон-1 св. 150000МЕ №10;5.0;204.3;246.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Вобэнзим №200;1.0;1712.73;2160.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ГЕДЕЛИКС 100МЛ СИРОП;5.0;274.1;356.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Гербион сироп первоцвета 150мл фл.;5.0;217.38;282.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Глибомет 2,5/400мг №40 тб.;2.0;248.99;323.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Гриппферон 10000МЕ/мл капли в нос 10мл;1.0;225.1;273.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Данцил 0.3% Капли глазные и ушные 5мл Фл.-Кап. пласт. Х1 (R) ;1.0;142.82;170.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Промед Экспортс Пвт.Лтд;ИНДИЯ
ДОКТОР МОМ КОЛД РАБ 20,0 МАЗЬ;5.0;89.14;116.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ДОЛГИТ 5% 100,0 КРЕМ;2.0;219.39;261.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Ибуклин таб дисперг д/дет 100мг+125мг n20 ;5.0;67.41;87.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Dr.Reddy's Laboratories Ltd;Индия
ИЗОФРА 15МЛ НАЗ СПРЕЙ;2.0;210.16;273.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ИНГАВИРИН 0,09 N7 КАПС ;10.0;406.85;489.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Валента Фармацевтика;россия
ЙОДОМАРИН 100 N100 ТАБЛ;3.0;120.96;145.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Капотен 25мг Таб. Х28;2.0;125.02;150.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
КЕТОНАЛ 2,5% 50,0 ГЕЛЬ;1.0;229.16;298.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Колдрекс хотрем лим. №10;2.0;236.59;307.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Курантил 25мг №100 др.;1.0;465.67;605.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ЛАКТАЦИД ФЕМИНА СР-ВО Д/ЕЖЕДНЕВ ИНТМ ГИГИЕНЫ 200МЛ;2.0;160.78;228.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ОБЛЕПИХОВОЕ МАСЛО ИЗ ПЛОДОВ И ЛИСТЬЕВ 50МЛ ФЛАК;2.0;148.22;192.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
МАСЛО ПЕРСИКОВОЕ КОСМ С ВИТ-АНТИОКС КОМПЛ 30МЛ ;2.0;53.6;76.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; АСПЕРА;россия
Мовалис 15мг №20 тб.;1.0;585.22;749.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
НАФТИЗИН 0,1% 15МЛ ФЛАК/КАП;50.0;26.32;34.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
НИПЕРТЕН 0,005 N30 ТАБЛ П/О ;1.0;130.26;155.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; КРКА-РУС;Россия
Ницерголин 0.01 №30 тб.п/о;2.0;251.37;327.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ОФТОЛИК 10МЛ ГЛ КАПЛИ ФЛАК/КАП ;1.0;263.54;342.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Промед экспортс Пвт. Лтд.;индия
Панавир Гель 3г;1.0;127.7;166.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Пангрол 10 000 капс раствор №50 ;3.0;551.93;661.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Апталис Фарма С.Р.Л/Берлин-Хеми АГ;ГЕР
Пиковит сироп 150мл с 1 годика;3.0;202.79;263.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Простатилен  30мг №10 супп.;1.0;414.39;538.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
РеНю Мульти Плюс раствор д/конт.линз фл. 120мл Италия ;2.0;143.19;196.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Bausch & Lomb;Италия
РеНю Мульти Плюс 240мл раств д/конт. линз фл. Италия ;2.0;222.58;305.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Bausch & Lomb;Италия
РЕННИ N12 ЖЕВ ТАБЛ /МЕНТОЛ/;2.0;114.22;148.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Рибоксин 2% 10мл р-р д/ин. Амп. Х10 Б М;1.0;116.33;151.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
СЕНСОДИН ЗУБНАЯ ПАСТА ОТБЕЛИВАЮЩАЯ  50МЛ;1.0;120.01;170.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
СМЕКТА 3,0 N10 ПОР Д/СУСП /АПЕЛЬСИН/ ;2.0;128.49;154.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Бофур Ипсен Индастри;Франция
Сульфасалазин 500мг №50;1.0;243.8;291.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ТЕРАФЛЮ ЭКСТРА ЯБЛОКО+КОРИЦА N10 ПАК ;1.0;296.27;385.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Фамар Франция;Франция
Тизин Алерджи спрей назальн. дозир. 50мкг/доза фл 10мл Бельгия ;1.0;204.84;266.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Janssen Pfarmaceutica NV;Бельгия
Тизин Ксило БИО 0.1% Спрей назальный дозированный 10мл Фл. п/эт (R) ;2.0;160.88;195.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Ursapharm Arzneimittel GmbH;Германия
Тригрим 10мг таб №30 ;1.0;275.59;358.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Польфарма Фармацевтический завод С.А.;Польша
ТРИМЕДАТ 0,2 N30 ТАБЛ ;1.0;280.24;364.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Дэ Хан Нью Фарм Ко.Лтд/ Валента Фармацевтика;корея/россия
Трость опорная металлическая;1.0;130.12;173.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Фарингосепт №20 тб.;5.0;96.68;125.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Фастум гель 30г;1.0;193.88;252.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Фенистил гель 30г;1.0;262.52;341.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Фенотропил 100мг таб. Х30;1.0;854.41;977.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Феррум Лек 2мл В/м Амп. Х5 Б М;1.0;813.85;1041.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Физиомер спрей д/носа д/детей от 2-х недель до 3-х лет 115мл Франция ;1.0;273.19;355.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Laboratoires Goemar S.A.;Франция
Финалгон мазь 20г;1.0;224.61;292.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
Флемоксин солютаб  250мг №20 тб.;5.0;235.82;284.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула";;
ФЛУИМУЦИЛ-АНТИБИОТИК ИТ 0,5 N3 ФЛАК ПОР ЛИОФ+Р-ЛЬ ;2.0;570.89;730.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Замбон С.п.А.;Италия
Фортранс пор.д/р-ра д/пр внутрь 64г №4 ;1.0;491.96;586.5;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Beaufour Ipsen Indastrie;Франция
ЭВИТАЛИЯ ЗАКВАСКА КОМПЛ СУХ МИКРООРГ 0,3 N10ФЛАК ;1.0;560.87;800.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ПРОБИОТИКА НПФ;россия
Эспумизан капс. 40мг № 50 ;1.0;346.92;451.0;2015-02-09 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Berlin-Chemie AG/Menarini Group;Германия
Аэртал 100мг таб. №20;2.0;293.38;381.5;2015-02-10 00:00:00.00;ОАО Пульс;;
БАНЕОЦИН 20,0 МАЗЬ;1.0;271.95;353.5;2015-02-10 00:00:00.00;ОАО Пульс;;
бисакодил-хемофарм таб 5мг №30 СЕРБИЯ,ХЕМОФАРМ ;3.0;24.98;30.5;2015-02-10 00:00:00.00;ОАО Пульс; Хемофарм А.Д.;сербия
Вазелин  мазь 30г туба алюм. ;12.0;10.5817;14.0;2015-02-10 00:00:00.00;ОАО Пульс;;
ВАЛОСЕРДИН ФЛ 50МЛ ;5.0;69.476;90.5;2015-02-10 00:00:00.00;ОАО Пульс; МОСКОВСКАЯ ФАРМ ФАБРИКА;РОССИЯ
ДЛЯНОС 0,1% 10МЛ НАЗ СПРЕЙ;3.0;82.6333;98.0;2015-02-10 00:00:00.00;ОАО Пульс;;
КОЛДАКТ ФЛЮ ПЛЮС N10 КАПС;3.0;108.67;141.5;2015-02-10 00:00:00.00;ОАО Пульс;;
Мастодинон 100мл капли;1.0;574.78;735.5;2015-02-10 00:00:00.00;ОАО Пульс;;
Погремушка-прорезыватель с водой улитка (23037/23039) ;1.0;116.04;159.0;2015-02-10 00:00:00.00;ОАО Пульс; Мир Детства;Россия
Ринофлуимуцил аэр. назальн. 10мл;5.0;207.054;269.0;2015-02-10 00:00:00.00;ОАО Пульс;;
Флюкостат 150мг Капс. Х1;2.0;170.445;204.5;2015-02-10 00:00:00.00;ОАО Пульс;;
Хигия средство педикулицидное (шампунь) 120мл фл+частый гребень инд уп ;1.0;208.82;296.5;2015-02-10 00:00:00.00;ОАО Пульс; Medica AD;Болгария
Чай Дивный Вечер Успокаивающий Ф-пак. 2г Х20 .@;2.0;37.255;53.0;2015-02-10 00:00:00.00;ОАО Пульс;;
Чай Тибетский очищ. ф/п 2г №10;2.0;32.92;47.0;2015-02-10 00:00:00.00;ОАО Пульс;;
ИРУНИН 100мг N6 КАПС;1.0;300.85;391.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Мальтофер 30мл капли;2.0;237.93;284.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Церепро р-р для в/в и в/м введ. 250мг/мл амп. 4мл №5 ;1.0;389.84;487.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Верофарм;Россия
ЯНУВИЯ 0,1 N28 ТАБЛ П/О ;1.0;2223.98;2802.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Мерк Шарп и Доум С.п.А./Мерк Шарп и Доум Б.В.;Нидерланды
Гель д/снятия воспал бейби доктор "первые зубки" 15мл ;1.0;269.63;383.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Хаци Ахзакот ЛТД;Турция
ПРЕЗЕРВАТИВ Вива УЛЬТРАТОНКИЕ N3;5.0;25.96;35.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ПРЕЗЕРВАТИВ Вива КЛАССИЧЕСКИЕ N3;5.0;26.29;36.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ЗАКАЗ Видестим Мазь 35г;2.0;164.56;167.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Гастал табл. д/рассасыв. мятные N48 Хорватия ;1.0;283.14;368.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Pliva Hrvatska d.o.o.;Хорватия
ГИНКГО БИЛОБА ЭВАЛАР N40 ТАБЛ ;2.0;107.12;152.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Эвалар ЗАО;Россия
Гриппферон 10000МЕ/мл капли в нос 10мл;2.0;213.84;261.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Денторол зубная нить вощеная мятная 65м;2.0;64.31;91.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Диклофенак  0.1% Гл.капли 5мл фл-кап. Б;2.0;51.26;61.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Диклофенак таб.кишечнораств.об.50мг №20 ;3.0;34.54;42.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Хемофарм ООО;Россия
Канпол беби трусики для мамы однораз р.M/L(9/598) N5 ;1.0;181.39;248.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Canpol Sp.z.o.o.;ПОЛ
Зубная паста Колгейт лечебн травы отбел 100мл ;2.0;45.89;65.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Colgate;КИТ
Комбилипен 2мл р-р д/в/м введ. Амп. Х5 Б;2.0;100.32;130.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ЛАКТОБАКТЕРИН 5 ДОЗ N10 ФЛАК;5.0;138.49;180.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ЛИНКАС БАЛМ 25,0 ФЛАК МАЗЬ Д/НАРУЖ ;2.0;79.75;103.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Хербион Пакистан Прайвет Лимитед;Пакистан
Лошадиная сила шампунь д/окрашенных и поврежденных волос фл. 500мл Россия ;1.0;343.38;487.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Дина + ООО;Россия
МАКСИТРОЛ 5МЛ ГЛ КАПЛИ ФЛАК/КАП;1.0;275.44;358.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
МЕТИЛУРАЦИЛ 0,5 N10 СУПП;3.0;59.84;78.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Метопролол-Ратиофарм тб. 50мг №30;10.0;24.2;29.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
МОРСКОЙ ВОЛК КРЕМ ОТ ТРЕЩИН 44МЛ ;2.0;31.99;45.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; АДЕЛЕЙД НПО;россия
Називин 0.01% 5мл;3.0;120.89;157.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Новинет таб. №21;1.0;357.72;465.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Нормобакт 3г пакеты-саше Х10 .@ ;3.0;262.55;373.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Polfa/ Medana Terpol;Польша
Нурофен экспресс гель д/наружн. прим. 5% туба 50г ;2.0;135.96;163.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Рекитт Бенкизер Хелскэр /Фармасиерра Мануфэкчуринг С.Л;Соединенное кор
ОМНИК 0,0004 N30 ТАБЛ С КОНТРОЛ ВЫСВОБ П/О;1.0;703.89;801.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ПИРАНТЕЛ 0,25 N3 ТАБЛ;3.0;17.82;22.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ПРЕЗИДЕНТ ЗУБНАЯ ПАСТА ЮНИОР 6+ ЛЕТ 50МЛ со вкусом земляники;1.0;93.94;133.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Репейник масло для укрепления ресниц и бровей флакон-тушь 8мл ;2.0;69.36;98.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Флоресан ООО;Россия
Сироп "Слоненок Ням" 100мл Фл. Б .@;1.0;132.16;187.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Стоппроблем лосьон салициловый д/жирной кожи 100мл бесспиртовой ;2.0;51.07;72.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Мишель СМ;Россия
Стоптуссин-фито сироп фл. 100мл ;2.0;153.78;200.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Тева Чешские предприятия;Чешская республ
Термометр медицинский ртутный DGM №1;12.0;45.89;63.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Тетрациклин 100мг таб №20 ;6.0;51.59;67.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Триквилар №21 др.;1.0;437.69;569.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Фосфоглив капс. №50;2.0;416.9;508.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Хонда форте таб. 1,25г №36 (бад) ;1.0;447.81;636.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Эвалар;Россия
ЧАГА КРЕМ-БАЛЬЗАМ Д/НОГ 75МЛ;1.0;76.24;108.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ЭКВАТОР 0,005+0,01 N30 ТАБЛ;2.0;609.73;780.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
ЭКСПЕРТ ВОЛОС N60 ТАБЛ ;1.0;284.97;404.5;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек"; Эвалар ЗАО;Россия
Кофицил-плюс  №10 тб.;10.0;6.05;8.0;2015-02-10 00:00:00.00;ЗАО ЦВ "Протек";;
Димексид фл. 100мл;3.0;35.8;46.5;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
Корвалол 25мл Фл. Инд.Уп. Б М;30.0;10.67;14.0;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
ПАНКРЕАТИН 25ЕД N60 ТАБЛ  ;10.0;27.25;33.5;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
Перца Стручкового Настойка 25мл Фл. Б Инд.Уп.;5.0;11.0;14.5;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
СЕАЛЕКС ФОРТЕ  N12 КАПС+подарок;1.0;1080.0;1512.0;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
Солодкового корня сироп 100мл;10.0;16.8;22.0;2015-02-10 00:00:00.00;ООО "ТД Фармпартнер";;
Мидинетт прокладки на грудь д/кормящих матерей N30 Финляндияарт.79300 ;3.0;134.86;175.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Delipap Oy;Финляндия
Памперс подгузники д/детей Мини 3-6кг Слип энд Плэй ромашка N18 ;1.0;166.87;225.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Проктер и Гемб;РОС
Подгузники д/взрослых Сени Супер р.3 L №10 ;1.0;435.38;595.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; ТОРУНСКИЙ З-Д ПЕРЕВЯЗОЧНЫХ МАТЕРИАЛОВ;Польша
Аква марис спрей назальн 30мл ;4.0;192.94;251.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Аквалор софт ср-во д/промыв полости носа фл. 125мл (душ) ;2.0;279.84;383.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; YS LAB.;Франция
АРБИДОЛ 50мг N10 ТАБЛ П/О;3.0;121.66;147.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
АРБИДОЛ 50мг N20 ТАБЛ П/О;2.0;213.07;258.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Аспирин c шип. таб. №10 ;1.0;150.37;195.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Байер Биттерфельд ГмбХ;Германия
АУГМЕНТИН 0,125/31,25/5МЛ 100МЛ ПОР Д/СУСП;2.0;125.4;150.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
АЦИКЛОВИР 5% 5,0 МАЗЬ;5.0;15.29;19.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
АЦИЛАКТ 1ДОЗА N10 СУПП ВАГ ;2.0;99.33;129.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; ВИТАФАРМА ЗАО;Россия
Беруши молдекс спарк Защит Противошумн Ушные Х4 .@;3.0;77.44;106.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Вазелиновое масло 100мл;5.0;43.56;56.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Випросал В мазь 30г;1.0;169.29;220.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Витабакт гл.к. 0.05% 10мл;1.0;264.66;344.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Галавит 100мг пор.д/приг. р-ра д/ин. 10мл Фл. Х5 Б ;1.0;907.83;1162.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Медикор ЦСМ ЗАО;Россия
ГЕПАРИНОВАЯ 25,0 МАЗЬ ;3.0;39.27;51.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Россия;Россия
Гидрокортизон Сусп. Д/ин 2.5% 2мл Амп. Х10 Б М (R);2.0;131.67;156.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Гидрокортизон гл.мазь 0,5% 3г;2.0;30.47;37.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Диувер 5мг Таб. Х20;2.0;218.9;284.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Изопринозин таб. 500 мг №20 ;2.0;452.87;588.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Teva Pharmaceutical;Израиль
Индапамид ретард1,5мг №30 таб РОССИЯ АЛСИ;6.0;22.66;28.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
ИНДОМЕТАЦИН СОФАРМА 0,025 N30 ТАБЛ;5.0;22.11;28.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
КЕТОНАЛ 0,05/МЛ 2МЛ N10 АМП ;2.0;180.62;224.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Лек Д.Д.;словения
КОДЕЛАК НЕО 0,0015/МЛ 100МЛ ФЛАК СИРОП ;2.0;111.54;145.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
Колме капли 15мл Х4 (леч.алкоголизма) Б;1.0;1341.78;1476.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Кружка Эсмарха №3;1.0;128.59;176.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
ЛЕОВИТ КИСЕЛЬ ДИЕТИЧ ОЧИЩАЮЩИЙ 20,0 N10 ПАК ;1.0;158.29;225.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Леовит-Нутрио ООО;Россия
ЛИНЕКС N32 КАПС /БЛИСТ/;2.0;406.34;528.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
МАКСИКОЛД РИНО 15,0 N10 ПОР Д/ПРИГОТ Р-РА/МАЛИНА/ ;1.0;163.13;215.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
ЗАКАЗ Мастодинон 100мл капли;1.0;553.3;564.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
НИФЕДИПИН 0,01 N50 ТАБЛ П/ПЛЕН/ОБОЛОЧ ;10.0;33.33;41.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен"; ОЗОН;Россия
Перфектил капс. №30;1.0;396.88;516.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Пипетка Глазная травмобезопасная В Футляре №1;50.0;3.41;4.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Престариум А 5мг Таб. п/о пленоч. Х30;1.0;411.73;490.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
Проктоседил М  капс. рект. №20;1.0;273.02;355.0;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
РЕВАЛГИН N20 ТАБЛ;2.0;65.12;84.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
СЕНАДЕ N500 ТАБЛ;1.0;521.29;593.5;2015-02-10 00:00:00.00;ЗАО НПК "Катрен";;
