мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
нрпхбхм 0,1% яопеи мюг 10лк ;5.0;145.894;174.05;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
оюкхм 200лц йюоя ╧20;1.0;171.26;223.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;янрейя тюплтхплю гюн;пняяхъ
оепхмебю 4лц рюа ╧30;1.0;223.82;267.45;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;йпйю;пняяхъ
оепжю бндъмнцн щйярпюйр фхдй 25лк;5.0;32.88;47.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;ащцпхт ннн;пняяхъ
пхмгю рюа ╧10;5.0;90.244;127.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;UNIQUE FARM LAB;хмдхъ
ялейрю юоекэяхм онп ╧30  д/ясяо оюй 3ц ;1.0;303.85;364.8;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;антсп хояем хмдюярпх;тпюмжхъ
ялейрю бюмхкэ онп ╧10 д/опхц ясяо бмсрпэ ;2.0;135.28;161.2;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;антсп хояем хмдюярпх;тпюмжхъ
ярнодхюп 100лц рюа о/н ╧24;1.0;148.59;194.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;цеденм пхуреп;онкэью
ясоепвхярнрек 3,6лк;5.0;20.85;30.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;юяоепю;пняяхъ
ясопюйя янкчрюа 400лц рюа дхяо ╧7;1.0;835.07;1086.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;лемюпхмх лщмэчтейвспхмц кндфхярхйя щмд яепбхяхг я.п.к.;хрюкхъ
ремнйя 5лц рюа  ╧30;1.0;243.63;291.05;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;йпйю;пняяхъ
репюткч кюп лемрнк рюа д/пюяяюя  ╧20;2.0;152.0;198.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;NOVARTIS URUNLERI;ьбеижюпхъ
репфхмюм бюц рюа ╧10;2.0;382.24;497.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;LABORATOIRES BOUCHARA-RECORDATI;тпюмжхъ
рпхдепл йпел мюпсф 15ц;1.0;595.68;775.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;аюиеп;аекэцхъ
теапнтхд 2,5% цекэ 50ц;1.0;268.97;350.0;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;ледюмю тюплю юн;онкэью
темнрпнохк 100лц рюа ╧30;1.0;870.71;993.65;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;бюкемрю тюплюжебрхйю нюн;пняяхъ
ткелнйкюб янкчрюа 875лц+125лц рюа дхяоепц ╧14;1.0;505.0;601.7;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;юяреккюя тюплю ;мхдепкюмдш
тнйсяхм 0,4лц йюоя я лндхтхж бшябна ╧90;1.0;1046.17;1188.8;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;гемрхбю;веухъ
жхопнкер 500лц рюа о/н ╧10;2.0;97.745;116.9;2015-02-06 13:16:39;яхю хмрепмеиьмк крд гюн ц. рскю;днйрнп педдхя кюанпюрнпхя крд;хмдхъ
юккнунк рюа о/н ╧50;5.0;41.32;58.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;ахняхмрег нюн;пняяхъ
юяйнпахмнбюъ йхякнрю 50лц/лк 2лк п-п д/хмзей юло ╧10;2.0;23.44;29.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;дюкэухлтюпл нюн;пняяхъ
южж 200 цпюмскш д/опхц п-пю оюй ╧20;2.0;111.71;133.55;2015-02-06 13:16:45;гдпюбяепбхя ннн;яюкчрюя тюплю цлау;цеплюмхъ
аеоюмрем окчя 5% йпел дкъ д/мюп 30ц;1.0;279.79;364.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;цо цпемжюу опндсйжхнмя цлау;цеплюмхъ
бхрюаюйр 0,05% йюокх цкюгмше 10лк;1.0;287.94;375.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;щйяекэбхфм;тпюмжхъ
бнкэрюпем 1% щлскэцекэ 50ц ;2.0;256.7;334.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;NOVARTIS PHARMA;цеплюмхъ
днйрнп лнл  юмюмюя оюярхкйх нр йюькъ ╧20;1.0;86.01;121.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;UNIQUE FARM LAB;хмдхъ
;1.0;89.95;126.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;;
хмднлерюжхм 100лц ясоо пейр. ╧10;1.0;258.39;336.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
йернмюк 100лц рюа о/н  ╧20;1.0;182.48;218.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;кей д.д.;якнбемхъ
йернпнкюй 30лц/лк юло 1лк  ╧10 п-п б/б б/л;5.0;54.3;67.45;2015-02-06 13:16:45;гдпюбяепбхя ннн;яхмрег нюн ц.йспцюм;пняяхъ
йнмреимеп д/яанпю ахнлюрепхюкю (йюкю) 60лк я йпшьйни (+кнфйю-ьоюрекэ) ярепхк;30.0;7.49;11.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;ZHEJIANG GONGDONG MEDICAL PLASTIC FACTORY;йхрюи
кхгхмнопхк 10лц рюа ╧20;2.0;14.19;17.55;2015-02-06 13:16:45;гдпюбяепбхя ннн;нгнм ннн;пняяхъ
кхярепхм нонкюяйхбюрекэ д/онкнярх прю рнрюк йщю 6 б 1 тк 250лк+ондюпнй;1.0;105.01;148.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;дфнмянм & дфнмянм;хрюкхъ
легхл тнпре рюа о/н ╧20;5.0;65.75;78.45;2015-02-06 13:16:45;гдпюбяепбхя ннн;аепкхм-уелх;цеплюмхъ
лхц 400лц рюа о/н  ╧10;3.0;68.36;81.45;2015-02-06 13:16:45;гдпюбяепбхя ннн;аепкхм-уелх/лемюпхмх цпсоо;цеплюмхъ
нтрюм-йюрюупнл йюокх цкюгмше тк нм-йюоекэмхжш 10лк;1.0;196.04;255.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;SANTEN OY;тхмкъмдхъ
охйюлхкнм 50лц рюа ╧30;4.0;67.44;95.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;стхляйхи бхрюлхммши г-д;пняяхъ
охмнянк йюокх мюг тк-йюо 10лк;5.0;99.0;139.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;SLOVAKOFARMA/ZENTIVA A.S.;веухъ
охмнянк люгэ рсаю 10ц;1.0;192.68;251.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;SLOVAKOFARMA/ZENTIVA A.S.;веухъ
яюктерйю яохпрнбюъ 6ялу 10ял ╧1;400.0;1.05;2.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;лй юяеорхйю ннн;пняяхъ
яюктерйх ярепхкэмше 45ялу29ял ╧5;5.0;19.35;28.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;мюбрейя уай ннн;пняяхъ
яхмейнд 1,5лц/лк яхпно 200лк;2.0;265.67;346.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
репюткч кхлнм онп б яюье ╧10;5.0;267.62;348.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;тюлюп;тпюмжхъ
репюткч щйярпю кхлнм онп б яюье  ╧10;5.0;297.42;387.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;мнбюпрхя йнмяэчлеп уекя я.ю.;ьбеижюпхъ
репюткч щйярпю ъакнйн-йнпхжю онп  ╧10;2.0;299.82;390.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;PATHEON WHITBY INC/FOR NOVATIS CONSUMER HEALTH CANADA INC;йюмюдю
рхюлхмю укнпхд (бхрюлхм б1) 5% юло 1лк ╧10 п-п б/л ;2.0;21.77;26.9;2015-02-06 13:16:45;гдпюбяепбхя ннн;дюкэухлтюпл нюн;пняяхъ
ьопхж ндмнпюгнбши 2лк 3-у йнло я хцкни;200.0;4.27;6.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;тнцр ледхйюк тепрпха цлау;цеплюмхъ
щлнйяхохм 1% йюокх цкюгмше 5лк я йпшь-йюо ;3.0;99.1;139.0;2015-02-06 13:16:45;гдпюбяепбхя ннн;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
щмюл 20лц рюа ╧20;1.0;86.03;104.4;2015-02-06 13:16:45;гдпюбяепбхя ннн;днйрнп педдхя кюанпюрнпхя крд;хмдхъ
юдфхяеор йкюяяхв рюа д/пюяя ╧24;3.0;61.05;86.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юдфхн тюплюжебрхйюкг крд;хмдхъ
юклюцекэ мен ясяо оюй 10лк ╧10;2.0;145.42;190.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аюкйюм тюплю;анкцюпхъ
юлнйяхжхккхм 500лц рюа ╧20;7.0;48.51;60.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аюпмюскэяйхи гюбнд ледхжхмяйху опеоюпюрнб ннн;пняяхъ
юяохпхм йюпдхн 100лц рюа о/н ╧56;1.0;193.16;231.05;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аюиеп;цеплюмхъ
юрнпбюярюрхм 10лц рюа о/н ╧30;2.0;91.96;113.1;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкях тюплю гюн;пняяхъ
ютнаюгнк 10лц рюа ╧60;3.0;270.38;352.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
южж 600лц цпюмскш д/опхц цнп мюохрйю ╧6;3.0;110.99;133.4;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
аеяялепрмхйю жберйх 30ц;1.0;46.42;65.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
асяйноюм 10лц рюа о/н  ╧20;1.0;263.56;343.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аепхмцеп хмцекэуюил;цеплюмхъ
бюкепхюмш щйярпюйр 20лц рюа о/н ╧50;10.0;44.99;63.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;анпхянбяйхи гюбнд ледхжхмяйху опеоюпюрнб нюн;аекнпсяяхъ
бюрю ярепхк юлекхъ 100ц ;5.0;38.72;55.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;цхцпнбюрю;пняяхъ
бевепмее (бюкепхюмю+улекэ+лърю) дпюфе ╧50;10.0;22.06;31.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;оюпютюпл гюн;пняяхъ
бхрюлхм я 1000лц ьхо. рюа ╧20;1.0;158.4;206.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;уелнтюпл ю.д.;яепахъ
бхьмебяйнцн кхмхлемр аюкэгюлхвеяйхи 30ц рсаю;5.0;16.5;24.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;гекемюъ дсапюбю гюн;пняяхъ
цюкюгнкхм 0,1% йюокх мюг 10лк;5.0;32.56;40.3;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;POLFA;онкэью
целюрнцем мюпндмши я бхрюлхмнл я 40ц;25.0;7.87;12.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;яхахпяйне гднпнбэе 2000 ннн;пняяхъ
цемтепнм 1000000ле ясоо ╧10;1.0;489.06;636.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ахнйюд гюн;пняяхъ
цхдпнйнпрхгнм 1% люгэ 10ц;5.0;24.97;30.9;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
д-оюмремнк люгэ д/мюп рсаю 50ц;1.0;310.86;405.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ъдпюм цюкемяйхи кюанпюрнпхи юн;унпбюрхъ
деряйхи йпел рсаю 46лк;5.0;15.69;22.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ясбемхп/юбюмрю;пняяхъ
дхюаернм лб 60лц рюа я лндхт бшяб ╧30;2.0;274.45;327.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кюанпюрнпхх яепбэе хмдюярпх/яепдхйя ннн;пняяхъ
дпнффх охбмше люцмхи/йюкэжхи/фекегн рюа 500лц ╧100;1.0;84.89;119.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ябнандмши 20 гюн;пняяхъ
дчтюярнм 10лц рюа о/н ╧20;1.0;473.0;565.35;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр ахнкндфхйюкг а.б.;мхдепкюмдш
фхбнйняр нйномхй цекэ-аюкэгюл д/рекю рсаю 50лк;2.0;58.47;82.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ахнмнп ннн;пняяхъ
гекемюъ юорейю йпел нкхбйнбши охрюр/гюы д/псй/мнцреи 100л;1.0;48.94;69.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
гекемюъ юорейю люякн хкюмц-хкюм/юоекэяхм д/бюммш/дсью 250л;1.0;118.92;167.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
гекемюъ юорейю люякн люмдюпхм/йнпхжю д/бюм/дсью 250лк;1.0;91.33;128.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мон щкэтю тюплтюапхйю;пняяхъ
хасопнтем 200лц рюа о/н ╧20;10.0;12.32;15.25;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;рюрухлтюплопеоюпюрш нюн;пняяхъ
хлсднм рюа д/пюяя ╧24;1.0;336.71;438.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
хлсмнпхйя 400лц  п-п д/бмср тк 7лк ╧10;1.0;717.31;933.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;днооекэ тюплюжесрхжх я.п.к.;хрюкхъ
йюлернм ющпнгнкэ д/леярм.опхл 30ц;5.0;44.99;63.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн;пняяхъ
йнкдюйр ткч окчя йюоя ╧10;5.0;104.72;137.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;RANBAXY;хмдхъ
йнлокхбхр-юйрхб д/дер х ондпнярйнб рюа о/н ╧30;1.0;140.25;183.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;стхляйхи бхрюлхммши г-д;пняяхъ
йнмйнп 10лц рюа о/н ╧50;3.0;494.89;589.65;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;лепй йцюю;цеплюмхъ
йнмйнп 5лц рюа о/н ╧50;3.0;298.65;355.8;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;лепй йцюю;цеплюмхъ
йнмрейя цекэ-ялюгйю WAVE 30лк (сбкюфмъчыхи);1.0;126.83;165.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкэреплед йнпонпщиьм ю.я.;веухъ
йнмрейя цекэ-ялюгйю ROMANTIC 30лк (юпнлюрхгхпнбюммши);2.0;114.51;149.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкэреплед йнпонпщиьм ю.я.;веухъ
йпсфйю ^щялюпую^ ╧3 (2к);1.0;127.27;166.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкэтюокюярхй назедхмемхе нюн;пняяхъ
йсйспсгмше ярнкахйх я пшкэжюлх 40ц;1.0;42.9;61.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;йпюямнцнпяйкейяпедярбю нюн;пняяхъ
кюбнлюйя 125лц рюа о/н ╧10;1.0;746.02;854.25;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
кюйюкчр яемяхрхб гса оюярю 50лк;1.0;120.99;170.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;NATURWAREN / ARCAM GMBH;цеплюмхъ
кюйрнтхкэрпсл 500лц рюа ╧30;1.0;223.41;291.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юббю-пся;пняяхъ
щтхпмне люякн лърш тк 10лк;3.0;54.48;77.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кейся ннн;пняяхъ
кеямни аюкэгюл опхпндмюъ ябефеярэ нонкюяйхбюрекэ 250лк;2.0;67.32;95.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;йюкхмю йнмжепм нюн;пняяхъ
кхгхмнопхк 20лц рюа ╧20;2.0;30.03;37.35;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкях тюплю гюн;пняяхъ
кхмейя йюоя ╧32 акхярепш;2.0;421.74;549.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
кхмейя йюоя ╧48 акхярепш;2.0;528.55;688.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
кчцнкъ п-п я цкхжепхмнл 25лк тк;3.0;11.66;14.6;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю ннн;пняяхъ
люцмхъ яскэтюр 25% 10лк п-п б/б юло ╧10;1.0;36.08;45.1;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;лхйпнцем мон хллсмнопеоюпюр стю;пняяхъ
лейяхднк 50лц/лк 5лк п-п б/б б/л ╧5;2.0;358.05;429.65;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юплюбхпяйюъ ахнкнц. т-йю тцсо;пняяхъ
лемнбюгхм пюярбнп 40лк тк а л;5.0;13.09;19.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;рскэяйюъ тюплюжебрхвеяйюъ тюапхйю ннн;пняяхъ
лнбюкхя 15лц рюа ╧10;2.0;420.64;547.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аепхмцеп хмцекэуюил;цеплюмхъ
лнпнгйн онлюдю деряйюъ б тср 2,8ц;5.0;27.57;39.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ясбемхп/юбюмрю;пняяхъ
мн-ьою 40лц рюа ╧24;7.0;121.66;145.1;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
мн-ьою 40лц рюа ╧6;5.0;50.27;62.5;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
мнбн-оюяяхр 200лц рюа о/н ╧30;1.0;384.34;500.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;IVAX-CR A.S.;веухъ
мннрпнохк 800лц рюа о/н ╧30;1.0;238.15;286.1;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;UCB;аекэцхъ
мнплюге яхпно тк 200лк;1.0;210.98;252.5;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;к. лнкремх х й. дех тпюреккх юкхррх янвхерю дх егепвхжхн я.о.ю.;хрюкхъ
накеохунбне люякн 50лк;1.0;202.62;264.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкрюибхрюлхмш гюн;пняяхъ
нбеянк рюа о/н ╧40;2.0;141.67;199.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
нлеопюгнк 20лц йюоя ╧30;10.0;20.57;25.45;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;опнхгбндярбн ледхйюлемрнб ннн;пняяхъ
нпюк-ах яюрхм ткняя мхрэ гса лърмюъ 25 л;1.0;117.73;165.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ORAL-B;хпкюмдхъ
оюмйпеюрхм 30ед рюа о/н ╧60;15.0;38.06;47.1;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплопнейр гюн;пняяхъ
оепяем рюа о/н ╧40;2.0;247.28;322.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д. (юоревйю);якнбемхъ
онбъгйю лед онддепфхбючыюъ д/тхйяюжхх псйх п 3 (0110);1.0;235.07;306.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;рнмся щкюяр;кюрбхъ
онбъгйю мю пюмс 10ялу9ял ╧10 юаянпахпсчыюъ д/пюм ;2.0;74.58;105.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;щбрейя ннн;пняяхъ
опекюйя яхпно 220ц;1.0;172.06;241.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;текхжюрю ункдхмц ннн;пняяхъ
лхдхмерре опнйкюдйх мю цпсдэ ╧30 д/йнплъыху люрепеи;1.0;138.49;181.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;DELIPAP OY;тхмкъмдхъ
опнонкхяю мюярнийю 25лк тк;5.0;21.01;30.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;рюрухлтюплопеоюпюрш нюн;пняяхъ
пелюмрюдхм 50лц рюа ╧20;5.0;47.74;67.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ахнухлхй нюн;пняяхъ
пеоеимне люякн я люякнл хг гюпндшьеи оьемхжш х фнфнаю тк 100лк;2.0;30.56;43.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;лхппю ннн;пняяхъ
пнрнйюм п-п 50лк;5.0;25.85;37.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплжемрп бхкюп гюн;пняяхъ
яанп феквецнммши ╧3 т/о 2ц ╧20;2.0;42.46;60.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
яхкйнтхйя онбъгйю мю пюмс 7ялу5ял ╧5 окюяршп рхою мерйюм нямнбю ;2.0;33.99;48.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;тюплюокюяр;ецхоер
яхмюткюм 0,025% люгэ 15ц рсаю;10.0;13.42;19.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;лспнляйхи опханпнярпнхрекэмши гюбнд тцсо;пняяхъ
яоелюм рюа ╧100;1.0;227.48;296.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;ухлюкюиъ дпюц йн;хмдхъ
яопхмжнбйю ю ╧11 я лъцй мюйнмевмхйнл 230лк;1.0;87.01;122.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юкэохмю окюяр;пняяхъ
яребхъ тхкэрп-оюйерш 1,0ц ╧20;2.0;44.59;63.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;гднпнбэе тхплю гюн;пняяхъ
ярнорсяяхм йюокх бмсрпэ опхелю тк 10лк;1.0;92.51;130.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;юибщйя тюплюяэчрхйюкя;веухъ
яслюрпхорюм 50лц рюа о/н ╧2;1.0;80.63;113.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;аепегнбяйхи тюпл гюбнд;пняяхъ
рпхлерюгхдхм 20лц рюа о/н ╧30;1.0;58.63;83.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;йюмнмтюплю опндюйьм гюн;пняяхъ
рпнлан юяя 100лц рюа о/н ╧28 йхьевмнпюярб ;7.0;46.75;57.85;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;кюммюуеп уюикэлхррекэ цлау;юбярпхъ
тюпхмцняеор 10лц рюа д/пюяя ╧10;5.0;73.7;104.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;я.й.репюохъ я.ю.;пслшмхъ
тюпхмцняеор кхлнм 10лц рюа д/пюяя ╧10;5.0;70.29;99.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;TERAPIA S.A.;пслшмхъ
тхгхнремг 0,2лц рюа о/н ╧14;3.0;247.28;295.2;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;цеплюмхъ
жетейнм-д 250лц (нр 3кер дн 12кер) ясоо пейр ╧10 д/дер;1.0;44.0;54.45;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
жетрпхюйянм 1000лц онп  ╧50 д/опхц п-пю б/б б/л тк ;1.0;703.34;799.3;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;псгтюплю ннн;пняяхъ
щкесрепнйнййю щйярпюйр 50лк;3.0;34.65;49.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;бхтхреу гюн;пняяхъ
щмюкюопхк нгнм 10лц рюа ╧20;15.0;9.35;11.55;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
щпцнтепнм рюа д/пюяя ╧20;5.0;240.57;313.0;2015-02-06 13:17:31;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
лхмхгхярнм 20 тел рюа о/н ╧21;1.0;271.36;380.0;2015-02-09 16:54:51;яйкюд;аюиеп;цеплюмхъ
мхярюрхмнбюъ 100ршя.ед люгэ мюпсф  15ц;1.0;21.47;32.0;2015-02-09 16:54:51;яйкюд;ахнухлхй нюн;пняяхъ
оемгхрюк рюа о/н йхьевмнп ╧20;2.0;39.05;51.3;2015-02-09 16:54:51;яйкюд;ьпеъ кюит яюемяхг обр.крд.;хмдхъ
