мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
нтрюкэлнтепнм йюокх цкюгмше 10лк тк.-йюоекэмхжю;3.0;239.03;325.5;2015-02-06 08:46:00;йюрпем гюн;тхпм л гюн;пняяхъ
онлюдю цхцхемхвеяйюъ тпсйрнбши онжекси ╧36 мюанп 9 бхднб;1.0;952.02;1380.5;2015-02-06 08:46:00;йюрпем гюн;ял лхьекэ ннн;пняяхъ
пшахи фхп ахютхьемнк охыебни N100 йюоя;2.0;32.81;48.0;2015-02-06 08:46:00;йюрпем гюн;ахнтюпл;пняяхъ
яанп цпсдмни ╧1 оювйю 50ц;2.0;31.57;44.5;2015-02-06 08:46:00;йюрпем гюн;гднпнбэе тхплю гюн;пняяхъ
янпахтеп дспскея рюа о/н ╧50;1.0;382.03;520.0;2015-02-06 08:46:00;йюрпем гюн;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
реплноянк рюакерйх нр йюькъ N10 рюак;10.0;25.19;35.5;2015-02-06 08:46:00;йюрпем гюн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
телхмюк йюоя 160лц ╧30;1.0;491.71;713.0;2015-02-06 08:46:00;йюрпем гюн;JADRAN;унпбюрхъ
унмдпнцюпд п-п дкъ б/л ббед 100лц/лк юло 1лк ╧10;1.0;724.35;920.0;2015-02-06 08:46:00;йюрпем гюн;янрейя тюплтхплю гюн;пняяхъ
щяослхгюм 40 щлскэяхъ д/бмсрп опхл тк 100лк;2.0;357.94;487.0;2015-02-06 08:46:00;йюрпем гюн;аепкхм-уелх юц;цеплюмхъ
щяослхгюм 40лц йюоя ╧50;1.0;333.52;454.0;2015-02-06 08:46:00;йюрпем гюн;аепкхм-уелх юц;цеплюмхъ
;2.0;196.0;270.0;2015-02-06 10:45:16;яхщя ледхйю;;
;1.0;2058.0;2670.0;2015-02-06 10:45:16;яхщя ледхйю;;
юктюбхр ьйнкэмхй рюа ╧60;1.0;219.0;318.0;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;юйбхнм гюн;пняяхъ
юохкюй рюа 10лц ╧25;2.0;118.855;162.0;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;цпхмдейя юн;кюрбхъ
пецхдпнм онп 18.9ц оюй ╧20;1.0;376.89;451.0;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;нпхнм йнпонпеиьм;тхмкъмдхъ
яхюкхя рюа о/н 20лц ╧1;2.0;833.79;1059.0;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;щкх кхккх щмд йнлоюмх;бекхйнапхрюмхъ
яхюкхя рюа о/н 20лц ╧2;1.0;1637.82;2080.5;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;щкх кхккх щмд йнлоюмх;бекхйнапхрюмхъ
щкнйнл 0,1% люгэ рсаю 15ц;1.0;335.59;402.5;2015-02-06 14:11:39;яхю хмрепмеиьмк крд гюн;аюиеп;аекэцхъ
юккнунк рюа о/н ╧50;3.0;41.32;58.0;2015-02-06 22:28:09;гдпюбяепбхя ннн;ахняхмрег нюн;пняяхъ
юпхтнм рюа о/н 2,5лц ╧30;1.0;348.9;420.0;2015-02-06 22:28:09;гдпюбяепбхя ннн;SERVIER;тпюмжхъ
йяюкюрюм йюокх цкюгмше 0,005% тк.-йюоек окюяр. 2,5лк;1.0;610.2;775.0;2015-02-06 22:28:09;гдпюбяепбхя ннн;PHARMACIA N.V./S.A.;аекэцхъ
охйюлхкнм рюа 50лц ╧30;2.0;66.35;90.5;2015-02-06 22:28:09;гдпюбяепбхя ннн;стхляйхи бхрюл.г-д;пняяхъ
опнярюлнк смн йюоя. 320лц ╧30;1.0;615.98;782.5;2015-02-06 22:28:09;гдпюбяепбхя ннн;аепкхм-уелх юц;цеплюмхъ
рпемрюк рюа опнкнмц деиярб о/о/н 400лц ╧20;1.0;404.7;550.5;2015-02-06 22:28:09;гдпюбяепбхя ннн;AVENTIS PHARMA;хмдхъ
унмдпнйяхд цекэ д/мюп опхл 5% 30ц;1.0;268.82;366.0;2015-02-06 22:28:09;гдпюбяепбхя ннн;мхфтюпл нюн;пняяхъ
щлнйяхохм йюокх цкюгмше 1% 5лк я йпшьйни-йюоекэмхжеи тк ╧1;2.0;103.0;140.5;2015-02-06 22:28:09;гдпюбяепбхя ннн;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
щлнйяхохм йюокх цкюгмше 1% 5лк я йпшьйни-йюоекэмхжеи тк ╧1;3.0;98.99;135.0;2015-02-06 22:28:09;гдпюбяепбхя ннн;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
дхлейяхд цекэ д/мюпсф. опхл. 25% рсаю 30ц;3.0;122.65;135.7;2015-02-06 22:28:20;йюрпем гюн;тюплюлед ннн;пняяхъ
бюкюжхйкнбхп рюа 500лц ╧10;2.0;494.45;672.5;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;реумнкнцхъ кейюпярб ннн;пняяхъ
бхйя юйрхб яхмейя яоп. мюг. 0,05% тк. 15лк ╧1;1.0;224.95;306.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;PROCTER & GAMBLE (MANUFACTURING) IRELAND;цеплюмхъ
цпюллхдхм мен рюа. д/пюяяюя. 3лц ╧18;2.0;149.71;204.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;бюкемрю тюплюжебрхйю нюн;пняяхъ
йнмйнп 0,005 N30 рюак о/окем/нанкнв;2.0;200.75;239.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;лепй йцюю;цеплюмхъ
лейяхднк рюа о/н 125 лц ╧ 50;2.0;309.43;372.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;тюплюянтр рй ннн/гхн-гднпнбэе гюн;пняяхъ
пюдебхр юйрхб люгэ д/мюп. опхл. 35ц;1.0;304.37;414.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;перхмнхдш тмоо гюн;пняяхъ
репюткч онп д/опхц п-пю д/бмсрп опхелю кхлнм ╧4;5.0;131.67;179.5;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;NOVARTIS CONSUMER HEALTH S. CH;йюмюдю
рпнлан юяя 0,05 N28 рюак о/н;5.0;41.69;51.5;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;ц.к.тюплю цлау/кюммюуеп уюикэлхррекэ цлау;цеплюмхъ
рпнлан юяя рюа о/о/н йхьевмнпюярб 100лц ╧28;5.0;45.65;56.5;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;кюммюуеп уюикэлхррекэ цлау;юбярпхъ
усдеел гю медекч йнлокейямюъ опнцпюллю пюгцпсгнвмши демэ;1.0;139.0;202.0;2015-02-06 22:28:25;юкэъмя уекяйею пся ннн;кенбхр ннн;пняяхъ
аюкэгюл ярпнмц 10ц;2.0;58.24;84.5;2015-02-06 22:28:42;тюплоюпрмеп ннн тй;кнпем йнялерхй ннн;хмдхъ
лхйярспю ясу нр йюькъ д/дер 1,47ц;40.0;12.65;18.0;2015-02-06 22:28:42;тюплоюпрмеп ннн тй;бхтхреу гюн;пняяхъ
яанп цпсдмни ╧4 т/о 2ц ╧20;3.0;40.32;56.5;2015-02-06 22:28:42;тюплоюпрмеп ннн тй;тхрнтюпл мон ннн;пняяхъ
якюахкем йюокх 0,75% тк-йюоекэмхжю 15лк;2.0;158.05;215.0;2015-02-06 22:28:42;тюплоюпрмеп ннн тй;кщмя тюпл ннн;пняяхъ
юрнпхя рюа о/н 20лц ╧30;2.0;401.06;483.0;2015-02-06 22:28:49;йюрпем гюн;KRKA;якнбемхъ
бепньохпнм йюоя 50лц ╧30;2.0;164.12;195.5;2015-02-06 22:28:49;йюрпем гюн;GEDEON RICHTER;бемцпхъ
бхйя юйрхб яхлорнлюйя онп. опхцнр. п-пю д/бм. опхелю (кхлнм.) оюй. ╧10;1.0;255.64;348.0;2015-02-06 22:28:49;йюрпем гюн;пютрнм кюанпюрнпхг кхлхред (цяйу);цеплюмхъ
йюпбедхкнк рюа. 25лц ╧30;2.0;68.2;84.0;2015-02-06 22:28:49;йюрпем гюн;нгнм ннн;пняяхъ
охлютсйнпр люгэ 15ц;1.0;449.79;612.0;2015-02-06 22:28:49;йюрпем гюн;реллкеп хрюкхю я.п.к;хрюкхъ
опецюаюкхм-пхуреп 300лц йюоя ╧56;1.0;2907.52;3304.0;2015-02-06 22:28:49;йюрпем гюн;цеденм пхуреп-пся гюн;пняяхъ
вюимши мюохрнй кейпюящр йкебепю ксцнбнцн рпюбю 50ц;2.0;22.24;32.5;2015-02-06 22:28:49;йюрпем гюн;кейпю-ящр;пняяхъ
юдбюмрюм йпел 0,1% рсаю 15ц;1.0;310.53;378.5;2015-02-06 22:28:57;йюрпем гюн;аюиеп;хрюкхъ
юмрхцпхоохм ьхо рюа д/дереи ╧10;1.0;189.42;258.0;2015-02-06 22:28:57;йюрпем гюн;NATUR PRODUCT;мхдепкюмдш
юпахднк йюоя 100лц ╧10;2.0;192.5;232.5;2015-02-06 22:28:57;йюрпем гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
южхонк йюоя ╧30;2.0;250.69;341.0;2015-02-06 22:28:57;йюрпем гюн;кеййн тт гюн;пняяхъ
аеоюмрем люгэ д/мюп опхл 5%  30ц;1.0;283.36;385.5;2015-02-06 22:28:57;йюрпем гюн;аюиеп;цеплюмхъ
аеоюмрем люгэ д/мюп опхл 5%  30ц;1.0;283.36;385.5;2015-02-06 22:28:57;йюрпем гюн;аюиеп;цеплюмхъ
цейянпюк рюая йкюяяхй рюа. д/пюяяюяшбюмхъ кхлнм ╧16;2.0;105.6;144.0;2015-02-06 22:28:57;йюрпем гюн;чмхй тюплюяэчрхйюк кюанпюрнпхг;хмдхъ
днйрнп лнл йнкд пюа 20,0 люгэ;2.0;84.59;115.5;2015-02-06 22:28:57;йюрпем гюн;UNIQUE FARM LAB;хмдхъ
йернпнк 2% цекэ д/мюпсфмнцн опхл. 30ц рсаю;1.0;159.5;217.0;2015-02-06 22:28:57;йюрпем гюн;DR. REDDY"S;хмдхъ
йхяекэ дхерхвеяйхи бхрюлхмши тнпре 20,оюй ╧10;1.0;163.57;222.5;2015-02-06 22:28:57;йюрпем гюн;кенбхр ннн;пняяхъ
йнлокхбхр нтрюкэлн N60 рюак о/н;1.0;236.28;321.5;2015-02-06 22:28:57;йюрпем гюн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
йнпбюкнк рюа. ╧20;5.0;98.12;133.5;2015-02-06 22:28:57;йюрпем гюн;тюплю ярюпр ннн;сйпюхмю
кхмйюя кнп оюярхкйх лърмше ╧16;3.0;53.68;73.0;2015-02-06 22:28:57;йюрпем гюн;HERBION PAKISTAN (PVT) LTD;оюйхярюм
лююкнйя ясяо. дкъ опхелю бмсрпэ яюье 15лк ╧30;1.0;464.2;631.5;2015-02-06 22:28:57;йюрпем гюн;PHARMATIS (FOR LABORATOIRE THERAPLIX);тпюмжхъ
мн-ьою п-п д /хм. 20лц/лк юло 2лк ╧5;5.0;88.55;105.5;2015-02-06 22:28:57;йюрпем гюн;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
накеохунбне люякн   ясоо 0.5ц ╧10;2.0;53.46;73.0;2015-02-06 22:28:57;йюрпем гюн;дюкэухлтюпл нюн;пняяхъ
нрпхбхм яопеи 0,1% 10лк дкъ бгпнякшу;5.0;143.0;171.0;2015-02-06 22:28:57;йюрпем гюн;NOVARTIS CONSUMER HEALTH S. CH;ьбеижюпхъ
пеммх рюа. феб.юоекэяхм ╧24;2.0;161.04;219.5;2015-02-06 22:28:57;йюрпем гюн;аюиеп;тпюмжхъ
пхмхйнкд рюа. ╧10;5.0;69.41;94.5;2015-02-06 22:28:57;йюрпем гюн;ьпеъ кюит яюемяхг обр.крд.;хмдхъ
ясопюярхм п-п дкъ б/б х б/л ббед 20лц/лк юло 1лк ╧5;2.0;131.45;158.0;2015-02-06 22:28:57;йюрпем гюн;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
рюстнм йюокх цкюгмше 4% тк-йюоекэмхжю 10лк;10.0;106.37;145.0;2015-02-06 22:28:57;йюрпем гюн;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
рпхнбхр йюоя ╧30;1.0;128.04;174.5;2015-02-06 22:28:57;йюрпем гюн;KRKA;якнбемхъ
тхгхнремг рюа о/н 0,4лц ╧14;2.0;383.79;459.5;2015-02-06 22:28:57;йюрпем гюн;щаанрр уекяйею яюя;цеплюмхъ
педсйяхм лер 10лц+1585лц йюоя ╧30+850лц рюа ╧60;1.0;1343.21;1568.6;2015-02-06 22:29:06;йюрпем гюн;нгнм ннн;пняяхъ
дхюйюпа рюа. 250лц. ╧30;2.0;203.28;247.5;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;онкэтюплю тюплюжебрхвеяйхи гюбнд юн/юйпхухм нюн;пняяхъ
дхмюлхйн рюа о/н 100лц ╧4;1.0;712.14;904.5;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;окхбю упбюряйю д.н.н.;унпбюрхъ
кеткнаюйр рюа о/н 500лц ╧5;5.0;34.32;42.0;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;яхмрег нюн ц.йспцюм;пняяхъ
кнлткнйя рюа. о/н 400лц ╧5;1.0;407.77;492.0;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;хойю кюанпюрнпхг кхлхред;хмдхъ
онярхмнп рюа 0,75лц ╧2;3.0;225.83;271.5;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;GEDEON RICHTER;бемцпхъ
опеярюмя рюа. 10лц+10лц  ╧30;1.0;714.67;908.0;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;кюанпюрнпхх яепбэе хмдюярпх/ яепдхйя;тпюмжхъ
слмюъ щлюкэ япедярбн ясоеп-ясьйю тк 15лк;1.0;88.76;129.0;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;FRENCHI PRODUCTS INC;яью
уюпрхк рюа 5лц ╧28;1.0;263.45;358.5;2015-02-07 07:47:06;опнрей гюн жб ц.лняйбю;щцхя тюплюжебрхвеяйхи гюбнд нюн;бемцпхъ
педсйяхм йюоя. 15лц ╧90;1.0;3952.96;4373.2;2015-02-09 08:27:57;йюрпем гюн;лняйнбяйхи щмднйпхммши гюбнд тцсо;пняяхъ
цюмюрнм рюа 50лц ╧10;1.0;215.16;238.0;2015-02-09 08:28:02;йюрпем гюн;щаанрр дфюоюм йн крд;ъонмхъ
цеорнп 400лц рюа. о/йхьевм.пюярб. на. ╧20;1.0;660.88;731.1;2015-02-09 08:28:02;йюрпем гюн;бепнтюпл гюн (SC);пняяхъ
мнбнахялнк рюа о/н 120лц ╧112;1.0;686.73;759.8;2015-02-09 08:28:02;йюрпем гюн;тюплопнейр гюн;пняяхъ
темчкэя йюоя ╧30;3.0;119.9;132.6;2015-02-09 08:28:02;йюрпем гюн;RANBAXY;хмдхъ
йкемасрепнк рюа 0,02 лц ╧50;2.0;242.66;268.4;2015-02-09 08:28:09;йюрпем гюн;SOPHARMA AD;анкцюпхъ
бюгекхм ледхжхмяйхи 30ц рсаю;5.0;12.08;17.0;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;лспнляйхи опханпнярпнхрекэмши гюбнд тцсо;пняяхъ
йкнрпхлюгнк йпел 1% 20ц;5.0;40.34;56.5;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;HYPERION S.A.;пслшмхъ
люякн йюярнпнбне 30ц;5.0;38.08;53.5;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;ъпнякюбяйюъ тюпл т-йю;пняяхъ
лспюбэхмши яохпр 50лк;5.0;8.66;12.5;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;цхоонйпюр ннн;пняяхъ
нпрнтем рюа о/н 0,025ц ╧30;10.0;8.98;11.0;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;рюрухлтюплопеоюпюрш нюн;пняяхъ
пнлюьйх жберйх т/о 1.5ц N20;10.0;32.12;45.0;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;"ойт "тхрнтюпл " ннн;пняяхъ
рюцхярю рюа 24лц ╧30;1.0;124.1;148.0;2015-02-09 13:04:07;тюплоюпрмеп ннн тй;люйхг-тюплю гюн;пняяхъ
юйбюдерпхл  йюокх д/опхелю бмсрпэ 15000 ле/лк тк 10лк;2.0;172.865;207.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
юйпхдепл 0.05% йпел д/мюпсф опхл. 15ц;2.0;88.405;106.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
аепкхопхк 20 рюа. 20лц ╧30;2.0;166.08;199.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц;цеплюмхъ
апнмун-лсмюк о йюоя 3,5лц ╧10;1.0;403.57;549.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;кей д.д.;якнбемхъ
ашярпслцекэ цекэ д/мюпсфм. опхл. 2,5 % рсаю 50ц;1.0;196.14;267.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
бемюпся 0,5 N30 рюак о/н;1.0;463.67;631.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;нанкемяйне то;пняяхъ
бхюцпю рюа о/о/н  50лц ╧1;1.0;643.36;817.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;PFIZER;тпюмжхъ
бхтепнм-1 ясоо.пейр. 150 000 ле ╧10;3.0;199.267;241.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;тепнм ннн;пняяхъ
цпхоотепнм 10000ле/лк йюокх б мня тк 10лк;2.0;218.295;266.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;тхпм л гюн;пняяхъ
дхюгнкхм 100лц дпюфе ╧10;5.0;49.39;69.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юббю пся/ярх-лед-янпа;пняяхъ
дхсбеп рюа 10лц ╧20;2.0;380.545;518.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;PLIVA;унпбюрхъ
йюонрем рюа. 25лц ╧28;3.0;122.0;147.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
йюонрем рюа. 25лц ╧56;1.0;229.16;276.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
йпенм 10000 йюоя. 150лц ╧20;4.0;262.25;312.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;щаанрр цлау х йн.йц;цеплюмхъ
меахкер рюа. 5лц ╧14;1.0;441.13;600.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц/лемюпхмх цпсоо;цеплюмхъ
мнплнаюйр L яюье 3ц ╧10;3.0;267.823;388.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;онкэтюплю тюплюжебрхвеяйхи гюбнд;онкэью
мнплнаюйр онп. оюй.-яюье 3цп ╧10;1.0;265.46;385.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
нлмхй йюоя. я лндхт. бшябнанфд. 0,4лц ╧30;1.0;712.56;809.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;ASTELLAS PHARMA EUROPE/нпрюр;пняяхъ
опедмхгнкнм 0,005 N100 рюак;2.0;42.745;53.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;юйпхухм  утй нюн;пняяхъ
яхнтнп рюа о/н 850лц ╧60;2.0;321.32;383.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц;цеплюмхъ
ялейрю онп д/опхц ясяо д/бмсрп опхелю бюмхкэмши оюй 3ц ╧10;3.0;128.38;154.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;антсп хояем хмдюярпх;тпюмжхъ
ткюбюлед п-п д/опхелю бмсрпэ15лц/5 лк 100лк;1.0;175.51;210.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;аепкхм-уелх юц/лемюпхмх цпсоо;цеплюмхъ
ткелнйкюб янкчрюа рюа дхяоепц 250лц+62,5лц ╧20;1.0;403.91;482.5;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
жерпхм рюа о/о/н 10лц ╧20;1.0;147.15;176.0;2015-02-09 13:01:38;яхю хмрепмеиьмк крд гюн;DR. REDDY"S;хмдхъ
;36.0;6.2;9.5;2015-02-09 14:58:58;еохухм;;
;200.0;3.35;5.5;2015-02-09 14:58:58;еохухм;;
юмбхлюйя онп. д/опхцнр. п-пю д/бм. опхелю 5ц яюье люкхмю ╧12;3.0;213.04;290.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;тюплбхкюп мон ннн;пняяхъ
аерхнк ясоо пейр ╧10;1.0;61.73;84.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;мхфтюпл нюн;пняяхъ
аерхнк ясоо пейр ╧10;1.0;61.73;84.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;мхфтюпл нюн;пняяхъ
бнкэрюпем 15лц/ясрйх окюяршпэ рпюмядеплюкэмши ╧2;1.0;116.87;159.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;тюлюп я.ю./дндфхм хъйс-йюйн йн. крд;ъонмхъ
дхткчйюм йюоя. 150лц ╧4;1.0;833.62;948.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;PFIZER;тпюмжхъ
хлсмнпхйя п-п д/бмср опхл 400лц тк 7лк ╧10;1.0;698.04;887.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;днооекэ тюплюжесрхжх я.п.к.;хрюкхъ
хмдюоюлхд рюа. о/н 2,5лц ╧30;10.0;13.71;16.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;нгнм ннн;пняяхъ
йяхгюк рюа о/н 5лц ╧7;1.0;219.3;298.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;UCB PHARMA S.P.A.;ьбеижюпхъ
кебнлхжерхм рюа.500лц ╧10;10.0;18.64;23.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;рюрухлтюплопеоюпюрш нюн;пняяхъ
кхмдхмер 20 рюа о/н ╧21;1.0;358.18;487.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;цеденм пхуреп нюн/"цеденм пхуреп-пся";бемцпхъ
лююкнйя рюа. фебюр. ╧20;2.0;156.22;212.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;AVENTIS PHARMA;хрюкхъ
лнмспюк цпюм. д/опхц. п-пю д/опхелю бмсрпэ оюйерш 3ц ╧1;2.0;387.85;527.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;гюланм я.о.ю.;ьбеижюпхъ
мнбхцюм рюа. о/о/н ╧20;2.0;131.37;179.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;DR. REDDY"S;хмдхъ
мнбнйюхм 0,5% п-п д/хмзей 5лк ╧10;3.0;26.47;32.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;ахняхмрег нюн;пняяхъ
;2.0;23.47;29.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;;
яхмейнд яхпно 1,5лц/лк тк 100лк;2.0;175.14;238.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;NOVARTIS CONSUMER HEALTH S. CH;ьбеижюпхъ
яйнпюъ онлныэ аюкэгюл дкъ пюм 35лк;2.0;77.45;112.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;йнпнкеб тюпл/тнпю-тюпл;пняяхъ
рюбюмхй рюа о/н 500лц ╧5;1.0;543.7;655.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;яюмнтх бхмрпно хмдсярпхъ;тпюмжхъ
тхрнвюи яребхъ т/о 1ц ╧20;3.0;42.26;61.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;бхрювюи ннн;пняяхъ
тспюцхм рюа 50лц ╧30;3.0;156.16;212.5;2015-02-10 09:06:38;гдпюбяепбхя ннн;рчлемяйхи утг;пняяхъ
ункняюя 140,0 яхпно;1.0;45.61;64.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;юкрюибхрюлхмш гюн;пняяхъ
щстхккхм п-п дкъ б/б ббед 24лц/лк 10лк юло ╧10;3.0;31.67;39.0;2015-02-10 09:06:38;гдпюбяепбхя ннн;дюкэухлтюпл нюн;пняяхъ
юкэтюцюм п йюокх цкюгмше 0,15% тк-йюо 5лк;1.0;494.78;673.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;юккепцюм яеикя ккя;яью
юмбхлюйя онп. д/опхцнр. п-пю д/бм. опхелю 5ц яюье люкхмю ╧6;2.0;115.83;158.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;тюплбхкюп мон ннн;пняяхъ
аюпуюрмше псвйх цекэ д/псй юмрхяеорхвеяйхи рсаю 50лк;2.0;46.49;67.5;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;йюкхмю йнмжепм нюн;пняяхъ
цюмтнпр йюокх цкюгмше 0,3лц+5лц/лк тк 3лк;1.0;619.08;786.5;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;юккепцюм тюплюяэчрхйщкг юищпкщмд;яью
фюмхм дпюфе ╧21;1.0;825.22;1048.5;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;JENAPHARM;цеплюмхъ
мюгхбхм йюокх б мня 0,05% тк. 10лк;3.0;119.68;163.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;E.MERCK/NYCOMED;цеплюмхъ
охмнянк йюокх 10лк;5.0;99.66;136.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;SLOVAKOFARMA/ZENTIVA A.S.;веухъ
опецюаюкхм-пхуреп 150лц йюоя ╧56;1.0;1311.64;1491.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;цеденм пхуреп-пся гюн;пняяхъ
пнгюлер  йпел 1% рсаю 25ц;1.0;119.35;162.5;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;JADRAN;унпбюрхъ
янтэъ йпел-цекэ дкъ мнц щйярпюйр охъбйх нукюфдючыхи 75лк;1.0;90.62;131.5;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;йнпнк╗бтюпл ннн;пняяхъ
ремнрем рюа ╧40;1.0;148.5;202.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
щбхяемр дпнффх я яепни ьюлосмэ рсаю 150лк пняяхъ;1.0;162.01;235.0;2015-02-10 09:06:53;юкэъмя уекяйею пся ннн;йнпнк╗бтюпл ннн;пняяхъ
юпахднк йюоя 100лц ╧10;2.0;179.63;219.5;2015-02-10 09:07:06;пнярю гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юпахднк йюоя. 100лц ╧20;1.0;364.76;444.5;2015-02-10 09:07:06;пнярю гюн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
