Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Спринцовка А12 (360мл) с мягким наконечн.пластизол. И/м ;2.0;47.52;75.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Киевгума;Украина
Чистотел супер 3,6мл фл. ;6.0;22.68;35.6;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Аспера Лтд ООО;Россия
Таблетница-контейнер на 1 день Пилюля И/м(арт.1556) ;1.0;63.8;95.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Ningbo Suntem Industrial Limited;Китай
Термометр ртутный.мед.стекл.№1 в футл. ;12.0;45.56;75.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Меридиан Медикал Продактс Лтд/Суджоу;Китай
Тест-полоски Акку-Чек Перформа №50 И/м ;1.0;747.67;1010.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Рош-Диагностикс;Германия
Тромбо Асс(Ацетилсалиц.к-та) 100мг таб.п/о №100 ЖЛ ;10.0;136.62;162.7;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Lannacher Heilmittel;Австрия
Утрожестан(Прогестерон) 200мг капс.№14 ЖЛ ;2.0;376.42;451.8;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Безен Мэньюфекчуринг Белджиум/ОЛИК Лимитед;Бельгия/Таиланд
Фосфалюгель(Алюминия фосфат) 16г пак.№20 ;3.0;283.03;382.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фарматис/Astellas Pharma;Франция/Нидерланды
Фурагин(Фуразидин) 50мг таб.№30 ;3.0;155.43;217.6;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Озон ООО;Россия
Хартил(Рамиприл) 10мг таб.№28 ;1.0;323.95;421.1;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Эгис Фармацевтический завод О;Венгрия
Бриджи удлиненные коррект.компр.с пропитк.Хотекс 3в1(черн.) И/м ;1.0;512.71;705.0;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Кей Даблью Инновейшнс Ко;Тайвань
Цефтриаксон-ЛЕКСВМ 1г пор.д/ин.фл.инд/уп ЖЛ ;20.0;15.4;19.7;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Редкинский опытный завод ОАО;Россия
Ципролет(Ципрофлоксацин) 500мг таб.п/о №10 ЖЛ О/А ;10.0;93.17;112.3;2015-02-20 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Dr.Reddy"s;Индия
Сплат Фито 0,31г таб.№30 ;1.0;0.0;76.9;2015-02-20 00:00:00.00;ООО "Альянс Хелскеа Рус"; В-Мин+/ФГУП ЦНКБ;Россия
Баларпан-Н 10мл р-р гел. фл И/м(Гипромеллоза) ;2.0;407.2;529.3;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Микрохирургия глаза НЭП ООО;Россия
Вальсакор(Валсартан) 160мг таб.п/о №28 ;1.0;271.02;352.3;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; KRKA;Словения
Вобэнзим таб.п/о № 40 Сп.Б ;1.0;366.52;494.7;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Mucos Pharma/Mucos Emulsions;Германия
Вольтарен эмульгель(Диклофенак) 1% 100г гель треуг.крышка При болях в суставах О/А ;1.0;385.61;520.5;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Novartis Pharma Produktions;Германия
Димексид(Диметилсульфоксид)25% гель 30г д/наруж.уп. ;1.0;117.74;164.8;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Фармамед ООО;Россия
Диован(Валсартан)  80мг таб.п/о №28 Сп.Б ;1.0;1262.86;1641.7;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Novartis Pharmas.;Испания
Дорзопт Плюс(Дорзоламид+тимолол)20+5мг/мл гл.капли 5мл фл/кап ;1.0;551.71;689.6;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; К.О. Ромфарм Компани С.р.Л.;Румыния
Зовиракс Дуо-актив(Ацикловир+Гидрокортизон) 5%+1% крем 2г ;3.0;239.75;323.6;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Glaxo Wellcome Operations;Великобритания
Клеенка резиноткан.подкл.1м вид А И/м ;3.0;82.07;135.0;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ЗАО Ярославль-Резинотехника/МАТИС ЛПО ООО;Россия
З/протез крем д/фикс.Корега Освежающий вкус 40г ;5.0;189.26;282.0;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Стаффорд Миллер;Ирландия
Линкас лор паст.№16 Мед-лимон ;3.0;74.94;108.6;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Herbion Pakistan;Пакистан
Крем д/рук,тела и пяточек Буренка питат.с Фитофлораном 250мл ;1.0;374.3;495.0;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ДИНА+ ООО;Россия
Масло Шиповника  50мл(д/прием.внутрь,наружн.и местного применения) ;1.0;191.91;268.6;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Вифитех ЗАО;Россия
Метрогил(Метронидазол) гель 30г ;2.0;126.81;177.5;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Unique Pharmaceutica;Индия
Мочеприемник д/д стерильный PD2100 100мл №1 Меридиан И/м ;20.0;11.055;17.6;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; DGM Pharma-Apparate Handel AG;Швейцария
Нашатырно-анисовые капли спирт.д/внутр.25мл фл.б/уп. ;5.0;47.136;69.5;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Тверская ФФ ОАО;Россия
Регулакс пикосульфат капли 20мл ;1.0;205.26;277.1;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Krewel Meuselbach;Германия
Сермион(Ницерголин) 10мг таб.п/о №50 ;1.0;420.33;546.4;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Pfizer Italia S.p.A.;Италия
Лосьон д/проблемн.кожи Следоцид-Серебро 50мл ;1.0;140.25;210.0;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; ИП Киров Г.А.;Россия
Сорбифер Дурулес таб.п/о №50(Железа(II) сульфат+аскорбин.к-та) ;3.0;411.927;535.5;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Egis;Венгрия
Феброфид(Кетопрофен) 2,5% гель 50г ;1.0;294.2;397.1;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Medana Pharma Terpol;Польша
Флит Фосфо-сода 45мл р-р внутр.фл.N2(натрия гидрофосфат+натр.дигидрофосф.) ;1.0;1673.88;2176.0;2015-02-23 00:00:00.00;ЗАО "СИА Интернейшнл-Тула"; Лабораториос Касен Флит С.Л.;Испания
Аква Марис (изотон.р-р морск.воды) спрей наз.30мл ;5.0;192.01;268.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Jadran;Хорватия
Андипал таб.№10 инд/уп(Метамизол натр.+бендазол+папаверин.г/хл+фенобарбитал) ;20.0;35.64;53.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Анжеро-судженский ХФЗ ООО;Россия
Белобаза крем 40,0г упак.д/сух.и оч.сух.кожи ;1.0;167.43;2685.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Белупо;Хорватия
Белый лен Крем ночн.отбелив.с витамин.С 100мл Ф32 ;1.0;60.05;95.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Флоресан ООО;Россия
Беталок ЗОК(Метопролол)  25мг таб.п/о замедл.высвоб.№14 ЖЛ ;2.0;119.46;144.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; AstraZeneca/ЗиО-Здоровье ЗАО;Швеция/Россия
Беталок ЗОК(Метопролол)  50мг таб.п/о с замедл.высвобожд.№30 ЖЛ ;2.0;246.95;297.3;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; AstraZeneca/ЗиО-Здоровье ЗАО;Швеция/Россия
Бронхо-Ваксом детский 3,5мг капс.№10(лиоф.бактериал.лизатов) Бронхо-мунал ;1.0;373.34;498.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; ОМ Фарма CH;Швейцария
Ватные палочки д/д со спиралевидн.намоткой БэбиЛайн №150 банка ;1.0;87.45;135.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Lanxi Jieda Cotton Swab Co.;Китай
Ватные палочки д/д ультра тонкие БэбиЛайн №200 банка ;1.0;99.12;150.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Lanxi Jieda Cotton Swab Co.;Китай
Виардо форте капс.№18 ;3.0;226.23;309.9;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Диод ОАО;Россия
Винпоцетин форте 10мг таб.N30 ЖЛ ;2.0;72.93;90.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Озон ООО;Россия
ВитаМишки Иммуно+ облепиха жев.паст.№30(3+)иммунитет ;1.0;314.47;435.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Santa  Cruz  Nutritionals;США
Салфетки влажн.Клинса антибактер.№20  ;10.0;23.27;36.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Зет Тек RU ООО;Россия
Галавит 25мг таб.подъяз.№10(Аминодигидрофталазиндион натрия) ;1.0;190.63;266.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; СЭЛВИМ ООО;Россия
Гематоген Русский Новый с лесным орехом 40г ;24.0;12.6496;19.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фарм-Про ООО;Россия
Гематоген Русский медовый 40г ;24.0;10.49;16.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фарм-Про ПК ООО;Россия
Белый лен Лосьон отбелив.глуб.действ.200мл Ф-36 ;1.0;61.95;95.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Флоресан ООО;Россия
Белый лен Концентрат Отбелив.широк.спектра действ.10мл Ф-30 ;1.0;68.77;105.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Флоресан ООО;Россия
Белый лен Пилинг Отбел.с экстрактом льна 100мл Ф34 ;1.0;61.49;95.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Флоресан ООО;Россия
Лак Бельведер Препарат пр/обгрыз.ногтей (детск/взросл) 8мл ;1.0;88.5;145.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Belweder Nord;Латвия
Гематоген Русский с кокосом в шокол.глазури 40г ;24.0;12.52;19.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фарм-Про ООО;Россия
Крем детский 40г упак. ;10.0;28.19;44.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Свобода ОАО;Россия
Крем Детский 46мл туба ;10.0;16.65;26.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Аванта ОАО;Россия
Салфетки д/интим.гиг.Дива №20 влажн.(ромашка) ;1.0;25.37;40.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Авангард ООО;Россия
Золотой Шелк Бальзам с репейн.масл.Контроль над потерей укрепл.170мл туба ;1.0;68.57;110.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Бальзам д/норм.вол.Активатор роста укрепл.с перцем чили170мл туба ;1.0;68.11;110.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Бальзам д/поврежд.вол.Активатор роста укрепл.с зелен.чаем170мл туба ;1.0;67.52;110.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Бальзам д/объема вол.Активатор роста укрепл.фрукт.микс 170мл туба ;1.0;74.08;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Бальзам пр/выпад.вол.Укрепитель луковиц 170мл туба ;1.0;75.65;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Бальзам пр/выпад.вол.Укрепитель корней с кофеином 170мл туба ;1.0;67.39;110.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь Дегтярный против стойк.перхоти на берез.дегте 90мл ;1.0;40.25;65.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Спрей-кондиц.д/вол.Ламинирован.190мл(Кератин+фрукт.к-ты) ;1.0;94.73;110.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь д/норм.вол.Активатор роста с перцем Чили 250мл ;2.0;68.9;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь д/поврежд.вол.Активатор роста с зелен.чаем 250мл ;2.0;69.75;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь д/объема вол.Активатор роста фрукт.микс 250мл ;1.0;69.03;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь Укрепляющий с репейн.масл.Контроль над потерей вол.250мл ;1.0;68.7;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой шелк Шампунь с Кондиц.пр/выпад.вол.Укрепитель луковиц вол.250мл ;2.0;75.65;120.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Шампунь д/мужчин Укрепляющий с репейн.масл.Контроль над потерей вол.250мл ;1.0;75.65;115.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Экспресс-кондиц.д/вол.восстановл.200мл легк.расч. ;1.0;79.65;125.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Экспресс-кондиц.д/вол.витам.пр/выпад.200мл легк.расч. ;1.0;79.91;125.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Золотой Шелк Экспресс-кондиц.д/вол.витам.пр/ломкости 200мл легк.расч. ;1.0;79.06;125.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Народные Промыслы ООО;Россия
Индинол 0,3г капс.№120 ;1.0;1923.99;2635.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; МираксБиоФарма ЗАО;Россия
Ихтиоловая мазь 20% 25г банка(Ихтаммол) ;3.0;69.3;98.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Тульская ФФ;Россия
З/протез крем д/фикс.Корега Нейтр.40г ;3.0;176.15;265.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Стаффорд Миллер;Ирландия
Лазолван(Амброксол) 15мг/5мл сироп Детский 100мл ЖЛ ;1.0;191.4;229.4;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Boehringer Ingelheim;Испания
Леденцы БОБС (Медово-лимон.+вит.С) 35г ;12.0;12.85;20.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; МАК-Иваново ООО;Россия
Леденцы БОБС (Мята с эвкалипт.+вит.С) 35г ;12.0;12.65;20.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; МАК-Иваново ООО;Россия
Прокладки Либресс Нейчерал каре Гуднайт макси № 7 И/м ;3.0;78.73;105.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; SCA Hygiene;Словакия
Прокладки Либресс Нейчерал каре Макси Нормал №10 ;5.0;66.67;91.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; SCA Hygiene;Словакия
Прокладки Либресс Нейчерал каре Макси Супер №12 ;5.0;67.26;92.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; SCA Hygiene;Словакия
Прокладки Либресс Нейчерал Ультра Нормал №10+4 ;5.0;70.54;96.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; SCA Hygiene;Словакия
Прокладки Либресс Нейчерал каре Ультра Супер №9 ;5.0;70.67;96.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; SCA Hygiene;Словакия
Мен-с ф-ла Больше,чем поливитамины капс.№60 ;1.0;541.62;742.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; West Coast Lab.;США
Мен-с ф-ла Потенциал Форте капс.№30 ;1.0;670.83;919.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; West Coast Lab.;США
Мен-с ф-ла Простата форте капс.№60 ;1.0;653.72;895.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; West Coast Lab.;США
Мен-с ф-ла Больше,чем поливитамины капс.№30 ;1.0;365.8;501.1;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; West Coast Lab.;США
Мукалтин 0,05г таб.№10(эк-т корня алтея лекарствен.)(N) ;100.0;6.93;11.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Вифитех ЗАО;Россия
Називин Сенситив(Оксиметазолин) 11,25мкг спрей дозир.д/д 10мл(от 1 до 6лет) ;1.0;152.02;212.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Урсафарм Арцнаймиттель ГмбХ/Merck;Германия
Називин Сенситив(Оксиметазолин) 22,5мкг спрей дозир.10мл(д/взр.и д/д старше 6-лет) ;1.0;169.62;237.4;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Урсафарм Арцнаймиттель ГмбХ/Merck;Германия
Прокладки Натурелла макси с/к № 8 ;5.0;67.13;91.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Украина
Прокладки Натурелла нормал классик с/к №10 new ;5.0;56.38;77.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Украина
Прокладки Натурелла найт классик с/к № 7 new ;5.0;56.31;77.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Натурелла ультра нормал Календула с/к №10 ;5.0;63.39;86.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble/UA;Украина
Прокладки Натурелла ультра макси с/к № 8 new ;5.0;61.62;84.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Натурелла ультра найт с/к № 7 new ;5.0;62.54;85.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Натурелла ультра нормал с/к №10 new ;5.0;63.39;86.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Украина
Наша Мама Мыло жидк.Детск.а/микроб.250мл ;5.0;89.35;135.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Наша Мама ООО;Россия
Новиган таб.п/о №10(Ибупроф.+питофенон+фенпиверин.бромид) ;3.0;76.23;110.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Dr. Reddy's lab.;Индия
Нормобакт L (лактобакт.+фруктополисахариды) 3,0г саше№10 ;2.0;263.14;360.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Польфарма/Мастер Фарм;Польша
Нормобакт(лакто-+бифидобакт.) 3,0г пак.№10 ;3.0;258.42;354.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Медана Фарма А.О./Chr.Hansen A/S;Польша/Дания
Прокладки Олвейс классик макси драй  № 9 ;3.0;77.88;106.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Олвейс ультра нормал плюс №10 ;5.0;66.41;90.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Олвейс ультра лайт №10 ;3.0;85.55;117.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Олвейс ультра найт экстра защита №7 аромат ;3.0;86.14;118.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Олвейс классик нормал драй №10 ;3.0;82.73;113.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Прокладки Олвейс ультра супер плюс №8 ;3.0;85.09;116.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Procter&Gamble;Венгрия
Пензитал(Панкреатин) таб.п.пл.об.№ 20 ЖЛ О/А ;3.0;48.73;60.9;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Shreya Life Sciences Pvt.Ltd;Индия
Платочки бум.Вирунэт трехсл.№10х10 ;2.0;67.72;105.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Китайкин ИП;Россия
Пустырника экстракт таб N50 уп. ;10.0;31.86;50.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Внешторг Фарма ООО;Россия
Ренни жев.таб.№12 Апельсин(Кальция карбонат+магния карбонат) ;3.0;99.11;143.7;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Байер ЗАО/Делфарм Гайярд;Россия/Франция
Ретинола ацетат 3,44% капли д/нар.и прием.внутрь масл.10мл ;3.0;33.44;41.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фармац.ф-ка СПб/ГаленоФарм;Россия
Риностоп(Ксилометазолин) 0,1% спрей наз.15мл ЖЛ ;5.0;78.21;93.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фармстандарт-Лексредства ОАО;Россия
РиоФлора Баланс Нео 400мг капс.№10 ;1.0;171.56;255.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Winclove Bio Industries B.V./Nycomed Gmb;Нидерланды
РиоФлора Баланс Нео 400мг капс.№20 ;1.0;314.47;430.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Winclove Bio Industries B.V./Nycomed Gmb;Нидерланды
РиоФлора Иммуно Нео 400мг капс N10  ;1.0;151.37;225.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Winclove Bio Industries B.V./Nycomed Gmb;Нидерланды
РиоФлора Иммуно Нео 400мг капс N20 ;1.0;286.74;392.8;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Winclove Bio Industries B.V./Nycomed Gmb;Нидерланды
Салфетки влажн.Салфети антибактер.№10 с экстр.чайн.дерева ;10.0;11.8;18.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Авангард ООО;Россия
Лейкопластырь бак.1,9x7,2см Санита плен.№1 И/м ;100.0;1.21;2.5;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Чаньгжу Хуалиан;Китай
Седальгин Плюс таб.№10(метамиз.натрия+кофеин+тиамин) ;6.0;96.8;140.3;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Балканфарма-Дупница АД;Болгария
Спазмалгон таб.№50(Метамизол натр.+Питофенон+Фенпивериния бромид) ;3.0;218.46;305.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Балканфарма-Дупница АД;Болгария
Тавегил(Клемастин) 1мг таб.№10 ;3.0;99.44;144.1;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Famar Italia S.p.A.;Италия
Тромбо Асс(Ацетилсалиц.к-та)  50мг таб.п.п/пл.об.№28 ЖЛ ;10.0;40.7;50.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Lannacher Heilmittel/Валеант ООО;Австрия/Россия
Фурадонин Авексима(Нитрофурантоин) 0,05г таб.№10 ;2.0;47.19;70.7;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Ирбитский ХФЗ ОАО;Россия
Цетиризин 10мг таб.п/о №10 ЖЛ ;3.0;25.3;33.3;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; ОЗОН ООО;Россия
Циннаризин 25мг таб.№50 Сп.Б ;6.0;22.99;34.4;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фарма АД;Болгария
Черника форте с витамин.и цинком 0,25г таб.№100 д/взр.и д/д с 3-х лет ;2.0;107.84;160.6;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Эвалар ЗАО;Россия
БЕКТОН Шприц Emerald однораз. 5мл с/и 21G(0.8х40mm)№10 зелен.И/м ;10.0;227.7;296.0;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Becton Dickinson;Испания
Эриус(Дезлоратадин) 5мг таб.п/о № 7 ;1.0;379.06;492.7;2015-02-16 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Schering-plough;Бельгия
Амосин(Амоксициллин) 500мг таб.№10 инд.уп.О/А ЖЛ ;10.0;46.42;57.9;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Синтез;Россия
Ампициллина тригидрат 0,25г таб.№20 О/А ЖЛ ;10.0;17.71;24.8;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Борисовский ЗМП;Россия
Арбидол 100мг капс.№20 ЖЛ О/А(Умифеновир) ;3.0;373.23;453.2;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фармстандарт-Лекср.ОАО;Россия
Арбидол 100мг капс.№40 ЖЛ О/А(Умифеновир) ;2.0;741.18;850.2;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фармстандарт-Лекср.ОАО;Россия
Аскофен П таб.№10 блистер (Ацетилсалиц.к-та+парацетам.+кофеин) ;30.0;13.2;21.1;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Фармстандарт-Лекср.ОАО;Россия
Атенолол Белупо 25мг таб.№28 О/А ЖЛ ;3.0;23.1;28.5;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; БЕЛУПО;Хорватия
Атенолол Никомед  50мг таб.п/о №30 ЖЛ О/А ;6.0;35.09;44.0;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; Никомед ГмбХ;Германия
Аторис(Аторвастатин) 10мг таб.п.п/о №30 ЖЛ ;1.0;329.23;398.6;2015-02-04 00:00:00.00;ЗАО Фирма ЦВ "Протек"; KRKA;Словения
