мЮХЛЕМНБЮМХЕ;йНК-БН;жЕМЮ ОНЯР;жЕМЮ ПНГМ;дЮРЮ;оНЯРЮБЫХЙ;оПНХГБНДХРЕКЭ;яРПЮМЮ
бюрмше ьюпхйх 70ц  юлекхъ ╧100;2.0;25.28;39.5;2015-02-10 10:14:51;юбеярю;цхцпнбюрю гюн;пняяхъ
йюкемдскш жберйх т/о 1,5ц ╧20;3.0;36.87;57.5;2015-02-10 10:14:51;юбеярю;гднпнбэе тхплю гюн;пняяхъ
лнмспюк цпюм. д/опхц. п-пю д/опхелю бмсрпэ оюйерш 3ц ╧1;4.0;394.18;552.0;2015-02-10 10:14:51;юбеярю;гюланм я.о.ю.;ьбеижюпхъ
мн-ьою рюа. 40лц ╧6;5.0;46.68;58.5;2015-02-10 10:14:51;юбеярю;ухмнхм гюбнд тюплюжебрхвеяйху х ухлхвеяйху опндсйрнб;бемцпхъ
укнпнтхккхор п-п д/леяр опхл люякъммши 2% тк 20лк;2.0;80.64;125.0;2015-02-10 10:14:51;юбеярю;бхтхреу гюн;пняяхъ
бхюцпю рюа о/о/н  100лц ╧4;1.0;2525.29;2904.5;2015-02-10 10:12:08;хпбхм 2 ннн;PFIZER PHARMACEUTICALS LLC;тпюмжхъ
бхрюопняр окчя ясоо. пейр. ╧10;1.0;1133.45;1417.0;2015-02-10 10:12:08;хпбхм 2 ннн;мхфтюпл нюн;пняяхъ
бнкэрюпем рюа о/н 50лц ╧20;1.0;258.12;308.0;2015-02-10 10:12:08;хпбхм 2 ннн;NOVARTIS PHARMA;ьбеижюпхъ
йсдеяюм Q10 тнпре рюа ╧20;1.0;409.6;573.5;2015-02-10 10:12:08;хпбхм 2 ннн;бмеьрнпц тюплю;пняяхъ
кю-йпх йпел 30ц (1+1);2.0;123.2;172.5;2015-02-10 10:12:08;хпбхм 2 ннн;бепрейя гюн;пняяхъ
кнйнхд 0.1% йпел д/мюпсфмнцн опхл. 30ц рсаю;1.0;271.89;328.0;2015-02-10 10:12:08;хпбхм 2 ннн;реллкеп хрюкхю я.п.к;хрюкхъ
кхопхлюп рюак. о/н окем 10 лц со.ъв.йнмр у30;1.0;687.2;783.0;2015-02-10 10:12:08;хпбхм 2 ннн;цедейе цлау;цеплюмхъ
люйпноем рюа. о/о/н 400 лц ╧16;5.0;240.26;336.5;2015-02-10 10:12:08;хпбхм 2 ннн;KRKA;якнбемхъ
ндеярнм рюа 200лц ╧50;1.0;420.31;588.5;2015-02-10 10:12:08;хпбхм 2 ннн;оюаъмхжйхи тюпл. гюбнд онкэтю;онкэью
нлмхй нйюя рюа о/н йнмрп бшяб 0,4лц ╧10;1.0;454.32;552.5;2015-02-10 10:12:08;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
ткелнйяхм янкчрюа рюа дхяоепц 250лц ╧20;10.0;204.85;252.0;2015-02-10 10:12:08;хпбхм 2 ннн;ASTELLAS PHARMA EUROPE NL;мхдепкюмдш
щяякхбеп тнпре N50 йюоя;10.0;295.02;413.5;2015-02-10 10:12:08;хпбхм 2 ннн;мюапня тюплю обр.крд/мхфтюпл нюн;пняяхъ
юдюорнк рюа 500лц ╧20;2.0;596.86;836.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;нкюимтюпл юн;кюрбхъ
юйяюлнм рюа 20лц ╧50;1.0;436.7;611.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;нутй гюн/охй-тюплю ннн;пняяхъ
юпахднк йюоя 100лц ╧10;15.0;193.93;233.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юпахднк йюоя 100лц ╧40;4.0;763.18;872.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юпахднк рюа о/н 50лц ╧20;5.0;228.47;274.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тюплярюмдюпр-рнляйухлтюпл нюн ц.рнляй;пняяхъ
юяйнпхк рюа. ╧10;3.0;146.96;206.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;цкемлюпй тюплюяэчрхйюкг крд;хмдхъ
юсцлемрхм онп. д/опхц ясяо 400лц+57лц/5лк 12,6 ц тк. 70лк;4.0;237.82;283.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;ялхр йкъим ахвел йнмяэчлеп уекяйеп;бекхйнапхрюмхъ
аюпуюрмше псвйх цекэ д/псй 50лк юмрхяеорхвеяйхи;2.0;46.85;73.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;йюкхмю йнмжепм нюн;пняяхъ
;3.0;37.52;58.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;;
аепндсюк м  ющп дкъ хмцюкъжхи днгхпнбюммши 10лк 200днг;4.0;459.8;553.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;аепхмцеп хмцекэуюил хрюкхъ я.о.ю.;цеплюмхъ
бемнкюит цекэ рсаю 40ц;1.0;241.01;337.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
бепнмю йюоя ╧20;1.0;260.37;365.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;HERBION PAKISTAN (PVT) LTD;оюйхярюм
бхтепнм-4 ясоо.пейр. 3 000 000 ле ╧10;1.0;738.21;844.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тепнм ннн;пняяхъ
ебпнм йщю яюктерйх бкюфмше нр опнкефмеи ╧64 ;10.0;88.62;137.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;ONTEX;веухъ
фексднвмн-йхьевмши яанп-т тхкэрп-оюйерш 2ц N20 пняяхъ;2.0;43.89;68.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;яр-ледхтюпл;пняяхъ
хмцюбхпхм йюоя 90лц ╧7;20.0;432.3;515.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;бюкемрю тюплюжебрхйю нюн;пняяхъ
йн-дхпнрнм рюа. 10лц + 12,5лц ╧30;1.0;302.06;423.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;POLFA GRODZISK;онкэью
йнкле йюокх 60лц/лк юло. 15лк ╧4;1.0;1333.97;1667.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;кюанпюрнпхъ бхрнпхъ я.ю.;хяоюмхъ
йнлокхбхр я онмхф яндепф яюуюпю N365 рюак окем/н;1.0;422.4;591.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
йнмрпюйрсаейя цекэ д/мюпсфм. опхл. рсаю 20ц;1.0;473.0;662.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;MERZ;цеплюмхъ
кюйюкчр гсамюъ оюярю д/дереи дн 4 кер 50лк.;1.0;137.12;192.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;NATURWAREN / ARCAM GMBH;цеплюмхъ
кебхрпю 20лц рюа.о/н ╧1;2.0;690.58;967.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;аюиеп;цеплюмхъ
кейпнкхм йюокх цкюгмше 20 лц/лк тк-йюоекэмхжш 10 лк;1.0;77.11;91.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;SANTEN OY;тхмкъмдхъ
кнмцхдюгю ясоо дкъ бюцхм хкх пейр ббед 3000 ле ╧10;1.0;1325.5;1657.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;оерпнбюйя тюпл мон ннн;пняяхъ
мюрспю яхаепхйю йпел д/кхжю дмебмни д/всбярбхр йнфх тк. 50лк;1.0;209.1;293.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;мюрспю яхаепхйю;пняяхъ
;2.0;206.5;289.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;;
мелскейя 0,1 N10 оюй цпюм д/ясяо;2.0;167.86;235.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;янрейя тюплтхплю гюн;пняяхъ
мхюяоюл йюоя. опнкнмц. деиярб. 200 лц ╧30;1.0;265.65;316.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;SUN PHARMACEUTIKAL INDUSTRIES LTD.;хмдхъ
мхлеяхк 0,1/2,0 N30 оюй цпюм;10.0;644.6;902.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;LABORATORI GUIDOTTI S.P.A./MENARINI GROUP;хрюкхъ
оюпхер рюа о/н йхьевмнпюярб 10лц ╧14;1.0;1326.93;1659.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;EISAI CO.LTD./ъмяяем тюплюжебрхйю;ъонмхъ
охпюмрек рюа. 250лц ╧3;7.0;30.69;38.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;POLPHARMA;онкэью
опедмхгнкнм рюа 5лц ╧100;2.0;47.08;58.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;лняухлтюплопеоюпюрш нюн хл. м.ю.яелюьйн;пняяхъ
яюмопюг рюа о/н йхьевмнпюярб 40лц ╧30;2.0;447.04;626.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;SUN PHARMACEUTIKAL INDUSTRIES LTD.;хмдхъ
яеклебхр N60 рюак о/н;1.0;205.92;288.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;тюплярюмдюпр-стюбхрю нюн;пняяхъ
яхюкхя рюа о/н 20лц ╧2;1.0;1683.55;2104.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;щкх кхккх щмд йнлоюмх;бекхйнапхрюмхъ
яноекйю окюяршпэ ╧4;3.0;153.23;215.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;BOUTY SPA;онкэью
репюткейя йюоя ╧60;1.0;1017.28;1272.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;яюцлек хмй;яью
темхярхк цекэ д/мюпсф опхл 30ц ;2.0;276.87;388.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;NOVARTIS CONSUMER HEALTH;ьбеижюпхъ
ткнпюжхд рюа о/н 500лц ╧5;1.0;482.9;582.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;бюкемрю тюплюжебрхйю/нанкемяйне;пняяхъ
ьопхж BD лхйпн-тюим окчя хмяскхмнбши 1лк U-100 я хцкни (0,30у8лл) ╧10;10.0;112.97;158.5;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;аейрнм дхйхмянм щмд йнлоюмх;цеплюмхъ
щцкнмхк рюа 200лц ╧12;1.0;295.35;352.0;2015-02-10 10:12:55;юкэъмя уекяйею пся ннн;яюмнтх бхмрпно хмдсярпхъ;тпюмжхъ
юйбю-пхмнянкэ яопеи 20лк;1.0;44.22;48.9;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;бхоя-лед  тхплю ннн;пняяхъ
южерхкяюкхжхкнбюъ й-рю 0,5 N20 рюак хмд/со;1.0;13.53;14.9;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
асдэ гднпнб! люцмхи б6 бхрюлхм-лхмепюк йнлок рюа феб 625лц ╧30;1.0;88.4;97.8;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;юйбхнм гюн/бмеьрнпц тюплю ннн;пняяхъ
цхдпнйнпрхгнм 1% 10,0 люгэ;1.0;17.6;21.1;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
цкхжхм рюа ондзъгшвм 100 лц ╧50;1.0;29.48;34.1;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;нгнм ннн;пняяхъ
дхйкнтемюй цекэ д/мюп опхл 5% рсаю 30ц;1.0;36.08;39.9;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
дхйкнтемюй перюпд рюа о/н 100лц ╧20;2.0;33.66;39.0;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;нанкемяйне то;пняяхъ
дпнрюбепхм 40лц рюа ╧28;1.0;44.77;51.8;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
хасопнтем рюа о/о/н 200лц ╧20;2.0;12.87;15.95;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
инд рюа 94лц ╧50;1.0;15.55;17.2;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;бмеьрнпц тюплю;пняяхъ
йернопнтем 5% цекэ 30ц;1.0;66.11;73.1;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег юйн нюн;пняяхъ
йкнрпхлюгнк 1% люгэ д/мюпсф.опхл. 20ц рсаю;1.0;21.34;23.6;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
йнпяюбхм тнпре 10лц рюа ╧30;2.0;55.55;64.3;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яебепмюъ гбегдю;пняяхъ
лернйкнопюлхд 10лц рюа ╧56;1.0;26.4;30.6;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
лертнплхм-пхуреп рюа. о/н 850лц ╧60;1.0;194.92;219.6;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;цеденм пхуреп-пся гюн;пняяхъ
опнярсднйя 5ц онп д/опхц п-пю д/оп.бм.(бйся в╗пм. ялнпнд.) ╧5;1.0;27.61;30.5;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;яхмрег нюн ц.йспцюм;пняяхъ
жхрпюлнм о рюа ╧20;1.0;29.7;31.2;2015-02-10 10:15:14;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
5 дмеи япедярбн нр онрю х гюоюую мнц 2 ц ╧10 ;5.0;23.81;37.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;я-оерепаспц тт;пняяхъ
9 леяъжеб нлецюлюлю йюоя ╧30;1.0;279.18;391.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю/уюяйн-кей;онкэью
юцпх деряйхи оюй 20ц;1.0;56.32;87.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
юцпх деряйхи рюа ╧40;1.0;56.21;87.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;люрепхю-ледхйю ункдхмц мот ннн;пняяхъ
юдпхюмнк йюокх мюгюкэмше д/дереи тк 10лк;2.0;77.66;120.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;гдпюбке-кеяйнбюж утг юн;якнбемхъ
югхрпнйя йюоя 500лц ╧3;3.0;249.7;299.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юйбюкнп аеах йюокх 15лк;1.0;101.31;142.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;PHARMAMED/YS LAB;йюмюдю
юйбюкнп аеах яопеи 125лк;1.0;302.72;424.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;AURENA LABORATORIES AB;тпюмжхъ
юйпхдепл цемрю йпел д/мюпсф опхл 15ц рсаю;2.0;154.22;216.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
юйпхдепл цй йпел 15ц рсаю;1.0;344.74;483.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
юйпхдепл люгэ д/мюпсф опхл. 0,05% 30ц рсаю;2.0;89.76;107.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
юкепюмю  ьюлосмэ д/фхпм. йнлахмхп. бнкня 250лк;1.0;262.99;368.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
юктюбхр 50 окчя рюа ╧60 ;1.0;222.97;312.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;юйбхнм гюн;пняяхъ
;1.0;216.24;303.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;;
юлапнаеме яхпно 15лц\5лк 100лк;5.0;111.32;132.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;лепйке цлау;цеплюмхъ
юлапнцейяюк 3лц/лк яхпно 100лк тк.;4.0;94.16;112.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
юлапнцейяюк п-п нпюкэмши 7,5лц/лк тк. 50лк;2.0;85.47;102.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
юмбхлюйя онп. д/опхцнр. п-пю дкъ опхелю бмсрпэ кхлнммши оюй. 5ц N6 пняяхъ;3.0;126.61;177.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;тюплбхкюп мон ннн;пняяхъ
юоревйю юбрнлнахкэмюъ "тщяр";2.0;201.19;282.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;тщяр;пняяхъ
юпахднк йюоя. 100лц ╧20;10.0;401.5;481.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
юпцняскэтюм йпел 2% рсаю 40ц;1.0;338.8;474.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;JELFA SA;онкэью
юрюпюйя рюа о/н 25лц ╧25;3.0;289.41;344.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;UCB PHARMA S.P.A.;аекэцхъ
юрепнйкетхр ахн йюоя. 250лц ╧60;1.0;243.22;341.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;щбюкюп гюн;пняяхъ
юрнпбюярюрхм рюа о/н 20 лц ╧30;5.0;117.48;139.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
юрнпбюярюрхм рюа о/н 40 лц ╧30;1.0;344.74;410.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
ютнаюгнк рюа. 10лц ╧60;10.0;275.11;385.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;тюплярюмдюпр-кейяпедярбю нюн ц.йспяй;пняяхъ
южж 200 цпюмскш д/опхцнр. п-пю оюй ╧20;10.0;112.53;134.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;яюкчрюя тюплю цлау;цеплюмхъ
;3.0;37.17;58.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;;
аеиах йюкл мюрсп йюокх опх леренпхгле 15лк;2.0;265.7;372.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;ухясмхр;хгпюхкэ
аекнцемр люгэ 15ц;1.0;203.17;284.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;аексон кейюпярбю х йнялерхйю д.д.;унпбюрхъ
аепндсюк п-п д/хмцюкъжхи 0.25 лц+0.5 лц/лк ткюй 20лк ;10.0;256.19;306.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;INSTITUTO DE ANGELI S.R.L;хрюкхъ
ананрхй йюокх д/бм опхелю тк 30лк;3.0;181.83;255.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;ледюмю тюплю юйжхнмепмне наыеярбн;онкэью
апнлцейяхм рюа 8лц ╧50;10.0;10.89;17.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;намнбкемхе отй гюн;пняяхъ
апнмун-лсмюк о йюоя 3,5лц ╧10;2.0;412.28;577.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;кей д.д.;якнбемхъ
апсямхйх кхярэъ 50ц;2.0;35.31;55.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;хбюм-вюи гюн;пняяхъ
асршкнвйю онкхопнохкем йспмняхйх я псвйюлх яхкхйнм яняйю "йнкнанй" 250лк(11139);1.0;102.93;144.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;лхп дерярбю ннн;йхрюи
бюкг м рюа о/н 160лц+25лц ╧28;2.0;355.74;498.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;юйрюбхя крд;люкэрю
бюкнйнпдхм йюокх тк. 50 лк. у1;5.0;227.81;319.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;йпебекэ лнигекэаюу цлау;цеплюмхъ
бевепмее бюкепхюмю,улекэ,лърю 0.18ц дпюфе ╧60;10.0;26.52;41.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;ахнйнп-о тхплю ннн;пняяхъ
бхаспйнк ясоо пейр ╧12;3.0;377.08;528.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;ахнкнцхье уюикэлхррекэ уеекэ цлау;цеплюмхъ
бхгнорхй йюокх цкюгмше 0,05% тк-йюо 15лк;4.0;139.04;195.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;S.C.ROMPHARM COMPANY S.R.L.;пслшмхъ
бхмонжерхм-юйпх рюа 5лц ╧50;10.0;48.62;60.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;BRISTOL MYERS SQUIBBюйпхухм;пняяхъ
бхопняюк б люгэ 50ц рсаю;5.0;218.13;305.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;рюккхммяйхи утг;щярнмхъ
бхрюлхм е гемрхбю йюоя. 100 лц ╧30;1.0;116.27;163.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;SLOVAKOFARMA/ZENTIVA A.S.;якнбюйхъ
бхрпсл йхдя рюа фебюр ╧30;1.0;328.13;459.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;чмхтюпл хмй;яью
бскйюм дюн цекэ-аюкэгюл опнрхбнбняоюкхрекэмши 44лк ;2.0;44.85;70.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;юдекеид мон/ьсяреп тюплюяэчрхйк ;пняяхъ
цюкюгнкхм 0,05% тк. 10лк;5.0;27.61;34.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;POLFA GRODZISK;онкэью
цюкбся рюа. 50лц ╧28;2.0;737.11;837.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;NOVARTIS PHARMA;ьбеижюпхъ
цюмюрнм рюа 50лц ╧10;2.0;216.26;303.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр дфюоюм йн крд;ъонмхъ
цедекхйя йюокх нр йюькъ 50лк;1.0;282.48;395.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;йпебекэ лнигекэаюу цлау;цеплюмхъ
цейяюкхг рюа дкъ пюяяюяшбюмхъ ╧30;2.0;219.56;307.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;кюанпюрнпхх асьюпю-пейнпдюрх;тпюмжхъ
цкхлеохпхд 0,002 N30 рюак /бепрейя/;2.0;59.51;92.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бепрейя гюн;пняяхъ
цпюллхдхм мен рюа. д/пюяяюя. 3лц ╧18;15.0;156.53;219.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;бюкемрю тюплюжебрхйю нюн;пняяхъ
цпюмдюйяхм рюа 50лц ╧20;4.0;273.57;383.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;щцхя тюплюяэчрхйюкя крд;бемцпхъ
цпнопхмняхм рюа 500лц ╧20;2.0;624.47;874.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;GEDEON RICHTER;онкэью
демрнпнк гсамюъ мхрэ 65л;2.0;68.77;107.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;кюмднпя рвсо;аекнпсяяхъ
деоюмрнк ясоо бюц ╧10;1.0;387.86;543.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;мхфтюпл нюн;пняяхъ
депхмюр п-п д/мюп опхл 0.25% 10лк (тк-йюо)( хмд со-йю );5.0;256.08;359.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;реумнледяепбхя то гюн;пняяхъ
дхйкнтемюй рюа о/н  йхьевмнпюярб 50лц ╧20;3.0;34.65;42.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;уелнтюпл ю.д.;яепахъ
дхмюлхйн рюа о/н 50лц ╧1;2.0;326.04;456.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;окхбю упбюряйю д.н.н.;унпбюрхъ
;1.0;671.11;762.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;;
дхжерек рюа. о/н 100лц ╧20;1.0;495.88;694.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;щаанрр уекяйею яюя;тпюмжхъ
днйрнп лнл пюяр. оюярхкйх нр йюькъ юоекэяхм ╧20;5.0;75.57;117.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;UNIQUE FARM LAB;хмдхъ
днктхм яп-бн дкъ опнлшб мнянцкнрйх д/бгпнякшу оюйер 2ц ╧30;2.0;265.41;372.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;дхмюлхйю тхплю ннн;пняяхъ
днктхм яп-бн дкъ опнлшбюмхъ мнянцкнрйх д/дереи оюй 1ц ╧30;2.0;215.44;302.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;дхмюлхйю тхплю ннн;пняяхъ
днооекэцепж юйрхб бхрюлхмш д/анкэмшу дхюаернл рюа. ╧30;1.0;209.47;293.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;QUEISSER PHARMA;цеплюмхъ
днооекэцепж юйрхб кежхрхм-йнлокейя йюоя 1,0ц ╧30;1.0;216.85;304.0;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;QUEISSER PHARMA;цеплюмхъ
дпюи дпюи яемяхрхб яп-бн нр нахкэмнцн онрнбшдекемхъ д/всбярб йнфх 50лк;1.0;493.85;691.5;2015-02-10 10:15:35;йюрпем гюн тхкхюк мой б ц. нпек;кейяхлю юа;ьбежхъ
