Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Феназепам 0.001 №50 тб. Росмедпрепараты;10.0;92.48;110.86;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Флюдитек сироп д/взр. 5% 125мл;5.0;237.11;293.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Нурофен форте 400мг Таб. Х12;21.0;88.94;105.98;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Вит.Д3 Аквадетрим 15000МЕ водн. р-р 10мл;7.0;173.09;208.19;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Алерана 2% спрей д/наружного прим. 60мл Фл. Х1 ;1.0;523.84;637.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;РОССИЯ
Алерана Новый шампунь д/жирн. комбинир. волос 250мл .@ ;1.0;262.41;347.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;Россия
Алерана Новый шампунь д/сух./норм. волос 250мл .@ ;1.0;253.05;313.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Вертекс ЗАО;Россия
Вессел Дуэ Ф 600 ед. амп.№10;2.0;1730.38;2036.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Ко-ренитек 12.5мг+20мг Таб. Х28 ;2.0;326.88;404.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Мерк Шарп и Доум;НИДЕРЛАНДЫ
Ксефокам  4мг №10 тб.Никомед Сотекс;3.0;109.55;131.54;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Найз 100мг Таб. Х20;40.0;174.08;218.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Панадол Детский 120мг/5мл сусп. д/приёма внутрь 100мл Фл. Х1 Б М (R) ;5.0;82.6;98.41;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Фармаклер (ГСКХ);ФРАНЦИЯ
Пассажикс 10мг жев. таб. Х10 ;6.0;85.48;115.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Оболенское ФП;РОССИЯ
Целестодерм-В крем с гарамицином 15г;2.0;294.71;364.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Целестодерм-В крем с гарамицином 30г;1.0;384.41;471.0;2015-02-05 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Валерианы н-ка 25мл (инд. уп-ка) ;50.0;8.78;12.0;2015-02-05 00:00:00.00;ЗАО "Надежда-Фарм"; Флора Кавказа ОАО;Россия
Цианокобаламин (вит.В12) -Виал р-р д/ин 500мкг 1мл N10 ;15.0;23.51;29.09;2015-02-05 00:00:00.00;ЗАО "Надежда-Фарм"; Си Эс Пи Си Оуи Фармасьютикал Ко.Лтд;Китай
Эдас-118 Бронхолат капли 25мл (бронхиальная астма, хронич. бронхит) ;4.0;104.49;141.0;2015-02-05 00:00:00.00;ЗАО "Надежда-Фарм"; Холдинг Эдас ОАО;Россия
АКТОВЕГИН МАЗЬ 5% 20Г ;2.0;105.49;133.0;2015-02-05 00:00:00.00;ООО "Фармпартнер"; НИКОМЕД ГМБХ;АВСТРИЯ
МОТИЛИУМ ТАБ 10МГ №30 ;1.0;430.92;530.0;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ЯНССЕН СИЛАГ;ФРАНЦИЯ
ФУРАГИН-ЛекТ ТАБ 50МГ №30 ;10.0;157.7;199.0;2015-02-05 00:00:00.00;ООО "Фармпартнер"; ТЮМЕНСКИЙ ХФЗ ОАО;РОССИЯ
ГЕВИСКОН 150МЛ СУСП ФЛАК /МЯТНАЯ/ ;5.0;166.98;202.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Рекитт Бенкизер Хелскэр Лимитед;Великобритания
ГЛИМЕПИРИД 0,002 N30 ТАБЛ /ВЕРТЕКС/ ;3.0;54.23;89.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Вертекс (ЗАО);Россия
ИНГАЛИПТ 30МЛ АЭРОЗОЛЬ ;20.0;50.6;63.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Фармстандарт-Лексредства ОАО;Россия
ИНГАРОН 100000МЕ N1 ФЛАК ЛИОФ Д/Р-РА ИНТРАНАЗ ;1.0;199.32;251.83;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; ООО НПП Фармаклон;Россия
ИНДАПАМИД 0,0025 N30 ТАБЛ П/О ;30.0;18.81;23.3;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; "Алси Фарма";Россия
КАЛЬЦЕМИН АДВАНС N60 ТАБЛ П/О ;2.0;437.91;535.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Сагмел Инк.;США
КЛОТРИМАЗОЛ 1% 20,0 МАЗЬ ;10.0;22.66;28.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Синтез АКО ОАО;Россия
ЛЕЙКОПЛАСТЫРЬ УНИПЛАСТ ФИКСИР 5Х500СМ ;2.0;90.64;116.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Верофарм (Воронежский филиал);Россия
ЛИКОСОЛ-2000 120МЛ Р-Р Д/ЛИНЗ ;5.0;67.21;88.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; МЕДСТАР ООО НПФ;Россия
НУРОФЕН 0,1/5МЛ 150МЛ СУСП Д/ДЕТЕЙ /КЛУБНИКА/ ;10.0;174.46;207.87;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Рекитт Бенкизер Хелскэр (Великобритания) Лимитед;Соединенное королевство
РИНИКОЛД ХОТМИКС N5 ПАК ПОР Д/Р-РА /ЛИМОН/ ;3.0;83.6;108.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Шрея Лайф Саенсиз Пвт Лтд;Индия
NATURA SIBERICA МАСКА Д/ЛИЦА МОМЕНТАЛЬНАЯ 75МЛ ;1.0;105.44;148.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; НАТУРА СИБЕРИКА;Россия
МАСЛО ЭФИРНОЕ ЛАВАНДА МИРРОЛЛА 10МЛ ФЛАК ;10.0;38.65;51.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Мирролла;Россия
ПРОПЕЛЛЕР ГЕЛЬ SOS ЛОК ДЕЙСТ Д/ПР КОЖИ15МЛ/ЛАКТУЛ/ ;2.0;77.62;109.0;2015-02-06 00:00:00.00;ЗАО НПК "Катрен"; Народные промыслы;Россия
Масло льняное пищевое фл 250мл  в футляре ;2.0;66.49;98.0;2015-02-06 00:00:00.00; АНО "Здравсервис"; Натуральные масла ООО;РОС
Мирамистин фл 0.01% 150мл ПЭ с распылителем ;15.0;258.49;321.0;2015-02-06 00:00:00.00; АНО "Здравсервис"; Инфамед;РОС
Пижма цветки 50г ;3.0;25.45;34.0;2015-02-06 00:00:00.00; АНО "Здравсервис"; Фитофарм ПКФ ООО;РОС
Сонник сироп фл 150мл ;2.0;156.51;227.0;2015-02-06 00:00:00.00; АНО "Здравсервис"; Вис ООО;РОС
Экватор табл. N30 ;1.0;626.12;751.0;2015-02-06 00:00:00.00; АНО "Здравсервис"; Гедеон Рихтер;ВЕН
Лориста табл. п/о плен 50 мг х30 ;10.0;168.53;203.61;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; KRKA ? Рус;Россия
Микролакс р-р 5 мл. (микроклизмы) х4 ;7.0;227.55;282.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Famar Orleans/McNeil AB;Франция/Швеция
Мульти-табс Малыш Кальций  Плюс /апел.+ваниль/ табл. х30 ;1.0;247.76;330.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Ferrosan;Дания
Селмевит табл. п/о блист./пачка х30 ;3.0;126.56;159.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Фармстандарт Уфавита;Россия
Сумамед капс. 250 мг х6 ;5.0;430.05;519.47;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Pliva;Хорватия
Троксевазин гель наруж.пр. 2 % 40 г. х1 ;40.0;136.13;172.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Balkanpharma Troya AD;Болгария
Турбослим Ночь Усиленная Формула капс. х30 ;2.0;239.15;318.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Эвалар;Россия
Уролесан капли д/приема внутрь фл/кап стекло 25 мл. х1 ;3.0;270.05;335.0;2015-02-06 00:00:00.00;ООО ФК Пульс Рязань; Галичфарм;Украина
Но-шпа 40мг Таб. Х60 (R) ;5.0;188.86;225.23;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Chinoin;Венгрия
Спеман №100 тб. гималая Индия;1.0;252.55;312.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Супракс 400мг Капс. Х6 ;1.0;696.29;833.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула"; Хикма Фармасьютикалс/Джазира Фармасьютикал Индастриз;ИОРДАНИЯ
Флюдитек сироп д/дет. 2% 125мл;5.0;238.41;294.0;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Целестодерм-В мазь 30г;3.0;292.55;350.84;2015-02-06 00:00:00.00; ЗАО "СИА Интернейшнл-Тула";;
Атероклефит экстракт вн жидкий 100мл ;2.0;163.06;204.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Эвалар - Россия;Россия
АЦЦ 100 шипуч. таб. х 20 ;5.0;193.01;242.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Salutas Pharma - Германия;Германия
Зокардис 7,5 таб п/о 7,5мг х 28 ;7.0;163.21;202.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; A.Menarini  - Италия;Италия
Кальций-Актив таб. 0,5 х 80 БАД ;2.0;104.89;152.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Диод - Россия;Россия
Ксефокам лиоф вв, вм фл 8мг х 5 ;2.0;665.57;757.49;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Wasserburger Arzneimittelwerk GmbH;Германия
Мидокалм таб. п/о 50 мг х 30 ;5.0;217.14;268.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Gedeon Richter (РУС) - Россия;Россия
Пижмы цветки ф.п 1,5г х 20 ;3.0;32.53;43.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Здоровье Фирма - Россия;Россия
Пиковит Комплекс таб.жев х 27 3+(04.15) ;2.0;82.3;114.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; KRKA -Словения;Словения
Пиковит таб п/о х 30 4+ ;3.0;118.89;149.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; KRKA -Словения;Словения
Презервативы Contex Dotted х 3 ;2.0;80.47;104.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; LRC Products Ltd - Великобритания;Тайланд
Селмевит таб п/о х 60 ;2.0;193.48;242.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Фармстандарт-Уфимский витам.з-д - Россия;Россия
Сетегис таб. 2 мг х 30 ;1.0;508.9;613.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Egis Pharmaceuticals - Венгрия;Венгрия
Экседрин таб п/о х 20 ;3.0;199.27;248.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Novartis Consumer Health;Соединенные Шт
Эксфорж таб п/о 10 мг+160мг х 14 ;2.0;864.99;1030.0;2015-02-06 00:00:00.00;ЗАО "РОСТА"; Novartis Pharmaceutica S.A. - Испания;Испания
Амиксин табл.п.п.о. 0.125г N6 блистер Россия ;3.0;506.11;615.75;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Фармстандарт- Томскхимфарм ОАО;Россия
Анаферон табл. д/рассасыв. N20 Россия ;1.0;147.18;147.5;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Материа Медика ПФ ЗАО;Россия
Диклофенак-Акри ретард табл. пролонг. д-я п.п.о 100мг N20 Россия ;10.0;31.57;39.2;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Акрихин  ХФК ОАО;Россия
Золотая звезда бальзам карандаш д/инг. 1.3г Вьетнам ;10.0;70.84;89.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Danapha Pharmaceuticals;Вьетнам
Клотримазол мазь туба 20г Россия ;10.0;22.77;31.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Вертекс ЗАО;Россия
Лориста Н табл. п.п.о 50мг+12.5мг N30 Словения ;7.0;191.62;240.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; КРКА;Словения
Л-тироксин табл. 50мкг N50 Германия ;10.0;85.69;102.28;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Berlin-Chemie AG/Menarini Group;Германия
Но-шпа табл. 40мг N24 Венгрия ;20.0;121.11;144.57;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Chinoin Pharmaceutical and Chemical Work;Венгрия
Париет табл. п/о кишечнораств. 10мг N7 Швейцария-Япония ;2.0;755.81;904.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Cilag AG - Eisai Co. Limited;Швейцария-Япони
Терафлекс Адванс капс. N30 США ;2.0;509.63;610.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Sagmel Inc.;США
Тербинафин табл. 250мг N10 Россия ;10.0;162.69;204.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Вертекс ЗАО;Россия
Флуоксетин-апо капс. 20мг N14 Россия-Канада ;2.0;86.79;103.58;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Вектор-Медика - Apotex Inc;Россия
Цитовир-3 пор. д/приг. р-ра д/приема внутрь д/детей клюквенный фл. 20г Россия ;2.0;227.26;281.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Цитомед МБНПК ЗАО;Россия
Эласма наколенник трикотажно-эластичный  размер 4 Россияарт. С-350 ;3.0;121.11;169.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Тонус;Россия
Эласма наколенник трикотажно-эластичный  размер 7 Россияарт. С-350 ;3.0;121.88;170.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Тонус ОАО;Россия
Либридерм Гиалуроновая пенка д/умывания фл 160мл Россия ;1.0;233.05;233.3;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Биотика-С ООО;Россия
Масло пихтовое косметическое фл. 25мл Россия ;20.0;20.18;30.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Зитэкс ООО;Россия
Эмолиум эмульсия д/купания 200мл Польша ;1.0;560.15;692.0;2015-02-06 00:00:00.00;ЗАО "Аптека-холдинг"; Nepentes S.A.;Польша
Борная кислота р-р д/местн прим спирт 3% 25мл фл т/с ;49.0;9.24;12.0;2015-02-06 00:00:00.00; ЗАО "ПрофитМед"; Тверская ФФ;Россия
Брусники листья 50г ;10.0;35.31;44.0;2015-02-06 00:00:00.00; ЗАО "ПрофитМед"; Красногорсклексредства ОАО;Россия
ГриппоФлю от простуды и гриппа пор д/р-ра д/внутр прим 13г N10 пак малина ;3.0;124.3;155.0;2015-02-06 00:00:00.00; ЗАО "ПрофитМед"; Марбиофарм ОАО;Россия
Эскулюс мазь гомеоп 30г ;3.0;36.19;48.0;2015-02-06 00:00:00.00; ЗАО "ПрофитМед"; Московская Фармацевтическая Фабрика;Россия
Нитроглицерин таб подъязычн 0,5мг N40 проб полим инд уп ;5.0;37.62;47.56;2015-02-06 00:00:00.00; ЗАО "ПрофитМед"; Фармамед ООО;Россия
Антигриппин-анви №20 капс. ;7.0;92.8;126.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Фармпроект ЗАО;РОССИЯ
Белодерм 0,05% 15г крем ;4.0;110.02;132.69;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Belupo;ХОРВАТИЯ
Вестибо 24мг №30 таб. ;3.0;262.11;315.9;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Catalent;ГЕРМАНИЯ
Клацид 500 мг №14 таб. п/о ;1.0;723.92;825.4;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Abbott;ИТАЛИЯ
Лизобакт  №30 таб. ;20.0;237.66;291.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Bosnalijek;БОСНИЯ И ГЕРЦЕГОВИНА
Климонорм №21 др. ;1.0;641.42;642.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Bayer Schering Pharma;ГЕРМАНИЯ
Презервативы vizit №12 ribbed ребристые ;1.0;163.39;171.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; CPR GmbH;ГЕРМАНИЯ
Сосны почки 50г (фитофарм) ;5.0;39.54;52.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Фитофарм ПКФ ООО;РОССИЯ
Таваник 500мг №5 таб. п/пл/о ;2.0;532.93;644.71;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Sanofi Winthrop Industrie;ФРАНЦИЯ
Ярина №21х3 таб ;1.0;2361.6;2731.0;2015-02-06 00:00:00.00;ООО "Фармкомплект"; Bayer;ГЕРМАНИЯ
Валерианы корн-ща с корнями ф/п 1.5г N20 ;5.0;34.41;46.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Фитофарм НПО ООО;Россия
Гентамицина сульфат р-р д/ин 4% 2мл N10 ;10.0;24.51;30.32;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Дальхимфарм ОАО;Россия
Живица таежная жеват резинка N5 шиповник ;2.0;19.98;30.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Алтайский нектар ООО/Зеленый доктор ООО;Россия
Масло Терпентинное 100мл (наружное) ;5.0;126.5;159.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Ярославская ф/ф ЗАО;Россия
Масло Эвкалиптовое 25мл (эфирное) ;10.0;23.72;35.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Мирра ООО;Россия
Цикорий диетический ф/п 2г N20 с имбирем ;2.0;52.38;78.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Юником  ООО;Россия
Цикорий растворимый Dr.DiaS 100г (пакет) кофе ;1.0;71.86;106.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Еремеевское ЗАО;Россия
Шоколад Bitfrut темный классический 100г (на сорбите) ;1.0;58.25;86.0;2015-02-06 00:00:00.00;ЗАО "Надежда-Фарм"; Грант-Сервис ООО;Россия
Актовегин 5% Мазь 20г;4.0;86.24;116.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Антигриппин - максимум пор. д/пригот. р-ра д/вн. приема 5г пак. №12 (малина) ;3.0;206.8;261.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Фармпроект ЗАО/ООО Озон/ООО Фармакор Продакшн/ЗАО Зио-Здоровье;Россия
Витрум антиоксидант поливитамин+мультиминерал таб п/п/о №60 фл полиэтилен ;1.0;561.33;674.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Unipharm Inc.;Соединенные шта
Витрум кальциум+витамин D3 № 60;1.0;379.61;467.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Виши лифтактив дерморесурс крем д/контура глаз туба 15мл (m3504200) ;1.0;904.47;1085.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; L'Oreal Vichy;Франция
Виши неовадиол джи эф крем дневной для норм. и комб. кожи банка 50мл (17816031) ;1.0;1330.45;1597.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; L'Oreal Vichy;Франция
Дыши масло спрей фл.30мл ;3.0;195.62;270.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ООО "Биосфера" RU;Россия
Презерватив DUREX  №12 extra sefe;1.0;361.35;455.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Кудесан капли д/вн.приёма 3% фл.-капельница 20мл ;2.0;310.97;386.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; ООО Внешторг Фарма;Россия
Либридерм аевит гигиеническая губная помада жирная туба 4г ;1.0;104.1;154.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Гамма Косметик ООО;Россия
Масло льняное с селеном фл. 250мл ;2.0;87.78;130.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Биокор;Россия
Мотилиум 10мг №30 тб.;1.0;404.58;498.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
Резалют про капс. №50 ;2.0;683.98;821.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Р.П. Шерер ГмбХ и Ко КГ;Германия
Силкофикс пластырь медицинский фиксирующий 3см х 500см на тканевой основе ;5.0;31.02;42.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Changzhou Hualian Health Dressing Co.;Китай
Умная эмаль лак-укрепитель д/ногтей свадебное торжество фл.15мл (№ 128) ;1.0;103.71;153.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Frenchi Products;Соединенные шта
Экватор таб. №30 ;2.0;607.09;729.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Gedeon Richter;Венгрия
Элтацин таб. подъязычные № 30 ;3.0;150.48;190.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек"; Биотики МНПК;Россия
Энтерофурил сусп. 200мг/5мл фл. 90мл;3.0;377.41;464.0;2015-02-06 00:00:00.00; ЗАО ЦВ "Протек";;
КАЛЕНДУЛЫ НАСТОЙКА ФЛ 40МЛ ИНД/УП ;40.0;27.19;34.0;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ФЛОРА КАВКАЗА;РОССИЯ
ИХТИОЛ СУПП РЕКТ 200МГ №10 ;10.0;45.68;62.0;2015-02-06 00:00:00.00;ООО "Фармпартнер"; БИОХИМИК ОАО;РОССИЯ
ЛИНЕКС КАПС №16 БЛИСТЕРЫ ;7.0;280.1;347.0;2015-02-06 00:00:00.00;ООО "Фармпартнер"; ЛЕК ДД;СЛОВЕНИЯ
НУРОФЕН ДЛЯ ДЕТЕЙ СУСП Д/ПРИЕМА ВНУТРЬ АПЕЛЬСИН 100МГ/5МЛ ФЛ 150МЛ ;10.0;174.68;208.09;2015-02-06 00:00:00.00;ООО "Фармпартнер"; РЕКИТТ БЕНКИЗЕР ХЭЛСКЭР;ВЕЛИКОБРИТАНИЯ
СЕНИ ЛЕДИ Micro прокладки урологические 20шт ;5.0;102.13;138.0;2015-02-06 00:00:00.00;ООО "Вектор+"; ;
СЕНИ ЛЕДИ Plus прокладки урологические 15шт ;7.0;263.2;332.0;2015-02-06 00:00:00.00;ООО "Вектор+"; ;
SCHOLL Электрическая роликовая пилка+сменн.ролик ;3.0;1525.72;1985.0;2015-02-06 00:00:00.00;ООО "Вектор+"; ;
CF Гель интим 200мл алое    J&J ;1.0;82.27;122.0;2015-02-06 00:00:00.00;ООО "Вектор+"; ;
CF Салф.With Cotton Eхtract 34шт Fresh+CF Flexi18ш ;2.0;90.29;122.0;2015-02-06 00:00:00.00;ООО "Вектор+"; ;
ПАМПЕРС подгузники актив беби МИНИ станд.(3-6) 27 ;1.0;247.63;312.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ПАМПЕРС СЛИП ЭНД ПЛЭЙ МИДИ  16 ;1.0;166.24;224.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; Procter&Gamble;Польша
ПАМПЕРС СЛИП ЭНД ПЛЭЙ ЮНИОР  11 ;1.0;166.24;224.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; Procter&Gamble;Польша
ХАГГИС МАКСИ КЛАССИК подг. (7-18кг)  (14 шт) / (15шт)  9400041 / 9401041 ;1.0;163.31;220.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ХАГГИС Элит софт  (до 5кг)  №1  (27шт)  9400811 ;1.0;282.75;356.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ХАГГИС Элит софт  (4-7кг)  №2  (27шт)  9400812 ;1.0;282.75;356.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ХАГГИС ультра комфорт ДЕВ 4 (8-14кг) (макси) (19шт) 9402412 ;1.0;308.52;389.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ХАГГИС трус-подгуз. ДЕВ 4 (9-14кг) 17шт.  9401432 ;1.0;323.28;407.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
ЛИБЕРО АП ЭНД ГОУ экстра лардж плюс(16-26кг) 12шт. 5583  НОВЫЕ ;1.0;310.17;391.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Нидерланды
Я САМАЯ Ватные диски 120шт. двустор 4399/1609/3789/4101 ;3.0;48.0;71.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Италия
Я САМАЯ Ватные диски 150шт. 6003 ;3.0;60.0;89.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Италия
AURA Ватные диски 150 шт. 2452/2946/4367 ;3.0;51.3;76.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Турция
AURA Осв.влаж.салф.Tropic Cocktail 15 шт. 5792 / 4843 / 6065 ;36.0;6.78;6.9;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
AURA Влажные салфетки антибак. АРТЕЗ. ВОДА 15шт   6064 ;3.0;19.57;29.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
AURA Влажные салфетки антибак. РОМАШКА 15шт   2959/3192/4630 ;3.0;19.57;29.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Турция
Бахилы в капсуле 28мм  500шт. ;500.0;2.57;3.5;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Россия
Шприц 3-х комп. 20,0мл с иглой 21 G 0.8х40мм SFM  36шт. ;72.0;5.49;7.5;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Германия
Шприц 3-х комп. 10,0мл с иглой 21 G 0.8х40мм SFM  60шт. ;180.0;6.12;8.5;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Германия
Шприц 3-х комп. 2,0мл с иглой 23G 0.6х30мм  SFM  100шт. ;500.0;4.03;5.5;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Германия
Шприц 3-х комп. 2,0мл с иглой  0.6х25мм MedProm Bobeny №100 ;100.0;2.83;4.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;
Шприц 3-х комп. 5,0мл с иглой 22 G 0.7х40мм SFM  100шт. ;500.0;4.24;6.0;2015-02-06 00:00:00.00;ЧП Орехов С.И.; ;Германия
Мин.вода Ессентуки-17 (Аллея  источник.) 1,5 л ;12.0;23.59;32.0;2015-02-06 00:00:00.00;ооо"Империя Плюс";;
Минеральная вода ЕССЕНТУКИ №2 1,5л (Аллея источников);12.0;23.59;31.0;2015-02-06 00:00:00.00;ооо"Империя Плюс";;
Мин.вода Ессентуки-4 (Аллея  ист.) 1,5л ПЭТ;12.0;23.59;32.0;2015-02-06 00:00:00.00;ооо"Империя Плюс";;
Мин.вода Ессентуки-17 0,5л стекло  Аллея источников;20.0;20.96;29.0;2015-02-06 00:00:00.00;ооо"Империя Плюс";;
