Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Назол Аква 0,65% 30мл флак спрей назал ;1.0;133.34;173.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
САНОРИН С МАСЛ ЭВКАЛИПТА 0,1% 10МЛ ЭМУЛЬСИЯ КАПЛИ ;2.0;69.19;93.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Тева Чешские Предприятия с.р.о. ;Чешская Республика
Пиносол мазь 10г ;1.0;198.88;258.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Зентива ;Словакия
Пиносол капли в нос 10мл ;3.0;92.62;125.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Зентива ;Словакия
Назол Адванс назальный спрей 15мл Фл Б ;3.0;104.72;141.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; СагмелИнк/Институто Де Анжели ;Италия
Назол Аква 0,65% 30мл флак спрей назал ;2.0;132.67;172.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Назол 0.05% 15мл спрей ;4.0;95.04;128.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Сагмел/Институто Де Анжели ;США Италия
Санорин капли 0,05% 10мл д/детей фл/кап. ;5.0;59.73;83.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Тева ;Чехия
РИНОСТОП 0,05% 10МЛ КАПЛИ ;5.0;17.93;25.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ЛЕККО ФФ ЗАО ;Россия
Тизин Ксило 0.05% Дет. Спрей Назальный 10мл Б М ;1.0;95.15;128.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Тизин Ксило 0.05% Дет. Спрей Назальный 10мл Б М ;1.0;76.78;103.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Тизин Ксило 0.05% Дет. Спрей Назальный 10мл Б М ;3.0;77.11;104.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Тизин ксило 0,1% 10мл спрей для носа  Франция ;4.0;101.86;137.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Галазолин 0.1% 10мл ;9.0;27.39;41.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Варшавский ФЗ ;Польша
Диоксидин 1% 10мл №10 амп. ;1.0;274.56;329.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Мосхимфармпрепарат. ;Россия
AURA Влажные салфетки антибак Ромашка 15шт ;8.0;17.42;27.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
AURA Осв.влаж.салф.Tropic Cocktail 15 шт.  ;5.0;5.04;8.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
AURA САЛФЕТКИ ВЛАЖ Д/ИНТИМ ГИГИЕНЫ N15 ;5.0;14.7;23.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Коттон Клаб ООО ;Латвия
Я САМАЯ САЛФЕТКИ ВЛАЖ ЛЮБ МАЛЫШ Д/ДЕТЕЙ N10 ;5.0;15.19;24.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Коттон Клаб ООО ;Россия
AURA Ватные палочки 100шт. п/э 1646/2252 ;5.0;8.85;14.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;  ;Россия
ЛЕЙКОПЛАСТЫРЬ SFM 1X500СМ ;7.0;7.48;11.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; СФМ Госпитал Продактс ГмбХ ;Германия
Дискрит део Океанский (весенний)бриз 20 ;2.0;32.78;49.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Я САМАЯ "Люб.малышка"ват.палочки 50шт. дет.с ограничит.1434/2984/3660/5074 ;4.0;39.5;59.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
ГЛИНА КОСМЕТИЧЕСКАЯ 60,0 /ГОЛУБАЯ/ ;1.0;12.55;20.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Глина Косметическая Черная 100г .@ ;2.0;15.6;24.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Наша мама крем детский под подгузник 100мл ;1.0;82.37;111.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Жидкое мыло Наша Мама детское антибакт.д/чувств.250мл ;1.0;91.5;118.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Наша Мама ООО ;Россия
Крем детский зимний "Рукавички" д/рук 50мл ;1.0;40.04;52.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Аванта ОАО ;Россия
Н.М. Пена д/ванн детская д/чувст.кожи 300мл ;1.0;55.35;77.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Джонсонс Бэби масло с ромашкой 200мл ;2.0;109.46;140.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Johnson"s Baby масло Перед сном 200мл Фл. Б .@ ;1.0;101.82;132.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
ДЖОНСОНС беби гель-пена для купания 2 в 1 веселые пузырьки фл. 300мл ;1.0;106.79;138.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Johnson & Johnson (Италия) ;Италия
Жид. д/снятия лака "Защ. формула" д/чувст.ногтей c каст.масл. б/а 100 мл ПЛАСТ. ;1.0;20.96;29.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
911-ШАМПУНЬ СЕБОПИРОКС П/ПЕРХОТИ Д/ВСЕХ ТИПОВ150МЛ ;1.0;79.75;107.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ТВИНС Тэк ЗАО ;Россия
Зверобой трава пачка 50г ;2.0;21.7467;34.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фито-Эм ;Россия
Натурелла зен.чай ежедн.прокладки нормал 20шт ;3.0;41.83;62.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
ДИОКСИДИН 0,005/МЛ 5МЛ N10 АМП Р-Р Д/ИНФ/НАРУЖ ;0.899999976158;86.57;116.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Новосибхимфарм ОАО ;Россия
Лидия Слип эжедневн. прокладки Део 25шт. ;4.0;32.55;45.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Лидия Слип эжедневн. прокладки нормал 50шт. ;2.0;68.06;88.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Прокладки Лидия слип Деу №50 ежедневные  ;2.0;68.06;88.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
TANA МЫЛО ЖИДКОЕ ДЕГТЯРНОЕ 280МЛ ;1.0;67.71;91.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ТВИНС Тэк ЗАО ;Россия
Деттол мыло жидк.антибак.250мл питание с ромашкой и увлаж.молочком ;1.0;67.8;91.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Дискрит мультиф.део Самма фреш   ;3.0;32.78;49.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Монурал 3г  №1 пак. ;1.0;383.68;460.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Замбон ;Швейцария
JB ШАМПУНЬ 300мл перед сном ;1.0;101.47;136.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
ЧИСТАЯ ЛИНИЯ шампунь от перхоти (лопух) д/всех тип.вол. 250мл ;2.0;45.61;61.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
МОЕ СОЛНЫШКО БАЛЬЗАМ Д/ГУБ 2,8 /АЛОЭ ВЕРА/ ;3.0;21.47;30.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Аванта;Россия
ПОМАДА ГИГИЕНИЧ АЙБОЛИТ 2,8 ;3.0;17.85;28.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Аванта;Россия
Нивея бальзам жемчужное сияние для губ 4,8г ;1.0;54.41;73.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Жгут кровоостанавл. Эсмарха ;3.0;35.97;48.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Альфапластик ;Россия
Хамелеон браслет от комаров ;1.0;93.0;125.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Калоприемник Apexmed опорожняемый 25х14,5см №5 ;1.0;231.11;277.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Маска медицинская клинса одноразовая №5 ;1.0;35.64;53.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ООО "Маска" RU ;Россия
Лаума бинт эластичный вр 8х350см ;3.0;192.83;250.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Lauma ;Латвия
Мочеприемник Voqt Medical Одноразовый 2л И/М ;2.0;23.75;35.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Бинт Эластичн. Lauma 8см х 5м И/м ;1.0;239.3367;287.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Лаума бинт эластичный вр 8х350см ;1.0;192.83;250.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Lauma ;Латвия
LAUMA БИНТ ЭЛАСТИЧНЫЙ 8СМX1,5М ;1.0;88.88;119.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ЛАУМА ФАБРИКС;Латвия
Пудра "5 дней" для ног 120г  ;2.0;71.5;96.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Крем от пота и запаха ног "5 дней" туба 30г ;1.0;37.89;56.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
СР-ВО Д/СТОП ОТ ПОТА И ЗАПАХА 1,5 N10 ПАК ;1.0;24.24;36.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фарм. фабрика Санкт-Петербурга;Россия
AURA ДИСКИ ВАТНЫЕ N50 ;2.0;21.26;34.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Коттон Клаб ООО ;Россия
СОЛНЦЕ И ЛУНА ПРОКЛАДКИ НА ГРУДЬ N30 ;1.0;98.16;132.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Cotton Club Pacific Ltd ;Китай
SANITAPLAST №10 Стандартный набор *1 пластырь ;2.0;16.36;26.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Silkoplast elastic (без вешалки) 15шт пластырь ;1.0;45.45;68.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Пластырь Silkoplast бактериц. д/чувств.кожи №20 ;1.0;50.0;75.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Фурацилин 0,02 таб.№10 ;2.0;49.61;69.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;Россия ;Тюменский Хфз
Фурацилин 0.02Таб. Х10 ;7.0;42.02;58.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Татхимфармпрепараты ;Россия
СТРЕПТОЦИД 2,0 ПОР ;4.0;24.53;34.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Тульская фармацевтическая фабрика;Россия
Борная Кислота 10г пор. ;7.0;31.37;43.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Кетонал термо пластырь разогревающий №10 ;0.20000000298;518.87;622.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Президент Флосс зубная нить невощ мята/фтор 15м ;1.0;64.21;89.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Масло эфирное Чайное дерево 10мл ;2.0;42.49;59.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Пантенол-спрей Виал 130,0 аэр. ;2.0;161.935;210.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
ДИФЛЮКАН 0,15 N1 КАПС ;1.0;374.44;449.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Пфайзер ПГМ ;Франция
ФЛЮКОСТАТ 0,15 N1 КАПС ;2.0;152.9;198.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фармстандарт-Лексредства ОАО ;Россия
Фромилид 250мг №14 тб. ;1.0;268.29;321.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; КРКА ;Словения
НОВО-ПАССИТ N60 ТАБЛ П/О ;1.0;445.06;534.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; АЙВЭКС Фармасьютикалс с.р.о. ;Чешская Республика
Цедекс 0,036/мл 30мл флак пор д/сусп ;1.0;430.98;517.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
ЦИПРОФЛОКСАЦИН 0,5 N10 ТАБЛ П/О ;7.0;17.27;24.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ОЗОН;Россия
Тетрациклин г/хл №20 тб. ;3.0;40.92;57.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Белмедпрепараты ;Россия
Кларитромицин-Верте капс. 250мг №14 ;2.0;131.56;171.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Вертекс ;Россия
ЛИНКОМИЦИН 0,25 N20 КАПС ;2.0;29.59;44.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
АМЕЛОТЕКС 0,015 N20 ТАБЛ ;1.0;90.42;122.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; РЕПЛЕК ФАРМ ООО Скопье /ФармФирма Сотекс;Россия
АЭРТАЛ 0,1 N20 ТАБЛ П/О ;1.0;229.46;275.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Гедеон Рихтер ОАО ;Венгрия
Мелоксикам 0,015 №20 табл ;1.0;12.43;17.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Нормакс 400мг №6 тб.  ;2.0;72.27;97.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Ipca ;Индия
Индометацин Софарма таб. п/о 25мг №30 ;4.0;11.11;17.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Софарма АО ;Болгария
Ортофен таб. 25мг №30 ;8.0;8.03;12.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Татхимфармпрепараты ;Россия
Сирдалуд 4мг №30 тб. ;1.0;277.09;332.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Новартис Фарма АГ ;Германия
Сирдалуд 2мг №30 тб. ;2.0;188.65;245.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Новартис Фарма ;Турция
Тизалуд 0,002 №30 табл ;1.0;96.69;130.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Ципрофлоксацин 250мг Таб. Х10 ;3.0;10.14;16.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Озон ;Россия
Пироксикам капс. 10 мг №20 ;9.0;28.16;39.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Амоксициллин капс №16  ;2.0;84.81;114.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Амоксициллин 0.25г/5мл гран/ 100мл ;1.0;101.09;136.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
АМОКСИКЛАВ 0,25+0,125 N15 ТАБЛ П/О ;1.0;189.31;246.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Лек Д.Д. ;Словения
Амоксиклав 156,25мг/5мл орал. сусп. 100мл ;1.0;93.17;125.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Лек Д.д. ;Словения
МЕТИНДОЛ РЕТАРД 0,075 N50 ТАБЛ ПРОЛОНГ ;1.0;152.02;197.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; АЙ СИ ЭН Польфа Жешув АО ;Польша
Метиндол ретард 75мг №25 тб. ICN ;1.0;95.92;129.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
НЕЙРОДИКЛОВИТ N30 КАПС С МОДИФ ВЫСВОБ ;1.0;182.38;237.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Г.Л. Фарма ГмбХ/Ланнахер Хайльмиттель ГмбХ ;Австрия
Ксефокам  4мг №10 тб.Никомед Сотекс ;1.0;109.34;147.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Флемоксин Салютаб таб. дисп. 500мг №20 ;2.0;276.98;332.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Астеллас Фарма Юроп Б.В. ;Нидерланды
Флемоксин солютаб 125 мг. №20 таб. дисп. ;2.0;157.52;204.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Астеллас Фарма юроп ;Нидерланды
Флемоксин солютаб  250мг №20 тб. ;1.0;232.98;279.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Астеллас Фарма Юроп ;Нидерланды
ФЛОРАЦИД 0,5 N5 ТАБЛ П/О ;1.0;520.08;624.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Валента Фармацевтика;Россия
ФРОМИЛИД УНО 0,5 N7 ТАБЛ ПРОЛОНГ П/О ;2.0;243.32;291.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; КРКА;Словения
Фромилид УНО 500мг №5 тб. ;1.0;184.5;239.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
БИСЕПТОЛ 0,48 N20 ТАБЛ ;2.0;56.98;79.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Пабяницкий фармацевтический завод Польфа ;Польша
Бисептол 120мг. тб №20 ;5.0;28.36;39.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Польфа АО ;Польша
Аугментин 875мг/125мг №14 тб. п/о ;1.0;344.74;413.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; СмитКляйнБичем ;Великобритания
Аугментин 250мг/125мг(375мг) таб. №20 ;2.0;246.95;296.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Флуконазол 150мг Капс. Х1 ;4.0;17.6;28.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Биоком ЗАО ;Россия
Трихопол 250мг Таб. Х20 (R) ;2.0;60.94;82.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Польфа С.А. ;Польша
НИМЕСУЛИД 0,1 N20 ТАБЛ ;1.0;45.65;63.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ОЗОН;Россия
Ципролет 500  №10 тб. ;2.0;95.37;128.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Д-р Редди'с Лабораторис ;Индия
ЦИПРОЛЕТ 0,25 N10 ТАБЛ П/О ;2.0;43.89;61.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Д-р Редди с Лабораторис Лтд ;Индия
ЛЕВОМИЦЕТИН 0,5 N10 ТАБЛ ;1.0;16.5;23.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фармстандарт-Томскхимфарм;Россия
ЛЕВОМИЦЕТИН 0,5 N10 ТАБЛ ;1.0;22.99;32.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фармстандарт-Томскхимфарм;Россия
ОЛЕТЕТРИН 0,0475+0,0775 N20 ТАБЛ П/О ;2.0;98.78;133.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Биосинтез ОАО ;Россия
ТИНИДАЗОЛ 0,5 N4 ТАБЛ П/О ;4.0;23.76;33.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ОЗОН;Россия
НАЙЗ 0,1 N20 ТАБЛ ;1.0;232.1;278.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Д-р Редди с Лабораторис Лтд ;Индия
Кетонал ДУО 0,15 №30 капс.модиф.высвоб. ;1.0;228.47;274.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Лек Д.Д. ;Словения
Кетонал ретард 150мг №20 тб.п/о ;1.0;201.41;261.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Лек Д.Д. ;Словения
КЕТОНАЛ 0,05 N25 КАПС ;1.0;82.94;111.9;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Лек Д.Д. ;Словения
Мовалис 15мг таб №20 ;1.0;555.5;666.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Мовалис табл. 7.5 мгх20 ;1.0;488.4;586.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
ДИКЛОФЕНАК РЕТАРД 0,1 N20 ТАБЛ ПРОЛ П/О ;1.0;18.59;27.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ОЗОН;Россия
ДИКЛОФЕНАК 0,1 N20 ТАБЛ ПРОЛОНГ П/ПЛЕН/ОБОЛОЧ ;1.0;54.01;75.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Хемофарм;Россия
Доксициклин г/хл 0.1 №10 капс. ;1.0;5.27;8.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Белмедпрепараты ;Беларусь
Вильпрафен табл.п.п.о 500мг №10 ;1.0;453.97;544.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
СУМАМЕД 0,5 N3 ТАБЛ П/О ;2.0;410.08;492.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Плива Хрватска д.о.о. ;Хорватия
Сумамед 250мг №6 капс. ;1.0;384.34;461.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Плива Хорватская ;Хорватия
СУМАМЕД 0,1/5МЛ ФЛАК ПОР Д/СУСП ;1.0;175.12;227.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Плива Хрватска д.о.о. ;Хорватия
СУМАМЕД ФОРТЕ 0,2/5МЛ 16,74 ПОР Д/СУСП ;2.0;289.3;347.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Плива Хрватска д.о.о. ;Хорватия
СУПРАКС 0,1/5МЛ 30,0 ФЛАК ГРАН Д/СУСП ;1.0;475.42;570.5;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Джазира Фармасьютикал Индастриз/Хикма Фармасьютикалс ;Саудовская Аравия
Найз 1% 50,0 гель ;2.0;199.32;259.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
ВУЛКАН ДАО ГЕЛЬ-БАЛЬЗАМ 44,0 ;1.0;41.88;62.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Нурофен 5% гель 50,0 ;1.0;122.87;159.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фармасиерра мануфэкчуринг ;Испания
КЕТОРОЛ 2% 30,0 ГЕЛЬ ;1.0;141.9;184.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Д-р Редди с Лабораторис Лтд ;Индия
Диклофенак 2% 30,0 мазь ;4.0;9.8;15.6;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
ДИКЛОФЕНАК 2% 30,0 МАЗЬ ;3.0;10.78;17.2;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Зеленая Дубрава;Россия
МАТАРЕН ПЛЮС КРЕМ Д/НАРУЖ. ПРИМ. ТУБА 30Г ;1.0;108.79;146.8;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Живокост (окопник) бальзам для тела  75мл ;1.0;59.1;82.7;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фора-Фарм ;Россия
Живокост (окопник) бальзам для тела  75мл ;1.0;66.04;89.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фора-Фарм ;Россия
Живокост (окопник) бальзам для тела  75мл ;1.0;65.96;89.0;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; Фора-Фарм ;Россия
Сабельник крем д/тела 125мл ;1.0;66.02;89.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35;;
Тигровый Глаз Крем д/тела Сабельник Вешенка 75 мл ;1.0;51.78;72.4;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
Д.Тайс Окопника гель 100мл ;1.0;102.31;138.1;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; ;
СУСТАМЕД БАЛЬЗАМ ЖАБИЙ КАМЕНЬ Д/СУСТ/ТЕЛА 50,0 ;1.0;38.13;53.3;2015-02-06 00:00:00.00;ООО "АТОН Фарма", ул. Бондаренко, 35; РеалКосметикс ЗАО ;Россия
