Наименование;Кол-во;Цена пост;Цена розн;Дата;Поставщик;Производитель;Страна
Тамифлю капс. 75мг N10 Россия-Франция ;1.0;1135.97;1291.6;2015-02-05 00:00:00.00;"Альянс Хелскеа Рус" ООО; Фармстандарт-Лексредства ОАО-Senexi SAS;Россия
Ла-кри крем 30г Россия ;2.0;138.53;180.1;2015-02-05 00:00:00.00;"Альянс Хелскеа Рус" ООО; Вертекс ЗАО;Россия
Льняное масло капс. 300мг. N120 Россия ;5.0;36.58;51.3;2015-02-05 00:00:00.00;"Альянс Хелскеа Рус" ООО; Реалкапс ЗАО;Россия
Гутталакс 5мг №20 таб. ;1.0;177.73;213.3;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Delpharm Reims;ФРАНЦИЯ
Джес №28 таб. п/о ;3.0;905.74;1050.7;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Bayer Veimar;ГЕРМАНИЯ
Диабетон мв 60мг №30 таб. ;5.0;256.77;303.9;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Serdix;РОССИЯ
Дифлюкан 150мг №4 капс. ;1.0;827.05;942.0;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Pfizer;ФРАНЦИЯ
Тербинафин 1% 30г крем ;3.0;104.74;125.7;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Вертекс;РОССИЯ
Тизин ксило 0,1% 10мл спрей ;5.0;93.26;110.9;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Famar Orleans;ФРАНЦИЯ
Трентал 2% 5мл №5 амп.конц.д/приг.р-ра д/в/в и в/арт.введ. ;3.0;136.72;161.6;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Sanofi;ИНДИЯ
Флемоксин солютаб 250мг №20 таб. ;3.0;232.64;276.8;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Astellas Pharma Europe/Ортат;РОССИЯ
Экзодерил 1% 15г крем ;3.0;373.83;448.6;2015-02-05 00:00:00.00;ООО "Фарм Комплект"; Merck/Sandoz;АВСТРИЯ
ГЕНФЕРОН ЛАЙТ 250000МЕ+0,005 N10 СУПП ;3.0;231.77;278.2;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; БИОКАД;Россия
КАЛЬЦИЙ-Д3 НИКОМЕД 0,5+200МЕ N20 ЖЕВ ТАБЛ/АПЕЛЬС ;1.0;143.55;172.3;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Никомед Фарма АС;Норвегия
КЕСТИН 0,01 N5 ТАБЛ П/О ;2.0;196.57;235.9;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Индустриас Фармасеутикас Алмиралл С.Л.;Испания
КОМБИЛИПЕН ТАБС N60 ТАБЛ П/О ;2.0;305.69;366.9;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Уфимский витаминный завод;Россия
ЛАВОМАКС 0,125 N6 ТАБЛ П/О ;2.0;394.35;479.4;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Нижфарм ОАО;Россия
Р-Р Д/ЛИНЗ ОПТИ-ФРИ ЭКСПРЕСС 120МЛ+КОНТЕЙНЕР ;3.0;132.11;158.6;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Алкон Лабораториз;СОЕДИНЕННЫЕ ШТАТЫ
ПИКОВИТ ФОРТЕ N30 ТАБЛ П/О ;2.0;153.01;183.7;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; КРКА;Словения
РЕННИ N12 ЖЕВ ТАБЛ /АПЕЛЬСИН/ ;3.0;105.27;126.4;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Делфарм Гайярд;Франция
ФЕРРУМ-ЛЕК 0,1 N50 ЖЕВ ТАБЛ ;2.0;437.8;516.1;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Лек Д.Д.;Словения
ЦИНОКАП 0,2% 50,0 КРЕМ ;1.0;507.43;609.0;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Фармстандарт-Томскхимфарм;Россия
ЭССЕНЦИАЛЕ ФОРТЕ Н 0,3 N100 КАПС ;2.0;1579.16;1831.9;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; А.Наттерманн энд Сие ГмбХ;Германия
АЛФАВИТ КОСМЕТИК N60 ТАБЛ ;1.0;346.19;450.1;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; ВНЕШТОРГ ФАРМА;Россия
АЛФАВИТ КОСМЕТИК N60 ТАБЛ ;2.0;346.19;450.1;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; ВНЕШТОРГ ФАРМА;Россия
БОРО ПЛЮС КРЕМ ТРАВЫ (ЗЕЛЕНЫЙ) 25,0 ;3.0;37.03;55.6;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; EMAMI LIMITED;Индия
ПАРАНИТ СРЕДСТВО РЕПЕЛЛЕНТ ЗАЩИТА ОТ ВШЕЙ СПРЕЙ 100МЛ ;1.0;408.57;531.2;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; MEDGENIX BENELUX n.v.;Бельгия
ЦИНОВИТ ШАМПУНЬ П/ПЕРХ 150МЛ ;1.0;210.43;273.6;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Зеленая Дубрава;Россия
ЧАЙ ЛЕТЯЩАЯ ЛАСТОЧКА ЗЕМЛЯНИКА N20 ПАК ;2.0;134.0;174.2;2015-02-06 00:00:00.00;"Катрен" ЗАО НПК; Люйшаньцзю;Китай
Арифон табл. п/о плен 2.5 мг х30 ;3.0;346.56;411.4;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Servier Industrie;Франция
Вазилип табл. п/о плен 20 мг х28 ;1.0;403.9;483.7;2015-02-06 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Курантил N табл. п/о плен 25 мг х120 ;2.0;325.58;390.7;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Berlin-Chemie AG/Menarini Group;Германия
Фиточай Лактафитол 1.5 г. х20 ;3.0;87.67;114.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Красногорсклексредства;Россия
Лактонорм капс. ваг. х14 ;1.0;288.12;345.8;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Лекко ФФ;Россия
Лизиноприл табл. 20 мг х30 ;5.0;32.24;39.8;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Алси Фарма;Россия
Флуконазол капс. 150 мг х1 ;20.0;10.51;13.0;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Озон;Россия
Фридерм pH-баланс шампунь 150 мл. х1 ;1.0;410.09;533.2;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Mipharm  S.p.A.;Италия
Юнивит Кидс (БАД) паст жев. с омега3 и холином (дельф.) пласт.фл 4 г х30 ;1.0;338.99;440.7;2015-02-06 00:00:00.00;"Пульс" ООО ФК; Amapharm Gmbh;Германия
911 гель-бальзам для тела при боли в суставах с бишофитом туба 100мл ;3.0;56.51;84.8;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Твинс Тэк;Россия
Бусерелин-депо лиоф. д/приг. сусп. в/м пролонг. действия 3.75мг фл. №1 ;1.0;3798.63;4406.5;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Фарм-Синтез ЗАО/ООО "КОМПАНИЯ "ДЕКО";Россия
Викс актив симптомакс плюс пор. пригот. р-ра д/вн. приема (лимон) пак. №5 ;3.0;207.79;249.4;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Рафтон Лабораториз Лимитед;Соединенное кор
Витаон бальзам д/полости рта бальзам караваева фл. 30мл ;2.0;142.78;185.7;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Литомед ООО;Россия
Гриппферон капли наз. 10000ме/мл фл.10мл №1 ;5.0;213.73;257.2;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Фирн-М;Россия
Деттол гель д/рук увлажняющий с ромашкой и алоэ фл. 50мл ;1.0;87.78;114.2;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare Manufacturing Ltd;Таиланд
Клималанин таб 400мг (блистеры) № 30 ;1.0;303.27;364.0;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Laboratories Bouchara-Recordati;Франция
Линимент  бальзамический по вишневскому туба 30г ;5.0;18.26;24.7;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Тульская фармацевтическая фабрика ООО;Россия
Кудесан с калием и магнием таб. 1000мг №40 (бад) ;1.0;313.88;408.1;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; ООО Внешторг Фарма;Россия
Лиотон 1000 гель д/нар. прим. 1тыс.ме/г туба 30г ;2.0;278.74;334.5;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; Менарини Мэньюфекчуринг Лоджистикс энд Сервисиз С.р.Л.;Италия
Роксера таб. п/о плён. 10 мг №30 ;1.0;480.92;577.1;2015-02-06 00:00:00.00;"Протек" ЗАО ЦВ; KRKA;Словения
Ацетилсалициловая кислота тб 500мг №10 ;200.0;2.85;3.5;2015-02-06 00:00:00.00;"Здравсервис" ООО; Ирбитский ХФЗ;РОС
Фенибут тб 250мг №20 ;6.0;122.27;146.8;2015-02-06 00:00:00.00;"Здравсервис" ООО; Белмедпрепараты;БЛР
Аквалор Норм ср-во д/орош. и промыв. полости носа д/детей и взрос. 125мл ;3.0;288.2;345.9;2015-02-06 00:00:00.00;"Здравсервис" ООО; Laboratoires Chemineau;ФРА
Витрум Мемори табл. п.п.о.  №60 ;1.0;530.0;636.0;2015-02-06 00:00:00.00;"Здравсервис" ООО; Юнифарм Инк;США
Локрен табл. п.п.о. 20мг №28 ;1.0;540.06;626.5;2015-02-06 00:00:00.00;"Здравсервис" ООО; Санофи Винтроп Индастри;ФРА
Пирацетам р-р для в/в и в/м введ 200мг/мл амп 5мл №10 ;3.0;30.31;37.5;2015-02-06 00:00:00.00;"Здравсервис" ООО; Биохимик ОАО;РОС
Септолете Нео пастилки черешня 1,2мг №18 ;3.0;122.54;147.1;2015-02-06 00:00:00.00;"Здравсервис" ООО; КРКА;СЛО
Синекод сироп ванильный 1,5мг/мл фл 200мл ;3.0;268.76;322.6;2015-02-06 00:00:00.00;"Здравсервис" ООО; Новартис Консьюмер Хелс СА;ШЦР
Форметин табл. 850мг уп. конт. яч. №60 ;3.0;150.83;177.4;2015-02-06 00:00:00.00;"Здравсервис" ООО; Фармстандарт-Томскхимфарм;РОС
Целебрекс капс 100мг №10 ;1.0;363.1;435.8;2015-02-06 00:00:00.00;"Здравсервис" ООО; Пфайзер Фармасьютикалз ЭЛ ЭЛ СИ/Пфайзер Мэнюфэкчуринг Дойчленд Г;ГЕР
Шампунь Дегтярный 911 от перхоти 150мл ;2.0;81.83;106.4;2015-02-06 00:00:00.00;"Здравсервис" ООО; Твинс Тэк ЗАО;РОС
Асепта гель д/десен прополис 10г Туба .@ ;3.0;127.48;165.8;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Вертекс ЗАО;РОССИЯ
Данцил 0.3% капли глазные и ушные 5мл Фл.-кап. Х1 (R) ;3.0;144.07;169.2;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Сентисс Фарма Пвт.Лтд.;ИНДИЯ
Дип рилиф 50г гель туба ;2.0;349.52;419.5;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Ментолатум Компани Лимитед;СОЕДИНЕННОЕ КОРОЛЕВСТВО
Долгит Крем д/наруж. прим. 5% 100г Туба ал. (R) ;2.0;218.5;256.6;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Долоргит ГмбХ и Ко.КГ;ГЕРМАНИЯ
Лизиноприл 5мг Таб. Х30 (R) ;5.0;19.86;27.8;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Биохимик ОАО;РОССИЯ
Никоретте Свежая мята 4мг Жеват. Рез. Х30 ;1.0;273.02;327.7;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; МакНил АБ;ШВЕЦИЯ
Омез 20мг Капс. Х30 (R) ;5.0;161.46;190.5;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Д-р Редди'с Лабораторис Лтд;ИНДИЯ
Тест ИХА-5-Мульти-Фактор (одновременное выявл. 5-и наркотиков в моче) И/м ;2.0;117.8;141.4;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Фактор-мед ООО;РОССИЯ
Устройство д/промывания носа "Долфин" детский с 30пак. (120мл) # ;2.0;285.36;342.5;2015-02-06 00:00:00.00;"СИА Интернейшнл" ЗАО; Динамика фирма ООО;РОССИЯ
Сумамед 500мг №3 таб.п/о ;5.0;445.11;527.0;2015-02-06 00:00:00.00;ООО "Фарм Комплект"; Pliva Hrvatska;ХОРВАТИЯ
Фосфоглив №50 капс. ;2.0;436.74;520.2;2015-02-06 00:00:00.00;ООО "Фарм Комплект"; Фармстандарт Лексредства;РОССИЯ
Эскорди кор 5мг №30 таб. ;1.0;385.86;463.1;2015-02-06 00:00:00.00;ООО "Фарм Комплект"; Emcure;ИНДИЯ
АМОКСИЦИЛЛИН 0,5 N20 ТАБЛ ;20.0;48.51;60.0;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Барнаульский завод медпрепаратов;Россия
АУГМЕНТИН 0,125/31,25/5МЛ 100МЛ ПОР Д/СУСП ;3.0;129.69;152.2;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; СмитКляин Бичем ПиЭлСи;Соединенное королевство
АУГМЕНТИН 0,25/0,125 N20 ТАБЛ П/О ;3.0;241.12;284.1;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; СмитКляин Бичем ПиЭлСи;Соединенное королевство
АУГМЕНТИН 0,875/0,125 N14 ТАБЛ П/О ;3.0;341.0;401.9;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; СмитКляин Бичем ПиЭлСи;Соединенное королевство
АУГМЕНТИН ЕС 0,6+0,0429/5МЛ 23,13 ФЛАК ПОР Д/СУСП ;1.0;371.8;437.9;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Глаксо Вэллком Продакшен;Франция
АУГМЕНТИН СР 1,0/0,0625 N28 ТАБЛ С МОДИФ ВЫСВ П/О ;1.0;616.55;700.7;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Глаксо Вэллком Продакшен;Франция
БЕТОПТИК 0,5% 5МЛ ГЛ КАПЛИ ФЛАК/КАП ;3.0;244.53;293.5;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Алкон-Куврер Н.В. С.А.;Бельгия
ВАЛОСЕРДИН 25МЛ ФЛАК/КАП КАПЛИ ;5.0;42.9;58.0;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; МОСКОВСКАЯ ФАРМ. ФАБРИКА;Россия
ГАСТАЛ N48 ТАБЛ Д/РАССАС /ВИШНЯ/ ;1.0;291.83;350.2;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Плива Хрватска д.о.о.;Хорватия
ГОМЕОВОКС N60 ТАБЛ П/О ;3.0;184.47;221.4;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Лаборатория Буарон;Франция
ДЕРМОВЕЙТ 25,0 МАЗЬ ;1.0;337.7;405.3;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; ГлаксоСмитКляйн Фармасьютикалз С.А.;Польша
ЛОРАТАДИН-ТЕВА 0,01 N7 ТАБЛ ;5.0;79.09;93.1;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Тева Прайвэт Фарм.завод Ко.Лтд.;Венгрия
НАТАЛЬСИД 0,25 N10 СУПП РЕКТ ;3.0;287.65;345.2;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Нижфарм ОАО;Россия
НИПЕРТЕН 0,005 N30 ТАБЛ П/О ;3.0;130.57;153.6;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; КРКА-РУС;Россия
СИАЛОР АКВА 10МЛ N10 КАПЛИ НАЗАЛ ;3.0;174.57;209.5;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Обновление ПФК ЗАО;Россия
СОРБИФЕР ДУРУЛЕС N50 ТАБЛ П/О ;2.0;379.72;455.7;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Эгис Фармацевтический завод ОАО;Венгрия
ТАНАКАН 0,04 N30 ТАБЛ П/О ;1.0;606.98;704.1;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Бофур Ипсен Индастри;Франция
ЦИСТОН N100 ТАБЛ ;5.0;232.43;279.0;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Хималайя Драг Ко.;Индия
ЭНАЛАПРИЛ 0,01 N20 ТАБЛ ;20.0;9.35;11.5;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; ОЗОН;Россия
АЛЕРАНА ШАМПУНЬ Д/СУХ/НОРМ ВОЛОС 250МЛ ;1.0;251.29;326.7;2015-02-09 00:00:00.00;"Катрен" ЗАО НПК; Вертекс (ЗАО);Россия
ЛИНЕКС капс N16 блист ;3.0;257.86;309.5;2015-02-09 00:00:00.00;"Авеста Фармацевтика" ООО; Lek d.d.;СЛОВЕНИЯ
ПАНАНГИН таб п/п/о N50 ;3.0;116.82;138.4;2015-02-09 00:00:00.00;"Авеста Фармацевтика" ООО; Gedeon Richter Plc.;ВЕНГРИЯ
ШАЛФЕЯ ЛИСТЬЯ ф/пак 1,5г N20 Фирма Здоровье ;5.0;66.87;80.3;2015-02-09 00:00:00.00;"Авеста Фармацевтика" ООО; Фирма Здоровье ЗАО;РОССИЯ
ЮНИДОКС СОЛЮТАБ таб дисперг 100мг N10 Ортат/Astellas ;3.0;255.16;305.7;2015-02-09 00:00:00.00;"Авеста Фармацевтика" ООО; Ортат/Astellas Pharma;РОССИЯ
Кортексин лиоф. д/р-р в/м введ. 5 мг фл. х10 ;1.0;656.06;761.1;2015-02-09 00:00:00.00;"Пульс" ООО ФК; Герофарм;Россия
Лориста табл. п/о плен 50 мг х60 ;3.0;286.75;343.6;2015-02-09 00:00:00.00;"Пульс" ООО ФК; KRKA ? Рус;Россия
Макропен гран. д/сусп. 175 мг/5мл фл. 115 мл. (с дозир. ложкой) х1 ;2.0;284.47;341.4;2015-02-09 00:00:00.00;"Пульс" ООО ФК; KRKA;Словения
Регулон табл. п/о плен х21 ;2.0;343.81;412.6;2015-02-09 00:00:00.00;"Пульс" ООО ФК; Gedeon Richter;Венгрия
Трайкор табл. п/о плен 145 мг х30 ;2.0;773.15;879.6;2015-02-09 00:00:00.00;"Пульс" ООО ФК; Lab. Fournier Irland/Recipharm Fontaine;Ирландия/Франци
Эргоферон табл. д/рассас. х20 ;5.0;224.46;269.4;2015-02-09 00:00:00.00;"Пульс" ООО ФК; Материа-Медика;Россия
Дайвонекс мазь туба 30г Ирландия-Дания ;1.0;870.87;1010.3;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Leo Laboratoris Limited-Leo Pharmaceutic;Ирландия-Дания
Називин капли назальн 0.01% фл 5мл Германия ;10.0;124.19;149.1;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Merck KGaA for Nycomed;Германия
Ново-пассит табл. п.п.о N10 Чехия ;3.0;165.66;198.8;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; IVAX Pharmaceuticals s.r.o.;Чехия
Пустырника трава фильтр-пакеты 1.5г N20 Россия ;5.0;34.87;47.1;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Здоровье Фирма ЗАО;Россия
Тримектал МВ табл. с модифиц. высвобожд. п.п.о 35мг N60 Россия ;2.0;291.83;350.2;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Вертекс ЗАО;Россия
Лакалют Актив Хербал паста зубная туба 50мл Германия ;3.0;109.74;142.7;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Dr.Theiss Naturwaren GmbH;Россия
Лакалют Уайт ополаскиватель д/полости рта фл. 300мл Германия ;2.0;176.77;229.8;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Dr.Theiss Naturwaren GmbH;Россия
Мульти-табс  Интенсив табл. п/о N30 Дания ;1.0;353.17;459.2;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Ferrosan;Россия
Педикулен Ультра средство педикулицидное фл. 50мл Россия ;2.0;135.58;176.3;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; ВИТАКАПИТАЛ;Россия
Протефикс крем д/фикс. зубн протезов экстра-сильный 20мл Германия ;3.0;109.74;142.7;2015-02-09 00:00:00.00;"Альянс Хелскеа Рус" ООО; Queisser Pharma GmbH&Co. KG;Германия
Аекол фл 100мл ;2.0;94.38;113.3;2015-02-09 00:00:00.00;"Здравсервис" ООО; Марбиофарм ОАО;РОС
Зубная паста Лакалют Актив 50мл ;3.0;106.6;138.6;2015-02-09 00:00:00.00;"Здравсервис" ООО; Др.Тайсс Натурварен ГмбХ;ГЕР
Тест-полоски Акку-Чек Актив №50 ;3.0;741.31;860.0;2015-02-09 00:00:00.00;"Здравсервис" ООО; Рош Диагностик ГмбХ;ГЕР
Элевит пронаталь табл. п.о. №30 ;2.0;440.8;529.0;2015-02-09 00:00:00.00;"Здравсервис" ООО; Роттендорф Фарма ГмбХ/Байер Косумер Каре АГ;ГЕР
Эмолиум эмульсия д/тела 200мл ;1.0;514.65;617.6;2015-02-09 00:00:00.00;"Здравсервис" ООО; Санофи- Авентис;ПОЛ
Эналаприл(рос) тб 20мг №20 ;20.0;13.02;16.7;2015-02-09 00:00:00.00;"Здравсервис" ООО; Озон ООО;РОС
Эссливер Форте капс  №50 ;2.0;295.04;354.1;2015-02-09 00:00:00.00;"Здравсервис" ООО; Наброс Фарма-Нижфарм;РОС
Деттол мыло жидкое антибактериальное питание с ромашкой и увлажняющим молочком 250мл ;2.0;89.68;116.6;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Рекитт Бенкизер FR;Франция
Дюрекс плэй фил гель-лубрикант длительного действия 50мл ;1.0;164.78;197.8;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; SSL International;Соединенное кор
Дюрекс презервативы sensation №3 ;2.0;111.65;134.0;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; SSL Manufacturing (Thailand) Ltd;Таиланд
Контекс гель- смазка green 30мл ;1.0;99.77;119.8;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Altermed Corporation;Китай
Контекс презервативы classic (в силиконовой смазке) №3 ;6.0;76.56;91.9;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; ЛРС Продактс Лтд;Соединенное кор
Контекс презервативы lights (особо тонкие) №12 ;6.0;287.1;344.6;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; AVK Polypharm Co. Ltd.;Соединенное кор
Контекс презервативы long love (с анестетиком) №3 ;2.0;84.48;101.4;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; AVK Polypharm/ЛРС Продактс Лтд;Соединенное кор
Стрепсилс для детей с 6 лет без сахара клубничные таб. д/рассас. №16 ;2.0;120.67;144.9;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Стрепсилс лимон таб. д/рассас.№24 ;2.0;175.34;210.5;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Стрепсилс мед/лимон таб. д/рассас. №24 ;2.0;150.04;180.1;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Стрепсилс с витамином с апельсин таб. д/рассас. №24 ;2.0;150.59;180.8;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Reckitt Benckiser Healthcare (UK) Limited;Соединенное кор
Шолл гелевый межпальцевый разделитель многоразовый, моющийся - 1 шт. (gelactiv) ( артикул 10040873 ) ;1.0;103.68;134.8;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; SSL International;Соединенное кор
Шолл насадки сменные роликовые д/электрической роликовой пилки уп. №2 ;2.0;562.86;731.8;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; Рекитт Бенкизер Хелскэр Интернешнл Лтд;Соединенное кор
Шолл невидимые гелевые подушечки против натёртостей и мозолей для задников обуви 1 пара многоразовые, моющиеся( 10040790 ) ;1.0;160.24;208.4;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; SSL International;Соединенное кор
Шолл невидимые гелевые подушечки против натёртостей и мозолей для задников обуви 1 пара многоразовые, моющиеся( 10040790 ) ;3.0;239.69;311.7;2015-02-09 00:00:00.00;"Протек" ЗАО ЦВ; SSL International;Соединенное кор
Виферон 150000 МЕ Супп. рект. Х10 (R) ;10.0;200.81;238.9;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Ферон ООО;РОССИЯ
Глютаминовая К-та 0.25г Таб. покр. кишечн-раст. об. Х10 ;5.0;27.57;37.3;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Татхимфармпрепараты ОАО;РОССИЯ
Ингалятор для носа Долфин # ;2.0;62.93;75.6;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Динамика фирма ООО;РОССИЯ
Спазган Таб. Х20 ;5.0;58.34;70.1;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Вокхард Лтд.;ИНДИЯ
Сумамед 500мг Таб. п/пл/об. Х3 (R) ;2.0;470.75;552.6;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Плива Хрватска д.о.о.;ХОРВАТИЯ
Тыквеол 450мг Капс. Х84 М ;2.0;321.96;386.4;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Европа-Биофарм ЗАО НПО;РОССИЯ
Флемоклав Солютаб 875+125мг Таб. Дисп. Х14 (R) ;2.0;504.99;592.9;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Астеллас Фарма Юроп Б.В.;НИДЕРЛАНДЫ
Церукал 5мг/мл р-р в/в и в/м прим. 2мл Амп Х10 Б М (R) ;3.0;205.79;243.5;2015-02-09 00:00:00.00;"СИА Интернейшнл" ЗАО; Плива Хрватска д.о.о.;ХОРВАТИЯ
Виагра таб п/п/о 100мг N2 уп конт яч инд уп ;1.0;1439.24;1669.6;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Pfizer PGM;Франция
Имудон таб д/рассас N40 ;2.0;451.11;541.4;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Фармстандарт-Томскхимфарм ОАО;Россия
Кето плюс шампунь 150мл фл полим инд уп ;1.0;650.32;754.4;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Glenmark Pharmaceuticals Ltd;Индия
Саб симплекс сусп д/внутр прим 69.19мг/мл 30мл ;3.0;197.01;236.5;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Pfizer H.C.P Corporation/Famar Orle;Франция
Эссливер форте капс N30 ;1.0;245.85;295.1;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Nabros Pharma/Нижфарм;Россия
Венокорсет капс 0.25г N15 ;3.0;137.47;178.8;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Эвалар ЗАО;Россия
Лошадиная сила Тающая маска  для волос питательная  250мл бан полим ;1.0;355.18;461.8;2015-02-09 00:00:00.00;"ПрофитМед" ЗАО; Красота и здоровье ТД ООО/Дина+ООО;Россия
